# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = m12.6.1_2.data.R
# init = 2 (Default)
# random
#   seed = 2734807180
# output
#   file = m12.6.1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bp,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,sigma_society
930.281,0.997779,0.0543365,5,31,0,-924.689,0.741281,0.293804,-0.00705963,0.116098,0.22329,0.11043,0.0756072,0.0940252,0.0887377,-0.140452,0.111921,-0.137371,0.13533
929.835,0.815681,0.0543365,5,31,0,-919.618,1.38128,0.242952,-0.109046,-0.17723,-0.0437628,0.10834,-0.00905824,-0.157721,-0.055094,0.0423621,-0.0788074,-0.0159235,0.0716231
930.04,0.913671,0.0543365,6,95,0,-924.158,0.949802,0.273355,-0.419613,0.100493,0.0607915,0.196025,0.055988,-0.291862,0.295073,-0.10256,0.416804,-0.143306,0.412996
928.807,0.980646,0.0543365,6,63,0,-924.992,1.41931,0.217144,0.0678184,0.292632,-0.0906731,0.468048,0.15307,-0.130818,0.0618699,-0.100236,0.322503,0.21813,0.356836
923.238,0.997055,0.0543365,6,63,0,-916.6,1.42935,0.216507,-0.422621,0.477658,0.118059,-0.0204368,-0.00648837,-0.139366,0.335073,-0.0738271,0.44117,-0.00442567,0.399768
924.698,0.999446,0.0543365,6,63,0,-915.377,0.88795,0.278993,-0.0126816,0.0789936,-0.0457935,0.721476,-0.0398534,-0.640342,0.548615,-0.0233165,0.285781,-0.211308,0.321745
929.363,0.929558,0.0543365,6,63,0,-921.388,1.33018,0.23161,-0.253663,0.175162,0.19243,0.234493,0.13346,0.0326385,0.137465,-0.21673,0.437972,0.131778,0.275461
931.128,0.742455,0.0543365,6,63,0,-923.91,1.26083,0.235398,-0.025947,-0.117708,0.0386289,0.255119,0.125194,-0.335135,0.173685,0.0965674,0.206356,0.0653348,0.134642
929.593,0.999834,0.0543365,6,63,0,-925.656,1.45979,0.219948,-0.514263,0.026262,-0.2167,0.425332,-0.0633286,-0.239431,0.135021,-0.472407,0.358654,0.074798,0.380514
930.62,0.95001,0.0543365,6,63,0,-926.487,1.33966,0.254176,-0.241526,-0.0838793,-0.192436,0.210208,-0.0559807,-0.674139,0.0460448,-0.0764572,0.103648,-0.166441,0.277564
931.251,0.99968,0.0543365,6,63,0,-923.264,1.0479,0.274888,-0.0206812,-0.0915309,0.0391432,0.237989,-0.244055,-0.0627521,0.12514,-0.192312,0.063584,-0.0862689,0.144791
928.651,0.936212,0.0543365,6,63,0,-925.592,1.99854,0.173149,-0.282951,0.0387662,-0.154983,0.0337663,0.179639,-0.248114,0.00174478,-0.014434,0.212245,0.0829557,0.107995
929.913,0.913071,0.0543365,6,63,0,-922.811,0.131055,0.36482,-0.345497,0.334194,-0.133695,0.600618,0.0750807,-0.303877,0.0700492,-0.270118,0.231451,-0.402461,0.362265
930.672,0.855042,0.0543365,6,63,0,-927.058,0.46986,0.343302,-0.019734,0.136323,0.030209,0.142679,0.201523,-0.400169,0.12216,-0.230264,0.199172,-0.419281,0.248254
928.227,0.953433,0.0543365,5,63,0,-923.347,-0.253212,0.404381,0.0852485,0.157773,-0.233192,0.324567,-0.0207342,-0.296458,0.178774,-0.148847,0.0388554,-0.469644,0.248295
925.728,0.920044,0.0543365,5,31,0,-923.464,-0.397465,0.418592,0.196196,0.162658,-0.150971,0.310378,-0.0718604,-0.318994,0.142614,-0.221542,-0.0442258,-0.470794,0.24245
925.696,0.98573,0.0543365,6,127,0,-918.39,0.647753,0.307298,-0.339644,0.114903,-0.303004,0.607637,0.236381,-0.573622,0.258183,-0.347159,0.5145,-0.139261,0.606223
927.753,0.876728,0.0543365,6,63,0,-921.199,0.866216,0.290502,-0.313829,0.345835,0.29043,0.485403,0.217749,-0.324463,0.231102,-0.401693,0.260583,-0.236779,0.297384
930.554,0.920821,0.0543365,6,63,0,-922.904,1.96012,0.181098,-0.0484667,-0.177921,-0.302576,0.254691,-0.109529,-0.341543,0.0180351,-0.136266,0.18149,0.128901,0.175049
928.16,0.991232,0.0543365,6,63,0,-923.387,0.151772,0.354278,0.0581924,0.105649,0.35231,0.293985,0.215916,0.00520454,0.286199,-0.197307,0.244093,-0.406838,0.246692
928.935,0.937184,0.0543365,6,63,0,-922.903,0.988614,0.283676,-0.353874,0.144714,-0.00773222,0.630085,-0.0294011,-0.658212,0.106989,-0.251181,0.221009,-0.258729,0.35906
926.715,0.961852,0.0543365,6,63,0,-923.617,0.75643,0.304718,-0.550832,0.197865,-0.246076,0.110228,-0.11664,-0.616009,0.070474,-0.337742,0.358756,-0.349328,0.51063
925.768,0.997387,0.0543365,6,63,0,-920.511,0.634631,0.331629,-0.304261,0.17262,-0.279325,0.504541,0.103041,-0.726462,0.142612,-0.311977,-0.0311559,-0.442497,0.267112
928.786,0.879357,0.0543365,6,63,0,-918.97,-0.221312,0.398577,0.00610373,0.340701,0.307053,0.450718,0.0432574,-0.0938443,0.212138,-0.271762,0.481952,-0.429668,0.320106
927.854,0.892635,0.0543365,6,63,0,-924.216,0.0915262,0.381637,0.0892852,0.161888,-0.235037,0.514645,0.0195582,-0.391516,0.180923,-0.221916,-0.0398,-0.379254,0.303933
929.443,0.999168,0.0543365,6,63,0,-925.361,0.36359,0.35217,-0.28753,0.366812,0.0339728,0.339219,-0.00372213,-0.485828,0.178326,-0.354283,0.361782,-0.53658,0.36015
927.934,0.945542,0.0543365,6,63,0,-923.754,0.352832,0.331308,0.19837,0.221054,-0.150348,0.758449,0.130984,-0.158997,0.317328,-0.13211,0.24498,-0.331435,0.309531
927.142,0.999693,0.0543365,6,63,0,-924.646,0.0384654,0.362325,0.173316,0.0671363,-0.0477739,0.657722,-0.0357296,-0.131243,0.326417,-0.195699,0.250763,-0.132273,0.373033
926.613,0.998031,0.0543365,6,63,0,-920.513,0.412116,0.318755,-0.177297,0.382336,0.396744,0.342382,0.197248,-0.233267,0.489337,-0.0119863,0.583497,-0.287341,0.323965
924.829,0.722972,0.0543365,6,63,0,-920.284,0.436694,0.327262,0.186331,0.287206,-0.0325594,0.89384,0.33774,-0.171655,0.251684,-0.0986802,0.331166,-0.165297,0.352096
925.467,0.863219,0.0543365,6,63,0,-917.37,0.554081,0.293534,0.0545507,0.222054,-0.0721578,0.636719,0.364167,-0.230917,0.335485,-0.124976,0.359684,-0.282533,0.336767
926,0.99249,0.0543365,6,63,0,-920.353,0.229676,0.367992,-0.104679,0.414201,0.0974723,0.33111,-0.130851,-0.449311,0.251278,-0.344223,0.3904,-0.322974,0.329351
927.039,0.88234,0.0543365,6,63,0,-916.552,-0.176699,0.404104,-0.123327,0.257742,0.205157,0.506661,0.0982607,-0.290595,0.00334536,-0.132885,0.357681,-0.810101,0.34315
924.98,0.986985,0.0543365,6,63,0,-916.431,0.926049,0.291147,0.0418617,0.0643877,0.0999401,0.401205,0.200569,-0.678452,0.195408,-0.693164,0.209311,-0.396041,0.458886
927.542,0.991747,0.0543365,6,63,0,-919.008,0.832293,0.297611,-0.37002,0.238553,-0.162039,0.508192,0.246705,-0.735665,-0.00266507,-0.41451,0.193918,-0.181905,0.358524
926.203,0.857386,0.0543365,5,63,0,-920.452,0.792326,0.297473,-0.465626,0.17208,-0.134012,0.586608,0.253992,-0.783638,-0.0352904,-0.421087,0.187703,-0.237536,0.435127
928.641,0.976206,0.0543365,6,63,0,-917.738,0.875786,0.284821,-0.110625,-0.0157715,0.0964709,0.137846,-0.14847,0.112336,0.102954,0.0363049,0.278086,-0.0819628,0.214492
928.399,0.999851,0.0543365,5,63,0,-919.701,1.52814,0.212021,-0.276172,0.087406,-0.317697,0.329137,0.068979,-0.409927,0.495294,0.0805567,0.309683,0.0244838,0.30998
929.021,0.938477,0.0543365,6,63,0,-923.829,1.10638,0.265602,-0.0542617,-0.0499448,0.186744,0.224601,-0.00909014,-0.137751,-0.184876,-0.310105,0.196963,-0.18258,0.136333
929.804,0.993116,0.0543365,6,63,0,-926.569,1.46301,0.221535,-0.235348,0.100552,-0.299562,0.195951,0.02894,-0.309496,0.389624,0.0630626,0.298585,0.0303816,0.201919
929.032,0.999403,0.0543365,6,63,0,-921.749,1.19613,0.252403,-0.642072,0.210236,-0.0600095,0.176785,-0.0561048,-0.472195,0.240684,-0.140442,0.443935,-0.0331848,0.301703
926.849,0.986223,0.0543365,6,63,0,-919.841,1.12403,0.262522,-0.565276,-0.140329,-0.00263263,0.562575,0.173204,-0.644054,0.166599,0.0688957,0.323508,-0.240881,0.382426
928.513,0.998489,0.0543365,6,127,0,-921.099,2.3813,0.134455,-0.714119,-0.266638,-0.121569,0.118336,-0.150876,-0.258711,0.22377,-0.382265,0.304331,0.114686,0.377529
928.24,0.981761,0.0543365,6,63,0,-923.621,2.04813,0.153901,-0.297615,-0.0272024,-0.426318,0.0825228,0.0177474,-0.400739,0.117904,0.0913772,0.390092,0.303369,0.301813
925.037,0.969278,0.0543365,6,63,0,-920.915,1.96081,0.149982,-0.598402,-0.247656,0.205799,0.556201,0.0747067,-0.450031,0.284303,-0.389079,0.45591,0.501782,0.521993
927.091,0.869233,0.0543365,6,63,0,-917.143,-0.0409574,0.375993,0.26026,0.443346,-0.129524,0.278699,0.145321,-0.139829,0.162393,0.10589,0.232137,-0.364489,0.222629
928.713,0.798247,0.0543365,6,63,0,-920.937,1.53789,0.21512,-0.38633,-0.131755,-0.0121748,0.356823,-0.0452084,-0.310368,0.18301,-0.595722,0.236934,-0.0717785,0.240786
929.666,0.971834,0.0543365,6,63,0,-921.608,1.43581,0.219579,-0.0947926,0.0980902,-0.0380133,0.345892,0.225558,-0.273869,0.310412,0.0804185,0.479691,0.0895672,0.415043
927.565,0.698585,0.0543365,5,63,0,-920.585,1.39945,0.223656,-0.102173,-0.0145846,-0.011616,0.394047,0.214394,-0.141083,0.402055,0.0741252,0.488105,0.224412,0.412167
928.063,0.999357,0.0543365,6,63,0,-923.133,1.27691,0.230677,0.0835901,0.11799,-0.123711,0.46189,0.434179,-0.185356,0.352445,0.0478118,0.544624,0.156551,0.312999
929.698,0.999216,0.0543365,6,63,0,-923.853,0.857663,0.269457,0.0420135,0.216081,-0.00588151,0.502157,0.298825,-0.102195,0.160593,-0.223268,0.553898,0.0947179,0.238708
923.688,0.835778,0.0543365,6,63,0,-917.233,1.57111,0.1975,0.27813,-0.0852803,0.121976,0.305895,0.00998585,-0.452644,-0.125428,-0.0592377,0.547487,0.12611,0.352455
925.074,0.995596,0.0543365,6,127,0,-912.474,-0.430059,0.430393,-0.537751,0.523407,-0.0285447,0.663489,0.122097,-0.5939,0.338909,-0.401178,0.154173,-0.714173,0.454051
929.031,0.911819,0.0543365,6,63,0,-921.536,0.0697536,0.387252,-0.305265,0.20718,-0.0941414,0.420873,0.00664389,-0.25676,-0.0923062,-0.385765,0.237035,-0.558871,0.420852
923.686,0.733775,0.0543365,6,63,0,-920.481,0.00796064,0.40124,-0.123468,0.266538,-0.120549,0.30086,-0.148626,-0.225182,-0.165275,-0.492661,0.381999,-0.527053,0.326732
928.34,0.995739,0.0543365,6,63,0,-918.576,2.07667,0.147207,-0.589041,-0.035126,-0.0315355,0.287816,0.0193059,-0.383823,0.234233,0.205572,0.261182,0.249443,0.257031
926.696,0.977098,0.0543365,6,127,0,-915.571,0.398428,0.334736,-0.173278,0.255224,0.465315,0.344431,0.110352,-0.09425,0.246371,-0.340406,0.0898813,-0.322212,0.320704
928.454,0.82146,0.0543365,6,63,0,-920.745,0.673289,0.292145,0.0391015,0.0812676,-0.202145,0.350812,0.054908,-0.267962,0.128893,0.1507,0.420109,-0.15229,0.176026
926.506,0.972399,0.0543365,6,63,0,-921.687,0.937359,0.266909,-0.0323949,-0.162711,0.271758,0.389559,0.205596,-0.0596042,0.221333,-0.241542,0.313207,-0.302019,0.295047
930.261,0.998575,0.0543365,6,63,0,-922.545,0.874343,0.274338,-0.131512,-0.0429731,0.0325801,0.343088,0.335423,-0.111401,0.178821,-0.172939,0.403318,-0.218693,0.266618
929.347,0.880058,0.0543365,5,63,0,-920.991,0.807519,0.297678,0.00436815,0.0787544,-0.149473,0.358676,0.18353,-0.216392,0.340403,-0.180611,0.463577,-0.21488,0.306565
927.112,0.839062,0.0543365,6,63,0,-923.07,0.775532,0.269983,-0.107944,0.170682,0.0836195,0.444574,-0.0701016,-0.299266,0.140188,0.0987435,0.412216,0.0179056,0.190185
931.68,0.992396,0.0543365,5,31,0,-926.027,1.0185,0.274825,-0.0628107,0.148239,0.0853198,0.341071,0.0242743,-0.227317,0.106429,0.0834009,0.309553,-0.23161,0.195881
932.946,0.999672,0.0543365,6,63,0,-927.497,1.2356,0.240069,-0.155532,0.00157313,-0.0552165,0.384267,-0.0865271,-0.247955,0.173497,-0.23694,0.374134,-0.0746093,0.233781
931.304,0.926982,0.0543365,6,63,0,-926.946,0.654658,0.323751,0.0143515,-0.00419837,-0.173573,0.253077,0.0294087,-0.331883,0.103369,-0.262105,-0.0630436,-0.308072,0.208988
929.085,0.861946,0.0543365,6,63,0,-924.612,1.32103,0.246598,-0.410172,0.102881,0.0262676,0.164721,-0.214433,-0.230859,0.0499089,-0.231602,0.417299,0.0121606,0.310872
932.333,0.999991,0.0543365,5,63,0,-925.648,1.46124,0.2215,-0.177274,0.0190312,-0.148696,0.253296,-0.0675244,-0.299028,0.265264,-0.0720635,0.334389,-0.154146,0.218166
931.881,0.91308,0.0543365,6,63,0,-929.325,0.770265,0.29022,-0.0421797,0.000355458,-0.202729,0.0602847,-0.0115423,-0.211851,0.135323,-0.0488359,0.143326,-0.0317103,0.111514
929.944,0.99078,0.0543365,6,63,0,-924.013,1.41402,0.227198,-0.173147,0.0278186,0.206575,0.358451,0.0517014,-0.180108,0.026166,-0.164835,0.241537,0.215251,0.268867
923.437,0.795686,0.0543365,5,31,0,-917.472,0.98088,0.270028,-0.483523,0.0628701,-0.0400244,0.645738,-0.0337204,0.154577,0.0896942,0.12055,0.233711,-0.183467,0.223131
930.953,0.958728,0.0543365,5,31,0,-918.72,0.599998,0.306781,-0.186426,0.041074,0.0773158,0.441267,0.0158169,-0.0404798,0.0684489,0.0670186,0.19148,-0.167602,0.24461
932.128,0.903637,0.0543365,6,63,0,-926.469,0.923552,0.290287,-0.164732,-0.08547,-0.217698,0.21262,0.0791161,-0.539931,0.0399179,-0.218763,0.197776,-0.194986,0.208559
929.242,0.88235,0.0543365,6,63,0,-925.648,1.64103,0.194836,-0.485217,0.150762,-0.0730806,0.476292,0.0952137,-0.301323,0.351587,-0.214562,0.448425,0.335779,0.46762
927.958,0.976856,0.0543365,5,47,0,-921.508,1.60183,0.205138,-0.363194,-0.216877,-0.099967,0.476634,0.140492,-0.295228,0.281718,-0.0645976,0.493426,0.116945,0.591836
928.913,0.996539,0.0543365,6,63,0,-924.248,1.60449,0.197253,-0.471856,-0.198175,0.0199206,0.562539,0.169746,-0.321801,0.1128,-0.209183,0.529509,0.267222,0.452493
926.086,0.99868,0.0543365,6,127,0,-921.24,2.94998,0.0486997,-0.788254,-0.408757,0.0412608,0.484755,-0.0370469,-0.290047,0.392936,0.0141995,0.616998,0.617861,0.418766
923.634,0.968915,0.0543365,6,63,0,-920.625,2.77514,0.0705898,-0.908055,-0.36717,-0.241645,0.401766,-0.22622,-0.213584,0.424289,-0.132162,0.702025,0.644447,0.557438
928.654,0.978067,0.0543365,6,63,0,-920.23,1.41844,0.209203,-0.00554943,0.0347199,0.00953153,0.34611,0.462754,-0.382926,0.136996,0.0537488,0.406321,0.239999,0.29765
930.054,0.931989,0.0543365,6,63,0,-924.515,0.808624,0.273942,-0.190978,0.298228,0.149852,0.48724,0.21222,-0.0806229,0.304407,-0.291447,0.508185,-0.0719625,0.265829
923.65,0.973834,0.0543365,6,63,0,-918.653,1.43282,0.210528,-0.191218,0.449284,0.210974,0.229375,0.299211,-0.0152244,0.0845686,-0.278313,0.527039,0.37143,0.372149
918.619,0.999888,0.0543365,5,31,0,-914.268,1.40308,0.203643,-0.141645,0.544991,0.131696,0.131703,0.443975,0.0210317,0.0628396,-0.437228,0.584047,0.306513,0.392952
922.798,0.993104,0.0543365,6,63,0,-914.036,0.571459,0.322476,-0.16302,-0.288065,-0.283572,0.72189,-0.0634343,-0.606724,0.431369,-0.136942,0.241639,-0.254651,0.306551
922.047,0.999945,0.0543365,6,127,0,-915.762,-0.693847,0.478008,0.113791,0.467309,0.154558,0.0943333,0.0865223,-0.287973,-0.310569,-0.498237,0.0704697,-0.91281,0.344306
922.561,0.985219,0.0543365,6,63,0,-913.049,-0.142391,0.407893,0.0604648,0.170916,-0.335154,0.402077,0.211536,-0.980843,0.356053,-0.460975,0.11773,-0.640413,0.622404
927.746,0.903852,0.0543365,6,63,0,-920.073,0.325045,0.346378,-0.385047,0.21874,0.160284,0.407495,-0.176349,-0.409124,-0.172572,-0.154735,0.239843,-0.353898,0.252845
926.605,0.978796,0.0543365,6,63,0,-919.754,0.46626,0.316147,0.248757,0.00998836,-0.083315,0.276835,0.27855,-0.0414765,0.458906,-0.159265,0.197695,-0.176535,0.301581
925.97,0.949611,0.0543365,6,63,0,-917.478,0.811969,0.27614,0.178234,0.421432,0.137954,0.265456,0.26326,-0.147568,0.0767107,-0.395518,0.294041,-0.00813239,0.222967
929.005,0.998143,0.0543365,6,63,0,-922.169,0.632084,0.311036,0.144842,0.0656395,0.264742,0.326531,0.190099,-0.110769,0.213649,-0.346399,0.267639,-0.0757134,0.231953
928.516,0.997566,0.0543365,6,63,0,-920.322,1.62262,0.202593,-0.535722,0.203736,-0.289213,0.221314,0.0967659,-0.4653,0.402014,-0.166963,0.470703,0.0671335,0.396031
930.819,0.951375,0.0543365,6,63,0,-923.682,1.23702,0.23784,-0.191713,0.114093,-0.127902,0.306351,0.0492889,-0.17327,0.323616,-0.420811,0.432636,0.0426714,0.280587
929.201,0.948059,0.0543365,6,63,0,-924.906,0.732918,0.306491,-0.647407,0.226145,-0.167899,0.357253,0.0494138,-0.382346,0.310566,-0.21473,0.341166,-0.328811,0.363098
928.454,0.932309,0.0543365,6,63,0,-925.375,1.38171,0.24194,0.132668,-0.183799,0.0380906,0.255037,-0.110649,-0.456953,-0.0866607,-0.320846,0.0809735,-0.194171,0.292935
927.062,0.978236,0.0543365,6,63,0,-919.786,0.616465,0.329063,-0.346826,0.285403,-0.0528966,0.27719,-0.0226731,-0.633095,-0.0247471,-0.239719,-0.0696923,-0.271563,0.216235
928.226,0.793478,0.0543365,6,63,0,-922.733,1.22338,0.260068,-0.186266,-0.24521,-0.0628619,0.0630413,-0.055386,-0.0942028,0.053027,-0.391287,0.367647,-0.154541,0.317605
927.56,1,0.0543365,5,31,0,-925.469,1.15074,0.261051,-0.238207,-0.226897,-0.145658,0.0487795,-0.079939,-0.0156521,0.144772,-0.407259,0.308077,-0.193989,0.318515
928.607,0.999498,0.0543365,6,63,0,-922.137,1.44819,0.217757,-0.347114,0.000248172,0.050059,0.334456,0.00920529,-0.434334,0.239681,0.0321543,0.107789,0.213022,0.386104
932.468,0.967633,0.0543365,6,63,0,-922.302,0.713619,0.295527,0.0643365,-0.0441395,0.0759703,0.179722,0.0331879,-0.224209,0.163466,-0.10127,0.389079,-0.0769974,0.169305
930.575,0.954275,0.0543365,6,63,0,-925.908,1.16108,0.268428,-0.0696772,0.0474039,0.0511357,0.241112,-0.110802,-0.408197,0.151144,-0.122971,-0.078456,-0.186278,0.167958
927.305,0.988269,0.0543365,5,31,0,-922.679,1.07038,0.270373,-0.220992,-0.140946,0.145817,0.132005,-0.153897,-0.239396,0.175773,-0.332405,-0.04679,0.00730522,0.146592
928.317,0.870869,0.0543365,5,31,0,-920.122,1.3073,0.248999,-0.106994,-0.189466,0.128507,0.142695,-0.182982,-0.203719,0.199825,-0.278549,-0.0425931,0.00244192,0.215098
927.234,0.994893,0.0543365,6,63,0,-923.978,1.56889,0.211822,-0.484051,-0.00445,-0.445632,0.259634,0.0327574,-0.502487,-0.10596,-0.159123,0.422333,0.0628531,0.229108
925.316,0.811483,0.0543365,6,63,0,-921.671,1.61201,0.197417,-0.253699,-0.029383,0.178602,0.432386,-0.0887962,-0.543148,0.321106,-0.440684,0.222637,0.0511856,0.537026
925.284,0.945542,0.0543365,6,63,0,-918.867,1.0893,0.259875,-0.33906,0.226493,-0.230838,0.247324,-0.0321523,0.150082,0.0705755,0.0588831,0.193348,0.136287,0.236095
932.015,0.999683,0.0543365,6,63,0,-922.223,1.42857,0.219195,-0.242483,0.236324,-0.142817,0.366918,-0.0614499,-0.0747236,0.220061,-0.131507,0.361895,0.0625227,0.24204
927.982,0.934589,0.0543365,6,63,0,-923.265,1.12479,0.278036,-0.0741557,-0.24307,0.000755147,0.0640182,0.0853164,-0.587866,-0.0743663,-0.226246,0.0628214,-0.293295,0.376573
925.494,0.878743,0.0543365,6,63,0,-917.719,1.9409,0.185251,-0.30543,-0.446357,0.0212153,0.214301,-0.234009,-0.51371,-0.17303,-0.346765,0.00477369,-0.172738,0.262857
925.932,0.979884,0.0543365,6,63,0,-921.426,1.41262,0.259264,-0.6091,-0.3034,-0.372416,0.188762,-0.0163705,-0.668253,0.154359,-0.465663,0.237489,-0.409772,0.525977
928.051,0.891664,0.0543365,6,63,0,-922.449,1.44933,0.220308,-0.201908,0.211926,-0.179634,0.256331,-0.258308,-0.353129,0.0115582,-0.337408,0.160882,-0.0662525,0.210267
926.466,0.987628,0.0543365,6,63,0,-919.291,2.64518,0.111541,-0.645856,-0.582995,-0.213526,0.158455,0.149358,-0.545923,0.144061,-0.152744,0.314192,0.204825,0.356931
927.033,0.93592,0.0543365,6,63,0,-922.069,2.34899,0.132424,-0.42041,-0.449781,-0.365306,0.27487,0.0812636,-0.68827,0.174855,-0.0149363,0.205798,0.219817,0.483403
926.112,0.912279,0.0543365,6,127,0,-920.78,2.37145,0.149954,-0.529132,-0.329639,-0.649119,0.214987,-0.133959,-0.933199,-0.0352325,-0.496666,0.214863,-0.0655398,0.4066
921.679,0.975422,0.0543365,6,63,0,-918.37,2.1305,0.174335,-0.746679,0.0056747,-0.251172,-0.0820714,-0.299981,-0.7824,-0.26064,-0.653509,0.335138,0.000242565,0.767279
929.513,0.99972,0.0543365,6,63,0,-915.371,0.842771,0.294453,-0.139461,-0.261288,-0.147539,0.402374,0.0246635,-0.211275,0.227091,-0.223431,0.0402315,-0.18887,0.162536
929.407,0.989005,0.0543365,6,63,0,-924.001,0.892026,0.279763,-0.117642,0.426852,0.0811788,0.160151,0.0564268,-0.425677,0.083818,0.00236798,0.370511,-0.184299,0.286243
930.108,0.966688,0.0543365,6,63,0,-926.764,0.628387,0.300533,-0.360237,0.400274,0.129938,0.316647,0.0298132,-0.369683,0.186078,-0.0380372,0.346843,-0.0814666,0.242462
929.279,0.995172,0.0543365,6,63,0,-925.812,1.24757,0.23874,-0.489332,0.0502543,-0.0692943,0.305566,0.108069,-0.193054,0.319208,-0.0705554,0.496906,-0.102196,0.44744
925.743,0.763312,0.0543365,6,63,0,-921.716,1.85042,0.171796,-0.458773,0.0751571,0.373218,0.558181,0.290141,-0.348419,0.220661,-0.167341,0.357177,0.406965,0.38035
927.515,0.999657,0.0543365,6,63,0,-921.467,2.2862,0.113102,-0.286332,0.0815048,0.189436,0.510638,0.359945,-0.560606,0.351426,-0.0114679,0.630729,0.538703,0.461389
927.774,0.931329,0.0543365,6,63,0,-922.545,1.89621,0.153941,-0.374699,0.0054402,-0.0511737,0.486938,0.113919,-0.568742,0.373133,0.106976,0.603497,0.404913,0.593161
924.641,0.993008,0.0543365,6,63,0,-922.482,1.94432,0.151323,-0.421876,0.00474391,-0.0977006,0.682178,0.0835339,-0.512012,0.334764,0.156436,0.651016,0.144507,0.5781
928.622,0.996844,0.0543365,6,63,0,-919.585,1.36109,0.222769,-0.176263,0.220498,0.130152,0.326096,0.159599,0.00327051,0.474641,-0.263225,0.362406,0.100198,0.355995
929.507,0.902832,0.0543365,5,63,0,-921.082,1.22904,0.235452,-0.284357,0.222655,0.259141,0.342479,0.261939,-0.49553,0.168957,-0.0259405,0.543918,0.0786162,0.348954
925.838,0.972365,0.0543365,6,63,0,-921.77,1.37482,0.216876,0.176646,0.438739,0.0189718,0.224623,0.252567,-0.506873,0.410816,0.0413523,0.473675,0.192458,0.314989
925.112,0.999949,0.0543365,6,127,0,-919.035,0.590057,0.301035,0.244758,0.322856,-0.0509094,0.200177,0.480031,-0.425549,0.235003,0.0932458,0.290449,-0.0573321,0.330027
925.381,0.89398,0.0543365,6,63,0,-918.79,0.225575,0.354331,-0.376754,0.079919,0.143261,0.639761,-0.278183,-0.370958,0.147337,-0.466885,0.310897,-0.39615,0.273826
923.733,0.820351,0.0543365,6,63,0,-910.677,0.307343,0.352335,0.282417,-0.159072,-0.13422,0.533528,0.205606,-0.705698,0.11996,-0.617449,0.167916,-0.457048,0.512268
920.419,0.660515,0.0543365,6,63,0,-912.036,0.569012,0.325961,-0.745988,0.615279,0.124494,0.411136,-0.0169505,-0.224236,0.301764,0.0801959,0.359191,-0.299992,0.429526
924.481,0.959867,0.0543365,6,63,0,-914.723,1.64657,0.182952,0.0057719,-0.301999,-0.0690726,0.679862,0.32001,-0.14927,0.385714,-0.372242,0.504174,0.251529,0.279813
920.42,0.937339,0.0543365,6,63,0,-917.129,1.10364,0.253515,-0.456521,0.429723,0.375913,0.190869,0.00557026,-0.561029,0.227722,0.315623,0.386815,0.0378692,0.512839
924.072,0.953694,0.0543365,6,63,0,-910.408,1.11015,0.242957,-0.0207201,0.0941762,0.0338732,0.445958,0.569605,-0.222071,0.497702,-0.156535,0.617201,0.157659,0.236985
921.756,0.708828,0.0543365,6,63,0,-916.348,0.111199,0.346005,-0.0802134,0.50994,-0.0362992,0.709891,-0.281582,-0.0621672,0.227114,0.119945,0.32261,-0.293824,0.495129
925.856,0.99777,0.0543365,6,63,0,-917.116,0.0965803,0.376858,0.0822336,0.030054,0.21595,0.31435,0.440984,-0.466555,0.137957,-0.389273,0.227849,-0.52207,0.436382
930.13,0.99725,0.0543365,6,63,0,-921.873,0.785849,0.306965,-0.222807,0.187505,-0.194915,0.32842,-0.10235,-0.259786,0.026757,-0.12892,0.157421,-0.482498,0.190777
930.608,0.929288,0.0543365,6,63,0,-924.147,1.83294,0.179389,-0.289568,-0.116846,-0.00285148,0.238583,0.161108,-0.331554,0.216321,-0.363298,0.391329,0.184019,0.195507
930.564,0.871596,0.0543365,6,63,0,-923.002,1.7081,0.200099,-0.49569,-0.199267,0.133215,0.375498,0.0433616,-0.268907,0.0125608,-0.179411,0.167766,-0.00086256,0.231649
928.078,0.819218,0.0543365,5,63,0,-921.618,1.2945,0.246181,-0.27729,-0.125069,-0.00720963,0.260212,0.0600146,-0.229089,0.0199059,-0.122497,0.241017,-0.177238,0.547639
930.504,0.920046,0.0543365,5,31,0,-926.142,1.32047,0.247672,-0.303757,-0.0421255,0.0699034,0.369322,-0.0659391,-0.325033,-0.00232836,-0.183306,0.214246,-0.0725302,0.402891
