# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = m12.6_3.data.R
# init = 2 (Default)
# random
#   seed = 2734546154
# output
#   file = m12.6_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-36.8004,0.994965,0.0488067,6,63,0,46.4731,0.881392,-0.466007,0.252612,-0.0822212,0.298274,0.0622954,-0.575059,0.17554,-0.0863545,0.37184,-0.196586,0.283669,0.295072,-2.37153,-2.62623,-2.54839,-3.44109,-2.6804,-2.46815,-2.80177,-2.91912,-2.93243,-3.07355
-39.5902,0.979492,0.0488067,6,95,0,45.2937,0.373315,-0.370869,0.254348,-0.0679568,0.280359,0.109822,-0.022841,0.174482,0.0759272,0.398635,-0.201947,0.335943,0.349584,-2.47511,-2.46872,-2.68235,-4.14243,-2.67652,-4.38495,-2.87505,-3.97744,-2.9852,-3.55
-38.3673,0.865392,0.0488067,6,63,0,43.5952,0.310599,0.107804,0.236959,-0.0131227,0.580357,0.0879772,-0.601684,0.263305,-0.366658,0.213958,-0.192941,0.341019,0.309374,-2.61985,-2.4948,-2.60185,-2.8099,-2.72739,-2.6573,-2.76559,-2.91935,-3.52098,-3.6403
-39.4823,0.999656,0.0488067,6,63,0,42.391,0.14667,-0.0587301,0.085298,-0.188195,0.608425,0.145644,-0.282044,0.284504,-0.336128,0.128423,-0.591585,0.370127,0.467677,-2.2972,-2.71077,-2.91316,-3.18431,-2.81811,-3.02379,-3.06754,-2.59139,-3.28093,-3.23078
-36.2843,0.997336,0.0488067,6,127,0,42.7518,1.90062,-0.0734682,0.0426563,0.130375,0.0948628,-0.12539,-0.171054,0.0553604,0.013932,0.320763,0.0720833,0.174935,0.157435,-4.0357,-2.66731,-3.58914,-4.37426,-3.08393,-3.76671,-3.12055,-3.45888,-3.08241,-3.38816
-36.188,0.780847,0.0488067,6,63,0,42.1105,1.35913,-0.260277,-0.103041,-0.327704,0.297925,0.133663,-0.287929,0.089358,-0.247308,0.0682194,-0.210384,0.247759,0.206804,-2.72324,-2.47404,-2.67163,-2.80191,-3.40278,-3.73521,-2.77425,-2.82205,-3.58708,-3.05563
-37.6859,0.942969,0.0488067,6,63,0,43.7326,1.135,-0.459463,0.0639613,-0.345213,0.186847,0.169188,-0.43566,-0.118091,-0.207605,0.117082,-0.252389,0.269876,0.283201,-2.20782,-2.5435,-2.87135,-3.2757,-3.46719,-2.72393,-3.57989,-2.92691,-3.29589,-3.05145
-36.6377,0.998478,0.0488067,6,127,0,43.4675,1.54204,0.0092224,0.0612784,-0.0254188,0.529566,0.00837412,-0.159857,0.240808,-0.198753,0.416115,0.185543,0.20155,0.201234,-3.38739,-2.47032,-2.51289,-2.80883,-3.0251,-3.03724,-2.85196,-2.67462,-3.09571,-3.05556
-37.3129,0.996697,0.0488067,6,63,0,41.4207,1.62969,0.0305729,-0.0563864,0.0429947,0.110895,0.135197,-0.0834387,0.287261,-0.255724,0.33506,0.185952,0.195618,0.232634,-3.86091,-2.54939,-2.62685,-5.31863,-2.67179,-3.7878,-2.76911,-2.73766,-3.37877,-3.05177
-37.6844,0.894882,0.0488067,6,63,0,44.101,1.37824,-0.40819,-0.23631,0.0157942,0.344875,0.150228,-0.454943,0.117003,-0.39129,0.340914,0.0178272,0.224499,0.283104,-2.21115,-3.4083,-2.54752,-3.17935,-2.68688,-2.39566,-3.16442,-3.21105,-3.1638,-3.1564
-38.5228,0.87155,0.0488067,6,63,0,45.5649,1.12824,-0.0337375,0.0417163,-0.126463,0.641997,-0.0369514,-0.296627,0.145081,-0.193508,0.0343957,-0.0827886,0.255743,0.281683,-2.95313,-2.49614,-2.59011,-3.51106,-2.92392,-2.74397,-2.89446,-2.59692,-5.86888,-3.05854
-35.0769,0.968575,0.0488067,6,63,0,42.6599,0.838991,-0.285402,0.0207798,-0.043714,0.242226,-0.063195,-0.42727,0.18982,-0.183144,0.0552514,-0.191433,0.301365,0.202317,-2.27384,-2.47639,-2.60066,-3.12927,-2.69059,-2.70679,-2.93423,-3.06121,-3.66515,-4.00246
-37.0199,0.936964,0.0488067,6,63,0,40.8459,1.66334,-0.341354,-0.0572948,-0.0556108,0.322748,0.239651,-0.0269723,0.00296117,0.00339556,0.333231,0.189137,0.190542,0.186329,-2.26384,-2.55764,-2.51264,-3.32598,-2.85478,-4.1813,-4.23127,-2.8735,-3.50675,-3.07133
-38.1125,0.996844,0.0488067,6,63,0,43.7695,1.90959,-0.228841,0.0378212,-0.162085,0.34231,-0.199387,-0.179144,-0.0593611,-0.118165,-0.0177842,0.0295351,0.186212,0.20404,-3.53231,-3.0321,-2.62154,-2.90546,-2.92611,-4.74772,-3.13512,-3.34004,-5.11591,-3.05412
-38.1524,0.882038,0.0488067,6,63,0,47.5016,0.356839,-0.18726,0.0477981,0.0514768,0.223039,0.307079,-0.29078,0.301472,-0.177456,0.509353,-0.288348,0.334273,0.285743,-2.22674,-3.06249,-2.52396,-5.13435,-3.03676,-2.5524,-2.77378,-2.59064,-3.37005,-3.05348
-36.834,0.998925,0.0488067,6,63,0,42.7585,0.738251,-0.207546,0.0272452,0.0266041,0.343598,0.0435657,-0.61031,0.334831,-0.291145,0.341172,-0.280968,0.302536,0.258372,-2.2555,-2.60364,-2.56193,-3.07761,-2.67584,-2.48307,-3.20977,-2.59318,-2.94565,-3.06081
-36.1763,0.939047,0.0488067,6,63,0,41.1948,1.07093,-0.33909,0.105155,-0.211232,0.480135,0.229836,-0.361079,0.107511,-0.145233,0.224688,-0.0861421,0.269615,0.290238,-2.22787,-2.50441,-2.65286,-2.92455,-3.42301,-2.75533,-2.814,-2.90804,-3.08547,-3.41049
-38.2834,0.970198,0.0488067,6,63,0,42.1366,0.906084,-0.0352411,-0.364302,0.0897307,0.41784,0.0127833,-0.250335,0.299232,-0.148296,0.212105,-0.172276,0.275502,0.225268,-2.59749,-5.11803,-2.57835,-3.02,-2.90992,-2.75062,-2.78479,-2.6057,-3.92959,-3.26377
-40.0812,0.903564,0.0488067,6,63,0,48.7281,0.170362,-0.00514301,0.270938,0.032171,0.136554,0.00774229,-0.575758,0.136695,0.0136811,0.208055,-0.289605,0.352453,0.258571,-2.23905,-2.5242,-2.60454,-6.84518,-3.16454,-2.69284,-3.28123,-3.13004,-3.81423,-3.08907
-35.9477,0.941574,0.0488067,5,63,0,48.1328,0.523374,-0.164349,0.114513,0.00512743,0.386892,0.259871,-0.319402,0.220545,-0.0219158,0.13802,-0.273065,0.318846,0.29993,-2.21259,-2.62391,-2.52911,-3.2552,-2.94932,-2.55053,-2.78949,-3.12459,-4.28284,-3.06415
-37.6933,0.999825,0.0488067,6,63,0,41.2208,1.56473,-0.230889,-0.209559,-0.0302918,0.394613,-0.228246,-0.230833,-0.0602833,-0.337614,0.31936,0.00392583,0.218618,0.198767,-2.85548,-2.66579,-2.78234,-2.85796,-3.36347,-3.74169,-3.43771,-2.60419,-2.92854,-3.1214
-42.4347,0.998934,0.0488067,7,191,0,45.4265,-0.510413,0.00515589,0.615356,0.433802,0.912042,0.127991,-0.198567,0.15062,-0.104342,0.606624,-0.283085,0.408745,0.462874,-2.46988,-2.46836,-2.61717,-3.04388,-3.52969,-2.39939,-4.59038,-2.66491,-3.1156,-3.1961
-43.4677,0.96786,0.0488067,8,255,0,51.1179,2.88022,-0.440941,-0.386922,-0.130191,0.0188957,0.336324,-0.352887,0.46008,-0.0693641,0.508136,0.595779,0.0586621,0.523407,-2.79035,-2.76454,-2.54489,-5.3463,-3.725,-2.51505,-3.50914,-2.60472,-2.98106,-3.14568
-38.4189,0.993465,0.0488067,6,127,0,49.3172,2.27477,-0.301904,-0.0536586,0.119122,0.321685,-0.143613,-0.0504418,0.0685915,-0.0485014,0.369245,0.331048,0.129217,0.194125,-2.91579,-2.5318,-3.50024,-2.90354,-3.37504,-4.54944,-3.28831,-2.79119,-3.19479,-3.10336
-35.0321,0.98887,0.0488067,6,63,0,41.4175,2.033,-0.306336,-0.0345996,-0.142192,0.261959,0.154725,-0.334751,0.168084,-0.263304,0.216468,0.131544,0.16596,0.248145,-2.96996,-2.63617,-2.57472,-2.87688,-3.17353,-3.01707,-2.78008,-2.58931,-3.41356,-3.06495
-36.3145,0.960369,0.0488067,6,127,0,45.2244,0.545299,-0.0858573,0.0665069,0.0453957,0.254014,-0.138302,-0.0437031,0.112955,0.0646022,0.302033,-0.210978,0.31399,0.19846,-2.26631,-2.81499,-2.51457,-4.56761,-3.94992,-3.95059,-3.28031,-3.55695,-3.15151,-3.05208
-38.7318,0.952474,0.0488067,5,31,0,44.1856,0.623589,0.0116583,0.109701,0.00319119,0.108651,0.265196,-0.195147,0.21682,-0.0903998,0.0648169,-0.0602829,0.312945,0.0996212,-2.69516,-2.51961,-2.51298,-5.50567,-3.24034,-3.31974,-2.76667,-2.99312,-4.65053,-4.90483
-37.2379,0.990671,0.0488067,5,31,0,42.6989,0.492907,-0.0884419,0.0924351,-0.0205967,0.0216802,0.183987,-0.206103,0.229875,-0.108548,0.0832505,-0.0594965,0.322494,0.125048,-2.27228,-2.69542,-2.56097,-7.61553,-2.7179,-2.99278,-2.7757,-2.75431,-4.89797,-4.72945
-33.5286,0.934943,0.0488067,5,63,0,42.7381,1.27599,-0.121713,0.0617865,-0.0248536,0.140734,-0.016562,0.00507339,0.175007,-0.153548,0.0220766,-0.085198,0.249103,0.107593,-3.01994,-2.52103,-2.67035,-3.88711,-2.67489,-6.24143,-2.79122,-2.91902,-4.8327,-3.13461
-34.7262,0.891815,0.0488067,6,63,0,40.912,1.09572,-0.0250621,0.0590822,0.0378765,0.177535,0.162505,-0.248831,0.215797,-0.19185,0.139381,0.0250372,0.251969,0.158201,-2.72842,-2.56156,-2.51572,-5.18665,-2.67043,-2.67568,-2.883,-2.61181,-5.32114,-3.05831
-34.4141,0.998459,0.0488067,6,63,0,36.7511,1.28351,-0.167493,-0.0222379,0.0290035,0.166688,-0.135248,-0.103905,0.121689,-0.130407,0.366717,-0.122291,0.243645,0.177834,-2.67766,-2.49313,-2.72197,-4.00432,-3.16042,-4.38128,-2.83591,-2.83086,-2.93916,-3.13847
-39.9264,0.879439,0.0488067,6,63,0,43.0797,1.34761,-0.0640493,0.298578,-0.0506435,0.436537,-0.0323172,-0.465343,0.00537098,0.032658,0.0274934,0.0357767,0.240475,0.240141,-3.4187,-3.67413,-2.60734,-2.88272,-2.6942,-2.49185,-3.14553,-4.25177,-4.93001,-3.70358
-37.5999,0.999776,0.0488067,6,63,0,45.4228,0.918015,-0.0841628,-0.14932,-0.229756,0.378305,-0.086517,-0.342591,0.350882,-0.248335,0.367178,-0.297582,0.286452,0.253059,-2.74749,-2.99657,-2.74916,-2.83109,-2.87249,-2.82518,-3.57319,-2.62498,-3.08916,-3.15528
-35.7183,0.982999,0.0488067,6,63,0,40.5484,0.907323,-0.0369593,0.141308,0.154972,0.293189,0.0976439,-0.442029,0.0108089,-0.313689,0.22832,-0.0772172,0.283847,0.261933,-2.82554,-2.48068,-3.07178,-3.29372,-2.69299,-2.44578,-3.37682,-2.62212,-3.18245,-3.60643
-37.8507,0.998661,0.0488067,6,63,0,41.7942,0.809855,-0.123856,0.0528875,-0.0966029,0.40789,0.134865,0.0547217,0.313438,0.136598,0.301658,-0.150629,0.284042,0.175702,-2.28976,-2.70702,-2.73251,-3.1836,-2.67708,-4.89835,-2.78001,-4.03243,-3.3094,-3.12533
-40.3479,0.991746,0.0488067,5,31,0,46.563,0.665382,0.0504482,-0.0688096,-0.166001,0.472455,0.074372,0.0958836,0.260136,0.162613,0.2405,-0.0629881,0.297335,0.1678,-2.59025,-3.48349,-3.17057,-3.02447,-2.85451,-5.08796,-2.81386,-4.108,-3.91972,-3.19857
-39.2086,0.998511,0.0488067,6,63,0,47.4325,1.96043,-0.337873,-0.0482043,-0.0141113,-0.0612428,-0.169215,-0.638709,-0.0527726,-0.429631,0.230545,0.0849547,0.183691,0.3054,-3.07338,-2.78314,-3.48892,-4.61647,-2.74595,-2.40314,-2.97718,-2.63966,-2.93699,-3.30504
-41.5066,0.943286,0.0488067,6,63,0,47.2407,1.15175,-0.192953,-0.182359,-0.2193,0.473912,0.161525,-0.0788981,0.197189,0.0262692,0.224701,-0.0839005,0.257906,0.131616,-2.48601,-3.03322,-2.71666,-2.85633,-2.89461,-4.6034,-2.76938,-3.87752,-3.2516,-3.09628
-39.9821,0.976968,0.0488067,6,63,0,45.7423,1.12364,-0.199442,0.131872,-0.0233207,-0.0330552,-0.205058,-0.48275,0.00679842,-0.348166,0.275111,-0.182474,0.263203,0.393589,-2.49324,-2.5587,-2.58551,-6.41662,-3.4997,-2.43272,-3.22897,-2.64327,-2.96151,-3.07349
-38.8796,0.999308,0.0488067,6,63,0,49.0435,1.72946,-0.380679,0.0755214,0.0251587,-0.0478044,-0.158885,-0.350738,0.117679,-0.387198,0.175786,-0.14593,0.211015,0.320297,-2.69407,-3.26217,-3.74622,-4.46083,-2.70402,-3.55931,-2.91129,-2.58914,-2.96857,-3.09762
-37.8061,0.997316,0.0488067,6,63,0,42.8368,1.31172,-0.249615,-0.0194715,0.115414,0.116916,-0.10002,-0.400694,0.0432082,-0.445286,0.196843,-0.167449,0.251216,0.401727,-2.67427,-2.48468,-3.76083,-3.63546,-2.7051,-2.9114,-2.79881,-2.68883,-2.97754,-3.07945
-37.6259,0.9906,0.0488067,6,63,0,45.5967,1.04645,-0.207472,-0.0761606,-0.334595,0.411497,0.131476,-0.382566,0.140734,-0.0452359,0.180284,-0.114216,0.266754,0.405383,-2.34556,-2.76862,-3.38104,-2.84004,-2.72629,-2.53037,-2.85339,-3.1621,-3.71421,-3.05539
-36.3554,0.99855,0.0488067,6,63,0,39.4326,1.14829,-0.263941,0.203481,0.125654,0.472906,0.053835,-0.441511,0.23142,-0.237724,0.459477,0.0546163,0.244402,0.243485,-2.21412,-2.4941,-2.62862,-2.90103,-2.88686,-2.41143,-2.88563,-2.74131,-2.92792,-3.05151
-40.2676,0.998233,0.0488067,6,63,0,44.0175,1.04546,-0.220547,0.192381,0.388582,0.289646,-0.0818177,-0.657557,0.119911,-0.0812876,0.355845,-0.164555,0.269656,0.365727,-2.35827,-2.62996,-5.54719,-3.20896,-2.93864,-2.55659,-2.84168,-3.10576,-2.94666,-3.05216
-40.1144,0.959316,0.0488067,6,63,0,50.984,1.67708,-0.388649,-0.434689,-0.367032,0.0498849,-0.0159329,-0.204284,-0.00586625,-0.246979,0.0335312,-0.0902372,0.2228,0.216764,-2.78444,-2.96048,-2.53389,-3.23894,-3.05821,-5.61463,-2.77049,-3.24068,-3.30459,-3.53626
-41.847,0.98153,0.0488067,6,63,0,52.2163,0.575195,0.0335993,0.439793,0.200171,0.389368,-0.150167,-0.52149,0.0533914,-0.215804,0.268238,-0.294938,0.314766,0.614936,-2.64342,-3.07433,-2.90057,-3.14518,-3.74915,-2.43117,-3.42621,-2.58912,-3.13401,-3.10787
-39.2524,0.996267,0.0488067,6,63,0,47.7654,0.152686,-0.185044,-0.0280207,-0.00552361,0.513731,0.335265,-0.121544,0.372218,-0.319776,0.341617,-0.367598,0.360323,0.257161,-2.2425,-3.55234,-2.58682,-2.83752,-3.38809,-3.5171,-3.08969,-2.6888,-2.92559,-3.09617
-42.4541,0.954088,0.0488067,6,127,0,49.6881,1.13676,0.0126041,0.15322,-0.0125718,0.1641,-0.352013,-0.346933,0.0962082,-0.206617,-0.205081,-0.188432,0.276677,0.228838,-4.33196,-3.05466,-3.0896,-3.07823,-3.59678,-3.56838,-2.86379,-3.31004,-6.30772,-3.902
-38.098,0.974674,0.0488067,6,63,0,51.1013,1.25444,-0.106762,-0.11589,0.152367,0.231723,0.222018,-0.290716,0.0740779,0.0636013,0.549177,0.0166184,0.234982,0.299215,-2.57401,-3.02629,-2.80703,-4.37909,-2.76098,-2.56623,-3.63248,-3.26251,-3.16443,-3.13391
-36.3976,0.964299,0.0488067,6,127,0,43.6938,1.32928,0.00306544,0.166074,-0.129511,0.0575731,0.0876565,-0.300116,0.0255689,-0.24165,0.380349,0.0106194,0.241172,0.2042,-3.79313,-2.79708,-2.51158,-4.91168,-2.75032,-3.05388,-3.10339,-2.61069,-3.02021,-3.40224
-34.1794,0.991614,0.0488067,5,31,0,38.5354,1.30082,-0.164873,0.052663,-0.0983364,0.233626,0.211468,-0.289673,0.0492589,-0.118606,0.294464,-0.0641233,0.235814,0.237313,-2.55462,-2.4701,-2.53491,-3.84185,-2.90346,-2.74564,-3.42002,-2.68916,-3.2345,-3.23373
-33.5085,0.99987,0.0488067,6,63,0,40.3551,1.72172,-0.10649,-0.0695827,-0.118446,0.0868242,-0.166932,-0.0903393,0.06391,-0.0380547,0.0534643,0.0270298,0.197269,0.101414,-3.61457,-2.4684,-2.53149,-4.34963,-3.19671,-4.75117,-2.96968,-3.31909,-5.23855,-3.11684
-31.8202,0.968834,0.0488067,6,127,0,39.2574,1.88536,0.0084989,-0.00760355,0.0257047,0.0474222,0.0984766,-0.0290254,-0.00962041,-0.0531297,0.0926664,0.0387971,0.173275,0.0566399,-4.51801,-2.5008,-2.80292,-5.28153,-2.68582,-4.85581,-3.76052,-2.88165,-5.71491,-4.00323
-29.9064,0.983496,0.0488067,5,31,0,35.4232,1.42259,-0.00768138,-0.00491746,-0.0485623,0.0328706,-0.0976294,-0.0478675,0.0550709,0.00956632,-0.0098011,-0.0104274,0.226325,0.0557781,-3.63683,-2.47187,-2.54106,-5.65376,-3.0472,-4.80106,-3.16938,-3.49258,-6.49513,-3.06039
-29.9067,0.981667,0.0488067,5,31,0,33.8035,1.48269,-0.0521634,-0.0509603,-0.0499801,0.0512428,0.0695935,-0.0444272,-0.0445459,-0.0913497,0.0438202,-0.00894626,0.221503,0.0600039,-3.51157,-2.48511,-2.56901,-5.15483,-2.68392,-5.03415,-3.73929,-2.95366,-5.41351,-3.0591
-30.2505,0.996423,0.0488067,5,31,0,35.0403,1.41243,-0.0222915,0.0472075,0.0238502,0.0842695,-0.0912388,-0.0579723,0.0594949,-0.04499,0.113523,0.0215657,0.232797,0.0717334,-3.78668,-2.52518,-2.85484,-4.46487,-2.83338,-5.24857,-2.93047,-3.46643,-4.02484,-3.32803
-34.1011,0.988047,0.0488067,5,63,0,37.2448,1.24893,-0.00758103,-0.0316421,0.145921,0.0450746,0.139045,-0.181573,0.0617145,-0.0554238,0.126401,-0.0802258,0.242696,0.120379,-3.25371,-2.57231,-3.04745,-5.97527,-2.71816,-3.37014,-3.27008,-2.96771,-4.643,-3.15436
-35.0562,0.988786,0.0488067,5,31,0,39.7967,0.913616,-0.14602,0.137481,-0.0566049,0.123025,0.104047,-0.0344375,-0.0814237,-0.00466374,0.00926609,-0.0384803,0.278132,0.0920415,-2.36256,-2.46863,-2.53382,-5.38029,-2.66973,-4.47831,-4.5916,-3.26028,-6.21554,-3.38884
-34.5664,0.994122,0.0488067,5,31,0,39.6719,0.917225,-0.148785,0.128272,-0.0608551,0.140323,0.0797774,-0.0421979,-0.0732965,0.0269142,0.0304298,-0.0558371,0.286004,0.0912226,-2.5048,-2.49195,-2.51642,-4.33924,-2.70929,-5.23315,-3.78497,-4.19996,-4.70095,-4.28477
-34.8507,0.939399,0.0488067,5,31,0,39.1024,1.26081,0.0463969,-0.0492187,-0.0337375,0.0806259,-0.141741,-0.0637413,0.0308459,-0.201599,0.187876,-0.125657,0.257645,0.128388,-4.55749,-2.4685,-2.8307,-3.91323,-2.77774,-6.13547,-2.80662,-3.0042,-2.97076,-3.41378
-36.2552,0.996376,0.0488067,6,63,0,41.5881,0.603472,-0.0273831,0.106944,0.0470856,0.192957,0.190109,-0.27812,0.35122,-0.103578,0.170692,-0.0862452,0.302518,0.190393,-2.32203,-2.76288,-2.54126,-5.84066,-2.6707,-2.49319,-2.78004,-2.60376,-4.85991,-3.11941
-37.4708,0.999675,0.0488067,6,63,0,39.3719,1.18394,-0.370692,-0.117319,-0.174477,0.254512,-0.176276,-0.203594,-0.221817,-0.243843,0.18803,-0.13133,0.259407,0.245544,-2.23584,-2.63922,-2.53473,-3.12082,-3.16132,-3.84924,-5.06231,-2.64881,-3.19525,-3.10583
-40.0426,0.998094,0.0488067,5,31,0,42.0117,1.32171,-0.50583,-0.0794181,-0.0712388,0.276211,-0.128453,-0.0762629,-0.217905,-0.314839,0.0281413,-0.260205,0.249809,0.232056,-2.20782,-2.47346,-2.68538,-2.84681,-2.76666,-5.82316,-4.4512,-2.61192,-4.12874,-3.23329
-37.9807,0.998745,0.0488067,6,63,0,46.0279,0.802918,0.00649308,-0.0239648,0.0545094,0.332466,-0.0243163,-0.175615,0.483985,0.0270276,0.40786,-0.160765,0.28011,0.281662,-2.50389,-3.16953,-2.52004,-4.05923,-3.42815,-2.80333,-3.26895,-2.92457,-3.02082,-3.4827
-42.5689,0.999608,0.0488067,6,63,0,48.4898,0.843831,-0.415434,0.267048,-0.00305738,0.449288,0.183902,-0.261414,0.109954,-0.174666,-0.147667,-0.0865316,0.292636,0.18072,-2.25584,-2.76529,-2.55408,-2.80451,-3.00082,-3.14289,-2.8462,-2.76061,-7.78614,-4.00764
-45.3972,0.999883,0.0488067,6,63,0,47.537,0.078948,0.216202,-0.0788758,-0.130161,0.19256,-0.208134,-0.553462,0.216398,-0.238254,0.546229,-0.588892,0.374627,0.480937,-3.1262,-3.67945,-2.80846,-4.72644,-3.91629,-2.42089,-2.77876,-2.63474,-5.25969,-3.27598
-46.5068,0.999515,0.0488067,6,63,0,57.446,1.09436,-0.420668,0.298052,0.0444957,0.521502,0.33465,0.0414908,0.0587687,-0.0422092,-0.131693,-0.157363,0.259346,0.346319,-2.24352,-2.92955,-2.59961,-2.86177,-3.72872,-5.50278,-3.30399,-3.05184,-9.02036,-3.25923
-41.5967,0.929221,0.0488067,6,63,0,50.6294,1.5533,-0.184978,-0.0852105,0.00307288,0.102633,-0.101996,-0.435971,0.158143,-0.320004,0.609845,0.0025196,0.210998,0.185774,-2.77273,-2.53661,-2.65146,-4.75268,-3.0971,-2.44206,-2.81795,-2.72397,-4.32137,-3.19476
-37.9919,0.99405,0.0488067,6,63,0,45.8845,1.54892,-0.480397,0.133581,0.0151883,0.259751,-0.0118882,-0.126348,0.0786425,-0.0387743,0.183943,0.141983,0.208002,0.350718,-2.21797,-2.61315,-2.61008,-3.52937,-2.84986,-3.6879,-3.26846,-2.91164,-4.41577,-3.09137
-34.4319,0.998925,0.0488067,6,63,0,40.8631,1.71914,-0.0744432,-0.201499,-0.178301,0.200891,0.0355978,-0.350563,0.132136,-0.207941,0.308557,0.071843,0.197091,0.197444,-3.82071,-2.65183,-2.5179,-3.39527,-2.67304,-2.78324,-2.79512,-2.61808,-3.00307,-3.05182
-36.5801,0.953447,0.0488067,6,127,0,47.9911,0.719914,0.0385073,-0.0815784,0.0138269,0.180984,0.0477911,-0.20341,0.00257903,0.10427,0.31072,-0.218466,0.299391,0.214423,-2.81194,-3.16755,-2.51208,-4.8227,-2.73078,-3.11283,-3.77873,-4.27356,-2.99627,-3.05613
-35.843,0.998148,0.0488067,6,63,0,41.4845,1.38189,-0.310544,0.17009,-0.0268743,0.441858,0.0114481,-0.232966,0.210452,-0.351375,0.201285,-0.0714912,0.229226,0.221563,-2.29199,-2.68548,-2.54709,-2.80204,-2.72978,-3.12331,-2.76585,-2.81573,-3.80646,-3.28008
-35.0754,0.998423,0.0488067,6,63,0,37.4646,1.25393,-0.17439,0.0425958,-0.0623018,0.278933,-0.0273658,-0.298615,0.179134,-0.365593,0.29501,0.103554,0.24407,0.268648,-2.55918,-2.46925,-2.51323,-3.32347,-2.81543,-2.82084,-2.78122,-2.8211,-3.07045,-3.91089
-36.6797,0.990844,0.0488067,6,95,0,39.5263,1.1643,0.056625,0.108992,-0.106774,0.250103,0.124257,-0.0893443,0.265398,-0.22316,0.101413,-0.208002,0.259634,0.224823,-3.9308,-2.54244,-2.51181,-3.24133,-2.85888,-4.7965,-3.01888,-2.65499,-4.00474,-3.15532
-38.3671,0.999063,0.0488067,5,31,0,42.7406,0.929104,0.0283914,0.0990703,-0.223249,0.168957,0.0145038,-0.269095,0.0957429,-0.0527323,0.37892,0.0483078,0.276454,0.123178,-2.99315,-2.48658,-2.99824,-4.78985,-2.79919,-2.80266,-3.14426,-2.98069,-2.92419,-4.23475
-37.4027,0.998564,0.0488067,5,31,0,40.7046,1.00937,0.0250188,0.114432,-0.197657,0.210661,0.0321683,-0.254693,0.134629,-0.0885195,0.348961,0.0209771,0.269071,0.115913,-3.12632,-2.46825,-2.81364,-4.14586,-2.72371,-2.93127,-2.91956,-2.86516,-2.93526,-3.75607
-38.1451,0.85471,0.0488067,5,31,0,46.3181,0.863162,-0.0227054,0.174205,-0.124798,0.190435,0.0994493,-0.219683,0.146511,-0.161521,0.278458,0.175765,0.284502,0.172627,-2.71891,-2.47631,-2.65144,-4.51886,-2.66973,-3.07438,-2.89814,-2.64742,-3.12244,-7.64837
-44.1556,0.852711,0.0488067,6,127,0,51.2677,2.12709,-0.508862,-0.0273347,-0.391055,0.454003,0.107506,-0.131295,0.247068,-0.132745,0.127695,-0.17841,0.160074,0.330327,-2.41726,-2.84432,-2.70931,-3.51199,-3.14014,-5.09927,-3.21502,-3.06174,-3.84385,-6.12002
-39.3372,0.987741,0.0488067,6,63,0,49.0603,0.61284,-0.0790494,0.172101,0.251886,0.089983,0.0128384,-0.195731,-0.0191593,0.00426664,0.286652,-0.400114,0.320074,0.274964,-2.51667,-2.48162,-3.77329,-5.10143,-2.67577,-3.70175,-3.33669,-4.15469,-2.93439,-3.11084
-39.2822,0.999943,0.0488067,6,63,0,43.6984,0.0716145,0.0602993,0.181937,0.0677794,0.415133,0.101643,-0.181486,0.220382,-0.366334,0.0625729,-0.169504,0.366502,0.171235,-2.32918,-2.72633,-2.5281,-3.37927,-2.72417,-2.98676,-2.81829,-2.9083,-5.06255,-5.07634
-35.7168,0.974822,0.0488067,5,31,0,44.8631,0.243394,0.0114607,0.152925,-0.00404565,0.339343,0.0800809,-0.153177,0.150881,-0.362932,0.0953997,-0.313416,0.358252,0.202855,-2.48252,-2.52821,-2.51175,-3.21781,-2.67553,-3.83415,-2.77771,-2.63442,-3.66228,-3.94106
-35.1625,0.994517,0.0488067,6,63,0,40.2131,1.10012,-0.0973188,0.0964086,-0.244635,0.263659,0.134758,-0.193109,-0.0681066,-0.0708794,0.29843,-0.136201,0.260485,0.20926,-2.69583,-2.46946,-2.91656,-3.53032,-2.72848,-3.36694,-4.1913,-2.98866,-3.03392,-3.09771
