# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = m12.6_1.data.R
# init = 2 (Default)
# random
#   seed = 2734546146
# output
#   file = m12.6_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-38.6937,0.96107,0.0533396,6,63,0,46.3767,1.43802,-0.23851,-0.100032,-0.0977882,0.186519,0.216277,-0.658277,0.156428,-0.135871,0.320282,0.139999,0.23054,0.356785,-2.64664,-2.51663,-2.54194,-3.47915,-3.46446,-2.47486,-2.76735,-2.93675,-2.92443,-4.61449
-41.5219,0.952899,0.0533396,6,63,0,46.2247,1.93072,-0.0814407,-0.132131,-0.0587891,0.194356,-0.173277,-0.589163,0.0230316,-0.285726,0.255608,-0.0334924,0.173453,0.505557,-4.13308,-2.47451,-2.67416,-3.36374,-3.25085,-2.41369,-3.20514,-2.6149,-3.34538,-4.29309
-44.4453,0.999526,0.0533396,5,31,0,49.3027,1.41772,-0.166202,-0.185942,0.13435,0.0543927,-0.269539,-0.762003,-0.0843557,-0.0552639,0.0745665,-0.00914224,0.230181,0.224372,-2.84935,-2.78951,-3.38988,-5.00812,-3.99622,-2.82357,-3.95913,-3.25548,-4.71076,-3.08118
-43.4509,0.984069,0.0533396,6,63,0,54.0036,0.759552,0.125489,0.283204,-0.194441,0.749685,0.359093,-0.407365,0.366047,-0.453822,0.537513,-0.237074,0.288967,0.364513,-3.072,-2.51574,-3.18514,-3.69242,-3.3515,-2.39576,-2.87808,-3.65358,-3.28841,-3.55106
-41.4394,0.928148,0.0533396,6,127,0,48.9225,0.133472,0.300889,0.501351,0.146398,0.51204,0.261453,-0.220802,0.350429,0.170823,0.497898,0.0573187,0.342802,0.490975,-2.72766,-2.49708,-2.60804,-3.69163,-2.70633,-2.41879,-2.87882,-3.3137,-2.9437,-4.92992
-39.8176,0.771787,0.0533396,6,127,0,52.2016,0.914185,-0.428497,-0.217468,-0.0518229,0.306332,-0.0402353,-0.307338,0.0320764,-0.357738,0.058002,-0.109923,0.277192,0.290156,-2.32622,-3.78514,-2.53629,-3.54283,-3.03695,-2.63156,-3.6094,-2.88784,-5.56862,-3.05774
-37.7933,0.990106,0.0533396,6,63,0,45.0724,0.479079,0.114817,0.178198,-0.0979621,0.432822,0.0739518,-0.556579,0.217029,-0.0599878,0.38071,-0.227025,0.315201,0.255122,-2.60119,-2.6427,-3.03241,-3.44493,-2.95851,-2.71504,-3.02424,-2.66382,-3.04862,-3.18894
-38.7586,0.927185,0.0533396,6,63,0,46.651,-0.405597,-0.20856,0.330649,0.243369,0.621767,0.228063,-0.071336,0.203981,-0.190505,0.237696,-0.49341,0.409856,0.348222,-2.76868,-2.76415,-2.51449,-2.90943,-2.67803,-3.10904,-3.19241,-2.61701,-3.68393,-3.07988
-38.734,0.998473,0.0533396,6,63,0,40.6906,-0.220032,-0.117127,0.294278,0.246133,0.640019,0.239513,-0.0839375,0.123134,-0.286554,0.267995,-0.437492,0.403114,0.342373,-2.24741,-2.51904,-2.79169,-2.92542,-2.8942,-3.91072,-2.98474,-2.59369,-2.93612,-3.66469
-41.776,0.995672,0.0533396,6,127,0,52.3524,0.217531,0.115492,0.37493,0.0850203,0.643095,0.403867,-0.00805937,0.114993,-0.0715621,0.261152,-0.418274,0.340516,0.455848,-2.36747,-2.46901,-2.59993,-2.80621,-3.10777,-3.51946,-3.90406,-2.61001,-3.97255,-4.3636
-43.8868,0.997436,0.0533396,5,31,0,49.5177,-0.232283,0.0047669,0.298276,0.119917,0.795837,0.404682,-0.164243,0.28418,-0.0202723,0.4335,-0.0283227,0.384421,0.231592,-2.27113,-2.93663,-2.744,-2.88078,-2.84309,-2.5236,-3.08148,-2.63396,-2.99266,-6.38136
-43.3094,0.911476,0.0533396,6,95,0,52.4807,0.706919,-0.343619,-0.0542933,-0.206966,-0.193713,-0.40595,-0.730975,-0.0375701,-0.584701,-0.0640632,-0.613792,0.348763,0.369282,-2.61674,-2.61195,-2.91435,-4.47295,-2.79475,-2.6721,-3.33127,-2.71497,-2.97551,-4.5481
-42.1752,0.941603,0.0533396,6,63,0,48.0503,0.578079,-0.248056,0.0415042,-0.393835,0.392586,0.00841883,-0.467912,-0.221152,-0.662897,-0.0338891,-0.438086,0.334636,0.518409,-2.28726,-2.47463,-3.22177,-2.84634,-2.75573,-2.6976,-4.17483,-3.37665,-3.89301,-3.22175
-40.4585,0.974475,0.0533396,6,63,0,48.9351,-0.151972,-0.424506,-0.0776605,0.0950672,0.267516,-0.0202914,-0.370624,-0.0704213,-0.363698,0.265087,-0.784603,0.413039,0.427152,-2.57905,-3.36643,-2.78502,-3.23454,-2.67175,-3.01547,-3.1476,-2.64794,-3.49873,-3.0755
-43.7632,0.988304,0.0533396,6,63,0,53.3638,-0.373109,-0.317916,-0.0653335,0.2858,0.659851,-0.119633,-0.105661,-0.0416434,-0.165599,0.197391,-0.534462,0.420798,0.450625,-2.76951,-4.4128,-2.92666,-2.98748,-3.55027,-3.77719,-4.03537,-2.7811,-3.06283,-3.41894
-42.0573,0.978313,0.0533396,6,63,0,46.858,-0.271851,0.345517,0.444603,-0.186394,0.19646,0.17658,-0.568802,0.219319,-0.304969,0.177475,-0.457749,0.411389,0.307294,-3.33672,-2.56068,-3.29876,-5.15659,-2.76078,-2.46677,-2.76902,-2.59004,-3.10606,-4.01285
-42.3209,0.908345,0.0533396,6,63,0,50.6723,0.579102,-0.631973,-0.224458,0.171537,0.419187,-0.142762,-0.0818461,0.0158346,-0.156277,0.0940568,-0.211596,0.322296,0.303709,-2.9606,-3.86885,-3.08968,-2.82274,-3.22227,-4.63654,-3.20701,-2.8912,-3.81314,-3.79628
-40.4166,0.804656,0.0533396,6,63,0,49.363,1.08614,-0.304873,0.365575,0.0300782,0.127635,0.0770955,-0.706483,-0.0678947,-0.272427,0.16429,-0.162035,0.26452,0.302183,-2.23928,-3.5283,-2.64648,-4.62124,-2.67883,-2.70955,-3.97445,-2.59029,-3.69776,-3.07449
-38.2801,0.99456,0.0533396,6,63,0,42.3605,0.900095,-0.221133,0.223187,0.0263693,0.276953,0.0450333,-0.720602,-0.103272,-0.323722,0.210501,-0.295154,0.287122,0.321351,-2.31332,-2.66871,-2.63444,-3.26755,-2.67045,-2.7,-4.11492,-2.60595,-3.14782,-3.18374
-37.793,0.98607,0.0533396,6,63,0,43.4931,1.05396,-0.494744,0.222556,0.0869274,0.412407,0.077922,-0.397605,-0.118123,-0.341577,0.30208,-0.223172,0.271464,0.295714,-2.2766,-2.80799,-2.9524,-2.80217,-2.71853,-2.62537,-4.15229,-2.6202,-2.92414,-3.08729
-39.4282,0.959622,0.0533396,6,63,0,45.4761,0.194185,0.0765995,0.0585465,0.0936138,0.722287,0.0514903,-0.24051,0.220397,-0.308481,0.3874,-0.202938,0.344641,0.485554,-2.30425,-3.47077,-2.56584,-2.92863,-3.17551,-2.50742,-3.08333,-3.02401,-3.0168,-3.12453
-41.6986,0.642757,0.0533396,6,63,0,48.7229,0.191985,-0.231481,0.432922,0.103569,0.641739,-0.152418,-0.417439,0.438727,-0.305935,0.34149,-0.388263,0.348061,0.282558,-2.37931,-2.53931,-2.52385,-2.81212,-4.53311,-2.41191,-3.05812,-2.88423,-3.06838,-3.39257
-41.2716,0.99437,0.0533396,6,63,0,48.2623,0.5881,0.0421586,0.125678,-0.0685343,0.424134,-0.152049,-0.483808,0.446445,-0.391998,0.185047,-0.15163,0.31384,0.526678,-2.70015,-2.54038,-2.60282,-2.96806,-3.72779,-2.39917,-3.71322,-2.94138,-3.65846,-3.45287
-38.2624,0.805089,0.0533396,6,63,0,48.797,1.28744,-0.268509,-0.0515382,-0.0154699,0.121263,0.168978,-0.0170743,-0.136499,0.0219386,0.254785,0.0967096,0.242014,0.126696,-2.3592,-2.54594,-2.58196,-4.57396,-2.90087,-5.23305,-4.71213,-3.70445,-3.19354,-3.92164
-38.214,0.999058,0.0533396,6,63,0,43.9,1.94615,-0.00712865,-0.00257456,-0.0316005,0.123514,-0.197131,-0.321038,0.174144,-0.155624,0.0913138,0.120147,0.177868,0.111054,-5.31038,-2.74054,-2.98859,-3.48818,-3.08437,-3.2101,-2.82664,-2.88933,-4.29747,-3.08664
-35.6755,0.966193,0.0533396,6,63,0,41.2214,0.569936,-0.0339619,0.207627,0.0800042,0.229257,0.135787,-0.413603,0.0872473,-0.156821,0.330296,-0.205213,0.322582,0.189328,-2.57991,-2.49151,-2.67178,-3.84136,-2.78709,-2.51705,-2.91423,-2.8617,-2.97942,-3.80486
-39.6034,0.974111,0.0533396,6,63,0,42.2906,1.09709,-0.225232,-0.324006,0.223284,0.407384,-0.0530683,-0.235031,0.103235,-0.394126,0.181034,-0.313357,0.268322,0.33836,-2.44727,-3.70843,-4.06555,-2.80785,-2.73174,-3.54712,-2.7964,-2.69216,-3.23205,-3.52959
-41.0392,0.996737,0.0533396,6,63,0,46.243,1.67546,-0.165718,0.305813,-0.139,0.173002,0.27105,-0.652006,0.323788,-0.268585,0.427261,0.251934,0.189422,0.277112,-2.73273,-3.38553,-2.60677,-4.64091,-2.99701,-2.8182,-2.79663,-2.81807,-3.00278,-3.10103
-40.7554,0.954023,0.0533396,6,63,0,46.9294,1.51214,-0.746314,-0.309888,-0.00701037,0.371286,-0.122112,-0.373146,0.143156,-0.120472,0.273971,-0.288951,0.228254,0.467722,-2.45285,-2.96158,-3.00499,-2.87157,-2.75534,-3.02019,-2.81565,-3.32954,-2.92626,-4.14407
-38.2133,0.98053,0.0533396,6,63,0,43.8218,2.30352,-0.462109,0.0501726,-0.132161,0.215916,0.112772,-0.700487,0.0915208,-0.242258,0.32267,0.272128,0.137085,0.278821,-2.60174,-3.31496,-2.6789,-2.9356,-3.01427,-2.5052,-2.80136,-2.5988,-2.97157,-3.0835
-38.8098,0.974412,0.0533396,6,63,0,45.3701,1.2354,-0.0389125,-0.00705437,-0.471749,0.449839,0.17148,-0.363318,0.318065,-0.218677,0.410917,-0.0136923,0.243022,0.403843,-3.01796,-2.54629,-4.39674,-2.80728,-2.7662,-2.51867,-2.90586,-2.59052,-2.929,-3.05172
-45.1063,0.863064,0.0533396,5,63,0,49.1144,1.04531,-0.0666877,-0.29251,-0.407098,0.321093,0.519053,-0.266801,-0.00197761,-0.217422,0.329038,-0.165391,0.275123,0.275817,-3.05412,-3.52124,-3.4114,-2.88576,-7.9939,-3.38765,-3.11164,-2.73827,-3.00871,-3.19545
-40.8782,0.998973,0.0533396,6,63,0,51.4591,1.61212,-0.172002,-0.0765089,-0.194772,0.161948,0.384974,-0.388389,0.0267707,-0.413818,0.319341,-0.0134064,0.205047,0.420978,-2.90771,-2.50195,-2.58927,-4.03473,-4.64836,-2.54311,-3.36659,-3.07038,-3.06548,-3.36736
-41.7299,0.999391,0.0533396,6,63,0,46.1099,1.02736,-0.438037,-0.223968,-0.0250978,0.304273,-0.374438,-0.255321,0.117314,-0.0607566,0.209382,-0.289484,0.275054,0.17857,-2.22343,-3.23478,-2.58356,-3.0039,-4.91538,-3.33995,-2.78806,-3.46225,-3.10987,-3.27209
-39.4736,0.75212,0.0533396,6,127,0,49.9645,1.70594,-0.573997,-0.274815,-0.0194476,0.139419,-0.265046,-0.306536,0.0551217,-0.131024,0.0988109,0.0750633,0.210453,0.354185,-2.21879,-2.62258,-3.20885,-3.16208,-3.17714,-3.67888,-2.76645,-3.43488,-3.48632,-3.93997
-40.9581,0.787019,0.0533396,5,63,0,46.5722,1.60413,-0.292898,-0.0880252,-0.300045,0.325915,0.068707,-0.499536,-0.0739199,-0.27859,0.36356,-0.218871,0.230795,0.463693,-3.17555,-2.61393,-2.5145,-3.15023,-3.63529,-2.96056,-2.81905,-3.06783,-4.29433,-3.05764
-44.8888,0.83494,0.0533396,6,127,0,51.7023,2.20033,-0.443454,-0.15728,0.0346021,0.35404,0.232483,0.0671602,0.59174,0.178676,0.34773,0.474189,0.133266,0.396838,-2.3141,-2.52606,-2.78836,-2.92721,-2.93255,-5.48375,-5.0432,-4.07578,-3.56994,-3.29044
-44.5719,0.998045,0.0533396,7,191,0,50.9598,2.14129,-0.346552,0.00584223,-0.288435,0.176025,-0.0919471,-0.651696,-0.28377,-0.584004,0.437308,0.0278706,0.1748,0.469979,-3.77499,-3.84799,-2.65164,-2.83201,-2.87752,-2.52872,-3.79647,-2.77894,-5.27934,-3.38763
-43.1363,0.788312,0.0533396,5,63,0,54.7992,2.27146,-0.464224,-0.148151,-0.33908,0.20254,-0.140321,-0.576948,0.0021465,-0.433493,0.2175,0.198526,0.164505,0.507858,-3.36559,-3.12817,-2.63912,-3.05616,-2.84122,-2.93168,-2.91829,-2.64674,-3.14772,-5.83764
-42.1293,0.995787,0.0533396,5,31,0,46.9541,2.78059,-0.423753,-0.180128,-0.30978,0.230705,0.0367001,-0.811548,-0.170756,-0.283114,0.277071,0.180399,0.102254,0.297659,-4.20922,-3.26273,-2.72361,-3.10575,-3.62889,-2.42522,-3.17053,-2.85061,-2.99221,-3.067
-43.3182,0.97679,0.0533396,6,127,0,50.6678,1.09737,-0.526909,0.0277859,-0.116972,0.102075,0.156597,-0.44522,0.264763,-0.526782,0.468114,0.120031,0.260192,0.519467,-2.39026,-2.51106,-2.56416,-5.23958,-2.76637,-2.41605,-2.81232,-3.70848,-3.20977,-4.79127
-43.1485,0.976298,0.0533396,6,63,0,50.7831,1.72836,-0.520307,0.365361,-0.436807,0.295096,0.13671,-0.60765,0.0391528,-0.352583,0.49532,-0.0837458,0.195364,0.342135,-2.20865,-4.84466,-3.41011,-2.94264,-2.87346,-2.43844,-3.13092,-2.73937,-3.37257,-4.03537
-39.5122,0.941289,0.0533396,5,31,0,45.6034,1.68893,-0.466465,0.173499,-0.409321,0.253107,0.16554,-0.542524,0.156116,-0.33828,0.45984,-0.0530438,0.197872,0.326964,-2.22014,-3.03364,-3.35938,-3.21693,-2.92067,-2.39922,-2.79379,-2.74325,-3.08116,-3.79745
-38.787,0.868592,0.0533396,6,63,0,42.7331,1.55691,-0.359765,0.010991,-0.457765,0.202279,0.152919,-0.520458,0.170425,-0.203452,0.245555,0.150552,0.21105,0.408484,-2.28973,-2.47282,-3.82878,-3.71502,-2.81896,-2.39674,-2.79009,-2.59392,-3.45996,-3.3352
-42.051,0.840744,0.0533396,6,127,0,47.7424,1.85227,-0.518434,0.143124,-0.143519,0.41982,0.0288383,-0.249013,0.575625,-0.0351004,0.410122,0.099824,0.179281,0.253102,-2.21173,-3.01773,-2.51146,-2.8213,-2.67511,-3.1552,-5.97078,-3.0882,-2.92533,-3.19901
-39.3149,0.987541,0.0533396,6,63,0,46.5145,1.55494,-0.582279,0.208091,-0.0703154,0.455996,0.0656481,-0.52891,0.382166,-0.0254693,0.32414,0.127242,0.214107,0.39966,-2.2622,-3.14267,-2.55526,-2.89197,-2.68638,-2.39587,-3.64271,-3.35615,-2.96019,-3.42677
-37.7377,0.999584,0.0533396,6,63,0,42.4884,1.77621,-0.466895,0.0405465,-0.327652,0.585899,0.166365,-0.334679,0.250567,-0.115315,0.313319,0.213948,0.182838,0.31838,-2.21185,-2.51262,-3.11161,-3.3129,-2.76492,-2.59158,-2.76635,-2.64059,-3.3794,-3.06231
-39.5324,0.999642,0.0533396,6,63,0,41.7738,1.67484,-0.383159,0.108664,-0.327514,0.582663,0.251567,-0.100374,0.244116,0.0108209,0.209312,0.162922,0.190505,0.307143,-2.23239,-2.55133,-3.31676,-3.07513,-2.94816,-3.64602,-2.78472,-2.95693,-4.65667,-3.10457
-39.1338,0.995416,0.0533396,6,63,0,46.1959,1.88084,-0.584161,-0.37424,0.045398,0.148499,-0.0923358,-0.591905,0.250145,-0.341818,0.365156,0.0529622,0.183436,0.421831,-2.20957,-3.06791,-3.33,-3.43933,-2.75724,-2.396,-3.04687,-2.63042,-2.95052,-3.08615
-42.0682,0.711776,0.0533396,6,63,0,47.3251,1.73722,-0.429575,0.182705,-0.365678,0.415034,0.177712,-0.131272,0.0396005,0.150084,0.440274,0.228921,0.171456,0.245885,-2.22824,-2.54576,-4.21898,-3.29812,-2.71702,-2.81247,-4.91978,-3.06602,-3.54969,-3.80308
-42.5564,0.998436,0.0533396,6,63,0,47.8816,2.04373,-0.203902,-0.388318,0.134813,0.203392,-0.124673,-0.603443,0.324986,-0.436353,0.344158,0.221409,0.152157,0.371267,-3.0545,-3.50089,-3.30409,-3.80941,-3.42492,-2.56521,-2.86168,-3.61394,-3.38886,-3.34195
-34.6658,0.998615,0.0533396,6,127,0,46.7507,0.755883,-0.268813,0.0520174,-0.0592147,0.444625,-0.0257355,-0.340649,0.106531,-0.145258,0.29913,-0.323155,0.306341,0.240236,-2.23807,-2.48811,-2.52036,-2.82873,-2.69214,-2.90962,-2.78388,-3.07176,-2.97011,-3.05311
-36.5134,0.998802,0.0533396,6,63,0,38.9495,0.571969,-0.269883,0.103892,-0.0165855,0.404457,0.35855,-0.408127,0.145948,-0.267804,0.247634,-0.197097,0.317257,0.319183,-2.21865,-2.56448,-2.51873,-2.99415,-3.89357,-2.4441,-2.87628,-2.59521,-3.13165,-3.31968
-38.49,0.99663,0.0533396,6,63,0,42.297,1.32089,-0.0293739,0.238228,0.176927,0.506196,0.0246047,-0.0856556,0.456442,0.144887,0.648828,0.240394,0.213709,0.335446,-2.55711,-2.47892,-2.57123,-3.11397,-3.59851,-2.85188,-2.79624,-2.95659,-2.99494,-3.07308
-40.1534,0.997745,0.0533396,6,127,0,46.7991,0.694747,-0.339828,-0.0990299,0.0505801,0.357463,0.302748,-0.440521,0.0605047,-0.361567,0.137347,-0.357848,0.311487,0.555358,-2.21311,-2.95223,-2.68512,-2.90238,-4.05171,-2.51302,-2.92513,-2.62029,-3.38306,-3.07269
-37.1763,0.999842,0.0533396,6,63,0,46.5784,1.60514,-0.184689,0.108887,-0.0389221,0.292136,-0.322829,-0.303391,0.205306,-0.252366,0.417557,0.0758835,0.206478,0.276366,-2.86275,-2.67176,-2.58824,-3.07115,-4.72149,-2.85872,-2.7662,-2.5957,-2.95375,-3.05214
-34.4782,0.531394,0.0533396,6,63,0,45.0291,1.02961,-0.0593713,0.0548482,0.00596219,0.392016,0.0555565,-0.409572,-0.0291703,-0.0696566,0.133263,-0.138654,0.273421,0.207605,-2.95084,-2.46878,-2.62681,-2.81225,-2.67981,-2.57099,-3.46431,-3.30299,-3.70299,-3.15197
-36.9181,0.988571,0.0533396,6,63,0,38.8084,0.68355,-0.28458,0.15538,0.169788,0.249915,-0.117887,-0.212954,0.197705,-0.306389,0.418739,-0.297386,0.306712,0.267964,-2.20993,-2.46915,-2.95778,-3.84323,-3.27753,-3.23132,-2.76683,-2.62196,-3.16166,-3.09465
-44.3001,0.975696,0.0533396,5,63,0,50.0604,2.0001,-0.494045,-0.0512841,-0.257053,0.674227,0.338754,-0.493416,0.0232214,-0.062111,0.0923957,0.22676,0.16343,0.462176,-2.25687,-2.49968,-2.62016,-4.91724,-4.29654,-2.40479,-3.33689,-2.93738,-5.43414,-3.05582
-37.4115,0.999938,0.0533396,6,63,0,48.8046,0.749407,0.0536498,0.108351,0.0258353,0.0581192,-0.149067,-0.233888,0.117616,-0.0881793,0.430823,-0.111547,0.299314,0.193195,-3.02204,-2.48955,-2.53974,-6.0724,-3.47599,-3.1033,-2.92281,-2.9877,-3.19247,-3.62009
-38.0613,0.815956,0.0533396,6,63,0,46.7434,1.00709,-0.154226,0.0683069,0.230472,0.610281,0.300174,-0.366982,0.34526,-0.26134,0.278402,-0.122797,0.261024,0.359477,-2.29858,-2.58919,-3.00905,-2.90384,-2.99057,-2.41217,-2.80811,-2.76279,-3.68992,-3.45966
-38.7534,0.986096,0.0533396,5,31,0,40.3635,0.91697,-0.213617,0.049553,0.322011,0.595558,0.320279,-0.25538,0.321646,-0.279512,0.313483,-0.109169,0.27419,0.400913,-2.23057,-2.61877,-3.76062,-2.92534,-3.26137,-2.72777,-2.82105,-2.71668,-3.18008,-3.06667
-33.8589,0.993136,0.0533396,6,63,0,40.766,0.82021,0.0467453,0.0941469,-0.140922,0.205577,-0.0555521,-0.151656,0.139383,-0.0288053,0.295841,-0.124821,0.288691,0.158376,-2.96889,-2.51432,-2.71991,-4.43494,-3.06965,-3.47124,-2.93826,-3.15003,-3.05871,-3.13607
-36.4514,0.991963,0.0533396,5,31,0,43.6653,1.02458,-0.00255333,0.116749,0.109973,0.0919963,0.116139,-0.0359198,-0.0564183,-0.112981,0.267743,-0.14028,0.271794,0.0932892,-3.16373,-2.48431,-2.93482,-5.04385,-2.7425,-5.06229,-3.83115,-2.93784,-3.01988,-3.07512
-35.8544,0.992548,0.0533396,5,63,0,45.6863,0.715925,-0.237766,-0.038826,0.0738849,0.175362,-0.0278859,-0.344282,0.156452,-0.294431,0.231958,-0.0519965,0.304424,0.187442,-2.22125,-2.83236,-2.6474,-4.44764,-2.8179,-2.66264,-2.79404,-2.59813,-3.11839,-4.79984
-37.6013,0.819241,0.0533396,5,31,0,41.3814,1.461,-0.209953,-0.00107935,0.11612,0.437325,0.0921434,-0.270548,-0.0216734,-0.361933,0.202704,-0.172743,0.235467,0.229032,-3.02648,-2.56195,-3.94879,-3.19669,-3.08446,-3.80695,-2.96071,-2.58811,-2.97455,-3.07401
-38.7975,0.999935,0.0533396,6,63,0,40.8099,1.60722,-0.0365762,0.00980555,-0.197179,-0.0216555,-0.0252349,-0.0862525,0.225269,0.121021,0.263614,-0.112779,0.209007,0.164046,-3.89294,-2.50152,-2.54906,-5.88801,-2.71429,-4.6969,-2.81881,-4.83921,-3.1622,-3.81695
-39.6629,0.905801,0.0533396,6,63,0,46.2978,1.2956,-0.161107,-0.0513671,0.0546752,0.42945,-0.132087,-0.302,-0.0529896,-0.476665,0.211771,-0.136929,0.255445,0.448023,-3.15238,-2.47328,-3.42641,-3.17292,-2.72263,-3.66757,-3.01936,-2.7067,-2.92462,-3.38453
-37.3187,0.995786,0.0533396,6,63,0,41.5941,1.13056,-0.185529,0.0562248,-0.00661696,0.250522,-0.123979,-0.428085,0.0206445,-0.591807,0.147044,-0.180475,0.276158,0.282687,-2.92157,-2.6204,-3.06448,-2.83511,-2.684,-2.9889,-2.77134,-3.00405,-2.95142,-3.84815
-39.0583,0.9999,0.0533396,6,63,0,41.2615,0.876485,-0.285409,-0.0832226,-0.353554,0.200231,-0.223853,-0.462564,-0.0898582,-0.0391909,0.130283,-0.424173,0.309568,0.329418,-2.46921,-2.48071,-2.67799,-2.88001,-2.78796,-3.05084,-2.88058,-5.70577,-2.93995,-3.21355
-35.6214,0.999299,0.0533396,6,63,0,46.4204,2.06217,-0.069074,-0.0555038,-0.151877,0.185409,0.114451,-0.186318,0.142529,-0.251279,0.282445,0.160351,0.163345,0.161944,-4.80589,-2.60687,-2.57131,-3.14624,-2.98628,-4.1348,-2.76635,-2.59756,-3.04433,-3.05259
-35.1127,0.999964,0.0533396,6,63,0,37.6213,1.47749,-0.415162,-0.0712851,-0.0759045,0.288485,-0.127846,-0.346295,0.11131,0.0089888,0.23212,-0.0186118,0.228035,0.259262,-2.26752,-2.47147,-2.61354,-2.88436,-2.88067,-2.96964,-2.77249,-4.12893,-3.05514,-3.15002
-37.5143,0.998862,0.0533396,5,31,0,40.6269,1.6859,-0.447822,0.00793222,-0.0882868,0.409035,-0.0738121,-0.481393,0.0305978,-0.0380279,0.143586,-0.159645,0.204164,0.238339,-2.27908,-2.5727,-2.6148,-2.89123,-2.73893,-2.48393,-2.99461,-3.53797,-3.79296,-4.12826
-39.7705,0.996171,0.0533396,6,63,0,44.9849,2.21047,-0.201272,0.065248,-0.0775152,0.21473,0.0822117,-0.599319,0.276067,-0.247727,0.618854,0.425039,0.128906,0.2933,-3.08938,-2.65461,-2.51276,-3.97957,-2.71938,-2.66956,-2.77868,-2.88151,-3.11139,-3.05713
-40.9836,0.991653,0.0533396,6,63,0,45.604,2.00849,-0.184342,0.132798,-0.299479,0.283605,-0.105849,-0.552388,0.357337,-0.181798,0.544864,0.496748,0.151846,0.410622,-2.9632,-2.76826,-3.07887,-3.47442,-3.55577,-2.53503,-2.84611,-2.64971,-2.94836,-3.82811
-45.0488,0.831983,0.0533396,6,63,0,50.5876,1.20942,-0.582129,-0.473306,-0.0547889,0.199752,-0.0242676,-0.383782,-0.177159,-0.377326,0.00546084,-0.161219,0.277366,0.206821,-2.20797,-3.52293,-3.31343,-2.80152,-3.11425,-3.90629,-3.06584,-2.82483,-3.10666,-5.66094
-42.4039,0.95413,0.0533396,6,63,0,49.3872,0.58079,-0.157625,0.13093,-0.194762,0.281812,-0.224727,-0.585123,0.273076,-0.290289,0.200015,-0.2857,0.336698,0.577124,-2.53458,-2.54622,-2.52589,-2.84485,-2.98166,-2.45365,-3.99401,-2.90921,-3.03559,-5.45507
-42.5588,0.857691,0.0533396,5,63,0,51.5153,0.543383,0.0319431,0.124186,-0.00235154,0.434577,-0.28433,-0.624605,0.0548975,-0.246885,0.205234,-0.326641,0.32463,0.74551,-2.78452,-2.49464,-2.51691,-2.82348,-4.4284,-2.50276,-3.07823,-2.61006,-3.1268,-3.0656
-39.5096,0.808832,0.0533396,6,63,0,49.9354,0.667687,-0.108984,0.17879,0.1981,0.53835,0.249931,-0.373809,0.117788,0.150071,0.380044,-0.247989,0.304165,0.210931,-2.31176,-2.47268,-2.91733,-2.81243,-2.9656,-2.46289,-3.07625,-4.72492,-2.92815,-3.09075
-37.2769,0.999948,0.0533396,6,127,0,46.4156,0.912941,-0.289245,0.00440252,0.0827914,0.109861,0.0212274,-0.512792,0.247082,-0.31867,0.190158,-0.0983675,0.280696,0.311162,-2.21175,-2.62275,-2.67997,-5.27685,-2.73096,-2.39995,-2.78755,-2.67309,-3.60709,-3.21682
-35.4273,0.999605,0.0533396,6,63,0,44.6021,1.26808,0.0554365,0.00654282,-0.130445,0.172113,-0.0231004,-0.118044,-0.0793479,0.0219329,0.0914337,0.0883931,0.238092,0.0768474,-3.574,-2.52892,-2.60735,-4.59357,-2.93811,-3.67132,-4.68981,-3.27202,-5.48752,-3.26059
-34.5251,0.961561,0.0533396,5,31,0,40.1126,0.671289,-0.16745,0.0945921,0.126437,0.0775584,0.0749548,-0.0853851,0.178342,-0.13239,0.175929,-0.208533,0.306365,0.158943,-2.25544,-2.54488,-2.71802,-6.05665,-2.6768,-4.09226,-2.80203,-2.75992,-3.6496,-3.10107
-34.4235,0.975003,0.0533396,5,31,0,37.5539,0.534316,0.0275918,0.019054,0.127117,0.0836244,0.00535916,-0.107148,0.0516002,-0.129706,0.222999,-0.113439,0.322689,0.132911,-2.67553,-2.79619,-2.70949,-5.94873,-2.77749,-3.98362,-3.23826,-2.83188,-3.17655,-4.56667
