# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = m12.6.1_4.data.R
# init = 2 (Default)
# random
#   seed = 2734807194
# output
#   file = m12.6.1_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bp,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,sigma_society
930.63,0.869408,0.0494042,6,63,0,-920.68,0.784853,0.304132,-0.210733,-0.0476734,0.0438299,0.273772,-0.0162704,-0.00976642,0.154263,-0.112721,0.272596,-0.375246,0.243832
928.623,0.966975,0.0494042,5,63,0,-925.52,0.710593,0.311339,-0.00387408,0.0275976,-0.112973,0.283515,0.000210712,-0.601775,0.180162,-0.0883349,-0.0298676,-0.135208,0.196117
927.891,0.998191,0.0494042,6,63,0,-924.221,0.12453,0.379826,-0.373211,0.0555587,-0.0317465,0.329008,-0.0563053,-0.312224,0.0375863,-0.501927,0.34817,-0.511311,0.474744
928.411,0.996287,0.0494042,6,63,0,-923.995,1.01373,0.283352,-0.061516,0.0909157,-0.141445,0.272809,-0.0246037,-0.719696,0.0429145,-0.282437,-0.0581353,-0.334656,0.413605
927.942,0.86696,0.0494042,6,63,0,-919.862,0.14092,0.36657,-0.428832,0.161184,0.0603182,0.400826,-0.120865,-0.138184,0.0133609,-0.27117,0.383418,-0.514963,0.39676
927.305,0.998557,0.0494042,6,63,0,-920.859,0.950037,0.261977,-0.068896,0.263081,0.122742,0.34406,0.0236385,-0.290848,0.515697,-0.282806,0.280122,0.214571,0.246873
926.44,0.942023,0.0494042,6,63,0,-922.835,1.01893,0.260635,-0.0848933,0.305323,0.163695,0.345999,0.0151789,-0.359417,0.535395,-0.296462,0.260293,0.193154,0.268642
928.865,0.999803,0.0494042,6,63,0,-913.858,2.00906,0.164738,-0.0900897,-0.168916,0.121714,0.30473,0.237224,-0.334512,0.076742,-0.0935834,0.0697988,0.119173,0.183097
928.55,0.847763,0.0494042,6,63,0,-923.949,1.19315,0.260208,-0.31001,-0.13692,-0.230476,0.218059,-0.105584,-0.0190361,0.170032,-0.269038,0.409041,-0.0179501,0.218259
929.621,0.911112,0.0494042,6,63,0,-921.444,1.39959,0.226188,-0.49195,-0.125742,-0.352723,0.25964,-0.0201154,-0.106692,0.113342,-0.126706,0.343721,-0.0651475,0.230903
931.106,0.907713,0.0494042,6,63,0,-926.021,1.39426,0.2241,0.0360649,0.131712,0.204004,0.333575,0.127888,-0.447591,0.103564,-0.123076,0.251183,0.0850783,0.211637
928.449,0.982276,0.0494042,6,63,0,-925.321,0.933307,0.263708,-0.285778,-0.00674108,-0.0207995,0.319958,0.119584,0.0517962,0.454387,0.158263,0.329602,0.00307231,0.236002
926.78,0.932589,0.0494042,6,63,0,-921.83,0.798827,0.284286,-0.287611,-0.156235,-0.214237,0.329182,0.17379,-0.139803,0.326939,0.179298,0.453651,0.0768849,0.246711
924.086,0.922531,0.0494042,6,63,0,-920.534,1.70251,0.172001,-0.255462,0.30711,0.313413,0.666839,0.312369,-0.414255,0.283842,-0.20637,0.542556,0.649496,0.511111
922.66,0.975336,0.0494042,6,63,0,-917.207,2.06359,0.139431,-0.441639,0.129962,0.211356,0.821238,0.386033,-0.504104,0.44882,0.178328,0.373974,0.375452,0.482058
926.019,0.921522,0.0494042,6,63,0,-916.928,1.88782,0.173431,-0.661,-0.104313,-0.140807,0.0450215,0.201331,-0.346694,0.25788,-0.151167,0.649411,0.273692,0.341896
931.298,0.959951,0.0494042,6,63,0,-922.234,1.70179,0.203065,-0.130748,-0.0469191,-0.0950399,0.340763,-0.118374,-0.30129,0.109529,-0.115016,0.146131,0.21151,0.229684
930.472,0.990714,0.0494042,6,63,0,-925.313,1.06309,0.286867,-0.48368,-0.0851576,-0.228973,0.130819,-0.0290127,-0.582796,-0.0491828,-0.386513,0.147336,-0.239445,0.370372
931.382,0.964785,0.0494042,6,95,0,-924.669,0.686474,0.299452,-0.0798438,0.108277,-0.112232,0.459816,0.0720728,-0.35776,0.258564,-0.209907,0.360193,-0.0267478,0.192294
927.159,0.983575,0.0494042,6,127,0,-923.321,1.25109,0.273264,-0.361292,-0.191712,-0.510246,0.0891591,-0.0103298,-0.501341,-0.0794368,-0.294749,0.0337487,-0.468368,0.514738
927.986,0.85716,0.0494042,7,127,0,-920.945,2.2708,0.135391,-0.374431,-0.0894595,-0.0141373,0.222738,-0.216476,-0.485341,-0.0252193,-0.251893,0.285659,0.101095,0.392348
929.564,0.988281,0.0494042,6,95,0,-923.992,1.31211,0.235809,-0.667992,-0.0342812,-0.223907,0.249253,-0.0597093,-0.289614,0.115067,-0.294285,0.33436,0.0259351,0.266729
928.199,0.993494,0.0494042,6,63,0,-923.872,2.33708,0.130053,-0.454322,-0.143889,-0.0787785,0.15152,-0.083294,-0.510253,0.374436,-0.36574,0.383327,0.126315,0.388679
929.78,0.806944,0.0494042,6,63,0,-922.546,1.63687,0.197345,-0.328398,-0.173017,-0.217477,0.390366,-0.0112537,-0.400359,0.173564,-0.135913,0.125292,0.189174,0.348449
924.456,0.87459,0.0494042,6,63,0,-920.519,1.71168,0.191407,-0.157187,-0.180854,-0.455288,0.478576,0.331657,-0.0930854,0.107436,-0.243184,0.610163,0.108456,0.280719
930.614,0.998341,0.0494042,6,63,0,-921.799,1.7375,0.183162,-0.336041,-0.0607226,0.122179,0.231097,0.0146958,-0.303762,0.0219015,-0.011071,0.295979,0.275012,0.279164
928.497,0.811262,0.0494042,6,127,0,-922.924,0.815993,0.298251,-0.175501,0.0283574,-0.365818,0.287389,-0.0392931,-0.437456,0.0650013,-0.448413,0.150719,-0.453357,0.40097
927.877,0.97626,0.0494042,6,63,0,-923.527,0.499656,0.332117,0.0875021,0.0763057,-0.306839,0.327003,0.063514,-0.588955,0.16387,-0.494427,0.0217296,-0.322606,0.340788
929.772,0.999327,0.0494042,6,63,0,-923.367,0.823137,0.308653,-0.475712,-0.0898204,-0.1345,0.25109,0.0132336,-0.355988,0.0657489,-0.42659,0.309039,-0.504768,0.304673
931.544,0.999067,0.0494042,6,63,0,-923.552,1.94052,0.170084,-0.149898,0.089689,-0.161842,0.370649,0.07012,-0.166556,0.170551,-0.0215791,0.200239,0.104549,0.144159
930.191,0.974833,0.0494042,6,63,0,-924.273,1.33251,0.251239,-0.243514,-0.103919,-0.148723,0.208075,0.0191396,-0.277089,0.130741,-0.418982,0.330552,-0.364996,0.271568
927.103,0.951587,0.0494042,5,63,0,-919.379,0.96752,0.274579,-0.223923,0.215181,-0.520864,0.4061,0.0219606,-0.545032,0.0531813,0.0273139,0.241574,-0.0178772,0.30607
929.63,0.970142,0.0494042,6,63,0,-916.693,1.08754,0.254036,-0.169208,0.228165,0.0629934,0.317034,0.280237,-0.168438,-0.0868491,0.0784668,0.373413,-0.0572535,0.269228
929.227,0.831034,0.0494042,6,63,0,-917.838,1.62126,0.19702,-0.203223,0.104266,-0.271386,0.586138,0.172105,-0.252254,0.260779,0.0223848,0.540245,0.261121,0.349901
931.451,0.999639,0.0494042,6,63,0,-924.273,1.02543,0.263985,-0.171975,0.10139,0.0631881,0.181955,0.25261,-0.4102,0.217597,-0.205644,0.215534,-0.173481,0.230693
927.504,0.827885,0.0494042,6,63,0,-923.044,0.808505,0.2902,0.0236271,0.209716,0.07091,0.62971,0.0512098,-0.33525,0.176918,0.0691259,0.489781,0.00407404,0.238929
927.455,0.963272,0.0494042,6,63,0,-924.459,0.651053,0.307105,0.152701,0.364417,0.0158357,0.406191,0.190876,-0.180486,0.212588,0.0918442,0.433071,-0.131163,0.425485
926.014,0.993168,0.0494042,6,63,0,-922.83,-0.237768,0.390677,-0.106745,0.255136,0.144773,0.554585,0.350639,-0.107731,0.347739,-0.160783,0.18039,-0.467099,0.204176
927.392,0.981541,0.0494042,6,63,0,-919.132,0.147081,0.351615,-0.00559802,0.0918405,0.203945,0.351592,0.324627,-0.140766,0.497762,-0.199929,0.230728,-0.423157,0.314586
927.518,0.857058,0.0494042,6,63,0,-918.84,0.136437,0.371668,-0.0794514,0.363362,-0.0224438,0.492147,-0.142569,-0.407866,-0.194852,-0.132038,0.260491,-0.60645,0.356716
928.615,0.959187,0.0494042,6,63,0,-921.066,0.506234,0.333641,0.0296921,0.0539376,0.177011,0.281888,-0.00302239,-0.0941881,0.320097,-0.348268,0.148287,-0.467552,0.302086
926.784,0.993455,0.0494042,5,31,0,-918.634,-0.39162,0.422153,-0.0562166,0.082479,0.103467,0.132999,0.207722,-0.1139,0.196753,-0.198335,0.0716997,-0.350047,0.159231
930.219,0.965226,0.0494042,6,63,0,-924.707,-0.127092,0.40173,-0.120229,0.0631683,0.0170481,0.205304,0.185733,-0.180132,0.102189,-0.222865,0.180708,-0.449647,0.196213
929.915,0.96478,0.0494042,6,63,0,-924.595,0.486017,0.322288,0.104447,0.270633,0.139503,0.57693,-0.131826,-0.415629,0.231704,-0.109478,0.306273,-0.116046,0.325631
925.297,0.986351,0.0494042,6,63,0,-919.445,0.356084,0.350809,-0.207013,0.028041,-0.375089,0.420676,0.0860597,-0.104528,0.0171216,-0.645519,0.367506,-0.389198,0.358003
927.783,0.998061,0.0494042,5,63,0,-922.652,0.488212,0.337289,-0.152475,0.0668126,-0.193035,0.444046,0.088318,-0.164951,0.145612,-0.580151,0.333585,-0.520401,0.410534
928.735,0.946858,0.0494042,6,63,0,-920.208,1.00856,0.270271,-0.0151034,0.0572715,-0.216222,0.413739,0.21173,-0.638107,0.0865128,0.048716,0.174402,-0.177816,0.342699
926.787,0.910804,0.0494042,6,63,0,-919.772,0.860802,0.283675,-0.289844,-0.125793,-0.239813,0.22063,0.239085,-0.13866,-0.0938814,-0.271264,0.377378,-0.217957,0.372575
926.664,0.999422,0.0494042,6,63,0,-917.045,0.839443,0.288903,0.0709841,0.158025,0.130729,0.221156,-0.0085468,-0.242867,0.21628,0.0933657,-0.0134051,0.110082,0.147686
932.256,0.990365,0.0494042,5,31,0,-923.386,1.43189,0.232897,-0.20358,-0.039287,0.0644339,0.213617,-0.0468013,0.017502,-0.0238477,-0.107506,0.193269,-0.164134,0.122843
931.029,0.98499,0.0494042,5,63,0,-926.218,1.23522,0.251489,-0.0689169,-0.239671,-0.110918,0.163558,-0.0160566,-0.244343,-0.10719,-0.124716,0.154326,-0.0806293,0.253048
927.014,0.997255,0.0494042,6,63,0,-921.043,1.13689,0.278828,-0.520302,0.0968267,-0.23133,0.279473,-0.0623138,-0.512943,0.00940026,-0.698614,0.0957658,-0.523265,0.515855
930.057,0.895413,0.0494042,6,63,0,-923.745,0.770287,0.308644,-0.428814,0.00442926,-0.132735,0.266502,0.102688,-0.382154,-0.0456323,-0.544817,0.238172,-0.371687,0.275192
930.32,0.967767,0.0494042,6,63,0,-922.637,0.0801628,0.374654,0.0914172,0.0102961,0.0848476,0.210834,0.0220952,-0.159039,-0.0767994,-0.0754987,0.212107,-0.43822,0.208986
930.434,0.999795,0.0494042,6,63,0,-926.788,1.85666,0.174625,-0.29378,0.206815,-0.136651,0.435831,0.168105,-0.399282,0.161423,-0.1517,0.241847,0.192001,0.370425
931.329,0.997991,0.0494042,6,127,0,-926.073,1.17004,0.255954,-0.0186571,-0.259793,-0.238273,0.187691,0.0734795,-0.307657,0.141268,-0.206489,0.364982,-0.112674,0.220362
931.081,0.970421,0.0494042,6,63,0,-928.117,1.24405,0.246215,-0.0808166,-0.283966,-0.213481,0.16264,0.122047,-0.264129,0.10318,-0.204921,0.346184,-0.132619,0.201594
926.713,0.983967,0.0494042,6,127,0,-922.602,0.0487992,0.355118,-0.129996,0.701264,0.395557,0.728447,0.180493,-0.166444,0.404059,0.078562,0.43205,-0.136701,0.513297
924.084,0.977892,0.0494042,6,63,0,-919.191,-0.00922251,0.349514,-0.113065,0.880481,0.328476,0.704932,0.191731,-0.164113,0.406803,0.19468,0.510258,-0.250884,0.377494
925.264,0.99956,0.0494042,6,127,0,-919.268,0.957805,0.24982,0.130763,0.0948335,-0.03045,0.795347,0.446484,-0.0423703,0.413918,-0.0452249,0.50146,-0.0903251,0.434745
928.009,0.996711,0.0494042,6,127,0,-920.4,0.840146,0.305419,-0.230892,0.292569,0.134232,0.171292,-0.25851,-0.341242,0.146805,-0.152472,0.225641,-0.451875,0.252
927.489,0.966543,0.0494042,5,63,0,-914.813,0.85374,0.278204,-0.266938,0.0655938,-0.0759781,0.318689,0.185863,-0.361328,0.106184,-0.346462,0.238083,0.149228,0.38992
929.177,0.927707,0.0494042,5,63,0,-920.644,1.00319,0.264456,-0.438745,0.11865,-0.126415,0.369064,0.201904,-0.496473,0.174174,-0.239911,0.193242,0.0211173,0.433549
926.438,0.957769,0.0494042,5,63,0,-919.723,3.11305,0.0492166,-0.386787,-0.0300014,-0.0393527,0.215466,-0.0598785,-0.279662,0.0439355,-0.231078,0.481389,0.424671,0.251071
930.418,0.9987,0.0494042,6,127,0,-918.459,1.41762,0.221085,-0.0294388,0.0626529,0.0638267,0.274482,-0.0154474,-0.18835,-0.0653747,0.0763355,0.25865,0.11341,0.261423
930.832,0.935677,0.0494042,6,63,0,-925.2,1.52764,0.222124,-0.0705244,-0.0131018,-0.0863971,0.233944,0.0713438,-0.16295,-0.0562272,-0.210852,0.227379,-0.0550319,0.0896968
929.801,0.980914,0.0494042,6,63,0,-918.703,0.88905,0.287423,-0.0688021,0.259543,-0.119193,-0.0580786,0.0509865,-0.126657,0.124545,-0.101984,0.138924,-0.206628,0.216265
932.299,0.971241,0.0494042,5,63,0,-924.059,1.37334,0.233971,-0.261387,-0.0521008,-0.188242,0.332887,0.171171,-0.282085,0.211923,-0.312951,0.248258,-0.053459,0.188587
931.579,0.944072,0.0494042,5,63,0,-927.028,1.50961,0.206807,-0.356157,0.0333287,-0.00854732,0.276725,0.108129,-0.380119,0.270834,-0.209345,0.258267,0.210678,0.21794
930.68,0.972429,0.0494042,5,31,0,-926.586,1.68288,0.203711,-0.109854,-0.212089,-0.0175891,0.246386,0.0439822,-0.381005,0.194777,-0.183145,0.3402,0.0798617,0.382818
928.994,0.991738,0.0494042,5,31,0,-923.73,1.99552,0.158973,-0.192822,-0.15073,-0.110722,0.332426,0.0931345,-0.30288,0.0434463,-0.46376,0.411796,0.283861,0.218731
925.303,0.745187,0.0494042,6,63,0,-919.069,1.76753,0.197123,-0.474456,0.180336,0.162101,0.0728795,-0.0050123,-0.21926,0.308044,0.107737,0.19476,0.093701,0.249258
923.875,0.931823,0.0494042,6,63,0,-912.053,1.68969,0.183299,-0.486387,-0.137412,-0.103005,0.380918,-0.201286,-0.279861,0.534294,0.0552244,0.241179,0.233398,0.531677
929.912,0.973781,0.0494042,6,63,0,-919.258,1.3239,0.233019,-0.069099,-0.163363,-0.284409,0.365285,0.0682535,-0.278401,0.0810469,-0.142342,0.410788,0.138599,0.176132
926.496,0.95327,0.0494042,6,63,0,-921.661,-0.072653,0.397501,-0.239944,0.241962,0.220456,0.130924,-0.120854,-0.34478,0.0190047,-0.31639,-0.0950615,-0.487935,0.315435
929.294,0.999578,0.0494042,6,63,0,-921.781,1.3591,0.228522,0.0551285,-0.133162,-0.324162,0.415075,0.147954,-0.182132,0.0971175,-0.114202,0.430711,0.127644,0.332262
930.146,0.999164,0.0494042,6,63,0,-923.411,1.17478,0.252847,-0.0875921,0.0974198,0.169767,0.234747,-0.118449,-0.210652,0.25962,-0.367658,0.184021,-0.0269823,0.154449
928.711,0.991794,0.0494042,6,63,0,-921.03,0.704666,0.294606,-0.111084,0.124008,-0.220208,0.508668,0.322669,-0.284373,0.0866824,0.192323,0.358573,-0.0755437,0.296987
930.26,0.974644,0.0494042,6,63,0,-922.152,0.797626,0.292364,-0.151256,0.136144,-0.0631989,0.104544,-0.105028,-0.0999055,0.351418,-0.24381,0.199969,-0.117319,0.244057
930.792,0.945711,0.0494042,5,31,0,-928.626,0.805018,0.294968,-0.158448,0.126829,-0.0780655,0.114584,-0.101053,-0.086519,0.348867,-0.228366,0.209482,-0.15194,0.226877
932.164,0.99999,0.0494042,6,63,0,-927.618,1.11971,0.274026,-0.158313,-0.123015,-0.141965,0.205695,-0.125848,-0.561278,0.0283792,-0.22974,0.109373,-0.281641,0.212132
931.802,0.987838,0.0494042,6,63,0,-921.861,0.827211,0.302313,-0.171306,-0.0859416,-0.140279,0.156175,-0.0246125,-0.596998,0.0944262,-0.210969,0.142195,-0.222051,0.276565
931.519,0.951672,0.0494042,6,63,0,-925.362,0.270272,0.344871,-0.145645,0.141509,0.0163125,0.389129,0.00979543,-0.0813356,0.0518837,-0.289691,0.187277,-0.213784,0.206844
929.321,0.813745,0.0494042,5,31,0,-926.081,0.266161,0.347563,-0.165301,0.218039,0.00600773,0.492894,-0.00344714,-0.079479,0.115569,-0.342018,0.176098,-0.122372,0.194027
932.339,0.907299,0.0494042,5,63,0,-923.313,1.15849,0.256359,-0.116216,0.140189,-0.0626973,0.365854,0.00622575,-0.177598,-0.0264906,-0.327622,0.0905101,-0.0944051,0.179883
931.366,0.996613,0.0494042,6,63,0,-928.353,1.04841,0.267205,-0.140443,0.0899136,-0.0607039,0.371407,0.000966471,-0.178714,-0.0419397,-0.326913,0.0715077,-0.0365872,0.248376
930.408,0.967474,0.0494042,6,63,0,-926.993,0.915371,0.28188,-0.0970631,-0.00430311,-0.052304,0.100593,-0.0102938,-0.343084,0.253297,0.0185098,0.283696,-0.106107,0.322729
928.226,0.98652,0.0494042,6,63,0,-921.74,2.10442,0.150298,-0.346573,-0.0514028,-0.26577,0.427382,0.110572,-0.206277,0.125262,-0.119767,0.0725642,0.286295,0.176622
929.282,0.861326,0.0494042,6,63,0,-922.085,1.41231,0.234194,-0.192347,0.0705844,-0.116303,0.197848,0.092748,-0.0179218,-0.0443205,-0.383974,0.374825,-0.0751241,0.294165
928.34,0.969812,0.0494042,6,127,0,-922.271,0.501309,0.338271,-0.0860758,0.0509515,-0.025706,0.513033,-0.123318,-0.818565,0.119328,-0.398917,0.14945,-0.343445,0.316808
928.42,0.990915,0.0494042,6,63,0,-925.886,0.368965,0.355595,-0.188113,0.103119,-0.0140695,0.443562,-0.230367,-0.680618,0.00973948,-0.231231,0.265814,-0.566497,0.502847
928.689,0.899222,0.0494042,6,63,0,-924.522,0.0385964,0.385918,0.112322,0.232803,-0.155606,0.34436,0.21578,-0.213023,0.227155,-0.389844,0.104241,-0.451341,0.243757
926.862,0.999398,0.0494042,6,63,0,-923.209,0.956209,0.267265,-0.293069,0.056807,0.256705,0.406232,-0.289917,-0.387431,0.0765582,0.0751976,0.393531,-0.12954,0.342202
925.482,0.999589,0.0494042,6,63,0,-915.684,2.08923,0.132071,-0.267152,0.118793,-0.420069,0.411699,0.437664,-0.0261483,0.271243,-0.0858654,0.45438,0.425079,0.388974
927.478,0.886179,0.0494042,6,63,0,-918.792,1.48255,0.209586,-0.0101637,0.0866225,0.168091,0.401354,-0.101529,-0.290728,0.242247,-0.0725544,0.687948,0.242733,0.256856
923.721,0.901786,0.0494042,6,127,0,-913.168,0.358706,0.344372,0.0969251,0.291037,-0.0114918,0.341393,0.338681,-0.602887,0.000533987,-0.461058,-0.124929,-0.305192,0.352463
924.802,0.992731,0.0494042,6,127,0,-914.34,0.728089,0.316021,0.084351,0.0478872,-0.304724,0.224214,0.14638,-0.721829,0.146462,-0.244166,-0.0318512,-0.603255,0.278131
929.219,0.984785,0.0494042,6,63,0,-921.797,0.722943,0.318183,-0.100321,-0.00342272,-0.229943,0.0367824,0.116532,-0.615552,0.0947924,-0.308906,0.0708516,-0.488598,0.315358
929.543,0.97578,0.0494042,6,63,0,-923.659,1.7973,0.184227,-0.40121,0.0130097,0.0523135,0.542869,-0.136113,-0.130602,0.111559,-0.10406,0.432424,0.116234,0.334055
926.767,0.993558,0.0494042,6,63,0,-922.956,1.6473,0.202017,-0.785183,-0.00425975,-0.110513,0.416316,-0.306196,-0.479085,0.213302,-0.14376,0.516231,0.1706,0.399835
924.656,0.961636,0.0494042,5,31,0,-922.927,1.82423,0.185466,-0.743203,0.0490197,-0.201431,0.402831,-0.298321,-0.501274,0.324893,-0.160871,0.633174,0.0406792,0.452153
924.161,0.95654,0.0494042,6,63,0,-916.962,2.30918,0.132708,-0.0297771,-0.153009,0.00183163,0.227692,0.335725,-0.184247,0.0615938,-0.0927566,0.145094,-0.058871,0.165222
921.612,0.853414,0.0494042,6,63,0,-912.862,0.941129,0.278603,-0.542521,0.237648,-0.478665,0.45801,-0.198348,-0.30219,0.131566,-0.327907,0.474678,-0.438297,0.621168
926.281,0.99713,0.0494042,6,63,0,-913.657,1.26608,0.248886,-0.291486,0.277446,-0.0657371,0.126221,-0.207556,-0.459553,0.100281,-0.127655,-0.0978385,-0.226536,0.197303
924.393,0.898053,0.0494042,6,63,0,-917.416,1.71114,0.219942,-0.403142,0.31822,-0.0625002,0.0941536,-0.278027,-0.349836,0.155761,-0.16354,0.0784855,-0.231911,0.236509
929.671,0.999986,0.0494042,6,63,0,-920.002,0.958349,0.269452,-0.326172,0.197522,-0.0420148,0.193226,-0.0668105,-0.196585,0.173428,-0.014838,0.258212,0.167431,0.225574
930.903,0.938395,0.0494042,5,31,0,-925.191,1.22927,0.251485,-0.373348,0.215338,0.0518832,0.279358,-0.183989,-0.128052,0.179743,-0.0774206,0.289964,-0.131848,0.195785
928.659,0.946256,0.0494042,6,63,0,-923.156,1.30806,0.25063,-0.274652,-0.135735,-0.159417,0.191053,-0.0531349,-0.320254,-0.0370178,0.13382,0.0450322,-0.0154284,0.246551
930.304,0.999931,0.0494042,6,63,0,-925.208,1.77278,0.19846,-0.427849,-0.0677399,-0.150143,0.183575,-0.0277297,-0.414373,-0.0965875,0.0862095,0.142787,0.0483794,0.226686
929.352,0.880241,0.0494042,6,63,0,-923.701,1.14436,0.263206,0.0464397,-0.0108694,0.00523581,0.0936872,0.000507695,-0.0136158,0.266567,-0.271264,0.242484,-0.033978,0.111615
925.407,0.999772,0.0494042,6,63,0,-919.546,0.79231,0.304217,-0.202406,-0.0516714,0.18402,0.113463,0.391688,-0.411247,-0.0574247,7.37791e-06,0.093997,-0.240248,0.260564
929.3,0.942208,0.0494042,6,63,0,-918.885,-0.174726,0.390779,0.0573606,0.105748,0.0290093,0.542691,0.0624645,-0.457213,0.155144,-0.0943329,0.440097,-0.449281,0.259914
920.517,0.984137,0.0494042,6,63,0,-917.385,-0.401163,0.416422,-0.347217,0.142171,0.153177,0.424003,0.366711,-0.14907,0.0740973,0.267842,0.0957839,-0.665999,0.441151
925.957,0.994474,0.0494042,6,63,0,-915.861,-0.0649739,0.378797,0.272804,0.300616,0.167484,0.367775,0.3232,-0.115328,0.176851,-0.373654,0.256029,-0.247818,0.190681
926.347,0.974554,0.0494042,6,63,0,-920.219,0.554205,0.306935,-0.321523,0.259625,0.158072,0.597326,-0.104463,-0.359261,0.236036,-0.296647,0.50231,-0.123773,0.658612
927.088,0.999707,0.0494042,6,63,0,-921.803,1.23208,0.242028,-0.510123,0.445065,0.265498,0.346761,0.0959813,-0.511066,0.0972077,-0.184551,0.393543,-0.0394566,0.284823
925.151,0.685727,0.0494042,6,63,0,-917.814,1.50471,0.207669,-0.172738,-0.323343,-0.41348,0.674194,0.109961,-0.175469,0.275935,0.0991223,0.389231,0.0673817,0.414897
926.336,0.905825,0.0494042,6,63,0,-921.859,1.74976,0.183049,-0.202311,-0.269784,-0.453127,0.575855,0.0512347,-0.268612,0.258872,0.051565,0.285663,0.0952248,0.403388
928.796,0.989236,0.0494042,6,63,0,-922.105,1.37962,0.220508,-0.295955,0.119261,-0.343293,0.404374,-0.0521242,-0.353201,0.0807407,-0.0777207,0.521335,0.107216,0.224747
929.163,0.999193,0.0494042,6,63,0,-922.04,1.16466,0.255704,-0.223557,0.205776,0.207037,0.331035,0.128449,-0.577772,0.058469,-0.0749786,0.214665,-0.0391753,0.412537
929.554,0.999141,0.0494042,6,63,0,-925.617,1.21782,0.25003,-0.0944069,0.173624,0.18118,0.276709,0.0266571,-0.411672,-0.0407775,-0.138723,0.33247,-0.0475655,0.402854
927.951,0.972545,0.0494042,6,63,0,-924.018,0.682746,0.304104,-0.248134,0.0608124,-0.221687,0.261908,0.0412296,0.0634349,0.210353,-0.0340125,-0.0400487,-0.200138,0.153502
931.084,0.984934,0.0494042,6,63,0,-922.253,0.717802,0.302099,0.158734,-0.0973404,-0.0248607,0.0495304,-0.00101199,-0.199569,0.0595866,-0.0161571,0.146862,-0.256688,0.128847
928.407,0.996377,0.0494042,5,31,0,-924.897,0.855121,0.289188,0.101161,-0.190422,-0.104805,-0.0397011,-0.0266087,-0.178596,0.079065,0.0638792,0.100034,-0.239118,0.12138
927.176,0.756302,0.0494042,6,63,0,-919.394,1.9089,0.162365,-0.148119,-0.00553402,0.145039,0.312821,0.0571523,-0.186586,0.101255,-0.130196,0.0480415,0.00414461,0.176247
923.016,0.985422,0.0494042,6,63,0,-918.69,0.120524,0.390792,0.000369969,0.145924,-0.208546,0.213642,-0.0209739,-0.313362,0.118018,-0.160104,0.389318,-0.786252,0.47128
926.843,0.999934,0.0494042,6,63,0,-920.49,0.0330246,0.374014,0.13875,0.164272,-0.158304,0.579918,0.100791,-0.462457,0.0862449,-0.487011,0.135123,-0.45675,0.254105
926.905,0.999314,0.0494042,6,63,0,-923.331,0.604766,0.333675,-0.144513,0.305809,-0.0631031,0.156203,-0.205243,-0.599785,0.0588727,-0.224491,0.260742,-0.389915,0.509584
922.504,0.999399,0.0494042,5,31,0,-919.339,0.627017,0.334367,0.252677,0.0499559,-0.239118,0.383508,-0.336159,-0.956772,-0.0120457,-0.390018,0.150211,-0.475198,0.304526
924.448,0.753655,0.0494042,6,63,0,-913.389,0.0398349,0.384485,-0.366216,0.398904,0.0389259,0.426856,0.185872,-0.388754,0.280365,-0.0714025,0.176987,-0.335989,0.571173
916.41,0.745059,0.0494042,7,191,0,-905.663,-2.63092,0.674403,0.738218,0.515319,0.218651,0.58626,-0.0494018,-0.463437,0.0172484,-0.630194,0.149069,-1.84405,1.13591
919.592,0.786584,0.0494042,6,63,0,-907.287,-2.74759,0.697799,0.65261,0.502118,0.268638,0.676705,0.0912248,-0.465249,-0.107517,-0.618291,0.138018,-1.7571,1.06925
920.905,0.998244,0.0494042,7,255,0,-916.111,-2.59916,0.669808,0.513332,0.725449,0.201692,0.777193,0.299925,-0.465893,0.16496,-0.243188,-0.161697,-1.55573,0.483015
921.535,0.937327,0.0494042,6,63,0,-916.644,-2.58119,0.66661,0.60395,0.574104,0.254766,0.707257,0.268979,-0.548181,0.251756,-0.202256,-0.123182,-1.55699,0.526456
921.165,0.923848,0.0494042,6,63,0,-917.562,-2.28603,0.628708,0.511688,0.803277,0.215405,0.426752,-0.0311292,-0.708153,0.145894,-0.151452,0.154541,-1.341,0.810783
921.114,0.992393,0.0494042,6,63,0,-915,-2.0762,0.613455,0.268723,0.423857,0.234171,0.957111,-0.0935509,-0.492247,0.109589,-0.320909,-0.0793814,-1.24421,0.506172
