# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = m12.6.1_1.data.R
# init = 2 (Default)
# random
#   seed = 2734807180
# output
#   file = m12.6.1_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bp,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,sigma_society
926.639,0.995364,0.0572729,6,63,0,-919.713,0.79528,0.31571,-0.410873,-0.0461862,-0.183315,0.115133,-0.109688,-0.443036,0.26353,-0.199524,0.387774,-0.394698,0.305098
924.349,0.986626,0.0572729,6,63,0,-918.33,0.818229,0.284389,-0.349194,0.442977,-0.316006,0.59356,0.136372,0.0412078,0.11732,-0.346661,0.120025,-0.0810529,0.295174
927.112,0.999556,0.0572729,6,127,0,-913.127,-0.322467,0.40848,0.086058,0.302113,0.28113,0.474289,-0.0626655,-0.347434,0.0917468,-0.0123039,0.486924,-0.54062,0.45786
928.417,0.935756,0.0572729,6,127,0,-922.132,1.03883,0.250689,-0.0254565,0.201456,0.0277991,0.513219,0.288501,-0.00110622,0.311034,-0.0505547,0.172307,0.0748753,0.167436
929.834,0.979639,0.0572729,6,63,0,-923.185,0.897018,0.269834,-0.0369955,-0.0469343,0.184902,0.36689,-0.0419347,-0.161333,0.399037,-0.024194,0.521229,-0.028629,0.333389
929.104,0.972869,0.0572729,6,63,0,-924.318,1.80474,0.159623,-0.213704,0.272361,-0.12355,0.599439,0.301097,-0.197701,0.293661,0.00838085,0.448661,0.438021,0.328843
928.736,0.999717,0.0572729,6,63,0,-923.688,1.38721,0.211033,-0.105014,0.0353136,0.0659765,0.386989,0.0984087,-0.116475,0.36165,0.209804,0.667454,0.27997,0.356073
925.363,0.998462,0.0572729,5,31,0,-922.423,2.18284,0.122735,-0.168296,0.190424,0.359753,0.505473,0.0207777,-0.0424269,0.27851,-0.0963573,0.365557,0.49094,0.26809
923.34,0.905837,0.0572729,6,127,0,-915.632,-0.345984,0.436571,-0.100025,-0.205397,-0.425852,0.0812628,0.0435348,-0.377906,-0.147705,-0.370491,0.108009,-0.839564,0.429699
926.134,0.996415,0.0572729,6,63,0,-917.686,-0.0249886,0.402931,0.165723,0.237907,-0.00772249,0.29708,-0.0983263,-0.502706,-0.298684,-0.574429,0.112838,-0.763901,0.365477
928.697,0.936932,0.0572729,6,63,0,-922.72,0.534113,0.343478,-0.355552,0.0825232,-0.12202,0.26262,-0.264452,-0.584121,0.157844,-0.0974962,0.0249238,-0.542365,0.328325
927.751,0.903388,0.0572729,6,63,0,-924.304,0.459086,0.349148,-0.316919,-0.0270534,-0.161231,0.295653,-0.0659035,-0.740132,0.121381,-0.105076,0.10756,-0.332669,0.272514
926.9,0.999921,0.0572729,6,63,0,-920.797,0.228946,0.346693,0.356701,0.193639,0.0541026,0.412739,0.153896,0.132993,0.0920287,-0.248143,0.350484,-0.288739,0.320973
928.293,0.931591,0.0572729,6,127,0,-919.554,2.41018,0.110931,-0.607853,-0.0326742,-0.011424,0.361025,0.0742731,-0.565365,0.340443,0.0788954,0.332396,0.311713,0.369959
927.289,0.982192,0.0572729,6,63,0,-922.317,1.62602,0.20134,-0.547477,-0.201589,-0.125132,0.295188,-0.0151769,-0.709691,-0.0222821,-0.0113877,0.518395,0.108932,0.435426
925.445,0.995689,0.0572729,6,127,0,-914.932,1.39573,0.195936,-0.328825,0.121132,0.0217561,0.711935,0.0206558,-0.0833174,0.455671,-0.076105,0.5156,0.578655,0.381507
927.168,0.925815,0.0572729,6,63,0,-920.174,1.77318,0.168167,0.0157659,-0.150853,0.205269,0.208436,0.29387,-0.382732,0.15312,-0.0245718,0.527264,0.279715,0.2637
931.166,0.997723,0.0572729,6,63,0,-924.444,1.43374,0.210918,-0.221129,-0.029527,0.168429,0.312169,0.108816,-0.277985,0.318107,0.0755841,0.368239,0.0227486,0.242615
929.558,0.930606,0.0572729,6,63,0,-926.972,1.23344,0.246451,-0.461338,0.0642605,-0.179521,0.431925,0.215276,-0.26422,0.183057,0.0617939,0.349567,0.110608,0.325159
931.233,0.999981,0.0572729,6,63,0,-924.196,0.671505,0.291805,0.132085,0.0311479,0.0373287,0.444294,0.135625,-0.0901864,0.34563,0.0595633,0.43578,-0.0883322,0.244717
932.288,0.956681,0.0572729,6,63,0,-926.444,1.34326,0.230784,-0.356223,0.221353,0.0541777,0.403098,0.143972,-0.369832,0.158296,-0.181322,0.344198,0.0418317,0.223398
930.375,0.887893,0.0572729,6,127,0,-927.716,1.94602,0.189255,-0.226844,-0.371159,-0.196681,0.0562716,-0.206673,-0.411744,0.0457414,-0.25733,0.199206,0.0161544,0.268356
926.866,0.846011,0.0572729,6,63,0,-921.665,2.04158,0.155655,-0.417948,-0.459966,-0.115914,0.2531,0.196921,-0.484001,-0.0797247,-0.252997,0.359998,0.11354,0.371829
926.926,0.990293,0.0572729,6,127,0,-918.482,1.60668,0.198922,-0.507577,0.315213,0.180292,0.566991,0.0295437,-0.521255,0.406144,-0.129363,0.522172,0.0377199,0.402379
925.797,0.955003,0.0572729,6,63,0,-919.826,0.914745,0.269764,-0.211941,0.263283,0.139518,0.455007,-0.189837,-0.400073,0.402217,0.0568769,0.457389,0.218075,0.441171
929.877,0.996154,0.0572729,6,63,0,-924.22,1.13289,0.263727,-0.261435,-0.215479,-0.108856,0.224051,0.255392,-0.0581931,-0.0188541,-0.192771,0.0842689,-0.0889845,0.20458
928.749,0.926185,0.0572729,6,63,0,-924.208,1.07589,0.267148,-0.0247139,0.215226,-0.160735,0.216101,-0.275192,-0.507907,0.113052,-0.297457,0.34387,-0.00510414,0.228687
928.387,0.826546,0.0572729,6,63,0,-923.885,0.375246,0.338337,-0.472106,0.0683783,-0.0942238,0.367562,0.253286,-0.326835,0.19371,-0.0895831,0.10909,-0.466268,0.354304
924.871,0.99225,0.0572729,5,31,0,-922.093,-0.0290965,0.387533,-0.441497,0.161034,-0.364988,0.291203,0.347122,-0.322633,0.154803,-0.14431,0.105693,-0.411439,0.247542
924.068,0.986973,0.0572729,6,63,0,-916.738,-0.185697,0.409821,-0.453379,0.0596242,-0.463511,0.444967,0.332843,-0.438373,0.109266,-0.420794,0.184095,-0.64465,0.347666
923.014,0.975071,0.0572729,6,63,0,-916.05,1.14338,0.26706,0.128012,-0.00201372,0.234848,0.217483,-0.373484,-0.84383,0.0842496,-0.229334,0.137602,-0.28077,0.40976
930.615,0.978967,0.0572729,6,63,0,-919.394,0.392357,0.354012,-0.33423,0.067685,-0.16338,0.420691,-0.142378,-0.448582,0.0548699,-0.186088,0.0295274,-0.446412,0.272567
928.474,0.700957,0.0572729,6,127,0,-919.857,0.878107,0.273909,-0.416384,0.0853559,0.205602,0.298025,0.229364,0.000249926,0.135456,-0.110703,0.557186,-0.0313392,0.333126
925.907,0.899711,0.0572729,5,31,0,-922.223,1.15206,0.245636,-0.379121,0.243515,0.101537,0.415543,0.167928,0.0649926,0.0509543,-0.0701634,0.639591,-0.0846471,0.22634
928.541,0.726062,0.0572729,6,63,0,-917.402,1.70537,0.193289,-0.327064,0.059675,0.081415,0.441567,-0.0218989,-0.517644,-0.110856,-0.147114,0.206398,0.224448,0.366807
929.408,0.976435,0.0572729,6,63,0,-925.849,0.84217,0.283408,-0.171295,0.00400435,-0.178391,0.114022,0.134656,0.0191982,0.354979,-0.150708,0.342716,-0.0298536,0.230549
927.432,0.602241,0.0572729,6,63,0,-920.922,1.34568,0.2136,-0.131749,0.304016,-0.0816389,0.650133,0.0139692,-0.420275,0.0753073,-0.143289,0.396345,0.146283,0.28929
929.19,0.997737,0.0572729,6,63,0,-921.761,1.49725,0.2276,0.0940475,-0.0586862,-0.224071,0.183705,0.111044,-0.314353,0.0530362,0.0264336,0.338838,-0.0534146,0.267299
930.298,0.977374,0.0572729,6,63,0,-925.23,1.48512,0.220499,-0.449996,0.10103,0.138775,0.497154,0.0462159,-0.199017,0.302676,-0.241282,0.252326,0.0136449,0.256705
930.538,0.999861,0.0572729,6,63,0,-926.433,1.33458,0.237066,0.117768,-0.0566063,-0.195322,0.0543196,0.0552124,-0.264627,-0.0258545,-0.0040048,0.250327,-0.118592,0.190585
928.578,0.999806,0.0572729,6,63,0,-923.434,2.05616,0.173201,-0.471601,-0.217134,-0.206784,0.129733,-0.0584993,-0.26398,0.106891,-0.215213,-0.0270794,0.13972,0.16538
927.567,0.564142,0.0572729,6,63,0,-917.823,0.8641,0.282193,-0.0378009,0.168592,-0.0228799,0.299709,0.125152,-0.222496,0.115537,-0.0234017,0.611914,0.0952702,0.202715
925.92,0.998818,0.0572729,6,63,0,-922.283,2.02834,0.145618,-0.449217,-0.0871479,-0.0341467,0.398502,-0.0255803,-0.249089,0.518072,-0.0240184,0.272693,0.13246,0.386709
923.566,0.841452,0.0572729,6,63,0,-916.23,2.14746,0.130001,-0.0463935,-0.15736,-0.42477,0.180081,0.0944124,-0.628109,0.164026,-0.00312325,0.411255,0.386026,0.282695
926.917,0.952419,0.0572729,6,63,0,-918.459,2.18876,0.148932,-0.57103,-0.0755938,-0.446068,0.470032,0.0215085,-0.334443,0.195473,0.083771,0.315789,0.148126,0.442712
930.319,0.794314,0.0572729,6,63,0,-922.004,1.40741,0.237369,-0.123705,-0.142186,0.18912,0.0794262,-0.0647522,-0.130989,0.0812853,-0.338292,0.226029,-0.164063,0.163328
931.115,0.985193,0.0572729,5,63,0,-926.087,1.47896,0.229793,-0.299181,-0.110465,0.146612,0.124746,-0.0754608,-0.178003,0.0716826,-0.296411,0.287725,-0.151324,0.169371
930.988,0.932183,0.0572729,6,63,0,-927.404,1.54548,0.207149,-0.0309063,0.05098,-0.261971,0.324901,0.138693,-0.33584,0.170507,0.0122563,0.144632,0.0110723,0.219639
928.343,0.99734,0.0572729,6,63,0,-924.45,1.85997,0.178354,-0.499483,-0.105626,0.0493048,0.290421,-0.132141,-0.454171,0.0126925,-0.540002,0.370167,0.195832,0.314149
926.626,0.842366,0.0572729,6,63,0,-918.688,2.57708,0.0966281,-0.245734,-0.24285,-0.0785248,0.14995,0.055097,-0.10701,-0.130634,-0.0297191,0.21084,0.202969,0.188366
928.355,0.910516,0.0572729,5,63,0,-919.868,0.890004,0.275723,-0.245338,0.146355,0.016785,0.318208,-0.076582,-0.618863,0.265164,-0.144585,0.219702,-0.274413,0.258389
926.539,0.980554,0.0572729,6,63,0,-922.441,0.830629,0.30312,-0.343132,-0.0789248,-0.11449,0.374187,-0.018313,-0.379487,0.293318,-0.236074,-0.0141381,-0.233119,0.568763
923.353,0.982534,0.0572729,6,63,0,-915.313,0.825837,0.279092,-0.0618054,0.305745,0.389741,0.90598,-0.110982,-0.486273,0.267554,-0.14001,0.34808,-0.0417041,0.335075
926.127,0.954249,0.0572729,6,63,0,-918.104,-0.0344414,0.384175,-0.023091,0.226369,0.0239317,0.138129,0.1311,-0.408715,0.278899,-0.217257,0.37289,-0.710205,0.452882
928.462,0.999772,0.0572729,6,127,0,-919.181,1.61939,0.201091,-0.195829,0.105069,-0.000564978,0.574932,-0.165382,-0.551891,0.0863032,-0.321096,0.220783,0.111707,0.281402
921.158,0.993345,0.0572729,6,63,0,-915.965,1.94939,0.208367,-0.892222,-0.551394,-0.627788,-0.3609,-0.0959439,-0.651347,-0.313561,-0.480811,0.0765312,-0.417054,0.571292
923.591,0.86557,0.0572729,6,127,0,-909.609,0.912845,0.289295,-0.0690073,0.303538,-0.221232,0.681805,-0.0975903,-0.563162,0.157606,-0.659484,0.100765,-0.328771,0.505337
926.131,0.951865,0.0572729,6,63,0,-918.519,1.927,0.170464,-0.346964,-0.0380244,0.120146,0.00218259,0.103601,0.0810521,0.144249,0.160199,0.206254,0.135186,0.178534
929.907,0.999288,0.0572729,5,63,0,-920.249,1.3946,0.223005,-0.407639,-0.155266,-0.16026,0.141708,0.205694,-0.266124,0.0928028,-0.0387477,0.306537,0.199885,0.217773
925.376,0.862489,0.0572729,6,63,0,-920.486,1.58185,0.21625,-0.0302217,-0.143937,0.135252,0.334008,-0.0756309,-0.772145,0.227359,-0.481375,0.347665,-0.216827,0.396594
926.899,0.923856,0.0572729,6,63,0,-918.659,0.69611,0.318318,-0.125249,-0.153244,-0.0741748,0.451235,-0.0285802,-0.385102,-0.0213759,-0.184496,0.0683783,-0.204111,0.503391
930.583,0.999821,0.0572729,6,63,0,-914.86,1.65015,0.210741,-0.438152,0.0578611,-0.270612,0.142272,0.035526,-0.476516,0.236666,-0.319166,0.285545,0.117498,0.298338
928.869,0.807332,0.0572729,6,63,0,-925.576,2.24605,0.153632,-0.525367,-0.191563,-0.183291,0.162097,0.187084,-0.520698,0.0155505,-0.20522,0.380646,0.0731237,0.322372
926.293,0.998673,0.0572729,6,63,0,-922.665,1.9012,0.186281,-0.388867,-0.0795845,0.0735987,0.253137,0.0854565,-0.69841,0.169513,-0.445048,0.0728449,0.235661,0.323143
926.418,0.967814,0.0572729,6,63,0,-921.554,1.29428,0.263509,-0.469951,-0.245356,-0.48632,0.0951329,-0.249203,-0.346523,-0.207932,-0.213844,0.275296,-0.25029,0.256395
926.05,0.990313,0.0572729,6,63,0,-919.251,1.66647,0.208067,-0.255482,-0.418625,-0.419775,0.208011,-0.0638614,-0.201901,-0.125993,-0.290561,0.489673,-0.0745348,0.317136
929.673,0.984561,0.0572729,6,63,0,-921.41,0.478449,0.321368,-0.146018,0.27096,0.081849,0.222937,0.0210204,0.0522813,0.249723,-0.18735,0.344397,-0.17233,0.31017
930.494,0.986489,0.0572729,6,63,0,-926.487,0.305051,0.35708,0.0176292,0.0430159,-0.0697929,0.479934,0.120672,-0.619147,0.0928863,-0.199548,0.131045,-0.45589,0.354544
929.332,0.816191,0.0572729,6,127,0,-924.428,0.564585,0.297633,0.131896,0.287468,0.223058,0.487918,0.152318,-0.00710789,0.399828,-0.157968,0.563969,0.0445026,0.266796
926.767,0.966122,0.0572729,6,63,0,-920.655,0.0365545,0.339026,-0.0636455,0.441879,0.201362,0.874575,0.479407,-0.300329,0.462173,0.252504,0.590433,0.0446814,0.480803
923.493,0.845988,0.0572729,6,95,0,-916.987,0.496255,0.299939,-0.132748,0.335387,0.068725,0.948786,0.263236,-0.214468,0.417433,0.274156,0.373748,-0.164967,0.296762
924.536,0.971443,0.0572729,6,63,0,-915.825,1.10532,0.250027,0.0468587,0.0538551,-0.0873459,0.112656,0.361697,-0.134539,0.540158,-0.0413611,0.38602,0.137109,0.415361
927.492,0.97916,0.0572729,6,63,0,-921.502,0.85489,0.277704,-0.23933,0.212362,0.21619,0.79374,0.0482599,-0.256808,0.036852,-0.163276,0.465076,0.0220218,0.301566
924.564,0.920077,0.0572729,6,63,0,-913.129,0.101362,0.345322,0.175266,0.129999,0.269199,0.385686,0.0882007,-0.301949,0.317067,0.342698,0.30606,-0.187001,0.357329
927.399,0.732531,0.0572729,6,63,0,-915.994,0.0864979,0.354781,0.0865088,0.443708,-0.0545355,0.595459,0.430415,-0.0787283,0.044737,-0.0566829,0.398816,-0.19346,0.265905
926.736,0.931106,0.0572729,6,63,0,-920.136,0.444969,0.330476,0.130884,0.395595,-0.181242,0.617989,0.255464,-0.445062,0.0475966,-0.0207406,0.363619,-0.326642,0.253464
931.063,0.994728,0.0572729,6,63,0,-921.177,1.70421,0.197287,-0.121333,-0.180694,-0.0655163,0.0607135,-0.0475414,-0.46582,0.164343,-0.14674,0.119068,0.0943845,0.169605
930.503,0.995656,0.0572729,5,31,0,-924.923,1.26713,0.247377,-0.129418,0.112851,-0.00251695,0.146051,0.0485097,0.0660342,-0.144148,0.0188715,0.224638,0.0113141,0.104047
931.583,0.998198,0.0572729,5,31,0,-922.09,1.06598,0.272749,0.0634346,-0.0091688,-0.0189772,0.103635,-0.0106995,-0.277544,0.152338,0.11123,0.0814818,-0.103766,0.109398
929.103,0.752326,0.0572729,5,31,0,-924.238,1.47728,0.20876,-0.277942,0.0407414,4.88092e-05,0.232104,0.0921275,0.0552574,-0.020452,-0.252271,0.284453,-0.000592423,0.16745
929.869,0.892132,0.0572729,5,63,0,-924.549,1.6048,0.205022,-0.295528,0.0416227,-0.0153529,0.205623,0.116697,-0.0454923,0.0449607,-0.328442,0.297941,-0.147418,0.185995
929.297,0.979662,0.0572729,6,63,0,-925.972,2.02104,0.177399,-0.299635,-0.134779,-0.21044,0.296391,-0.136046,-0.684308,0.132403,-0.0978634,0.207894,-0.12208,0.310593
927.411,0.940857,0.0572729,6,63,0,-923.609,2.74113,0.080649,-0.511358,-0.147575,-0.217033,0.196495,0.0559568,-0.0811064,0.101959,-0.264207,0.407148,0.249254,0.342593
928.006,0.982505,0.0572729,6,63,0,-922.564,1.94868,0.154254,-0.407413,-0.141447,-0.107274,0.24369,0.162637,-0.308141,-0.0203447,0.0998829,0.387893,0.416696,0.242416
929.164,0.999479,0.0572729,6,63,0,-923.602,2.45755,0.120149,-0.327263,-0.276852,-0.0285891,0.159487,0.158245,-0.244461,-0.0132307,-0.0215357,0.333706,0.33882,0.229336
933.009,0.917027,0.0572729,6,127,0,-924.701,0.913362,0.288596,-0.10071,-0.0529338,-0.00938054,0.382528,-0.00447774,-0.239562,0.213765,-0.211063,0.221502,-0.0856864,0.200111
924.277,0.983113,0.0572729,5,31,0,-923.208,0.592919,0.317771,-0.408928,0.548541,0.029879,0.163549,0.107843,-0.0450709,0.160121,0.0796222,0.423607,-0.247068,0.30055
926.583,0.999808,0.0572729,6,63,0,-915.855,0.0132764,0.366547,0.0381447,0.304156,-0.12913,0.267771,-0.0562092,0.105085,0.0880778,-0.201002,0.279815,-0.185055,0.225647
929.163,0.932979,0.0572729,6,63,0,-919.138,1.05173,0.263245,0.114967,0.118502,0.110669,0.270843,0.269083,-0.330203,0.243276,-0.270477,0.409892,-0.131947,0.182233
927.959,0.999976,0.0572729,6,63,0,-924.994,2.13526,0.164991,-0.645548,-0.180416,-0.38093,0.289254,-0.254256,-0.307231,-0.0113522,-0.0663075,0.149439,-0.0614888,0.266538
928.74,0.66606,0.0572729,6,63,0,-922.402,1.09352,0.276046,0.0190281,0.0409477,0.0766636,0.196762,0.209456,-0.514283,0.0429455,-0.441779,0.281393,-0.285011,0.264044
927.411,0.858187,0.0572729,6,63,0,-919.559,1.96967,0.167349,0.00605209,0.127065,-0.230167,0.359763,-0.243444,-0.218415,0.287118,-0.101352,0.464741,0.0777904,0.245656
927.514,0.994014,0.0572729,6,63,0,-921.769,-0.0520357,0.386339,-0.189624,-0.0238479,0.138076,0.245467,0.250931,-0.384687,0.00600057,-0.232869,0.020726,-0.379356,0.195574
926.642,0.925707,0.0572729,6,127,0,-921.573,-0.524126,0.430068,0.279498,0.565286,0.127527,0.603979,-0.0398356,-0.415379,0.277791,-0.294986,0.39371,-0.587406,0.650846
925.88,0.973119,0.0572729,6,63,0,-920.986,-0.511479,0.424452,-0.00244271,0.162122,0.0393583,0.753756,0.197888,-0.401829,0.572581,0.015512,0.400659,-0.52285,0.485697
926.606,0.924849,0.0572729,6,63,0,-919.506,-0.195409,0.409769,-0.0182898,0.383078,0.228631,0.437037,0.0820302,-0.176201,0.0176958,-0.155405,-0.0772434,-0.672418,0.251777
929.661,0.74004,0.0572729,6,63,0,-920.467,0.304899,0.35061,-0.164115,-0.0679413,-0.172019,0.418631,0.0260948,-0.589356,0.26245,-0.319166,0.0930219,-0.416477,0.346454
927.979,0.934696,0.0572729,6,63,0,-922.898,0.286414,0.333733,0.00828715,0.350378,0.192579,0.428889,0.173406,-0.0962097,-0.0471955,-0.0489406,0.24234,-0.171804,0.355755
930.216,0.989184,0.0572729,6,63,0,-925.303,0.141695,0.36432,-0.310051,0.393749,0.0896286,0.372709,0.138007,-0.223228,0.156318,-0.264962,0.240733,-0.483015,0.243941
929.01,0.999828,0.0572729,6,63,0,-926.971,-0.102057,0.387938,-0.345735,0.255063,-0.0481752,0.263852,0.141988,-0.138872,0.271797,-0.248273,0.162376,-0.340314,0.2734
927.087,0.897226,0.0572729,6,127,0,-920.763,0.749755,0.303247,-0.375171,0.0752621,0.120287,0.185874,0.0653339,-0.179155,0.199979,0.209696,0.365554,-0.316234,0.227185
930.905,0.990358,0.0572729,5,31,0,-922.831,0.173463,0.36963,-0.0831941,0.0232646,0.0256508,0.259504,0.0640197,-0.3398,0.0702092,-0.20602,0.258419,-0.27689,0.258494
928.354,0.852351,0.0572729,5,31,0,-923.583,0.747613,0.295654,-0.140337,0.0823786,-0.148805,0.48144,0.177402,-0.192112,0.3202,-0.0354541,-0.0134267,-0.313014,0.216274
927.283,0.904751,0.0572729,6,63,0,-919.475,1.22283,0.247429,-0.436825,-0.0277494,-0.139871,0.0875154,-0.301778,-0.154379,0.196412,-0.241794,0.0621201,-0.0316471,0.24913
925.49,0.953265,0.0572729,6,127,0,-915.791,1.37666,0.271514,-0.484383,-0.113379,-0.607052,0.0791386,-0.0757976,-0.619455,-0.00914541,-0.329577,0.0443857,-0.445975,0.467633
927.652,0.737549,0.0572729,6,63,0,-920.044,0.867805,0.296739,-0.46372,-0.00779909,-0.454691,0.130218,0.0675497,-0.645057,0.0851526,-0.495422,0.172148,-0.3387,0.385376
931.341,0.999153,0.0572729,6,63,0,-925.537,1.16824,0.25942,-0.443453,0.0247111,-0.0564385,0.14684,-0.0725024,-0.491504,0.122701,-0.12928,0.163888,-0.263869,0.281674
930.482,0.768288,0.0572729,6,63,0,-924.99,1.67658,0.215628,-0.195986,-0.178355,-0.258403,0.204794,-0.19128,-0.47483,-0.0366424,-0.450523,0.0240917,-0.14913,0.26387
928.143,0.879447,0.0572729,6,63,0,-924.753,1.16653,0.269616,-0.154654,-0.0276513,-0.292733,0.108016,-0.204344,-0.769906,-0.118343,-0.102396,0.247072,-0.254453,0.332046
924.365,0.610056,0.0572729,6,127,0,-915.525,2.20731,0.147595,-0.674921,-0.0599891,-0.560788,0.27938,-0.19827,-0.748904,-0.135431,-0.205154,0.123027,0.0691579,0.39324
923.469,0.974895,0.0572729,6,63,0,-919.245,2.14017,0.17698,-0.28622,-0.0670698,-0.582489,0.28926,-0.125859,-0.804432,-0.164669,-0.192312,0.127673,-0.021845,0.56992
929.751,0.999794,0.0572729,6,63,0,-921.397,1.41146,0.227869,-0.414488,-0.111742,0.128526,0.173395,-0.0361192,-0.112804,0.176646,-0.309507,0.270711,-0.174601,0.269083
927.64,0.999841,0.0572729,6,63,0,-922.299,0.585382,0.326453,-0.00370326,0.00825878,-0.440855,0.351372,0.165467,-0.651903,-0.0595734,-0.32881,0.153036,-0.445555,0.311338
925.354,0.998499,0.0572729,6,63,0,-920.565,0.120969,0.379839,-0.156371,0.0499081,-0.310581,0.160758,-0.213367,-0.642524,-0.093486,-0.0734171,0.312262,-0.654499,0.353544
925.337,0.981767,0.0572729,6,63,0,-919.967,1.09836,0.270674,-0.317037,0.0443233,-0.256887,0.343206,-0.0133417,-0.214149,0.0990191,-0.54699,-0.127833,0.000607266,0.327715
927.428,0.918625,0.0572729,6,63,0,-919.035,1.36165,0.233204,-0.245171,-0.107675,2.89183e-05,0.0763256,-0.0268808,-0.354091,0.0828898,0.166162,0.386925,0.213394,0.231809
928.826,1,0.0572729,5,31,0,-922.876,1.91718,0.181944,-0.178387,0.0955939,0.131281,0.0575592,0.0376093,-0.221759,0.122399,-0.372169,0.308584,-0.0600961,0.185915
928.402,0.799625,0.0572729,5,63,0,-923.841,1.07798,0.270214,-0.293907,-0.0828905,-0.17875,0.463608,-0.0636804,-0.355146,0.0958364,-0.092392,0.392202,0.0956665,0.280141
930.996,0.993668,0.0572729,6,63,0,-924.319,1.55685,0.196933,-0.301188,0.0854321,-0.186499,0.333815,0.148192,-0.336273,0.354921,-0.0438462,0.344551,0.274109,0.324923
929.653,0.997116,0.0572729,5,63,0,-923.422,1.40643,0.23602,0.166804,-0.038205,-0.103988,0.477764,0.0203938,-0.271034,-0.0174286,-0.218426,0.164392,-0.0912791,0.196136
925.542,0.921026,0.0572729,5,63,0,-916.414,0.64997,0.327449,-0.680021,-0.123384,-0.251891,-0.12003,0.0654967,-0.46451,0.018494,-0.403678,0.129666,-0.434353,0.371792
928.495,0.905617,0.0572729,5,31,0,-922.669,1.41511,0.252915,-0.463221,-0.105953,-0.173777,0.0854065,-0.136493,-0.414731,-0.0684115,-0.426832,0.0304012,-0.468162,0.450282
928.52,0.999729,0.0572729,6,95,0,-924.75,1.10261,0.278583,-0.137323,-0.132933,-0.370559,0.212797,-0.362814,-0.510421,0.0166611,-0.209485,0.0362955,-0.163752,0.25574
929.8,0.632539,0.0572729,6,63,0,-920.675,0.668302,0.316449,-0.294334,0.0755954,0.160645,0.241495,0.200734,-0.238697,0.0153022,-0.46653,0.251017,-0.243861,0.267878
929.628,0.999574,0.0572729,6,63,0,-926.144,1.3677,0.234988,-0.191049,0.0837092,-0.251126,0.210049,-0.201096,-0.296364,0.30605,0.0791819,0.370807,-0.0807737,0.238968
931.069,0.983847,0.0572729,6,63,0,-922.641,0.779035,0.297697,-0.182687,0.0637632,0.177427,0.0969874,0.198462,-0.355589,0.188435,-0.28583,0.142016,-0.197336,0.210478
931.608,0.997152,0.0572729,5,63,0,-927.277,0.62504,0.314837,-0.134887,0.172853,0.162466,0.194299,0.0366687,-0.46823,0.191771,-0.245961,0.176472,-0.140923,0.239794
929.47,0.898922,0.0572729,6,63,0,-923.62,0.428828,0.336818,0.0761448,-0.0764861,0.219957,0.486097,0.184787,-0.447802,0.316752,-0.187888,0.266334,-0.340386,0.344375
930.767,0.958886,0.0572729,6,63,0,-926.084,1.28956,0.247413,-0.462489,0.226528,-0.0106509,0.351406,-0.029244,-0.213728,0.0469804,-0.109419,0.372286,-0.022412,0.250331
932.099,0.845354,0.0572729,6,63,0,-927.111,1.39899,0.214383,-0.00299402,-0.00229681,-0.0596237,0.324629,0.108935,-0.241726,0.041885,-0.0525419,0.372451,0.0849081,0.210236
928.274,0.837323,0.0572729,5,31,0,-923.461,1.9991,0.168486,-0.303709,0.126092,0.0358095,0.191936,0.270559,-0.287846,0.358432,-0.192574,0.248613,0.173145,0.25075
928.132,0.997568,0.0572729,6,63,0,-924.325,1.07851,0.268503,-0.174168,-0.0563725,0.0396906,0.611152,-0.0526694,-0.257612,0.122156,-0.15433,0.534455,-0.193536,0.294202
928.681,0.865355,0.0572729,6,63,0,-923.636,0.596862,0.29526,0.136389,0.244848,0.163818,0.26389,0.332224,-0.292829,0.356082,-0.0619529,0.34185,0.112605,0.27474
929.221,0.99988,0.0572729,6,63,0,-925.207,0.485942,0.321769,0.0168899,0.37738,0.00348882,0.387661,0.0717779,-0.474327,0.348974,0.0159125,0.405542,-0.400981,0.307332
928.236,0.806697,0.0572729,6,63,0,-924.031,0.396334,0.333127,-0.213685,0.324547,0.350344,0.292639,0.0172921,-0.236123,0.267092,-0.234299,0.353762,-0.0682288,0.302664
925.736,0.983489,0.0572729,6,63,0,-918.894,0.830628,0.273174,0.0915719,-0.0356718,-0.325614,0.629701,0.315383,-0.194139,0.282555,0.128026,0.456462,0.166718,0.43533
