# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = m12.6.1_3.data.R
# init = 2 (Default)
# random
#   seed = 2734807186
# output
#   file = m12.6.1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bp,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,sigma_society
930.117,0.999887,0.0502079,6,63,0,-921.904,1.15397,0.250135,-0.0769104,0.195076,0.081237,0.307013,0.125508,0.0164137,0.0981853,-0.232171,0.304566,0.0704364,0.321677
930.518,0.970511,0.0502079,6,63,0,-927.32,0.461373,0.319152,-0.177932,0.169962,0.0435053,0.465711,0.136927,-0.461589,0.191962,0.0447453,0.385519,-0.235968,0.21483
927.045,0.994484,0.0502079,6,63,0,-922.182,0.598081,0.328494,-0.132617,-0.144372,0.189132,0.2309,0.0122922,-0.312281,-0.050942,-0.567896,0.100993,-0.456078,0.453872
930.498,0.974815,0.0502079,6,63,0,-922.033,0.417118,0.332663,-0.0397246,0.119637,-0.114677,0.460905,0.00229309,-0.539809,0.221605,0.0308932,0.238558,-0.370771,0.261569
930.352,0.936518,0.0502079,6,63,0,-926.473,0.665103,0.315924,-0.205873,-0.0579848,-0.30791,0.323963,-0.156019,-0.380229,0.234057,-0.173948,0.305183,-0.292658,0.352522
928.998,0.971643,0.0502079,6,63,0,-923.81,0.519666,0.313491,-0.194346,0.391539,-0.136562,0.611327,-0.014431,-0.169782,0.283106,0.0311635,0.174591,-0.106556,0.269681
929.181,0.772651,0.0502079,6,63,0,-924.825,0.300674,0.336134,0.0130553,0.0650428,0.00429971,0.266538,0.190158,-0.276685,0.204828,-0.272699,0.411259,-0.40705,0.27917
926.013,0.972056,0.0502079,6,63,0,-917.944,1.06931,0.271454,-0.415904,-0.47982,0.0743278,0.17918,0.0866323,-0.186521,-0.121168,-0.0198869,0.268586,-0.141525,0.266204
923.094,0.976728,0.0502079,6,63,0,-918.292,2.13553,0.135321,-0.355615,0.377237,-0.376066,0.484783,-0.00662733,-0.555512,0.471075,-0.317418,0.442044,0.55831,0.443861
924.401,0.986602,0.0502079,6,63,0,-913.19,2.18211,0.132561,-0.0321573,-0.405128,0.341767,0.335907,0.138094,-0.0449397,0.232202,0.000673828,0.486891,0.339182,0.269207
923.642,0.989403,0.0502079,7,159,0,-917.845,-0.512652,0.455624,-0.182215,0.287933,-0.276476,0.279589,-0.139293,-0.707224,-0.124965,-0.356935,0.113147,-0.916786,0.914016
927.331,0.987723,0.0502079,6,63,0,-921.94,-0.212827,0.418614,-0.228797,0.364008,0.0907793,0.500905,-0.109523,-0.747233,0.00685941,-0.364401,0.0911198,-0.798382,0.342931
925.111,0.714251,0.0502079,6,63,0,-917.597,0.280748,0.346938,-0.0844674,0.336445,-0.12862,0.334817,-0.136587,0.0324229,0.283122,-0.141869,0.0796556,-0.551673,0.345621
923.873,0.990455,0.0502079,6,127,0,-913.819,0.355352,0.324602,-0.263587,0.268907,0.0202415,0.500097,-0.269294,-0.133409,0.571232,0.00360059,0.348586,-0.164632,0.227202
926.18,0.999752,0.0502079,6,63,0,-917.799,1.73145,0.198512,0.0808334,-0.1156,-0.136059,0.137389,0.315651,-0.163584,-0.179365,-0.158208,0.308835,-0.0657164,0.216904
925.077,0.987491,0.0502079,6,63,0,-916.059,1.66619,0.206609,0.0158673,-0.155506,-0.090218,0.125077,0.294281,-0.234786,-0.330482,-0.274962,0.253059,0.03419,0.223618
920.438,0.986024,0.0502079,6,63,0,-916.029,1.57782,0.190233,-0.72638,0.088678,-0.0889971,0.559248,-0.259247,-0.457147,0.685051,0.016455,0.381409,0.371257,0.60373
924.769,0.999017,0.0502079,6,63,0,-916.943,1.44652,0.211757,-0.529175,0.148021,-0.0942525,0.523754,-0.133847,-0.424542,0.626197,0.100709,0.43943,-0.00136672,0.395176
927.819,0.948784,0.0502079,6,63,0,-919.214,1.52827,0.202125,-0.283634,0.250948,-0.0764639,0.439115,-0.115847,-0.270414,0.482464,-0.0515645,0.485864,-0.0277053,0.357838
930.35,0.998079,0.0502079,6,63,0,-921.995,1.7134,0.188765,0.0112401,0.1458,-0.157341,0.306476,-0.0522515,-0.288169,0.286766,0.0248806,0.374192,0.291814,0.242936
927.626,0.878174,0.0502079,6,63,0,-922.253,1.30477,0.22678,-0.352915,0.0114356,-0.154814,0.318855,0.151208,-0.150132,0.340434,0.201054,0.507079,-0.128222,0.274489
923.314,0.824215,0.0502079,6,63,0,-918.795,1.00347,0.265508,-0.329593,0.0024871,-0.457311,0.479386,0.0232835,-0.0271839,0.24105,0.0937098,0.432329,0.230246,0.330002
916.886,0.928244,0.0502079,6,63,0,-911.251,1.84843,0.180408,-0.339406,-0.259293,0.158501,-0.135395,-0.0938254,-0.561009,-0.0995615,-0.445434,0.00281225,0.390118,0.367935
923.713,0.906089,0.0502079,6,63,0,-913.414,2.09182,0.170259,-0.367068,-0.0898551,-0.0673945,0.033873,-0.289198,-0.466744,-0.110163,-0.320183,0.238586,-0.35331,0.370787
926.148,0.998143,0.0502079,5,63,0,-916.799,2.10269,0.178028,-0.368017,-0.10941,-0.0608649,0.0384052,-0.274608,-0.420171,-0.0948364,-0.299878,0.215581,-0.311403,0.342926
925.832,0.891504,0.0502079,6,63,0,-918.019,0.310321,0.360632,-0.600602,-0.327468,-0.144762,0.411952,-0.195152,-0.375154,0.0256716,-0.145183,0.136657,-0.444782,0.290066
927.815,0.95079,0.0502079,6,63,0,-921.825,1.4262,0.220207,-0.240634,0.40483,0.169688,0.280488,0.179338,-0.520822,0.168198,-0.223964,0.356361,0.240452,0.340119
930.089,0.99887,0.0502079,6,127,0,-923.034,0.568861,0.309982,-0.228751,0.512102,0.159797,0.503303,0.0409605,-0.366127,0.16995,-0.0727648,0.375795,-0.255105,0.335867
931.172,0.857347,0.0502079,6,63,0,-927.349,0.509512,0.309108,-0.0664088,0.125266,0.190479,0.405818,0.283953,-0.14462,0.342072,-0.244285,0.444727,-0.0999089,0.294753
927.196,0.999738,0.0502079,6,63,0,-925.28,0.144931,0.349225,-0.169543,0.315112,0.163149,0.65792,0.488587,-0.157219,0.233797,0.201691,0.342378,-0.269847,0.309527
928.662,0.966571,0.0502079,6,63,0,-923.221,0.0765082,0.348885,-0.267348,0.286723,0.225585,0.646462,0.442797,-0.170293,0.24561,0.0830716,0.416242,-0.18805,0.35722
931.267,0.997038,0.0502079,6,127,0,-917.933,1.392,0.233635,-0.156163,0.0898566,0.0238124,0.197952,-0.0860983,-0.616049,0.117695,-0.296369,0.186892,-0.057803,0.305498
925.784,0.741749,0.0502079,6,63,0,-921.938,0.732648,0.307533,-0.51339,0.0433564,-0.045632,0.503759,0.21959,-0.175349,0.269187,-0.220059,0.497663,-0.262023,0.496989
927.195,0.890763,0.0502079,6,63,0,-918.453,0.634647,0.321955,-0.0361147,0.347478,0.0683948,0.333278,0.0319989,-0.0867651,0.229331,-0.21773,0.14685,-0.116327,0.265656
931.003,0.997897,0.0502079,6,63,0,-920.21,0.861753,0.290052,-0.0138128,0.243854,0.0317881,0.341667,0.0164373,-0.0503982,0.331432,-0.203687,0.177313,-0.148973,0.23283
930.868,0.832516,0.0502079,6,63,0,-923.658,0.616303,0.307219,-0.0470165,0.0642595,0.117102,0.400745,0.221258,-0.439078,0.116112,0.0438549,0.438731,-0.210952,0.336296
929.047,0.931831,0.0502079,6,63,0,-924.939,1.12128,0.258022,-0.298618,0.183722,-0.215648,0.473831,-0.0775354,-0.245785,0.321665,-0.430288,0.203105,-0.220039,0.340494
927.748,0.986083,0.0502079,6,63,0,-922.508,1.25609,0.263636,-0.625083,-0.311199,-0.276011,0.0836824,-0.0970161,-0.627592,0.115986,-0.486684,0.177062,-0.451332,0.390453
919.924,0.998021,0.0502079,6,63,0,-917.51,1.35634,0.254384,-0.580437,-0.00121594,0.0880151,0.213437,-0.252778,-0.996586,0.333997,-0.566001,-0.128401,-0.101244,0.50572
921.132,0.90818,0.0502079,6,127,0,-911.919,1.45024,0.266998,-0.573609,-0.0152863,0.0572763,0.0773166,-0.313683,-1.17085,-0.0451011,-0.679273,-0.0389426,-0.553546,0.533785
923.991,0.956549,0.0502079,6,63,0,-916.497,1.74913,0.220261,-0.722548,-0.335722,-0.557956,0.179007,-0.136466,-0.146653,-0.104926,-0.233912,0.139675,-0.345934,0.352069
926.612,0.983118,0.0502079,6,63,0,-917.958,1.46458,0.218311,-0.00812422,0.215252,-0.0610344,0.423491,-0.200185,-0.6533,0.324425,-0.210418,0.461103,-0.134139,0.311371
927.144,0.985313,0.0502079,6,63,0,-918.104,1.7103,0.194686,-0.401979,-0.14637,-0.335734,0.253443,0.262831,-0.128138,0.179901,0.0609999,0.239728,-0.113674,0.296538
928.656,0.999745,0.0502079,6,63,0,-922.974,1.67212,0.187263,-0.123021,-0.0167645,-0.0858697,0.345963,0.184059,-0.411737,0.148572,-0.325303,0.554739,0.374028,0.251128
931.236,0.987727,0.0502079,6,63,0,-924.612,0.749633,0.302102,0.0775629,-0.0306009,-0.149744,0.305201,-0.00828294,-0.281535,0.300294,-0.0805455,0.177975,-0.294464,0.290261
931.268,0.903716,0.0502079,6,63,0,-920.762,1.12721,0.256225,-0.181856,-0.0159977,-0.0453238,-0.0261373,0.0808773,-0.315844,-0.0517041,-0.187255,0.218068,0.00688781,0.160279
931.968,0.980174,0.0502079,5,63,0,-928.112,1.1066,0.269997,-0.170292,0.159876,-0.00342428,0.117945,0.0444428,-0.22478,-0.0240081,-0.23344,0.308375,-0.219671,0.143485
928.587,0.579005,0.0502079,5,63,0,-923.005,0.585495,0.299766,0.0959256,-0.132222,0.131575,0.178124,-0.054774,-0.15001,0.110128,-0.145291,0.232238,-0.0495219,0.153228
932.491,0.98966,0.0502079,5,31,0,-926.528,0.661048,0.299991,0.0791836,-0.0880067,0.106738,0.225245,-0.0326775,-0.169328,0.0643009,-0.0821338,0.258045,-0.105886,0.157472
926.958,0.957542,0.0502079,6,127,0,-921.438,1.36916,0.225069,-0.441868,0.269762,-0.124002,0.560705,0.228148,-0.383726,0.364291,-0.185116,0.271762,0.294924,0.463064
927.068,0.977905,0.0502079,6,127,0,-917.361,0.691341,0.289778,-0.238269,0.669817,0.15537,0.397472,0.195593,-0.238189,0.390509,-0.20786,0.274342,-0.110114,0.327633
927.942,0.994617,0.0502079,6,63,0,-921.874,0.125796,0.359722,-0.376132,0.130807,0.0189557,0.366553,0.285346,-0.26508,0.360098,-0.357803,0.400873,-0.328278,0.466305
930.129,0.761747,0.0502079,6,63,0,-922.039,1.5694,0.212601,0.0792706,-0.0265728,-0.0663222,0.333313,-0.216796,-0.31848,-0.0438841,0.0163694,0.298631,-0.0110417,0.198557
929.128,0.993184,0.0502079,6,63,0,-922.575,2.05539,0.167883,-0.159113,-0.182315,-0.0603579,0.300467,-0.283409,-0.202727,-0.0159343,-0.15423,0.208278,-0.0638953,0.156887
932.306,0.982307,0.0502079,6,63,0,-924.016,0.792418,0.297122,-0.135561,0.224695,0.0777599,0.153831,0.161241,-0.240662,0.0795815,-0.24012,0.1304,-0.284509,0.183296
929.607,0.981629,0.0502079,6,63,0,-924.397,1.16863,0.24924,0.00758679,-0.0415252,-0.117913,0.47909,-0.202323,-0.431069,0.0299692,-0.227713,0.429814,-0.00450197,0.32694
929.475,0.93339,0.0502079,6,63,0,-924.729,0.0712333,0.388026,-0.294109,0.223955,0.117854,0.286364,0.116273,-0.360328,0.0854868,-0.338096,-0.0135443,-0.507603,0.263604
928.403,0.9022,0.0502079,6,63,0,-923.795,0.289254,0.331925,0.214392,0.450859,0.00838518,0.327472,-0.0532265,-0.189984,0.272923,-0.110655,0.303179,-0.224693,0.272315
930.307,0.95937,0.0502079,6,63,0,-925.241,1.05224,0.270588,-0.443239,-0.266276,0.00730203,0.449834,0.162343,-0.380347,0.0723318,-0.212012,0.208591,-0.12532,0.232904
929.326,0.979745,0.0502079,5,63,0,-922.767,1.86613,0.167621,-0.101897,0.153484,-0.0148828,0.209213,0.229173,-0.119007,0.326067,-0.345343,0.392525,0.22658,0.249096
931.622,0.974558,0.0502079,6,63,0,-926.472,1.1339,0.248288,-0.170727,-0.0935122,0.0185137,0.376839,0.13104,-0.490524,0.106834,-0.0701421,0.38809,0.123588,0.263463
930.377,0.991995,0.0502079,6,63,0,-926.947,0.122991,0.355633,-0.210828,0.350573,0.0298707,0.349715,0.110062,-0.0224107,0.330422,-0.136961,0.305951,-0.203095,0.259876
931.261,0.936882,0.0502079,5,31,0,-928.836,0.19273,0.355289,-0.201291,0.321716,0.0159065,0.382549,0.100106,-0.0521265,0.284477,-0.159742,0.290442,-0.241035,0.253053
928.723,0.950824,0.0502079,6,63,0,-923.369,0.646624,0.304406,-0.15544,0.226606,-0.0122255,0.606331,0.254997,-0.462056,0.504646,-0.211063,0.422856,-0.266922,0.332339
926.465,0.882214,0.0502079,6,63,0,-917.617,1.84202,0.15384,-0.141265,0.23396,0.143834,0.585732,0.335854,-0.295035,0.231886,0.10151,0.651736,0.181115,0.323882
927.694,0.999799,0.0502079,7,127,0,-920.277,-0.630734,0.442403,0.10749,0.40471,0.207458,0.577957,0.224915,-0.269746,0.532195,-0.154994,0.405648,-0.598013,0.440633
927.833,0.994498,0.0502079,6,127,0,-920.275,0.0443216,0.366284,0.198808,0.312401,-0.123357,0.383592,0.272741,-0.078962,0.0164682,-0.257749,0.181501,-0.368314,0.302143
927.159,0.996347,0.0502079,6,63,0,-921.016,0.338322,0.337182,0.258895,0.184219,0.380599,0.548428,0.0916214,-0.107629,-0.0162237,-0.215619,0.324299,-0.150678,0.275395
931.581,1,0.0502079,6,63,0,-923.954,0.735606,0.294274,-0.206868,0.0913519,0.156283,0.224867,0.13284,-0.130283,0.320034,0.0209542,0.245632,-0.222004,0.180641
929.161,0.996109,0.0502079,6,63,0,-922.614,2.01316,0.172435,0.0027712,-0.0782218,-0.176722,0.280371,-0.0450765,-0.184613,-0.219521,-0.0894981,0.175556,0.0026817,0.16961
931.248,0.857144,0.0502079,6,63,0,-924.415,1.16886,0.258845,-0.235866,-0.121082,-0.229878,-0.0282007,0.0714267,-0.288163,5.21595e-06,-0.204688,0.263243,-0.0880618,0.208726
929.548,0.999479,0.0502079,6,63,0,-924.387,2.07489,0.142132,-0.473055,0.0858011,0.151158,0.46238,-0.00562788,-0.205099,0.377806,-0.189148,0.465661,0.312494,0.309273
925.809,0.904001,0.0502079,6,63,0,-922.41,1.93923,0.166044,-0.620355,0.11227,0.389456,0.333867,0.111886,-0.214635,0.249925,-0.177584,0.437393,0.272495,0.271633
931.564,0.938476,0.0502079,6,63,0,-920.817,1.46685,0.216823,-0.0824631,0.0105126,-0.155399,0.194562,0.251326,-0.381804,0.25861,-0.109068,0.249767,0.152309,0.253704
929.682,0.997379,0.0502079,5,63,0,-926.597,1.35932,0.229237,-0.437556,-0.0656195,-0.105026,0.551858,-0.0192285,-0.0679071,0.0863097,-0.0290791,0.412289,-0.0359455,0.227236
929.122,0.989947,0.0502079,6,63,0,-922.875,1.11466,0.244421,-0.293537,0.232431,-0.133356,0.572639,0.117467,-0.199655,0.275246,0.0960292,0.252447,0.175633,0.389189
924.752,0.884416,0.0502079,6,63,0,-919.275,0.2418,0.346386,0.137937,0.0573579,0.274107,0.144412,0.207303,-0.207835,0.186471,-0.224182,0.483827,-0.107312,0.43338
925.896,0.878641,0.0502079,6,63,0,-916.81,1.41926,0.238969,-0.29195,-0.0229994,-0.208692,0.284735,-0.061124,-0.249744,-0.042738,-0.0759849,-0.0247702,0.12001,0.110422
930.791,0.998205,0.0502079,5,31,0,-921.992,1.66111,0.22003,-0.127302,0.0627575,-0.239116,0.148661,-0.031652,-0.308736,0.0949389,-0.135751,0.0612777,-0.245722,0.174812
929.248,0.978608,0.0502079,6,63,0,-923.428,0.79755,0.293306,-0.433151,0.13277,-0.0458203,0.503821,0.0832721,-0.340958,0.263406,-0.297868,0.538683,-0.163549,0.453744
929.316,0.978118,0.0502079,6,63,0,-925.413,0.464013,0.325493,-0.311105,0.132733,-0.151882,0.405181,0.0898659,-0.164384,0.294039,-0.277284,0.501683,-0.211686,0.410584
926.154,0.986978,0.0502079,6,63,0,-922.373,2.63132,0.114913,-0.462495,-0.234489,-0.187419,0.149802,-0.237295,-0.751314,-0.0200073,-0.249472,0.023607,0.282834,0.250347
930.439,0.971659,0.0502079,6,127,0,-920.741,1.10572,0.259286,-0.0463374,0.0567866,-0.199704,0.193312,-0.0176342,-0.445346,0.0044033,-0.0400518,0.432903,-0.0837203,0.31465
927.097,0.908753,0.0502079,6,63,0,-921.853,1.51625,0.211645,-0.246653,-0.16977,0.0614094,0.000952041,0.0675861,0.0855992,0.194838,-0.264308,0.137593,0.0571705,0.226553
926.392,0.999299,0.0502079,6,63,0,-918.725,0.906176,0.262153,-0.0372083,0.153524,-0.0399981,0.512234,-0.110587,-0.552857,0.249955,0.170792,0.398076,0.149503,0.236768
924.998,0.98227,0.0502079,6,127,0,-915.832,-0.282881,0.410594,0.0636893,0.150715,0.0267043,0.295081,-0.00726998,-0.0756145,0.441099,-0.343733,0.194365,-0.462974,0.521634
922.966,0.721186,0.0502079,6,127,0,-917.154,-0.918453,0.475716,-0.0365222,0.598043,0.0721546,0.7676,0.292184,-0.413128,-0.155761,-0.265938,0.171427,-0.675576,0.314935
922.895,0.998345,0.0502079,6,63,0,-917.795,-0.598717,0.459796,0.1404,0.132442,-0.188044,0.216167,-0.024485,-0.71433,0.264268,-0.508727,0.122684,-0.757721,0.79574
922.838,0.931057,0.0502079,6,63,0,-916.053,-0.515468,0.45079,0.174942,0.0567749,-0.111497,0.143589,-0.00626705,-0.781796,0.223766,-0.325787,0.170386,-0.679844,0.671661
923.206,0.930569,0.0502079,6,63,0,-911.847,0.921488,0.303091,-0.460412,-0.287006,-0.177661,0.374792,-0.419132,-0.153297,-0.0691874,-0.531091,0.121614,-0.652794,0.370224
922.892,0.991776,0.0502079,6,63,0,-918.038,0.757357,0.319679,-0.516836,-0.246373,-0.239237,0.390233,-0.478716,-0.135485,-0.143974,-0.583725,0.044056,-0.516728,0.428336
924.853,0.98086,0.0502079,6,63,0,-920.273,1.80931,0.186964,-0.229918,0.0824013,-0.164552,0.0628828,0.252356,-0.924475,0.180227,-0.0831949,0.232157,0.17957,0.419577
926.541,0.99756,0.0502079,6,63,0,-918.703,2.39805,0.116863,-0.800938,-0.466603,-0.179585,0.438492,0.137008,-0.426667,0.335993,-0.164401,0.514565,0.229214,0.392728
927.076,0.98089,0.0502079,6,127,0,-922.34,1.95035,0.161863,-0.631163,-0.44471,-0.212797,0.471594,0.0256782,-0.360061,0.304649,-0.30462,0.533342,0.245938,0.341788
926.319,0.998618,0.0502079,6,63,0,-922.867,1.81837,0.174869,-0.579227,-0.396587,-0.321148,0.517428,0.0428518,-0.254654,0.268872,-0.112239,0.612053,0.344171,0.435956
927.818,0.973035,0.0502079,6,63,0,-920.193,1.88618,0.183239,-0.218446,-0.101178,-0.389061,0.569006,-0.0108929,-0.323569,0.253612,-0.283638,0.135706,0.0312549,0.291902
924.9,0.907275,0.0502079,6,63,0,-921.236,0.93729,0.270273,-0.134875,0.322762,0.288374,0.171335,0.142586,-0.381251,-0.00687042,0.1783,0.557944,-0.115676,0.234584
923.558,0.969127,0.0502079,6,63,0,-917.834,1.34451,0.233577,-0.141155,-0.218483,-0.373763,0.605567,0.018628,-0.304963,0.358122,-0.417274,0.0400474,0.0304874,0.232063
928.423,0.976437,0.0502079,6,63,0,-918.779,1.30084,0.249129,0.0256461,-0.0384847,0.124985,0.173336,0.0587254,-0.21472,0.00854729,-0.32922,0.1821,-0.0933362,0.373081
929.964,0.949258,0.0502079,6,63,0,-925.063,0.579587,0.324843,-0.203495,0.140477,-0.0606381,0.338472,-0.00851397,-0.405318,-0.0535206,-0.238751,0.374794,-0.266871,0.175821
929.494,0.998409,0.0502079,6,63,0,-922.145,1.16471,0.260563,0.0955192,0.112689,-0.174857,0.360767,0.183371,-0.618373,-0.0229408,-0.271614,0.217851,-0.0785117,0.276948
928.484,0.87043,0.0502079,6,63,0,-922.016,1.33069,0.234679,-0.580094,0.0179012,0.0334087,0.345299,-0.111954,0.009542,0.11472,0.0595465,0.33685,0.0412729,0.295325
926.068,0.710475,0.0502079,6,63,0,-919.026,1.92901,0.168351,0.093764,-0.115228,-0.0573291,0.0688937,0.0720925,-0.52701,0.0529861,-0.342189,0.215857,0.0142064,0.220358
929.931,0.997574,0.0502079,6,63,0,-922.258,1.52418,0.201019,-0.21155,0.0631605,-0.158814,0.484869,-0.0505575,-0.115321,-0.0175816,-0.0975034,0.348643,0.214029,0.244254
929.024,0.851983,0.0502079,6,63,0,-924.09,0.627423,0.314372,-0.175742,0.033887,-0.00479949,0.0770911,0.0473646,-0.563537,0.212694,-0.40042,0.119255,-0.240212,0.217288
924.428,0.914406,0.0502079,6,63,0,-919.815,0.161041,0.353317,-0.162546,0.276486,-0.10205,0.658532,-0.270963,-0.198396,0.0813015,-0.309329,0.313655,-0.349424,0.561511
928.854,0.997042,0.0502079,6,63,0,-917.528,0.856935,0.311382,-0.250667,-0.102247,-0.127653,0.0783549,0.179572,-0.463605,0.104203,-0.197344,0.0182632,-0.390427,0.254898
928.911,0.980642,0.0502079,6,63,0,-921.238,0.323474,0.35066,-0.0713579,-0.0648545,-0.0951657,0.122896,-0.0125744,-0.351451,0.181915,-0.0752619,-0.0412052,-0.445228,0.265147
923.021,0.925422,0.0502079,6,63,0,-917.26,0.686403,0.324996,-0.131844,-0.109307,-0.191549,-0.220114,-0.0705866,-0.210969,0.204512,-0.211023,-0.0767193,-0.55559,0.204539
925.364,0.953573,0.0502079,6,63,0,-919.02,2.14173,0.146687,-0.269632,0.0301092,-0.0334912,0.616464,-0.192183,-0.542033,-0.116289,-0.182605,0.42163,0.159314,0.279705
925.066,0.953991,0.0502079,6,63,0,-919.146,0.738938,0.303795,-0.410356,0.0552911,-0.0806644,-0.00821527,0.260533,-0.748521,0.275064,-0.138279,0.125846,-0.234537,0.39072
927.405,0.999814,0.0502079,5,63,0,-921.138,0.734856,0.303695,-0.412487,0.086148,0.0170978,0.038924,0.197067,-0.560892,0.207038,0.0214215,0.258869,-0.336708,0.35468
928.278,0.885064,0.0502079,6,63,0,-922.136,0.54583,0.327236,-0.317986,-0.0310025,0.104154,0.202715,0.0962924,-0.662167,0.315991,-0.0043373,0.205667,-0.319866,0.279572
921.62,0.886453,0.0502079,6,63,0,-917.271,0.401665,0.321746,-0.0783673,0.108484,0.181758,0.919767,-0.118475,-0.287777,0.376722,-0.55587,0.356598,-0.255653,0.564317
921.875,0.999516,0.0502079,6,127,0,-917.043,0.383065,0.334366,-0.0837503,0.0882357,0.174603,0.911177,-0.100773,-0.272907,0.357737,-0.574785,0.330676,-0.25335,0.583039
927.867,0.773093,0.0502079,6,63,0,-916.683,0.42924,0.322294,-0.407815,0.246306,0.104275,0.440914,-0.0726295,-0.465862,0.500923,-0.149107,0.320728,-0.252413,0.406587
927.788,0.83148,0.0502079,6,63,0,-920.927,0.409092,0.334778,-0.124881,0.445193,0.0133535,0.624441,0.239946,-0.337544,0.200931,-0.0911659,0.44581,-0.170782,0.266181
927.396,0.970083,0.0502079,6,63,0,-922.782,-0.0489092,0.384889,0.0828205,0.339895,0.244771,0.469835,0.298327,-0.568497,0.254257,-0.202762,0.336828,-0.419444,0.595838
928.448,0.915453,0.0502079,6,63,0,-916.796,0.936651,0.270734,-0.36497,0.172676,-0.255269,0.493046,-0.0355844,-0.0322568,0.115377,-0.024414,0.107879,-0.0852166,0.238018
927.617,0.998716,0.0502079,6,63,0,-922.7,1.02664,0.277561,-0.386612,0.139723,-0.246728,0.47142,-0.0787738,0.00344442,0.091692,-0.0325156,0.0615863,-0.114288,0.23244
924.673,0.911349,0.0502079,6,127,0,-919.973,1.04023,0.244477,0.109559,0.161605,0.398375,0.422832,0.386999,-0.515791,0.516686,-0.163855,0.74452,0.172947,0.495506
927.36,0.999463,0.0502079,6,63,0,-921.158,0.559142,0.305038,-0.341191,0.473628,-0.251183,0.679338,0.241495,-0.128786,0.355433,0.0363706,0.360809,-0.15495,0.325325
926.634,0.821477,0.0502079,6,63,0,-920.513,0.792469,0.296482,-0.195482,-0.0137536,0.465872,0.395844,0.0929508,-0.245879,0.305498,-0.1119,0.348038,-0.354132,0.33912
926.69,0.968757,0.0502079,6,63,0,-920.993,0.982069,0.273341,-0.00384317,0.293194,-0.354708,0.397865,0.143437,-0.231399,-0.0699375,-0.20805,0.216025,-0.363353,0.229357
932.5,0.99934,0.0502079,6,63,0,-923.015,1.1536,0.262978,-0.131699,-0.0346528,0.030883,0.0815246,-0.201041,-0.30235,0.167232,-0.0805521,0.269821,-0.121344,0.189023
931.489,0.938244,0.0502079,6,63,0,-927.455,1.34045,0.225705,-0.200819,0.063292,-0.183145,0.372458,0.157673,-0.226481,0.106734,-0.321147,0.274786,0.140168,0.204089
930.939,0.998217,0.0502079,6,63,0,-927.412,1.61047,0.212766,-0.0945608,-0.115278,0.001644,0.395866,-0.0944778,-0.241435,0.287827,-0.243308,0.123348,-0.035509,0.251765
924.788,0.631671,0.0502079,5,31,0,-920.203,1.31128,0.246955,0.0683527,0.211304,0.181239,0.301235,-0.108843,-0.339352,0.192513,-0.264627,0.0446841,0.170258,0.20786
929.574,0.998877,0.0502079,5,31,0,-920.2,1.19071,0.266403,-0.106231,-0.0349506,0.160897,0.307855,-0.132659,-0.256164,0.212222,-0.244106,0.186156,-0.138719,0.289541
932.146,0.889293,0.0502079,6,63,0,-926.824,1.20058,0.249145,-0.145717,0.0510671,-0.0518234,0.262672,0.125906,-0.236434,-0.0590158,0.0877291,0.17717,-0.0544588,0.222036
933.923,0.91273,0.0502079,6,63,0,-929.279,1.00168,0.275237,-0.0449845,0.0601278,0.0247237,0.178546,-0.0314752,-0.201662,0.136807,-0.255033,0.277933,-0.180433,0.142613
931.32,0.976583,0.0502079,5,63,0,-929.555,1.28778,0.237819,-0.319652,0.0745368,-0.289754,0.34656,0.0587781,-0.245227,0.240181,0.0150468,0.14197,-0.0079305,0.267074
926.069,0.997667,0.0502079,6,63,0,-923.364,0.874612,0.269141,0.0474764,0.0292235,0.342834,0.415562,0.214205,-0.239751,0.230619,-0.164462,0.693827,-0.184596,0.418701
927.821,0.819979,0.0502079,6,63,0,-920.462,0.411348,0.315892,-0.448908,0.058534,0.193394,0.647014,0.141333,-0.0283027,0.303346,-0.139788,0.486889,0.0259453,0.365021
931.096,0.999785,0.0502079,6,63,0,-925.359,1.00147,0.257247,-0.136912,0.34031,-0.00799423,0.553814,0.231264,-0.257751,0.186146,0.0282086,0.480516,0.0205129,0.374002
928.157,0.870596,0.0502079,5,31,0,-926.402,0.801586,0.266475,-0.0890787,0.532918,-0.0285256,0.497974,0.305731,-0.215874,0.211766,0.00720894,0.469357,0.0941181,0.261936
