# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m12_6_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = m12.6_4.data.R
# init = 2 (Default)
# random
#   seed = 2734546159
# output
#   file = m12.6_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a_society.1,a_society.2,a_society.3,a_society.4,a_society.5,a_society.6,a_society.7,a_society.8,a_society.9,a_society.10,bp,sigma_society,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10
-39.4269,0.99895,0.0546569,6,63,0,45.9524,1.47116,-0.423447,-0.0846565,0.0211303,0.142401,-0.143919,-0.139948,0.324956,-0.00323228,0.280756,0.15222,0.226335,0.270573,-2.23839,-2.49455,-2.86828,-3.85255,-3.03602,-4.34169,-3.40003,-3.79322,-2.9769,-4.50031
-38.5165,0.99982,0.0546569,5,31,0,46.509,1.47972,-0.298328,0.368018,0.109986,0.286329,-0.149961,-0.236763,0.335698,-0.0368625,0.398317,0.11875,0.212681,0.226499,-2.2833,-3.66025,-2.80814,-3.55162,-3.78633,-2.84507,-2.85914,-2.81735,-2.99559,-3.05146
-38.788,0.942241,0.0546569,6,63,0,46.853,0.716362,-0.207482,0.264948,-0.229593,0.640313,0.189878,-0.37227,0.260669,0.167902,0.34124,-0.0401418,0.28535,0.318032,-2.22908,-2.47397,-3.85701,-2.80552,-2.70715,-2.40761,-2.98839,-3.58176,-3.60732,-3.05705
-37.5371,0.998162,0.0546569,6,63,0,42.7757,0.403288,-0.119802,0.227678,-0.0723962,0.254645,0.254006,-0.160829,0.247535,-0.00597717,0.476912,-0.297922,0.327724,0.31835,-2.20903,-2.51149,-2.81556,-4.85678,-2.77972,-3.00662,-2.80884,-3.01415,-3.08152,-3.14844
-34.5661,0.970553,0.0546569,6,63,0,43.4628,1.03202,-0.0257758,-0.0217536,0.0110916,0.385896,0.0185394,-0.197848,0.0484319,-0.240422,0.0537129,-0.0276446,0.267782,0.161381,-2.93386,-2.6266,-2.55237,-2.91626,-2.72836,-3.31872,-3.27752,-2.58824,-5.24644,-3.38605
-37.0212,0.892413,0.0546569,5,31,0,40.5798,1.19758,-0.025131,-0.0130073,-0.00348612,0.502273,-0.0912233,-0.256917,-0.0547325,-0.0981908,0.167025,-0.0193477,0.256155,0.155093,-3.41029,-2.48021,-2.67235,-3.0686,-2.85547,-3.33182,-3.57466,-3.14867,-3.43962,-3.61839
-35.7481,0.995593,0.0546569,6,63,0,40.4108,1.29005,-0.147049,-0.0713844,-0.123296,0.226907,-0.189669,-0.2718,-0.0236121,-0.103531,0.125218,-0.239752,0.253764,0.278844,-3.13416,-2.47124,-2.56602,-2.98456,-2.95852,-3.74344,-2.98384,-3.60672,-3.26123,-3.09228
-37.4633,0.99391,0.0546569,5,31,0,39.7798,1.10253,-0.00616531,-0.232656,-0.182326,0.34462,-0.180496,-0.388839,0.0298222,-0.264676,0.00591909,-0.129698,0.273392,0.264959,-3.71649,-2.97147,-2.5158,-2.80165,-2.9732,-2.92084,-2.83907,-2.71962,-4.24932,-3.72098
-39,0.978931,0.0546569,6,63,0,43.3932,1.39177,-0.723822,0.125019,-0.195881,0.0239716,-0.0422127,-0.35516,-0.00665446,-0.195948,0.212539,-0.218121,0.240849,0.36038,-2.4762,-2.87864,-2.51262,-4.6058,-2.66974,-3.0789,-2.98061,-2.89761,-2.99157,-3.23366
-39.4456,0.953898,0.0546569,5,63,0,42.933,1.27319,-0.715626,0.160732,-0.226357,0.0166049,0.00376501,-0.301945,-0.0344725,-0.201149,0.224216,-0.181645,0.251391,0.336511,-2.57332,-2.85292,-2.57329,-5.03999,-2.67646,-3.25294,-3.22628,-2.80218,-3.00246,-3.06943
-39.5765,0.994182,0.0546569,6,63,0,47.4616,1.00041,-0.261365,0.118164,0.187701,0.572231,0.207871,-0.337835,0.355076,-0.423714,0.39631,0.232922,0.259084,0.333826,-2.20868,-2.53302,-2.72873,-2.80255,-2.67637,-2.41647,-2.7852,-3.74027,-3.0929,-4.82607
-38.6055,0.840927,0.0546569,6,63,0,44.1239,1.16947,-0.331699,0.0483278,-0.197347,0.511923,0.148801,0.0142354,0.151533,-0.179339,0.402467,-0.186959,0.245169,0.319813,-2.2085,-2.53727,-2.95369,-2.80157,-2.67032,-4.5649,-3.0904,-2.59339,-2.96777,-4.50678
-38.8864,0.999101,0.0546569,5,63,0,42.4231,0.909855,-0.472925,0.139715,-0.152179,0.402813,0.29851,-0.276723,0.268491,-0.171215,0.564201,0.123058,0.262727,0.304562,-2.69914,-2.62073,-3.30683,-3.78733,-2.71609,-2.41957,-3.00995,-2.73664,-2.95542,-3.1852
-45.147,0.934943,0.0546569,6,63,0,48.8619,1.14604,-0.0340738,-0.00684291,0.45633,0.729463,-0.0430856,-0.00698912,0.606603,0.250893,0.508356,0.37339,0.230814,0.443951,-2.39128,-3.17089,-3.83219,-2.91039,-4.35135,-3.14891,-3.3806,-3.55002,-3.17925,-3.86424
-37.1337,0.999997,0.0546569,6,63,0,49.5717,1.23282,-0.146511,0.225725,-0.209524,0.453104,0.261479,-0.226062,0.369023,0.0588802,0.562638,0.100834,0.232165,0.297439,-2.35588,-2.5163,-3.22208,-3.04258,-2.74365,-2.6168,-2.78606,-2.96014,-3.01314,-3.06741
-39.4498,0.997477,0.0546569,6,63,0,42.4287,1.50155,-0.382236,0.443877,0.0894406,0.392004,0.159269,-0.351548,0.475209,0.0978892,0.457879,0.344144,0.196339,0.340257,-2.23953,-3.49153,-2.51661,-3.63656,-2.78958,-2.40395,-2.89647,-2.82405,-3.36723,-3.11516
-40.4927,0.947842,0.0546569,6,63,0,45.865,1.07815,0.103689,-0.0148044,-0.0143694,0.572873,0.27827,0.0776272,0.0325992,0.0991783,0.40625,0.1934,0.249095,0.264122,-3.16855,-2.90462,-2.57644,-2.80149,-2.77589,-4.64351,-4.44673,-3.21698,-3.13697,-3.66519
-37.7691,0.892157,0.0546569,5,31,0,45.2142,1.24461,0.0936201,0.011684,0.052563,0.429468,0.244682,-0.0104162,0.0733863,0.0273359,0.4033,0.0593444,0.227844,0.277901,-3.21193,-2.76363,-2.51417,-3.30011,-2.67829,-3.60993,-4.30968,-2.72711,-3.39239,-3.43007
-38.543,0.947195,0.0546569,6,63,0,40.6392,1.27706,0.051252,-0.0280877,0.0943683,0.393399,0.231548,-0.0382621,0.0993709,0.0328957,0.427481,0.0539445,0.221809,0.313506,-2.93442,-2.96338,-2.51257,-3.69497,-2.67199,-3.26364,-4.27603,-2.67746,-3.40859,-3.848
-42.8694,0.99708,0.0546569,6,63,0,50.2435,1.28889,-0.09757,0.162468,-0.348,0.566706,0.187,-0.129786,0.639401,-0.0502836,0.419726,-0.00665325,0.23432,0.407427,-2.71663,-2.5299,-3.6085,-2.9433,-2.74544,-3.48483,-6.0206,-2.82006,-2.92656,-3.12449
-40.4814,0.999975,0.0546569,6,63,0,46.1684,1.78414,-0.306092,0.048883,0.313037,0.290544,0.101455,-0.383057,-0.0875675,-0.000667907,0.40923,0.0585688,0.192236,0.269732,-2.68536,-2.72098,-5.97704,-2.87102,-2.84653,-2.73901,-3.8117,-3.72673,-3.03982,-3.05681
-44.3697,0.990183,0.0546569,6,63,0,50.309,1.5852,-0.236009,0.0355359,0.276963,0.323461,-0.272061,-0.218638,-0.0648726,-0.114445,0.487258,0.396879,0.204587,0.287942,-2.53722,-2.47568,-4.26517,-3.0931,-4.5796,-3.10165,-4.41166,-2.67217,-3.03894,-6.154
-42.5013,0.997375,0.0546569,6,63,0,49.3694,2.11438,-0.132008,0.0617784,-0.118924,0.630689,-0.218385,-0.414553,0.213615,-0.0201117,0.483542,0.0733708,0.153495,0.34646,-4.07736,-2.97719,-2.5794,-4.72142,-3.49973,-2.5764,-2.79798,-3.29138,-3.15488,-3.83644
-42.596,0.998863,0.0546569,6,63,0,47.4221,1.11062,-0.384568,-0.0366314,0.162265,0.285578,-0.175039,-0.582687,0.22821,-0.352816,0.37394,0.231625,0.246772,0.384701,-2.28467,-2.93098,-2.67806,-4.27506,-4.59685,-2.74704,-2.95058,-3.31463,-3.25554,-4.14154
-38.8656,0.999316,0.0546569,6,63,0,48.4161,1.0669,-0.14298,-0.0928653,-0.200547,0.148991,0.0497553,-0.427758,-0.0822885,0.068843,0.00281418,-0.338042,0.274947,0.190763,-2.78733,-2.58817,-2.55413,-3.73005,-2.7518,-2.67141,-3.47772,-5.27101,-4.52525,-3.33205
-37.3331,0.95893,0.0546569,6,63,0,45.1293,1.31099,-0.29415,-0.0497573,-0.259491,0.487315,0.0603576,-0.0877442,0.23769,-0.089436,0.228715,0.122071,0.239492,0.245767,-2.32092,-2.53405,-2.82246,-2.89922,-2.67092,-4.44537,-2.80775,-2.9566,-3.35475,-4.13683
-36.5068,0.940244,0.0546569,6,63,0,44.1807,0.805952,0.0836228,0.216282,-0.0184639,0.0854939,0.169416,-0.0764271,0.0825137,-0.24819,0.311908,-0.191243,0.291223,0.170944,-3.18423,-2.50998,-2.51184,-5.85064,-2.76091,-4.16236,-3.15262,-2.59148,-2.97716,-3.05146
-39.6055,0.895917,0.0546569,6,127,0,46.6258,-0.346327,0.122407,0.193121,0.257169,0.466131,-0.176636,-0.135847,0.170914,0.012793,0.156667,-0.451122,0.413337,0.269107,-2.28316,-2.96985,-2.68374,-3.19589,-4.34924,-3.26577,-2.92889,-3.53822,-3.58153,-3.55452
-37.7751,0.942363,0.0546569,5,31,0,44.1968,0.00332609,-0.0186852,0.279038,0.116799,0.418685,-0.0859926,-0.0858567,0.154756,-0.10573,0.414806,-0.515889,0.377448,0.288482,-2.23416,-2.49352,-2.52455,-3.20675,-3.38957,-3.83222,-2.90873,-2.87924,-3.19961,-3.13158
-40.6292,0.783434,0.0546569,6,127,0,44.1798,-0.880603,0.0018626,0.390523,0.20886,0.521675,0.285595,-0.583238,0.282604,-0.275986,0.00561683,-0.834526,0.482375,0.393149,-2.23518,-2.49907,-2.6361,-2.82359,-3.42114,-2.44507,-3.044,-2.68146,-3.67172,-3.19864
-43.4123,0.998977,0.0546569,6,63,0,46.1178,-1.04784,0.150484,0.427719,0.417471,0.352672,0.217352,-0.761869,0.293704,-0.362106,0.135296,-0.725137,0.490846,0.53456,-2.21181,-2.62425,-3.08511,-4.52005,-2.70527,-3.39468,-2.79305,-2.70423,-3.33217,-3.51348
-45.546,0.99977,0.0546569,6,63,0,50.867,-1.64501,-0.289098,0.435183,-0.125202,0.657387,-0.1155,-0.592504,-0.0770582,-0.206704,-0.0825915,-1.42971,0.580857,0.547579,-3.26026,-2.49853,-2.926,-3.48897,-2.77776,-2.40968,-2.99671,-4.17041,-3.02113,-3.18702
-40.2576,0.797969,0.0546569,6,95,0,52.879,1.08047,0.181161,0.142393,0.176272,0.301333,0.161271,-0.278849,0.250634,-0.491892,0.358933,-0.26417,0.26444,0.278016,-4.57656,-2.51683,-3.28843,-3.19493,-2.84453,-2.95759,-2.82882,-3.32561,-2.93088,-3.66481
-36.4525,1,0.0546569,5,63,0,43.3306,0.842128,0.120755,0.181961,0.207148,0.379396,0.0668964,-0.284527,0.249129,-0.362517,0.269894,-0.176893,0.285196,0.247874,-3.37096,-2.47214,-3.06084,-3.11273,-2.705,-2.70888,-2.76604,-2.89181,-3.23905,-3.07434
-37.7351,0.993771,0.0546569,6,63,0,42.2571,1.40117,-0.41539,-0.0760737,-0.128277,0.360941,0.19225,-0.22353,0.13856,0.0880141,0.283723,-0.190958,0.231204,0.307558,-2.21834,-2.52877,-2.51313,-2.83501,-3.09724,-3.41806,-2.79543,-4.4881,-3.033,-3.87987
-37.2129,0.965044,0.0546569,5,63,0,41.3113,1.15877,-0.101005,0.0883683,0.0397209,0.414765,0.0782082,-0.113269,0.391284,-0.129415,0.444568,0.271679,0.232786,0.214378,-2.31038,-2.67842,-2.57445,-3.72709,-3.20441,-2.77395,-2.76947,-2.7175,-3.36726,-3.30479
-39.0197,0.987098,0.0546569,6,63,0,42.9802,1.1185,-0.189689,0.0481056,-0.019508,0.416834,0.0315895,-0.100953,0.411434,-0.117143,0.449689,0.322595,0.24538,0.229977,-2.25306,-2.64611,-2.56843,-3.24053,-3.07175,-3.20517,-2.89907,-2.58859,-2.97148,-5.50147
-44.3709,0.740098,0.0546569,5,31,0,49.7312,1.17666,-0.0645804,0.343879,0.259147,-0.0123193,-0.0174779,-0.279257,0.212643,-0.207999,0.265213,-0.228204,0.241572,0.285459,-2.61011,-2.92064,-3.23506,-8.25408,-3.20173,-2.5479,-2.9395,-2.66524,-4.00788,-5.74402
-44.3541,0.989661,0.0546569,6,63,0,49.7511,0.619148,-0.260857,-0.0887978,-0.158425,0.763483,0.218846,-0.452226,0.130829,-0.0345495,0.33183,-0.39584,0.297882,0.308748,-2.29863,-3.88866,-3.35897,-3.28175,-2.67007,-2.48817,-3.66738,-2.66691,-3.48327,-6.10869
-42.0968,0.987399,0.0546569,6,63,0,48.1811,1.94152,-0.107947,0.174067,0.0464794,-0.128182,-0.148677,-0.189864,0.118765,-0.348268,0.211375,-0.115009,0.186424,0.175515,-4.82705,-4.35989,-4.03649,-5.38671,-2.69948,-5.01203,-2.87435,-2.5983,-2.95389,-3.40372
-40.0653,1,0.0546569,6,63,0,47.8795,0.903122,-0.216187,0.222783,-0.123422,0.7009,0.0967376,-0.458024,0.0869898,0.100771,0.551842,0.0932037,0.266363,0.461688,-2.20886,-2.47147,-3.03865,-3.02433,-2.91156,-2.49763,-4.07881,-3.15591,-2.99398,-3.22807
-44.3165,0.746698,0.0546569,6,63,0,54.9112,1.13928,-0.159985,0.086364,0.502702,0.89594,0.339491,-0.225311,0.521856,0.198711,0.722191,0.185136,0.233315,0.483307,-2.22321,-2.73255,-4.42544,-4.27981,-2.73221,-2.43834,-2.97956,-3.29026,-3.43767,-3.06061
-40.5434,1,0.0546569,6,63,0,48.815,1.83902,-0.0513433,0.270579,0.168267,0.36511,0.27345,-0.146739,0.633578,-0.0526727,0.627327,0.388002,0.156966,0.400432,-2.96019,-2.79079,-2.67518,-3.82884,-2.67316,-2.64742,-3.77287,-2.63575,-2.92564,-3.22012
-38.0062,0.990205,0.0546569,7,127,0,43.6056,-0.179684,-0.0957933,0.0435723,-0.00535322,0.525083,0.0458255,-0.342233,-0.114182,-0.122036,0.163508,-0.571802,0.40411,0.28785,-2.20853,-3.21204,-2.54576,-2.80316,-2.68447,-2.67058,-4.34112,-3.15125,-3.0765,-3.13152
-37.5542,0.820715,0.0546569,6,63,0,43.5226,1.27452,-0.0334297,0.199429,0.047781,0.136329,0.0919881,-0.119582,0.422884,-0.232886,0.293209,-0.00510202,0.235202,0.263836,-2.96666,-2.58905,-2.57207,-5.24435,-2.68916,-3.5121,-3.27318,-2.6417,-3.45101,-3.13017
-40.6013,0.850222,0.0546569,5,31,0,46.3022,0.631687,-0.0253731,0.284671,0.0847869,0.152203,0.154931,-0.162131,0.484495,-0.221345,0.170671,-0.00597938,0.295636,0.298898,-2.29206,-2.47,-2.53106,-6.91797,-2.76265,-2.73043,-3.09439,-2.78621,-5.41169,-3.20824
-39.4052,0.998794,0.0546569,6,63,0,44.7148,0.847435,-0.00963291,0.0787887,0.371657,0.29089,0.0400606,-0.123877,0.375115,-0.254441,0.284407,-0.193152,0.289523,0.316167,-2.85782,-2.49265,-4.85767,-3.38445,-2.68402,-3.96881,-3.42403,-2.58817,-2.98358,-3.06269
-39.5683,0.892081,0.0546569,6,63,0,44.7506,0.920247,-0.0858028,0.31887,-0.368466,0.54561,-0.0486034,-0.312948,0.161196,-0.154844,0.248345,-0.0509964,0.284957,0.223632,-2.7077,-3.10906,-3.44703,-3.12125,-2.78863,-2.90907,-2.76634,-2.84509,-3.00498,-4.2121
-38.4785,0.906506,0.0546569,6,127,0,45.9373,0.598292,0.047692,0.0608231,-0.33023,0.273071,-0.15108,-0.575852,0.132775,-0.146096,0.133327,-0.444788,0.326196,0.398007,-3.19183,-2.49155,-3.14476,-3.12633,-2.99221,-2.39642,-2.77301,-3.25067,-3.13466,-3.07128
-38.9203,0.880462,0.0546569,6,63,0,44.8218,0.703481,-0.434766,0.260841,-0.0554287,0.449044,0.244516,-0.48554,0.144591,-0.321725,0.247133,-0.435752,0.302142,0.350717,-2.407,-2.546,-2.54818,-2.85058,-3.02556,-2.39671,-2.90004,-2.69413,-3.21588,-4.52317
-39.5153,0.978268,0.0546569,6,63,0,42.9432,0.219107,0.0449664,0.0553391,-0.0266927,0.325116,-0.182628,-0.555705,0.181541,-0.457453,0.231944,-0.310231,0.354093,0.358508,-2.42873,-2.99468,-2.59787,-3.73794,-4.06269,-2.48518,-2.82799,-3.19843,-3.17375,-3.29101
-38.9498,0.998228,0.0546569,6,63,0,42.9886,0.697899,0.00252075,0.208267,-0.0129086,0.547355,0.271403,-0.49322,-0.0712911,-0.226547,0.251245,-0.408631,0.311659,0.308353,-2.94089,-2.56933,-2.55406,-3.15303,-3.78726,-2.43183,-3.64873,-2.70861,-2.92896,-3.22158
-40.443,0.999547,0.0546569,6,63,0,46.4857,1.07227,-0.344303,0.227245,-0.31898,0.265675,-0.00260932,-0.63995,-0.105525,-0.42063,0.44274,-0.0751068,0.266492,0.401582,-2.21345,-2.75562,-3.16356,-3.35502,-2.71458,-2.52087,-4.29466,-2.91231,-3.27777,-3.24092
-40.747,0.998862,0.0546569,6,63,0,45.5818,1.43495,-0.407723,-0.299184,-0.0157797,0.323592,-0.0396703,-0.10731,0.405126,-0.269792,0.0587294,0.13983,0.224597,0.283065,-2.21595,-3.44027,-2.59087,-3.00668,-2.83011,-4.15612,-3.63119,-2.60958,-5.45257,-3.63065
-42.9237,0.959169,0.0546569,6,63,0,54.8721,1.62799,0.0473793,0.212911,-0.132952,0.0531481,-0.0148382,-0.486512,-0.249904,-0.0193586,0.381303,0.139078,0.208728,0.204725,-4.80686,-3.39121,-2.51974,-4.68348,-2.67895,-2.4473,-5.65446,-3.56994,-2.9715,-3.57116
-35.9068,0.999976,0.0546569,5,31,0,46.1705,1.82729,0.019009,-0.041172,-0.20504,0.183383,0.0504252,-0.421751,0.0495282,-0.220222,0.291902,-0.00510364,0.187866,0.251007,-5.06322,-2.52181,-2.51506,-3.31393,-2.72045,-2.61881,-2.94927,-2.6303,-2.99918,-3.3159
-41.4217,0.96934,0.0546569,5,63,0,46.4991,1.47361,-0.483848,0.0570445,0.161261,0.107733,0.0937402,-0.0481277,0.402862,0.00655916,0.128085,0.219754,0.208401,0.23298,-2.29163,-2.48257,-2.84981,-6.02306,-2.7543,-3.73978,-2.93116,-2.80545,-6.25716,-3.11139
-37.5923,0.999891,0.0546569,5,31,0,44.5948,1.85424,-0.220954,0.225317,0.0441554,0.376396,0.0168226,-0.132908,0.341238,0.0830059,0.34616,0.160631,0.167932,0.302183,-2.62967,-3.02392,-2.62443,-3.04091,-2.93403,-3.25316,-2.79678,-3.16167,-3.64367,-3.75856
-42.9649,0.981481,0.0546569,6,63,0,49.6943,0.46511,-0.0141296,0.318913,-0.568647,0.389295,0.135328,-0.384597,0.107177,-0.491983,0.378575,-0.179042,0.33176,0.292907,-2.51373,-2.63099,-5.71114,-2.99066,-2.72963,-2.53239,-2.91803,-3.19884,-3.09424,-4.25337
-39.2792,0.999726,0.0546569,6,63,0,46.6551,0.9563,-0.0918686,0.0858973,0.356012,0.36426,-0.0698979,-0.622417,0.193261,-0.19103,0.180986,-0.216718,0.281859,0.383336,-2.741,-2.46996,-5.24723,-2.85867,-2.82609,-2.45106,-2.78775,-2.74188,-3.28204,-3.05322
-42.3388,0.984516,0.0546569,6,63,0,49.2831,2.11978,-0.884429,-0.256096,-0.820136,0.060749,-0.225081,-0.548455,-0.1448,-0.554722,0.102308,-0.126052,0.179728,0.581715,-2.23979,-2.55403,-4.2523,-2.87139,-2.66972,-3.00033,-2.871,-2.64527,-2.94752,-3.06282
-47.3792,0.963982,0.0546569,6,127,0,58.5701,1.10149,-0.0242695,0.143497,0.164719,0.14733,-0.314613,-0.793891,0.432488,-0.618864,0.256446,-0.415039,0.275892,0.395238,-3.70452,-2.81151,-4.14249,-3.41857,-3.6322,-2.61888,-5.75352,-3.31069,-2.98335,-3.54939
-40.8708,0.999313,0.0546569,5,63,0,52.3948,0.805565,-0.154418,0.270748,0.245009,0.422349,-0.14716,-0.617766,0.39479,-0.46257,0.315329,-0.316883,0.294839,0.418967,-2.36372,-2.69924,-3.60054,-2.82703,-3.35723,-2.50027,-3.64349,-3.09379,-2.92507,-3.27975
-39.5799,0.831286,0.0546569,6,63,0,43.645,0.78678,-0.193026,0.110865,0.242378,0.396608,-0.106406,-0.686716,0.301964,-0.49722,0.317792,-0.281569,0.29867,0.373088,-2.30596,-2.46917,-3.68148,-2.84772,-3.04745,-2.62676,-3.09572,-3.18273,-2.93053,-3.06139
-41.1755,0.986146,0.0546569,6,63,0,48.0352,0.797788,-0.135331,0.0943033,0.329612,0.384711,-0.0440128,-0.709034,0.388514,-0.485536,0.33678,-0.218518,0.295855,0.389986,-2.40534,-2.48179,-4.39875,-2.90875,-2.8517,-2.74041,-3.60115,-3.20427,-2.93281,-3.06882
-40.4251,0.994662,0.0546569,6,63,0,47.3764,1.21535,-0.381587,0.136883,0.0227184,0.312907,-0.124547,-0.496782,0.00825172,-0.608541,0.224879,-0.228589,0.259655,0.621005,-2.25871,-2.76588,-2.95478,-2.82394,-2.80629,-2.50979,-2.94191,-3.49477,-2.9491,-3.07151
-40.5969,0.999715,0.0546569,6,63,0,47.5504,0.178731,0.0762997,0.249336,-0.0150926,0.247082,-0.365326,-0.454899,-0.119594,-0.421793,0.289494,-0.541609,0.375176,0.314784,-2.93811,-2.54198,-2.55229,-3.29826,-4.38355,-2.62403,-3.55524,-2.59434,-3.38222,-3.24719
-41.0586,0.992988,0.0546569,6,63,0,47.5531,0.879653,-0.46099,-0.162384,0.0187388,-0.0364828,0.158011,-0.404906,-0.0661373,-0.325557,-0.0926115,-0.43917,0.305439,0.311346,-2.20817,-2.67423,-3.14605,-4.90028,-3.91185,-3.1867,-2.91468,-2.78123,-4.34403,-3.05183
-45.1865,0.994579,0.0546569,6,63,0,49.7737,0.942049,-0.0696029,0.228842,-0.142687,0.79845,-0.39785,-0.421248,0.209735,-0.472877,0.316286,-0.173798,0.276283,0.327534,-2.6223,-2.58285,-2.66763,-5.26862,-6.06714,-2.4297,-2.77023,-3.36915,-2.99101,-3.09231
-49.3417,0.999025,0.0546569,6,127,0,59.2641,-0.10038,0.328543,0.330884,-0.273767,0.514248,-0.141542,-0.320679,0.548103,-0.358001,0.699322,-0.214894,0.374998,0.658133,-2.80853,-2.6158,-4.89563,-3.38515,-4.96301,-2.39575,-3.4655,-3.32373,-4.87962,-3.57215
-48.5661,0.992781,0.0546569,6,63,0,61.3779,0.655758,0.222735,0.360538,-0.318559,0.612283,0.148158,-0.798228,0.359546,-0.430551,0.39897,-0.615142,0.313028,0.591373,-4.18964,-3.01257,-3.35601,-3.37946,-2.82761,-3.04631,-3.48144,-2.85657,-3.24229,-5.97776
-40.3785,0.979511,0.0546569,6,63,0,53.3452,0.267567,-0.266829,0.247301,0.0699927,0.425144,0.403168,-0.117998,0.14649,0.190715,0.284538,-0.306676,0.342689,0.21828,-2.37414,-2.52094,-2.52541,-3.35182,-3.59082,-3.24565,-3.17786,-4.79311,-3.229,-3.05483
-35.8637,0.99287,0.0546569,6,63,0,46.8081,1.02874,-0.187945,0.081524,-0.0050658,0.141172,-0.0470886,-0.230843,0.25427,-0.386638,0.295533,-0.19606,0.271449,0.287859,-2.42358,-2.46846,-2.56894,-4.45649,-2.81839,-3.29713,-2.87059,-2.77783,-2.9503,-3.08356
-39.2531,0.989643,0.0546569,6,63,0,45.2558,1.30717,0.0683505,-0.184637,-0.225853,0.19926,-0.159212,-0.333873,-0.0310347,-0.577656,0.197036,-0.0998435,0.250714,0.305515,-4.74886,-2.65995,-2.53404,-3.15009,-2.87937,-3.22779,-3.06294,-3.26208,-3.00192,-3.31359
-39.4597,0.964816,0.0546569,6,63,0,45.4078,0.546013,-0.503779,0.232426,0.0528051,0.402937,0.0247317,-0.480496,0.210729,0.13463,0.214639,-0.168944,0.321081,0.246771,-2.65466,-2.4823,-2.54194,-2.97519,-2.73832,-2.39597,-2.76552,-5.02267,-3.2435,-3.73651
-37.8223,0.999468,0.0546569,5,63,0,42.8521,0.448654,0.183856,0.0151961,0.191722,0.34348,0.253699,-0.0894659,0.186175,-0.31889,0.344342,-0.306256,0.325289,0.254537,-3.08179,-3.09354,-2.71024,-3.70632,-2.85424,-3.61561,-2.90646,-2.78521,-2.95989,-3.12606
-43.5199,0.974873,0.0546569,6,63,0,46.2182,0.372355,-0.293757,0.637943,0.229648,0.797406,0.282959,-0.452103,0.526191,0.0603226,0.486642,-0.340249,0.323997,0.583123,-2.49387,-3.48019,-2.58456,-3.34054,-2.7042,-2.51111,-3.35399,-3.01449,-2.93221,-4.05144
-43.6454,0.970922,0.0546569,6,63,0,48.2133,0.258683,-0.312951,0.777291,0.310988,0.712859,0.314622,-0.463655,0.484459,0.0819871,0.438038,-0.249545,0.328298,0.652711,-2.8082,-3.94972,-2.59022,-2.80268,-2.66976,-2.74776,-2.8176,-2.79203,-3.20693,-3.73234
-42.4571,0.999543,0.0546569,6,127,0,48.2941,-0.180592,-0.217236,0.889877,0.388735,0.687633,0.387151,-0.336289,0.337618,0.0136899,0.494805,-0.31732,0.374094,0.454518,-2.89202,-4.02554,-2.61952,-2.94869,-2.70058,-2.48613,-3.03115,-2.61625,-2.96383,-3.2475
-42.2925,0.996288,0.0546569,6,63,0,45.6301,-0.468173,-0.250289,0.887977,0.362333,0.665282,0.243403,-0.175404,0.252926,0.0299695,0.519143,-0.352002,0.408612,0.470463,-3.2178,-3.70057,-2.55869,-3.01488,-2.77474,-2.46493,-3.34207,-2.73355,-2.95971,-3.09499
-40.8981,0.986909,0.0546569,6,63,0,46.5382,-0.523555,0.427096,0.514297,0.229389,0.89821,0.244475,-0.239506,0.261779,-0.0219291,0.327541,-0.425859,0.419871,0.556853,-2.76422,-2.47785,-2.52517,-3.47281,-2.68953,-2.43781,-3.03558,-2.73171,-3.19663,-3.12973
-38.9232,0.979025,0.0546569,6,63,0,44.3364,-0.550343,-0.111098,0.38495,0.174617,0.256728,0.129712,-0.304494,0.330853,-0.284331,0.326863,-0.63208,0.439363,0.34266,-2.34613,-2.48856,-2.53504,-4.92261,-2.66984,-2.61844,-2.97941,-2.58836,-3.03114,-3.17198
-43.9256,0.972545,0.0546569,6,63,0,47.7505,-0.343867,0.381436,0.567701,0.170562,0.833251,0.19043,-0.0202733,0.522852,0.185126,0.190383,-0.460167,0.400463,0.396815,-2.75635,-2.51067,-2.57233,-3.13438,-2.77802,-3.28061,-3.20776,-4.00889,-4.48768,-3.1426
