# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = MedianAgeDivorce_4.data.R
# init = 2 (Default)
# random
#   seed = 2734688130
# output
#   file = MedianAgeDivorce_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-44.7936,0.979216,0.761644,5,39,0,46.7393,9.93519,-1.04207,1.34888
-45.5358,0.872098,0.761644,3,7,0,47.0089,9.40384,-1.30379,1.60168
-45.9864,0.909666,0.761644,3,7,0,47.3861,9.89277,-0.664498,1.65951
-44.5575,0.986836,0.761644,5,39,0,46.4452,9.82615,-0.975147,1.65998
-44.2565,0.97444,0.761644,6,71,0,45.4496,9.68759,-0.809996,1.47688
-46.2314,0.771264,0.761644,2,3,0,47.057,9.38456,-0.68616,1.45848
-46.8768,0.93544,0.761644,2,3,0,48.693,10.0137,-1.39123,1.3671
-44.7628,0.819975,0.761644,2,3,0,49.1316,9.95104,-0.959,1.38671
-44.2419,1,0.761644,2,3,0,44.9587,9.80156,-0.883495,1.39528
-44.3615,0.994785,0.761644,5,51,0,44.6772,9.75135,-0.798881,1.48232
-43.6345,1,0.761644,2,3,0,44.2632,9.66239,-1.0319,1.46941
-44.1138,0.910042,0.761644,2,3,0,44.553,9.85533,-0.93455,1.44207
-44.4179,0.983454,0.761644,2,7,0,44.5438,9.43425,-1.07732,1.52296
-44.489,0.973422,0.761644,5,43,0,45.2951,9.86158,-0.839887,1.44797
-43.8425,1,0.761644,2,3,0,44.5509,9.69329,-1.17548,1.47793
-44.1124,0.965703,0.761644,2,3,0,44.3929,9.69586,-0.893896,1.37815
-44.4195,0.973459,0.761644,4,19,0,44.835,9.50367,-1.0764,1.61316
-45.0478,0.92356,0.761644,2,7,0,46.0185,9.4127,-0.823284,1.53737
-44.2817,0.971754,0.761644,2,3,0,45.4648,9.82584,-1.10292,1.60877
-44.7641,0.958576,0.761644,2,3,0,45.1974,9.70427,-1.32641,1.57343
-43.683,0.933828,0.761644,2,3,0,45.6738,9.72904,-1.09629,1.44799
-45.5139,0.808741,0.761644,2,3,0,45.5756,9.50388,-1.33791,1.65199
-43.9861,0.964001,0.761644,2,3,0,46.4113,9.81665,-1.12888,1.40982
-45.4129,0.781985,0.761644,2,3,0,46.1815,9.76827,-1.0152,1.22856
-43.9446,0.971336,0.761644,3,7,0,45.7647,9.62493,-1.0337,1.57911
-44.2666,0.966951,0.761644,2,3,0,44.5071,9.68966,-1.19976,1.59676
-45.0607,0.935919,0.761644,2,3,0,45.4183,9.47695,-1.22197,1.6517
-45.1854,0.969631,0.761644,7,223,0,46.1146,9.95118,-1.27497,1.42261
-45.7592,0.90936,0.761644,3,7,0,47.1985,9.36388,-0.78893,1.63739
-45.997,0.99061,0.761644,5,47,0,46.4576,10.0127,-1.21606,1.32757
-47.8445,0.867949,0.761644,2,3,0,48.8589,10.0555,-1.00166,1.21523
-44.1509,1,0.761644,2,3,0,47.7796,9.69039,-1.23154,1.53553
-43.7207,0.919197,0.761644,1,3,0,45.1715,9.70361,-0.958984,1.44382
-44.6726,0.885349,0.761644,2,3,0,44.991,9.6824,-0.747893,1.45505
-44.1507,0.829436,0.761644,2,3,0,47.0224,9.55855,-1.20851,1.47536
-44.7875,0.959943,0.761644,2,7,0,45.1194,9.53985,-1.15919,1.67123
-43.9755,1,0.761644,2,3,0,44.9309,9.66921,-0.905446,1.54982
-43.7546,0.999226,0.761644,2,3,0,44.0281,9.73755,-0.993054,1.52281
-44.5642,0.861639,0.761644,2,3,0,45.2927,9.5585,-0.788672,1.48568
-45.6188,0.899138,0.761644,2,3,0,46.3506,9.8205,-0.644603,1.55494
-44.8955,1,0.761644,2,3,0,45.9982,9.70852,-0.719268,1.45304
-44.6003,0.895032,0.761644,2,3,0,46.2126,9.70881,-0.780613,1.40754
-44.0583,0.97128,0.761644,2,3,0,45.5665,9.83611,-1.04827,1.38421
-43.8924,0.994726,0.761644,3,11,0,44.307,9.72816,-1.17605,1.42563
-47.9511,0.605383,0.761644,2,3,0,48.2994,9.3412,-0.54745,1.75018
-49.2842,0.826662,0.761644,3,7,0,52.055,10.1774,-1.52052,1.44537
-47.6091,1,0.761644,3,7,0,49.9833,10.1901,-1.28914,1.41153
-44.9495,1,0.761644,2,3,0,48.275,9.71039,-0.711384,1.56276
-44.2832,1,0.761644,2,3,0,45.0021,9.67846,-0.804874,1.48979
-44.7969,0.937382,0.761644,2,3,0,45.3029,9.50487,-0.782934,1.53035
-44.321,0.985929,0.761644,3,11,0,45.5578,9.6949,-0.823631,1.40894
-43.6282,1,0.761644,2,3,0,44.2357,9.6782,-1.02666,1.46112
-46.0156,0.583304,0.761644,2,3,0,49.0722,9.92813,-0.671021,1.64185
-45.3038,0.994225,0.761644,2,7,0,46.953,9.60086,-0.968372,1.77066
-45.4253,0.985761,0.761644,3,7,0,46.6823,9.57536,-1.39096,1.40066
-45.1836,1,0.761644,3,7,0,46.2323,9.72257,-0.67893,1.47626
-43.7673,1,0.761644,2,3,0,45.0463,9.75937,-0.999351,1.51858
-44.3707,0.757247,0.761644,2,3,0,48.794,9.56975,-1.21519,1.37642
-45.5741,0.848582,0.761644,2,3,0,46.4745,9.68846,-0.884723,1.23981
-44.1014,1,0.761644,2,3,0,45.6096,9.73863,-1.23378,1.4881
-43.6812,0.859796,0.761644,2,3,0,45.6412,9.67059,-1.08995,1.42753
-43.7758,0.935817,0.761644,2,3,0,44.3217,9.60519,-0.965545,1.45864
-45.1879,0.813012,0.761644,2,3,0,45.5921,9.60202,-0.981146,1.24771
-48.7911,0.303508,0.761644,3,7,0,55.0433,9.68814,-1.54357,1.92834
-48.97,0.999592,0.761644,2,3,0,49.5218,9.64423,-1.62904,1.865
-47.6403,0.96688,0.761644,3,7,0,50.8199,9.77538,-0.969749,2.00085
-45.325,0.991784,0.761644,3,7,0,48.8693,9.63639,-1.11354,1.23202
-44.0498,0.825475,0.761644,3,15,0,47.3038,9.74008,-0.982311,1.59858
-43.8252,1,0.761644,2,3,0,44.1373,9.7101,-1.0209,1.37556
-44.8003,0.847789,0.761644,2,3,0,45.2232,9.95526,-0.907356,1.41677
-43.8538,0.819194,0.761644,1,3,0,46.7228,9.56093,-1.02826,1.50941
-44.1894,0.922787,0.761644,2,3,0,44.9795,9.82682,-0.93224,1.38583
-45.0833,0.87421,0.761644,2,3,0,45.8102,9.45617,-0.901957,1.33822
-45.6003,0.952319,0.761644,2,7,0,46.8765,9.53499,-1.15357,1.24256
-44.9924,0.975789,0.761644,5,39,0,46.6514,9.50513,-1.08277,1.28789
-46.1352,0.733643,0.761644,2,3,0,48.4567,9.80981,-1.02774,1.19667
-44.7306,1,0.761644,2,3,0,46.1416,9.65421,-0.966475,1.27689
-44.4515,0.978372,0.761644,2,3,0,45.3637,9.50248,-1.05594,1.62116
-44.2565,0.961543,0.761644,3,7,0,45.6119,9.86203,-1.00472,1.37128
-44.2565,0.929236,0.761644,2,3,0,45.4193,9.86203,-1.00472,1.37128
-45.4731,0.712444,0.761644,3,15,0,48.5832,9.64298,-0.979592,1.79562
-43.9006,1,0.761644,2,3,0,45.4341,9.75956,-1.09558,1.55618
-44.4108,0.946952,0.761644,2,7,0,44.8405,9.86955,-0.93545,1.59739
-45.3098,0.905778,0.761644,2,3,0,45.8726,9.412,-0.826307,1.63314
-43.8752,0.985333,0.761644,2,3,0,45.7851,9.55995,-0.978829,1.49394
-47.0685,0.735977,0.761644,2,3,0,47.1997,9.54014,-0.618243,1.81536
-46.9449,0.969548,0.761644,3,7,0,49.4233,9.95692,-0.955382,1.89431
-45.5791,0.997339,0.761644,2,7,0,47.7452,9.68973,-0.736929,1.72772
-44.6609,1,0.761644,3,7,0,46.2107,9.97015,-0.942035,1.51813
-45.135,0.887399,0.761644,2,3,0,46.4071,9.86726,-1.21871,1.3102
-45.738,0.668337,0.761644,3,7,0,49.2432,9.70615,-1.05414,1.82553
-45.6261,0.963543,0.761644,2,3,0,46.8833,9.735,-0.95967,1.81037
-44.1591,0.990151,0.761644,6,95,0,46.2909,9.84321,-1.08599,1.37335
-44.803,0.66516,0.761644,3,7,0,48.5527,9.42422,-1.07539,1.62193
-44.5319,0.99754,0.761644,4,19,0,45.3839,9.6066,-1.29681,1.42785
-44.1888,0.993928,0.761644,2,3,0,44.9191,9.71159,-1.22404,1.55565
-43.9275,0.815679,0.761644,2,7,0,46.4097,9.638,-1.11896,1.37235
-44.3906,0.949636,0.761644,2,7,0,44.7215,9.7825,-0.910859,1.3421
-46.9728,0.833679,0.761644,2,3,0,47.8805,9.50104,-1.3971,1.27732
-49.1401,0.683128,0.761644,3,7,0,51.5828,10.086,-0.680267,1.98673
-44.7038,1,0.761644,2,3,0,49.8303,9.55268,-1.18217,1.65389
-44.2288,0.9459,0.761644,2,3,0,45.9399,9.80112,-1.23488,1.49625
-46.6138,0.722099,0.761644,2,3,0,47.4405,9.19241,-1.02131,1.66623
-45.4026,1,0.761644,2,3,0,47.1897,9.46144,-0.938901,1.73453
-47.2298,0.907535,0.761644,2,3,0,47.7625,10.0466,-1.28576,1.28904
-43.8392,1,0.761644,2,3,0,47.2442,9.80165,-1.05098,1.51977
-43.9332,0.907312,0.761644,1,3,0,44.9214,9.52768,-1.02196,1.48543
-45.3286,0.835161,0.761644,2,3,0,45.6456,9.9375,-0.897353,1.69993
-44.967,0.952962,0.761644,5,51,0,46.7445,9.45128,-1.0387,1.67603
-45.3353,0.928616,0.761644,3,7,0,46.8618,9.98685,-0.821251,1.60188
-45.0165,0.92972,0.761644,5,43,0,47.4604,9.34459,-1.09275,1.47503
-45.6433,0.977029,0.761644,2,3,0,46.4396,9.42892,-1.04692,1.7562
-44.9915,1,0.761644,2,3,0,45.9634,9.42601,-0.920407,1.64119
-45.0124,0.97912,0.761644,3,15,0,45.7993,9.35579,-1.13972,1.47499
-45.2894,0.961928,0.761644,4,27,0,46.6925,9.98945,-0.813776,1.56519
-46.7557,0.901879,0.761644,2,7,0,47.9611,9.41292,-0.586926,1.5357
-45.7954,0.989615,0.761644,4,27,0,48.053,9.8144,-1.45436,1.49524
-44.8907,1,0.761644,2,3,0,46.3124,9.59641,-1.35461,1.46283
-44.3793,0.999328,0.761644,2,7,0,45.4443,9.93576,-1.04488,1.43759
-45.4877,0.855391,0.761644,2,3,0,46.2732,9.50488,-1.34581,1.63865
-46.926,0.83948,0.761644,2,3,0,48.3722,9.69109,-1.54605,1.40688
-45.4279,0.963969,0.761644,2,3,0,48.1873,9.6063,-0.657162,1.48087
-43.9893,1,0.761644,2,3,0,45.4697,9.84029,-0.976056,1.51839
-44.7533,0.944106,0.761644,2,7,0,44.9936,9.97299,-1.14133,1.55129
-44.0846,1,0.761644,2,3,0,44.7564,9.51272,-0.9479,1.47582
-44.1641,0.991422,0.761644,4,27,0,44.4698,9.89997,-1.0003,1.47512
-45.0409,0.816542,0.761644,2,3,0,46.2211,9.87062,-1.13603,1.70076
-44.3898,0.906093,0.761644,2,3,0,46.7944,9.92349,-1.12453,1.43712
-44.4562,0.998509,0.761644,5,43,0,44.7792,9.49673,-0.880023,1.55911
-44.2062,0.968961,0.761644,5,51,0,45.3078,9.88405,-1.13096,1.43242
-44.9409,0.90568,0.761644,2,3,0,45.5418,9.98806,-1.19143,1.52744
-45.2487,0.993372,0.761644,2,3,0,45.4239,9.97781,-1.25322,1.58231
-45.22,0.946526,0.761644,3,7,0,46.6055,9.65065,-0.839302,1.73453
-44.4685,0.948222,0.761644,3,7,0,46.7872,9.68913,-1.21202,1.3294
-45.559,0.851698,0.761644,2,3,0,46.3311,9.7044,-1.00552,1.80763
-47.034,0.847721,0.761644,2,3,0,49.8768,9.25709,-1.24417,1.34965
-44.6137,1,0.761644,2,3,0,47.2839,9.95877,-1.11611,1.42799
-44.6395,0.999369,0.761644,3,11,0,45.0808,9.40782,-0.984287,1.5516
-43.8388,0.886693,0.761644,1,3,0,46.1145,9.78022,-0.963987,1.51347
-44.1513,0.919529,0.761644,2,3,0,44.726,9.74745,-1.19499,1.56609
-46.1176,0.836263,0.761644,2,3,0,46.8672,9.7291,-1.24997,1.82106
-46.0652,0.960521,0.761644,2,3,0,47.5053,9.84902,-1.10211,1.83503
-45.936,0.991299,0.761644,3,7,0,47.5819,9.46509,-1.38048,1.37933
-46.9654,0.935803,0.761644,2,3,0,47.2994,9.338,-1.39095,1.38213
-48.1171,0.877558,0.761644,3,7,0,50.212,9.16645,-1.07753,1.31752
-47.1525,1,0.761644,1,1,0,48.6192,9.26156,-1.06951,1.29248
-47.1566,1,0.761644,3,7,0,48.8545,10.149,-1.08803,1.79939
-44.8691,0.899715,0.761644,2,3,0,49.209,9.60606,-1.12853,1.71025
-44.0046,0.882983,0.761644,3,7,0,47.2336,9.78531,-0.96696,1.37887
-43.7781,0.998804,0.761644,5,39,0,44.1789,9.60624,-1.11886,1.44867
-44.3898,0.801922,0.761644,3,7,0,45.8848,9.89569,-0.948629,1.57262
-44.4068,0.966309,0.761644,3,11,0,45.0578,9.90397,-0.920899,1.42964
-44.0972,0.775114,0.761644,2,3,0,46.9276,9.49378,-1.09364,1.48335
-43.9435,0.959054,0.761644,4,31,0,44.8788,9.5275,-1.07085,1.4501
-45.8295,0.794782,0.761644,2,3,0,46.2715,9.7773,-0.704826,1.7298
-45.1064,1,0.761644,2,3,0,46.3356,9.58539,-0.745565,1.63934
-45.8189,0.966703,0.761644,2,3,0,46.2626,9.75636,-0.64534,1.66721
-44.8233,0.945828,0.761644,2,7,0,46.9218,9.72021,-1.35709,1.50903
-45.6864,0.742866,0.761644,3,7,0,48.8719,9.62391,-0.657291,1.65794
-45.817,0.872035,0.761644,3,7,0,47.8933,9.7277,-1.46327,1.44263
-45.0015,0.986259,0.761644,2,3,0,47.2064,9.91467,-0.904154,1.66536
-44.5433,0.990611,0.761644,5,43,0,45.6612,9.96422,-0.992405,1.51668
-43.7765,1,0.761644,2,3,0,44.5801,9.67068,-1.13184,1.41477
-44.8885,0.880199,0.761644,2,3,0,45.0686,9.80655,-0.865156,1.31752
-45.3631,0.883324,0.761644,2,3,0,46.9135,9.34872,-0.978567,1.38027
-44.1088,0.963216,0.761644,2,7,0,46.0727,9.53849,-1.00473,1.57169
-44.4631,0.973512,0.761644,2,3,0,44.6766,9.61718,-0.989051,1.66682
-44.1117,0.993183,0.761644,2,3,0,44.7831,9.86415,-1.0439,1.39994
-44.0572,1,0.761644,3,7,0,44.2409,9.86809,-0.991764,1.44048
-45.0343,0.835125,0.761644,3,15,0,46.4153,9.62171,-1.37599,1.53497
-46.0005,0.639662,0.761644,3,7,0,50.7112,9.855,-0.642453,1.6561
-45.9708,0.978799,0.761644,3,7,0,47.37,9.79228,-1.47617,1.55208
-44.6524,0.997147,0.761644,5,47,0,46.0472,9.5964,-1.05223,1.69094
-47.2477,0.869649,0.761644,2,3,0,47.8969,9.34913,-0.921271,1.24053
-44.2635,1,0.761644,2,7,0,47.1352,9.90873,-0.961865,1.49395
-43.6301,1,0.761644,2,3,0,44.1827,9.69695,-1.05908,1.45245
-43.6301,0.425411,0.761644,1,3,0,50.7029,9.69695,-1.05908,1.45245
-43.6301,0.880426,0.761644,1,3,0,44.6592,9.69695,-1.05908,1.45245
-43.8938,0.87505,0.761644,2,3,0,45.0053,9.70511,-0.904658,1.42944
-44.5771,0.765242,0.761644,6,87,0,46.8671,9.89266,-1.15851,1.60154
-44.1416,0.963095,0.761644,2,3,0,45.4379,9.77318,-0.853755,1.4539
-43.9355,0.984871,0.761644,2,3,0,44.614,9.5802,-1.01646,1.5563
-43.7335,0.99842,0.761644,2,3,0,44.0394,9.71541,-0.98391,1.41441
-45.2311,0.849874,0.761644,3,7,0,45.4938,9.46324,-0.974188,1.718
-45.9759,0.939714,0.761644,5,51,0,47.2332,9.35958,-0.789042,1.6799
-44.5995,1,0.761644,2,3,0,46.1535,9.55612,-0.913856,1.65317
-44.9092,0.958034,0.761644,5,63,0,45.8203,9.37382,-1.03812,1.58324
-46.0685,0.875384,0.761644,2,3,0,46.9185,9.2542,-1.21173,1.53205
-44.562,0.911504,0.761644,2,3,0,47.08,9.4414,-1.14849,1.41831
-46.2442,0.787314,0.761644,2,3,0,47.2918,9.92246,-1.33009,1.7441
-46.7939,0.93568,0.761644,6,95,0,47.9557,9.29605,-0.974569,1.29395
-46.4274,0.999932,0.761644,5,47,0,47.678,10.1812,-1.10082,1.60131
-45.5781,0.93774,0.761644,3,7,0,48.4107,9.57482,-0.873239,1.77928
-45.2194,0.945834,0.761644,2,3,0,47.361,9.70157,-1.18613,1.74433
-43.8549,0.997375,0.761644,5,35,0,45.239,9.5578,-1.00178,1.44465
-43.8643,0.897563,0.761644,1,3,0,44.8981,9.82873,-1.07011,1.46921
-45.2131,0.81918,0.761644,2,3,0,45.9939,9.86033,-1.36526,1.46736
-44.97,0.910286,0.761644,3,11,0,47.5791,9.85184,-1.05534,1.28009
-44.9358,0.904713,0.761644,2,3,0,46.5984,9.73307,-1.14749,1.71917
-44.4101,0.997374,0.761644,5,47,0,45.4658,9.85898,-1.13482,1.35628
-45.347,0.921557,0.761644,2,3,0,46.0623,9.45097,-0.987576,1.2909
-45.347,0.231904,0.761644,1,1,0,48.9934,9.45097,-0.987576,1.2909
-44.5439,0.981004,0.761644,2,3,0,46.3246,9.72249,-1.27105,1.36752
-45.0795,0.86923,0.761644,2,3,0,46.3372,9.94071,-1.28037,1.44674
-44.4898,0.66775,0.761644,1,3,0,49.4269,9.42452,-1.03765,1.5409
-46.678,0.832837,0.761644,3,7,0,47.5068,10.1457,-1.26596,1.46097
-44.9802,1,0.761644,2,3,0,46.9493,9.47027,-0.911715,1.67038
-44.7634,0.989583,0.761644,4,23,0,45.7725,9.82924,-0.945399,1.6844
-44.6776,0.984366,0.761644,5,59,0,45.6452,9.92346,-0.960956,1.3696
-45.3542,0.944188,0.761644,5,63,0,45.932,9.38714,-0.890626,1.65874
-45.4601,0.980221,0.761644,6,79,0,46.1987,9.3649,-1.20598,1.63253
-44.4817,0.987185,0.761644,2,3,0,45.8953,9.60859,-1.18805,1.63261
-50.0544,0.60998,0.761644,2,3,0,50.4363,9.01571,-1.01354,1.95795
-47.0194,0.946225,0.761644,2,7,0,51.4139,9.64594,-0.936883,1.94601
-46.1841,0.986137,0.761644,3,7,0,48.378,10.0573,-1.33806,1.55513
-46.9827,0.865396,0.761644,4,23,0,49.0634,9.43003,-0.717564,1.30135
-43.9763,1,0.761644,2,3,0,46.75,9.69017,-1.21335,1.45862
-45.3158,0.872801,0.761644,2,3,0,45.6378,9.69689,-0.658148,1.50054
-46.6805,0.901619,0.761644,5,39,0,47.5453,9.77875,-1.06773,1.16632
-48.9483,0.525806,0.761644,1,1,0,49.2846,9.85611,-1.08741,1.10235
-44.2416,1,0.761644,2,3,0,48.8008,9.78434,-1.15181,1.60124
-43.8966,0.964145,0.761644,2,3,0,44.8915,9.83193,-0.998614,1.45012
-45.8761,0.78001,0.761644,2,3,0,46.5141,9.98614,-0.733355,1.44291
-44.3767,0.878819,0.761644,2,3,0,47.3662,9.46899,-1.16571,1.50475
-45.4369,0.9108,0.761644,3,7,0,46.1174,9.78524,-0.654576,1.53119
-46.103,0.868522,0.761644,2,3,0,47.7155,9.76553,-1.49718,1.50626
-45.7644,0.975998,0.761644,3,7,0,47.4465,9.82431,-0.68868,1.68877
-46.263,0.984575,0.761644,2,3,0,46.6276,9.71168,-0.580627,1.66211
-45.3875,0.985357,0.761644,3,7,0,47.8702,9.53188,-1.38149,1.42448
-44.3268,0.999825,0.761644,5,39,0,45.3292,9.50703,-1.20462,1.49468
-45.0274,0.704686,0.761644,3,7,0,48.2833,9.93774,-0.874623,1.63685
-44.4695,0.990089,0.761644,2,7,0,45.8491,9.47691,-0.87455,1.47328
-44.136,0.90584,0.761644,2,7,0,45.6138,9.70873,-0.960141,1.61439
-44.1893,0.886548,0.761644,2,3,0,45.6434,9.6977,-1.05666,1.63227
-43.8194,0.999198,0.761644,2,7,0,44.2863,9.72988,-1.14496,1.50914
-45.7103,0.83562,0.761644,2,3,0,45.8495,9.52879,-1.09339,1.22943
-44.3691,1,0.761644,2,3,0,46.0006,9.88543,-0.925363,1.56471
-45.5064,0.83931,0.761644,2,3,0,46.7003,9.53325,-0.696099,1.63448
-45.6641,0.995493,0.761644,2,3,0,46.0758,9.57283,-0.760346,1.7399
-44.1136,0.954532,0.761644,2,3,0,46.6265,9.68418,-0.838524,1.49226
-45.824,0.865703,0.761644,2,3,0,46.6706,9.58566,-0.648956,1.66249
-44.0845,0.728323,0.761644,3,7,0,49.2215,9.83489,-1.09836,1.38532
-44.2423,0.988089,0.761644,4,31,0,44.5803,9.69664,-1.12697,1.62733
-44.9891,0.860943,0.761644,3,7,0,46.7324,9.73944,-1.05331,1.25019
-44.353,0.987526,0.761644,3,15,0,45.4757,9.84154,-1.11391,1.61084
-46.4566,0.83213,0.761644,2,3,0,47.2156,9.8254,-1.09056,1.88114
-45.8215,0.989216,0.761644,3,7,0,48.0347,9.51388,-1.38627,1.36669
-46.1341,0.996178,0.761644,2,7,0,47.125,9.48441,-1.4614,1.5255
-44.0527,1,0.761644,2,3,0,46.2748,9.81693,-1.06059,1.37129
-45.0763,0.898768,0.761644,2,3,0,45.3978,10.0135,-1.10852,1.4088
-46.1713,0.952902,0.761644,2,3,0,46.9808,10.1083,-1.26322,1.54463
-44.5333,1,0.761644,2,3,0,46.1416,9.91013,-1.21057,1.49286
-46.1251,0.788668,0.761644,4,23,0,47.3787,9.73685,-1.12046,1.18939
-45.1632,0.995104,0.761644,2,3,0,47.0053,9.54664,-1.05197,1.7442
-43.9795,0.923942,0.761644,3,7,0,46.607,9.72208,-1.01807,1.34939
-46.2542,0.722237,0.761644,2,3,0,46.9432,9.46424,-0.610714,1.56599
-48.5876,0.893963,0.761644,2,3,0,50.1962,9.57382,-0.435079,1.84053
-45.0954,0.925484,0.761644,3,7,0,50.3714,9.96975,-0.826499,1.55549
-45.4741,0.9066,0.761644,4,23,0,47.1611,9.74935,-0.702246,1.67473
-45.886,0.950609,0.761644,3,7,0,47.4013,10.0595,-1.24455,1.41907
-45.8843,0.992111,0.761644,3,7,0,47.3634,9.91451,-1.05587,1.79935
-46.7581,0.952719,0.761644,3,7,0,48.0891,9.32077,-1.39163,1.43967
-44.6527,0.999337,0.761644,3,7,0,46.995,9.78153,-0.817797,1.62134
-44.9281,0.802738,0.761644,2,3,0,47.0144,9.75069,-1.17249,1.70845
-44.9962,0.938103,0.761644,4,27,0,46.8532,9.70867,-1.16808,1.72247
-44.0332,0.998148,0.761644,2,3,0,45.1946,9.78963,-0.924309,1.40154
-43.9556,0.990169,0.761644,3,15,0,44.3435,9.62196,-0.888034,1.4811
-46.3944,0.790637,0.761644,2,3,0,46.7602,9.23946,-1.22659,1.45997
-46.6691,0.974336,0.761644,1,1,0,47.0411,9.21586,-1.24418,1.47755
-44.8555,0.993145,0.761644,4,31,0,46.9874,9.45805,-1.22918,1.58718
-43.8001,1,0.761644,2,3,0,44.8653,9.58934,-1.0001,1.4249
-46.0016,0.588055,0.761644,3,7,0,48.9823,9.68652,-0.629347,1.68917
-44.1283,0.981106,0.761644,2,3,0,46.7481,9.59021,-1.11556,1.59234
-44.7239,0.844592,0.761644,2,3,0,46.1684,9.46763,-1.16693,1.61405
-44.6146,0.995627,0.761644,4,19,0,45.3157,9.46872,-1.16959,1.58912
-46.6458,0.871336,0.761644,3,7,0,47.4021,9.67031,-1.54879,1.48166
-44.8919,1,0.761644,2,3,0,47.2455,9.95264,-1.16286,1.60831
-44.4512,0.988952,0.761644,3,7,0,45.4171,9.73568,-0.917569,1.65295
-46.0585,0.851671,0.761644,3,7,0,47.6179,10.0305,-0.795742,1.68582
-45.8416,0.985724,0.761644,3,15,0,47.484,9.34359,-1.2118,1.36258
-44.7949,0.631013,0.761644,3,7,0,50.0343,9.82508,-0.833877,1.6435
-45.7933,0.730989,0.761644,3,7,0,48.7558,9.55764,-1.44473,1.45012
-44.2647,1,0.761644,2,3,0,46.0596,9.75171,-1.26142,1.44311
-44.0157,0.833827,0.761644,2,3,0,46.3386,9.59069,-0.895626,1.44119
-44.3467,0.84194,0.761644,3,7,0,46.359,9.78677,-1.16832,1.34037
-46.2679,0.798224,0.761644,2,3,0,46.5774,9.44207,-1.03163,1.8349
-44.3069,0.995276,0.761644,3,11,0,46.8557,9.83407,-1.22409,1.43291
-45.4674,0.862417,0.761644,2,3,0,46.1668,9.82495,-0.746908,1.6937
-44.1405,0.909428,0.761644,3,7,0,47.4491,9.6396,-1.2363,1.42868
-44.9263,0.881204,0.761644,2,3,0,45.5951,9.83176,-1.31778,1.40368
-44.0879,1,0.761644,2,3,0,45.1548,9.70601,-0.844771,1.49111
-44.0271,1,0.761644,2,3,0,44.1498,9.71261,-0.860454,1.45993
-44.7407,0.912756,0.761644,2,3,0,45.0588,9.88699,-1.14717,1.64245
-45.1121,0.930439,0.761644,2,3,0,46.6912,9.68676,-0.738809,1.37197
-45.5639,0.929399,0.761644,5,55,0,46.9496,9.6583,-1.35886,1.68901
-46.7363,0.901802,0.761644,3,7,0,48.2365,10.1115,-0.718029,1.57531
-44.0822,1,0.761644,2,3,0,46.9355,9.78852,-1.20266,1.4315
-45.5492,0.859689,0.761644,2,3,0,45.6339,9.48823,-0.729613,1.65676
-44.6796,1,0.761644,2,3,0,45.736,9.46554,-0.892606,1.59789
-44.1193,0.895524,0.761644,3,7,0,46.7432,9.71912,-1.24288,1.47928
-44.6849,0.914053,0.761644,3,7,0,45.4455,9.87458,-0.802571,1.49414
-46.2634,0.897163,0.761644,2,3,0,46.5567,9.47652,-1.45187,1.43199
-44.8296,0.965236,0.761644,2,3,0,47.0471,9.62322,-0.823379,1.66589
-45.6073,0.817985,0.761644,2,3,0,49.105,10.0311,-1.17546,1.37258
-44.7907,0.98398,0.761644,2,3,0,46.3047,9.38848,-0.934242,1.47983
-44.6868,0.960406,0.761644,6,87,0,45.7314,9.63107,-1.12165,1.69158
-45.2261,0.972744,0.761644,6,67,0,45.8257,9.75667,-0.889473,1.74934
-44.2714,0.916105,0.761644,3,7,0,47.0225,9.77293,-1.13931,1.33403
-46.7627,0.695906,0.761644,2,3,0,47.6099,10.0919,-1.33101,1.67627
-43.891,1,0.761644,2,3,0,46.4792,9.73973,-1.02907,1.56962
-46.6914,0.836512,0.761644,2,7,0,46.7243,9.27145,-0.822905,1.38559
-44.9718,0.994203,0.761644,2,3,0,47.8146,9.50968,-0.786403,1.61098
-46.3885,0.862761,0.761644,4,31,0,47.7025,10.1413,-1.15104,1.66659
-44.0264,0.974276,0.761644,2,3,0,46.6844,9.58499,-0.935106,1.39585
-43.9405,0.935505,0.761644,3,15,0,44.9644,9.75437,-1.15722,1.398
-44.936,0.670858,0.761644,3,7,0,47.5722,9.35977,-0.962793,1.52738
-44.8621,0.999539,0.761644,3,7,0,45.1013,9.35904,-1.04876,1.49953
-45.3335,0.951737,0.761644,3,7,0,46.4206,9.63161,-1.41762,1.47308
