# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = MedianAgeDivorce_2.data.R
# init = 2 (Default)
# random
#   seed = 2734688115
# output
#   file = MedianAgeDivorce_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-45.4628,0.978578,0.676084,3,7,0,46.7515,9.38003,-0.802807,1.59841
-46.3358,0.959209,0.676084,2,3,0,47.0613,9.48482,-0.675405,1.73876
-47.4231,0.786815,0.676084,3,7,0,50.0918,10.0804,-1.40229,1.38882
-45.0798,1,0.676084,3,7,0,47.8665,9.80443,-1.04783,1.7408
-43.9156,1,0.676084,2,3,0,45.1125,9.73535,-0.940516,1.39264
-43.9543,0.996726,0.676084,3,7,0,44.2118,9.59868,-1.09263,1.56341
-44.0564,0.919631,0.676084,2,3,0,45.1393,9.56532,-1.07839,1.36875
-44.4832,0.966835,0.676084,3,7,0,44.9453,9.75731,-0.799723,1.41966
-44.1466,0.997573,0.676084,3,7,0,44.8645,9.72511,-1.24784,1.47633
-44.4476,0.935643,0.676084,3,7,0,45.4789,9.62869,-0.790708,1.53857
-45.3358,0.925523,0.676084,3,7,0,45.8952,9.76404,-1.1601,1.76056
-45.2652,0.992499,0.676084,3,7,0,46.582,9.48821,-0.85406,1.70158
-45.0072,0.995567,0.676084,3,7,0,45.974,9.86308,-1.21005,1.67057
-44.7556,0.98896,0.676084,3,7,0,45.6364,9.99305,-1.11478,1.50183
-45.1713,0.880596,0.676084,3,7,0,46.961,9.67386,-1.37305,1.60096
-44.22,1,0.676084,2,3,0,45.353,9.82831,-1.21757,1.47423
-43.7651,0.973679,0.676084,3,7,0,44.6587,9.66177,-0.973444,1.40897
-46.0754,0.746613,0.676084,2,3,0,46.5776,9.80195,-0.694152,1.3305
-44.0816,0.833036,0.676084,2,3,0,47.9929,9.51284,-0.94902,1.47867
-43.7871,1,0.676084,3,7,0,44.1711,9.76511,-0.965744,1.43518
-45.3691,0.857503,0.676084,2,3,0,45.4453,9.86549,-0.833618,1.71787
-44.2734,0.98005,0.676084,3,7,0,46.0222,9.56951,-1.0861,1.33383
-44.0455,0.936144,0.676084,3,7,0,45.4109,9.8611,-0.96788,1.49678
-43.9761,0.986702,0.676084,4,27,0,44.4606,9.52731,-1.08827,1.43686
-44.3335,0.956475,0.676084,3,7,0,44.9355,9.90288,-0.92015,1.4708
-44.8312,0.9815,0.676084,2,3,0,44.8833,9.95361,-0.854656,1.49767
-43.9121,1,0.676084,2,3,0,45.0016,9.54716,-1.03849,1.41984
-45.4439,0.867411,0.676084,3,7,0,45.6949,9.83427,-1.35511,1.64119
-45.3316,0.973413,0.676084,3,7,0,46.3396,9.77355,-1.09102,1.77236
-45.5682,0.976966,0.676084,2,7,0,46.9723,9.70862,-1.33319,1.7116
-44.9805,0.959574,0.676084,3,7,0,46.8814,9.80394,-1.30706,1.61968
-45.4773,0.937515,0.676084,2,3,0,46.2037,9.77046,-1.19126,1.76678
-45.7315,0.97346,0.676084,1,1,0,45.8847,9.79813,-1.1699,1.79703
-44.192,0.971376,0.676084,3,7,0,46.7649,9.49996,-1.1562,1.46785
-46.5649,0.771618,0.676084,2,3,0,47.516,9.3619,-1.42876,1.49959
-45.8303,1,0.676084,3,7,0,46.9143,9.96657,-0.703466,1.48753
-44.6404,0.949957,0.676084,2,3,0,47.1489,9.62212,-0.755615,1.52609
-45.4644,0.886166,0.676084,2,3,0,47.7898,9.89638,-1.31972,1.36355
-44.8957,0.974046,0.676084,3,7,0,46.5477,9.61973,-0.772118,1.63592
-47.2613,0.85278,0.676084,2,7,0,48.2032,9.19316,-1.00396,1.3568
-47.295,1,0.676084,3,7,0,47.4475,10.2529,-1.11894,1.64938
-47.3417,0.98317,0.676084,3,7,0,47.9019,9.16782,-0.974893,1.38774
-47.3518,0.944532,0.676084,3,7,0,49.3998,9.32981,-0.985398,1.23542
-44.8571,1,0.676084,3,7,0,47.7675,9.67266,-0.99098,1.26146
-47.3423,0.633457,0.676084,3,15,0,49.4016,9.97981,-1.16452,1.91093
-45.6793,0.948094,0.676084,3,7,0,48.2463,9.49661,-0.954523,1.25108
-47.1742,0.833853,0.676084,3,7,0,48.9225,10.0556,-0.759218,1.81351
-44.5623,1,0.676084,2,3,0,47.4008,9.56005,-0.869043,1.35816
-44.7178,0.74711,0.676084,2,3,0,47.2241,9.48672,-0.983375,1.65545
-46.794,0.860726,0.676084,2,3,0,47.1944,9.44541,-0.993976,1.89062
-45.0502,0.995633,0.676084,2,7,0,47.4033,9.43803,-1.2701,1.56115
-44.0704,0.983058,0.676084,2,3,0,45.7366,9.59426,-0.88076,1.5201
-44.8063,0.931551,0.676084,3,7,0,45.2908,9.97507,-1.14787,1.56106
-43.9459,0.995138,0.676084,2,3,0,44.977,9.83158,-1.04138,1.53043
-44.5614,0.95323,0.676084,2,3,0,44.714,9.93108,-0.961099,1.58159
-43.9983,0.990464,0.676084,3,7,0,44.9436,9.61266,-1.02664,1.3554
-43.8616,0.976896,0.676084,3,7,0,44.4195,9.76669,-0.948814,1.5232
-45.6424,0.815821,0.676084,2,3,0,46.17,9.43978,-0.744164,1.65144
-45.0563,0.96766,0.676084,3,7,0,47.5075,9.50284,-0.796331,1.63567
-45.0077,0.995819,0.676084,3,7,0,45.7169,9.82038,-1.35652,1.51723
-44.2022,0.998656,0.676084,2,7,0,44.9469,9.55952,-0.873369,1.43423
-44.0686,0.768659,0.676084,1,3,0,46.9156,9.83715,-1.14472,1.52203
-46.2091,0.789119,0.676084,2,3,0,46.7161,9.2436,-1.21472,1.57187
-44.3042,0.991403,0.676084,2,3,0,46.7457,9.81202,-0.863244,1.41014
-44.8868,0.830741,0.676084,2,3,0,47.2448,9.9283,-1.21312,1.38559
-45.5022,0.878766,0.676084,3,7,0,47.4484,9.80329,-1.40538,1.59333
-47.3726,0.904221,0.676084,2,7,0,48.3009,9.28715,-1.44972,1.62594
-47.1021,1,0.676084,1,1,0,47.6291,9.31029,-1.44641,1.59151
-46.4241,1,0.676084,1,1,0,47.1714,9.39882,-1.42205,1.62575
-45.4738,1,0.676084,2,3,0,46.4683,9.47175,-1.31012,1.65139
-44.1162,0.996343,0.676084,2,3,0,45.797,9.88229,-1.10183,1.45163
-44.361,0.955775,0.676084,3,7,0,45.095,9.71946,-1.28753,1.49306
-44.7214,0.922555,0.676084,2,7,0,45.7828,9.38365,-1.00144,1.52342
-44.5618,0.973483,0.676084,3,7,0,45.6708,9.96003,-0.970929,1.45401
-44.8418,0.883298,0.676084,3,7,0,46.3549,9.42818,-1.14931,1.60961
-47.1441,0.832226,0.676084,2,7,0,48.4632,9.84681,-0.531085,1.71778
-45.4734,0.928271,0.676084,2,7,0,48.8352,9.47008,-1.09625,1.74992
-44.3776,1,0.676084,2,3,0,45.9979,9.62134,-1.18665,1.33521
-47.0624,0.749964,0.676084,3,7,0,48.0412,10.0991,-0.791662,1.36118
-47.3006,0.813888,0.676084,2,3,0,51.007,10.1616,-0.708908,1.63525
-47.0894,0.96273,0.676084,3,7,0,48.7403,9.27195,-1.37014,1.43078
-46.6324,0.996798,0.676084,3,7,0,47.6063,10.1193,-0.745301,1.5757
-50.9235,0.868151,0.676084,3,7,0,51.6353,10.3819,-0.912777,2.03345
-49.4876,1,0.676084,1,1,0,50.9231,10.2722,-0.915321,1.96944
-44.6162,0.92451,0.676084,2,5,0,48.7487,9.57008,-1.06869,1.2944
-44.6329,0.978353,0.676084,3,7,0,45.2485,9.8093,-1.09152,1.67594
-45.7195,0.953455,0.676084,2,3,0,46.2325,10.0255,-1.29852,1.47302
-44.8913,0.989716,0.676084,2,7,0,46.4772,9.45199,-1.01813,1.6644
-44.0247,0.907923,0.676084,3,15,0,47.1057,9.86548,-1.01479,1.43957
-45.0796,0.921953,0.676084,2,3,0,45.3405,10.016,-0.973664,1.59706
-45.9323,0.966192,0.676084,2,3,0,46.2233,10.0863,-0.831238,1.58483
-43.9392,0.995582,0.676084,3,7,0,45.7592,9.77285,-0.994776,1.56595
-43.7258,0.941404,0.676084,1,3,0,44.7482,9.67176,-1.11926,1.42715
-44.7577,0.905723,0.676084,2,3,0,44.9471,9.43806,-0.91363,1.39646
-43.7841,1,0.676084,2,3,0,44.7754,9.78265,-1.08657,1.42707
-43.6297,0.9598,0.676084,2,3,0,44.1778,9.69595,-1.03419,1.44816
-44.042,0.964812,0.676084,3,7,0,44.0657,9.84401,-1.09509,1.40468
-44.1809,0.851957,0.676084,2,3,0,45.9007,9.49428,-1.08922,1.41141
-43.8595,0.913772,0.676084,2,3,0,45.1433,9.70891,-1.13444,1.53934
-45.9671,0.889399,0.676084,2,3,0,45.9962,9.8461,-1.45435,1.57706
-45.7927,0.854018,0.676084,2,5,0,48.5361,9.61878,-0.632537,1.43519
-51.7228,0.539611,0.676084,3,7,0,53.2438,10.3115,-1.56117,1.9552
-44.0577,1,0.676084,3,7,0,51.2839,9.52843,-1.138,1.50492
-43.7451,0.927216,0.676084,2,3,0,45.0714,9.74014,-1.01637,1.40539
-45.192,0.855598,0.676084,2,3,0,45.4822,9.80698,-0.722322,1.4118
-44.9763,0.934788,0.676084,2,3,0,46.1882,9.77473,-1.08279,1.7312
-44.1419,1,0.676084,3,15,0,45.1699,9.89189,-0.985772,1.47562
-44.8807,0.906744,0.676084,2,3,0,45.3985,9.86518,-0.856482,1.35133
-44.3662,0.99855,0.676084,3,7,0,45.3394,9.76731,-1.25033,1.55746
-45.2775,0.873095,0.676084,2,3,0,46.2081,9.59736,-1.38793,1.4152
-49.905,0.513236,0.676084,3,7,0,51.1052,10.1536,-0.589761,1.98005
-46.5805,0.990838,0.676084,2,7,0,51.185,9.45819,-0.617284,1.69495
-47.084,0.91081,0.676084,3,7,0,49.6539,9.97662,-1.37774,1.30704
-45.7386,0.982697,0.676084,2,7,0,48.7915,10.0796,-1.07115,1.65486
-45.245,0.86853,0.676084,3,7,0,48.4131,9.31062,-1.03481,1.4946
-44.4531,0.941802,0.676084,2,3,0,46.1125,9.49876,-0.905024,1.39499
-45.0701,0.883879,0.676084,2,3,0,46.1571,9.6368,-0.732989,1.3912
-44.5805,1,0.676084,2,7,0,45.236,9.77664,-1.30938,1.50772
-44.4424,0.884498,0.676084,3,7,0,46.7493,9.63056,-0.794434,1.54661
-48.975,0.684668,0.676084,2,3,0,49.5209,8.99945,-0.912544,1.5276
-45.5627,1,0.676084,2,3,0,50.1998,9.38673,-0.757125,1.51621
-46.2998,0.849206,0.676084,2,3,0,48.3952,9.77506,-0.678894,1.31836
-43.9725,1,0.676084,2,3,0,46.125,9.5539,-1.00267,1.54499
-43.6642,0.815403,0.676084,3,7,0,47.6588,9.74055,-1.02819,1.47826
-44.1109,0.906105,0.676084,1,3,0,44.6295,9.65431,-1.02704,1.32968
-45.3359,0.860679,0.676084,2,3,0,45.7119,9.44571,-1.1146,1.71651
-49.4207,0.846728,0.676084,3,7,0,49.878,9.28739,-1.53208,1.88291
-50.107,0.993777,0.676084,3,7,0,51.0095,9.29103,-1.69151,1.74589
-46.1317,0.980151,0.676084,2,3,0,50.9834,9.47052,-1.09282,1.82626
-46.7811,0.968395,0.676084,4,31,0,47.1111,9.91213,-1.03659,1.19503
-44.5186,1,0.676084,2,3,0,46.9927,9.67227,-0.869793,1.6466
-45.4976,0.824204,0.676084,2,3,0,47.7491,10.0483,-1.00151,1.65126
-44.7907,0.988273,0.676084,2,3,0,45.9617,9.95777,-1.11759,1.60122
-46.2691,0.911178,0.676084,2,3,0,46.6279,10.0377,-1.11541,1.77106
-46.1765,0.992316,0.676084,3,7,0,47.3527,9.37871,-1.09436,1.27113
-47.3978,0.714887,0.676084,1,1,0,47.7855,9.29896,-1.06481,1.24876
-47.6371,0.660975,0.676084,2,3,0,50.9818,10.0602,-1.29135,1.85952
-48.869,0.988864,0.676084,3,7,0,51.174,9.63256,-1.69439,1.44334
-45.3169,1,0.676084,2,3,0,49.44,9.5569,-0.679942,1.53651
-43.8432,0.966887,0.676084,3,15,0,47.0132,9.74145,-1.05808,1.55571
-43.7509,0.995547,0.676084,5,55,0,44.004,9.63654,-1.02173,1.40207
-44.5269,0.937562,0.676084,3,7,0,44.8253,9.72386,-1.30793,1.52454
-47.1394,0.521818,0.676084,2,3,0,51.4119,10.0423,-1.0969,1.87278
-49.5561,0.81875,0.676084,2,3,0,51.1184,9.72527,-1.18909,2.14791
-45.4185,1,0.676084,2,3,0,50.1321,9.31926,-1.17795,1.4715
-44.3006,0.833373,0.676084,3,7,0,47.4023,9.89609,-0.962067,1.4157
-44.069,1,0.676084,2,7,0,44.4877,9.5594,-0.970308,1.56773
-44.5089,0.849827,0.676084,1,3,0,46.2934,9.89388,-0.861832,1.52446
-44.9756,0.867618,0.676084,2,3,0,46.707,9.6747,-0.711203,1.57462
-48.0866,0.816158,0.676084,2,3,0,48.2623,9.4038,-0.551395,1.8319
-43.7998,1,0.676084,2,3,0,47.6559,9.71985,-1.13849,1.4151
-44.2775,0.975264,0.676084,3,7,0,44.3315,9.66745,-0.810545,1.51806
-43.8693,0.949077,0.676084,3,7,0,45.4304,9.80031,-1.13048,1.47956
-45.5044,0.868829,0.676084,2,3,0,45.8423,9.94612,-0.75051,1.43724
-47.8136,0.791992,0.676084,3,7,0,49.8683,9.75112,-1.64557,1.59832
-46.5956,1,0.676084,2,3,0,48.4054,9.57649,-1.50205,1.66606
-45.2132,0.925942,0.676084,2,7,0,48.4045,9.99944,-0.836318,1.49117
-44.0551,0.966016,0.676084,3,15,0,47.0145,9.5776,-1.12051,1.56758
-45.0109,0.711316,0.676084,2,3,0,48.7883,9.34589,-1.10692,1.50154
-44.5878,1,0.676084,2,3,0,45.2772,9.44808,-1.19949,1.47066
-44.809,0.984522,0.676084,3,7,0,45.5765,9.83168,-0.776341,1.42543
-45.2944,0.953775,0.676084,3,7,0,46.0375,9.67858,-0.951399,1.77446
-44.6383,0.990738,0.676084,2,7,0,45.9224,9.90463,-1.08905,1.62928
-44.8013,0.995231,0.676084,2,3,0,45.005,9.92769,-1.00601,1.64592
-46.3093,0.92332,0.676084,3,7,0,46.8253,9.25445,-0.821766,1.49132
-46.5235,0.940059,0.676084,3,7,0,49.2971,9.97289,-1.44322,1.61295
-46.0733,0.941285,0.676084,3,9,0,47.6634,9.50232,-0.613615,1.52343
-46.0396,0.999158,0.676084,3,7,0,47.1566,9.835,-1.47345,1.49996
-44.4445,0.982526,0.676084,2,7,0,46.3793,9.87731,-1.22665,1.47381
-44.7997,0.980599,0.676084,2,3,0,45.0538,9.82455,-1.30408,1.40539
-44.5048,0.926485,0.676084,2,3,0,45.8126,9.64752,-0.831689,1.61638
-45.7547,0.942321,0.676084,3,7,0,46.1898,9.51743,-0.643779,1.56421
-45.284,0.991776,0.676084,3,7,0,46.8501,9.95291,-1.30257,1.44902
-44.13,0.904946,0.676084,2,3,0,46.6869,9.51746,-0.958377,1.41648
-45.3667,0.862071,0.676084,2,3,0,45.8808,10.0635,-0.935674,1.55211
-43.812,1,0.676084,2,3,0,45.248,9.79945,-0.986455,1.48561
-44.3422,0.925164,0.676084,2,3,0,44.6945,9.80761,-1.00784,1.63582
-46.8469,0.876248,0.676084,3,7,0,47.1148,10.1978,-0.938225,1.67419
-45.3624,0.945043,0.676084,2,3,0,48.1087,9.86924,-0.8699,1.73069
-46.2715,0.94476,0.676084,3,7,0,47.7232,9.62293,-0.700268,1.79119
-44.4525,1,0.676084,2,3,0,46.4915,9.45156,-0.916207,1.49818
-44.1032,0.974436,0.676084,2,3,0,45.1887,9.68409,-0.943543,1.60358
-46.2203,0.80796,0.676084,2,3,0,46.6225,9.72598,-1.23377,1.83801
-44.6811,0.846265,0.676084,3,15,0,50.5016,9.4165,-1.05531,1.39512
-48.4983,0.705895,0.676084,2,3,0,49.2029,10.1981,-1.4642,1.66276
-47.4138,1,0.676084,3,7,0,51.0044,9.43647,-1.55924,1.50961
-44.9143,1,0.676084,2,7,0,47.6454,9.66412,-0.713373,1.55129
-45.5532,0.727908,0.676084,2,3,0,47.9378,9.53414,-0.953689,1.78301
-44.5983,0.881101,0.676084,2,3,0,47.6855,9.83313,-0.914879,1.6478
-46.5044,0.896656,0.676084,3,7,0,47.1885,9.23118,-0.964501,1.39475
-45.6803,0.937024,0.676084,2,3,0,48.1724,10.0691,-0.848996,1.55525
-45.1443,0.935656,0.676084,3,7,0,47.0939,10.0261,-1.13255,1.42934
-44.385,1,0.676084,3,7,0,45.2987,9.884,-1.20341,1.46164
-45.9417,0.824256,0.676084,2,3,0,46.5099,9.28248,-1.13394,1.65758
-46.5568,0.94917,0.676084,2,3,0,47.6046,9.21535,-0.930543,1.67857
-47.5482,0.958085,0.676084,3,7,0,49.3306,9.60732,-0.542056,1.82463
-46.2247,1,0.676084,2,3,0,48.2151,9.81283,-0.638275,1.71684
-45.0528,0.995389,0.676084,2,3,0,46.5562,9.84923,-0.730618,1.54485
-44.4727,0.948036,0.676084,2,7,0,45.8592,9.7863,-0.88824,1.34516
-44.7443,0.987435,0.676084,3,7,0,45.5157,9.5333,-1.30637,1.51185
-44.6242,0.965087,0.676084,3,7,0,46.1417,9.96928,-1.12013,1.51686
-44.1051,0.767789,0.676084,3,7,0,47.6773,9.62491,-1.22461,1.42919
-44.4213,0.933868,0.676084,3,15,0,45.1569,9.79914,-0.848331,1.3909
-45.1335,0.950301,0.676084,2,3,0,45.4939,9.67361,-0.82053,1.30129
-45.5378,0.970535,0.676084,2,3,0,45.7938,9.60584,-0.799331,1.28875
-44.2367,1,0.676084,2,3,0,45.8389,9.83084,-1.19972,1.5329
-45.0457,0.935699,0.676084,2,3,0,45.3342,9.82925,-1.16634,1.70793
-45.2098,1,0.676084,3,7,0,46.1743,9.65753,-0.671983,1.54002
-46.3754,0.921608,0.676084,3,7,0,47.2157,9.27263,-1.29704,1.59355
-44.777,0.95829,0.676084,3,7,0,47.9573,9.70307,-0.741823,1.57364
-44.8743,0.716179,0.676084,2,3,0,49.259,9.5323,-0.754021,1.53579
-44.4308,0.997779,0.676084,2,3,0,45.1878,9.5582,-0.900276,1.61751
-44.494,0.891665,0.676084,3,7,0,46.232,9.55338,-1.0555,1.65465
-46.8553,0.845137,0.676084,2,3,0,47.0983,9.36229,-1.01061,1.86238
-47.6139,0.994845,0.676084,2,3,0,48.1827,9.1859,-1.07954,1.82088
-46.8024,0.991306,0.676084,3,7,0,48.2154,10.0243,-1.21878,1.27419
-43.812,1,0.676084,2,3,0,46.855,9.79435,-1.1025,1.48783
-44.2401,0.899674,0.676084,2,3,0,44.8671,9.64492,-0.980344,1.63482
-45.79,0.848955,0.676084,3,7,0,47.1535,9.33923,-1.13819,1.69752
-47.7119,0.884155,0.676084,2,3,0,49.1723,9.24182,-1.44399,1.63594
-45.5371,1,0.676084,2,3,0,48.1684,9.55429,-1.19995,1.76029
-47.2792,0.943167,0.676084,2,3,0,48.0691,9.35038,-1.48632,1.47243
-44.7752,0.942265,0.676084,2,3,0,48.0381,9.65738,-1.34291,1.42981
-46.0296,0.933468,0.676084,3,7,0,46.8018,9.71938,-0.590722,1.61723
-44.9546,0.993689,0.676084,2,7,0,46.7614,9.40344,-0.852996,1.50367
-45.6211,0.974536,0.676084,2,7,0,46.2779,9.60019,-0.734836,1.7228
-45.9034,0.999699,0.676084,3,7,0,46.5765,9.77505,-0.654046,1.69083
-45.4109,0.981625,0.676084,2,3,0,46.6505,9.85639,-0.848436,1.73397
-47.5756,0.900105,0.676084,2,3,0,47.9672,10.1483,-0.703157,1.7368
-47.7237,0.97002,0.676084,2,3,0,49.1075,10.1872,-0.781834,1.77723
-45.1771,0.998384,0.676084,2,3,0,48.19,9.78776,-1.02047,1.7566
-44.2671,0.985387,0.676084,3,7,0,46.6622,9.6319,-0.871258,1.37553
-44.1148,0.985526,0.676084,2,3,0,44.6847,9.78824,-0.864585,1.46612
-43.8788,0.938226,0.676084,2,3,0,45.3107,9.75693,-1.10474,1.38433
-44.4881,0.920927,0.676084,3,7,0,44.9581,9.86222,-0.937049,1.61984
-44.7244,0.952691,0.676084,3,7,0,45.849,9.57499,-0.818494,1.36876
-43.8831,0.975411,0.676084,2,3,0,45.0153,9.5773,-0.975943,1.41738
-44.1654,0.97443,0.676084,2,3,0,44.4432,9.71207,-1.25124,1.44691
-45.8193,0.781641,0.676084,2,3,0,46.5727,9.5455,-1.2716,1.26492
-47.1722,0.820842,0.676084,3,7,0,49.5059,9.68625,-0.82639,1.94294
-47.4984,0.915808,0.676084,2,7,0,50.4487,9.19691,-1.36794,1.52967
-45.9646,1,0.676084,3,7,0,48.7014,9.81372,-1.36926,1.71987
-46.0607,0.995028,0.676084,1,1,0,46.2621,9.84778,-1.37832,1.7138
-44.5175,0.96435,0.676084,2,3,0,47.3084,9.64507,-1.30961,1.44797
-44.0593,0.87969,0.676084,3,7,0,46.0916,9.6526,-0.893211,1.39367
-44.3625,0.94486,0.676084,3,7,0,45.0012,9.74525,-1.24231,1.57439
-47.0504,0.89797,0.676084,3,7,0,47.2445,9.55608,-1.55743,1.45084
-46.022,0.983562,0.676084,2,3,0,48.0551,9.67092,-1.4495,1.66118
-45.6257,0.963238,0.676084,2,3,0,47.2699,9.55376,-1.38918,1.37508
-45.5958,1,0.676084,3,7,0,46.0039,9.62895,-1.41641,1.39107
-46.098,0.958318,0.676084,2,3,0,46.4017,9.67464,-1.42357,1.32968
-44.179,0.761964,0.676084,2,3,0,49.4935,9.78759,-0.937675,1.59698
-44.0417,0.946796,0.676084,3,7,0,45.4831,9.5824,-1.1751,1.41119
-43.8667,1,0.676084,3,7,0,44.0926,9.59156,-1.14717,1.4725
-44.5369,0.824073,0.676084,3,7,0,46.8468,9.62701,-0.784294,1.56145
-43.795,1,0.676084,2,3,0,44.6094,9.78383,-1.11272,1.47703
-44.5406,0.958184,0.676084,3,7,0,44.6918,9.57392,-0.793096,1.44946
-44.8324,0.963356,0.676084,3,7,0,45.6238,9.73041,-0.744354,1.41854
-45.482,0.943413,0.676084,3,7,0,46.3715,9.44301,-1.35467,1.54155
-45.621,0.977114,0.676084,2,3,0,46.687,9.72425,-1.4487,1.55149
-44.0049,1,0.676084,2,3,0,45.4653,9.65464,-0.866113,1.466
-44.5087,0.890374,0.676084,2,3,0,45.3934,9.95392,-0.992731,1.53376
-44.2821,0.996839,0.676084,2,7,0,44.8016,9.89988,-1.11316,1.53688
-45.1439,0.937679,0.676084,2,3,0,45.7641,9.7856,-0.811361,1.31875
-43.8172,1,0.676084,2,3,0,45.2311,9.60106,-1.09643,1.4099
-44.189,0.96391,0.676084,2,3,0,44.4416,9.64707,-1.22917,1.39622
-45.1152,0.809037,0.676084,3,7,0,47.1754,9.83807,-0.715197,1.49011
-50.0456,0.590694,0.676084,3,7,0,50.751,9.38767,-1.68819,1.84452
-44.5958,0.98999,0.676084,3,7,0,50.886,9.48918,-1.09468,1.63281
-46.3839,0.812852,0.676084,2,3,0,47.4124,10.1692,-0.997291,1.63778
-45.5762,0.85954,0.676084,3,15,0,48.8768,9.41012,-1.05697,1.29288
-44.2048,1,0.676084,2,3,0,45.691,9.53172,-0.937891,1.39375
-47.9731,0.634122,0.676084,3,7,0,49.3849,9.18248,-1.3653,1.44347
-44.6646,1,0.676084,2,3,0,48.235,9.80041,-0.886336,1.6601
-45.3588,0.948512,0.676084,3,7,0,46.2401,9.94298,-1.25303,1.6498
-45.9286,0.992627,0.676084,3,7,0,46.5751,9.95468,-0.747677,1.6953
-44.6652,0.999212,0.676084,2,3,0,46.0884,9.77713,-0.820499,1.6278
-43.944,0.987355,0.676084,2,3,0,45.1656,9.8241,-1.04745,1.40239
-44.6385,0.944879,0.676084,2,3,0,44.7501,9.41515,-0.946551,1.54429
-44.0925,0.870007,0.676084,3,7,0,47.0777,9.85965,-1.05561,1.54813
-44.9604,0.736569,0.676084,1,3,0,47.9291,9.48927,-1.30474,1.54632
-43.9077,0.974781,0.676084,2,3,0,45.4393,9.74508,-0.988838,1.37356
-44.4733,0.849146,0.676084,2,3,0,45.884,9.66126,-0.775411,1.5185
-44.02,0.95238,0.676084,3,7,0,45.4286,9.63352,-1.21545,1.45847
-44.4629,0.902633,0.676084,2,3,0,45.6572,9.63932,-0.806339,1.40643
-43.7755,0.996319,0.676084,3,7,0,44.621,9.66021,-1.12239,1.51596
-44.3651,0.956681,0.676084,2,3,0,44.4731,9.58448,-0.942992,1.3343
-44.0937,1,0.676084,2,3,0,44.457,9.75435,-1.01908,1.60873
-44.7289,0.958505,0.676084,2,3,0,44.8871,9.53153,-1.1183,1.30472
-43.8652,1,0.676084,2,3,0,44.9021,9.69416,-1.14508,1.39393
-43.7167,1,0.676084,2,3,0,43.9297,9.59949,-1.04898,1.46419
-44.2777,0.934053,0.676084,2,3,0,44.3836,9.8144,-1.02226,1.62249
-44.1213,0.994673,0.676084,4,19,0,44.6536,9.48848,-1.09491,1.47964
-44.0634,0.893354,0.676084,2,3,0,45.3955,9.74496,-1.18296,1.55365
-45.7443,0.867723,0.676084,2,3,0,45.9743,10.0561,-1.19412,1.39757
-46.7654,0.821134,0.676084,1,1,0,47.0188,10.1648,-1.15062,1.39906
-44.7133,1,0.676084,3,7,0,47.6252,9.87545,-1.03206,1.3157
-44.379,1,0.676084,1,1,0,44.7176,9.83575,-1.04081,1.3319
-44.441,1,0.676084,3,7,0,44.5724,9.52987,-1.04456,1.63607
-44.035,0.995851,0.676084,2,3,0,44.6362,9.58782,-0.940129,1.56265
-44.3971,0.978026,0.676084,2,3,0,44.5404,9.54224,-0.838361,1.53462
-44.9314,0.739121,0.676084,3,7,0,49.6574,9.60261,-1.27074,1.65379
-46.1998,0.882413,0.676084,2,3,0,47.6497,9.69277,-0.810418,1.23301
-44.6177,1,0.676084,2,3,0,46.4349,9.63324,-1.02164,1.28038
-44.9726,0.962398,0.676084,3,7,0,45.3435,9.7778,-1.0927,1.72884
-45.4644,0.983218,0.676084,3,7,0,46.2157,9.34388,-1.01556,1.36519
-45.2511,0.947539,0.676084,3,7,0,47.2506,9.92533,-1.32265,1.55099
-45.4376,0.945264,0.676084,2,7,0,47.1063,9.32129,-1.18707,1.46825
-44.934,0.990836,0.676084,3,7,0,46.0199,9.98684,-0.881899,1.51479
-43.8643,1,0.676084,2,3,0,45.0051,9.75445,-1.13058,1.52935
-43.9709,0.971318,0.676084,3,7,0,44.4493,9.77602,-1.13765,1.3873
-43.9709,0.858533,0.676084,2,7,0,45.6141,9.77602,-1.13765,1.3873
-44.0545,0.994988,0.676084,3,11,0,44.3182,9.65405,-1.22717,1.48554
-44.6953,0.937289,0.676084,2,7,0,45.0872,9.7563,-1.06638,1.27499
-44.6953,0.588303,0.676084,1,3,0,49.6911,9.7563,-1.06638,1.27499
-45.2319,0.885293,0.676084,2,3,0,46.7686,9.44369,-0.864953,1.35053
-47.9705,0.796466,0.676084,3,7,0,48.3059,9.4739,-0.698942,1.23755
-44.6382,1,0.676084,3,15,0,49.6316,9.48933,-0.822418,1.4847
