# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = MedianAgeDivorce_1.data.R
# init = 2 (Default)
# random
#   seed = 2734688115
# output
#   file = MedianAgeDivorce_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma
-47.6964,0.958487,0.624952,3,7,0,48.427,10.2843,-0.902488,1.54164
-45.8259,0.926624,0.624952,2,3,0,49.1723,10.0673,-1.06041,1.68845
-47.6495,0.944699,0.624952,2,7,0,48.087,9.21428,-1.12609,1.30707
-46.7092,0.980418,0.624952,3,7,0,50.8374,10.0613,-1.40614,1.56614
-45.5132,0.974574,0.624952,2,7,0,47.87,9.58849,-0.68586,1.65081
-45.7768,0.979348,0.624952,3,7,0,46.6024,9.79979,-1.35766,1.31461
-44.8532,0.997714,0.624952,3,7,0,46.8156,9.57881,-1.22141,1.66655
-45.0916,0.983844,0.624952,3,7,0,46.2254,10.0009,-1.17101,1.58353
-44.0665,0.996464,0.624952,3,7,0,45.4113,9.81068,-1.11785,1.37748
-45.1451,0.905192,0.624952,2,3,0,46.0609,9.40638,-0.853711,1.41221
-45.8461,0.955224,0.624952,3,7,0,47.6562,9.93893,-1.23302,1.29399
-45.2183,1,0.624952,3,7,0,46.382,9.54843,-0.845525,1.71635
-45.3218,0.973572,0.624952,2,3,0,45.9999,9.63168,-0.961531,1.77603
-44.2724,1,0.624952,2,3,0,45.3831,9.7281,-0.973977,1.63957
-44.064,0.937206,0.624952,3,7,0,46.0098,9.71094,-1.23183,1.45547
-43.934,0.986517,0.624952,2,7,0,44.5023,9.56943,-0.94445,1.43459
-44.9619,0.93125,0.624952,3,7,0,45.5472,10.0204,-1.02655,1.44275
-44.991,0.913312,0.624952,3,7,0,47.0055,9.94426,-1.16567,1.63576
-44.2812,0.968868,0.624952,2,7,0,45.896,9.84971,-1.18313,1.40382
-44.8741,0.961585,0.624952,3,7,0,45.487,9.86183,-0.761562,1.49937
-46.1151,0.914836,0.624952,3,7,0,47.0558,9.43447,-1.24014,1.76906
-44.1372,1,0.624952,2,3,0,46.1544,9.61646,-1.23104,1.5042
-47.7899,0.765626,0.624952,2,3,0,48.2787,9.43714,-1.4703,1.82383
-45.8695,0.999019,0.624952,2,3,0,48.1479,9.4701,-1.20057,1.7714
-47.503,0.931468,0.624952,2,3,0,47.8718,9.44978,-1.26489,1.91693
-44.4666,0.950382,0.624952,2,3,0,49.5793,9.5556,-1.04931,1.65158
-44.4275,0.981003,0.624952,3,7,0,45.7896,9.73955,-1.21619,1.34238
-45.7706,0.791135,0.624952,3,7,0,48.7408,9.59347,-0.700478,1.71563
-45.5826,0.953533,0.624952,3,7,0,48.3548,9.88024,-1.38806,1.42846
-43.9838,0.991375,0.624952,2,3,0,46.0365,9.81757,-0.93688,1.51407
-43.8337,0.99662,0.624952,3,7,0,44.183,9.82072,-1.05453,1.47746
-44.2797,0.974006,0.624952,3,7,0,44.5332,9.59044,-1.02169,1.32398
-44.5866,0.968829,0.624952,3,7,0,45.2667,9.97172,-0.99985,1.52073
-44.5478,0.997558,0.624952,3,7,0,45.1424,9.89817,-1.20404,1.5502
-44.5857,0.997231,0.624952,3,7,0,45.2514,9.4171,-1.03366,1.56188
-45.5899,0.937386,0.624952,2,7,0,46.4627,9.32767,-1.23882,1.55706
-46.8731,0.960566,0.624952,3,7,0,47.4566,10.0206,-0.855051,1.27851
-45.9002,0.996246,0.624952,3,7,0,49.0691,10.0769,-0.814517,1.5106
-46.9855,0.964453,0.624952,3,7,0,47.9732,9.37498,-1.48426,1.50674
-47.4669,0.933984,0.624952,3,7,0,50.5108,9.87116,-0.493545,1.69531
-46.2412,0.889166,0.624952,3,7,0,53.3094,9.9444,-1.39663,1.66459
-46.4383,0.965369,0.624952,3,7,0,48.8582,9.51511,-0.674833,1.33742
-44.9076,0.99856,0.624952,3,7,0,47.6283,9.76013,-1.34584,1.41145
-44.2937,0.94175,0.624952,2,7,0,46.0639,9.54927,-0.857172,1.53246
-44.7625,0.9757,0.624952,3,7,0,45.4143,9.40393,-0.97505,1.58233
-43.7592,0.996686,0.624952,2,7,0,44.7244,9.78922,-1.01137,1.48031
-47.2131,0.866621,0.624952,3,7,0,47.5188,10.0274,-0.605997,1.69662
-44.1466,1,0.624952,2,3,0,47.3071,9.57972,-0.939985,1.5866
-44.904,0.906166,0.624952,2,3,0,45.6444,9.84722,-0.991295,1.70459
-44.6575,0.98748,0.624952,3,7,0,46.2458,9.69567,-1.24132,1.32466
-44.5579,0.965282,0.624952,2,3,0,45.4065,9.55784,-1.21658,1.35237
-44.3026,1,0.624952,2,3,0,44.7175,9.51157,-1.16763,1.40126
-44.5336,0.989454,0.624952,2,3,0,44.6236,9.45848,-1.13355,1.38994
-47.7586,0.798918,0.624952,2,7,0,48.6337,10.2615,-0.845869,1.49552
-45.0635,0.86137,0.624952,2,7,0,50.3663,9.88623,-0.814132,1.64367
-45.3374,0.946627,0.624952,3,7,0,47.5406,9.81083,-1.16823,1.74952
-44.4303,1,0.624952,3,7,0,45.8208,9.44758,-1.09047,1.41339
-45.0124,0.978699,0.624952,3,7,0,45.5807,10.0337,-1.03225,1.46795
-43.9177,0.952527,0.624952,2,3,0,46.6915,9.75908,-1.12057,1.38261
-43.6983,1,0.624952,3,7,0,43.9433,9.70566,-1.03086,1.40842
-45.3424,0.825767,0.624952,2,3,0,46.1961,10.0643,-1.13678,1.49183
-43.8477,0.939715,0.624952,2,3,0,47.0231,9.74739,-1.16033,1.43824
-45.7399,0.85281,0.624952,2,3,0,46.0596,9.37302,-1.28339,1.63439
-46.3612,0.948396,0.624952,2,3,0,47.0489,9.34185,-1.38824,1.55245
-44.8834,0.961078,0.624952,2,7,0,47.7807,9.79807,-1.02777,1.71828
-44.726,0.99414,0.624952,3,7,0,45.4837,9.86325,-1.23109,1.60636
-44.5474,0.957946,0.624952,3,7,0,46.2369,9.41236,-1.10476,1.48325
-44.3023,0.93278,0.624952,3,7,0,46.5625,9.88771,-0.904948,1.48467
-44.3372,0.994468,0.624952,3,7,0,44.6653,9.489,-1.17563,1.43535
-44.8234,0.965185,0.624952,3,7,0,45.3879,9.74489,-1.01487,1.72006
-45.9613,0.906014,0.624952,2,3,0,47.4273,9.87735,-1.19968,1.24405
-44.1692,1,0.624952,2,3,0,46.3438,9.613,-0.897479,1.37859
-44.5141,0.951126,0.624952,1,1,0,44.5207,9.60039,-0.85592,1.35777
-46.5991,0.795607,0.624952,2,3,0,47.643,9.90706,-0.83373,1.24438
-44.0049,1,0.624952,2,3,0,46.5631,9.76675,-0.931743,1.56043
-43.8171,0.920369,0.624952,3,7,0,45.9585,9.61812,-1.14205,1.43717
-45.0831,0.898716,0.624952,2,3,0,45.3184,9.51517,-1.06205,1.72307
-46.4346,0.92865,0.624952,3,7,0,47.5793,9.65373,-0.598403,1.72486
-45.3353,0.968999,0.624952,3,7,0,48.6219,9.75166,-1.39836,1.4109
-44.6494,0.981275,0.624952,3,7,0,47.0978,9.62288,-0.766425,1.56486
-46.2101,0.905305,0.624952,2,7,0,46.5924,9.51291,-0.634227,1.41431
-44.6112,0.970081,0.624952,2,7,0,47.7037,9.92495,-1.19817,1.43777
-44.5183,0.997253,0.624952,3,7,0,45.1719,9.45491,-0.964962,1.58392
-44.3989,0.98305,0.624952,3,7,0,45.0792,9.91973,-1.04895,1.56641
-44.5786,0.969686,0.624952,3,7,0,45.6071,9.47085,-1.00142,1.35666
-44.3796,0.985375,0.624952,3,7,0,45.3866,9.67762,-0.818606,1.57669
-44.5001,0.962455,0.624952,3,7,0,45.5387,9.48845,-0.907594,1.5868
-43.6639,0.926216,0.624952,1,3,0,46.2305,9.69446,-1.08731,1.48617
-43.6639,0.829021,0.624952,1,3,0,46.3645,9.69446,-1.08731,1.48617
-45.2729,0.867392,0.624952,3,7,0,46.6751,9.38537,-0.815783,1.55582
-44.8822,0.993078,0.624952,3,7,0,45.8347,9.8702,-1.18782,1.3238
-45.4458,0.94986,0.624952,3,7,0,46.7829,9.4803,-0.705612,1.47684
-44.8364,1,0.624952,3,7,0,45.5404,9.91883,-1.26639,1.50435
-44.6067,0.928559,0.624952,3,7,0,46.6789,9.54331,-0.797998,1.44895
-45.3965,0.954746,0.624952,3,7,0,45.889,9.7106,-1.42136,1.5588
-44.6984,0.977695,0.624952,3,7,0,47.0176,9.52175,-0.803613,1.43246
-44.326,1,0.624952,3,7,0,45.309,9.45589,-1.11169,1.45034
-45.1209,0.960109,0.624952,2,3,0,45.4847,9.34534,-1.14808,1.53575
-43.7779,0.965971,0.624952,2,3,0,45.7216,9.57631,-1.0518,1.44849
-43.9798,0.989344,0.624952,3,7,0,44.1437,9.55248,-0.994015,1.54367
-44.0621,0.986437,0.624952,3,7,0,44.4723,9.73714,-1.19084,1.54836
-45.2261,0.913772,0.624952,2,3,0,45.4605,9.61108,-1.11039,1.75856
-44.2952,0.999977,0.624952,3,7,0,45.3788,9.6323,-1.07228,1.31099
-44.6913,0.9437,0.624952,1,1,0,44.7221,9.59629,-1.10381,1.28346
-43.9674,0.865525,0.624952,3,7,0,46.8351,9.51706,-1.03318,1.48091
-43.998,0.979548,0.624952,3,7,0,44.4867,9.8441,-1.0504,1.53449
-43.6992,0.997008,0.624952,3,7,0,44.152,9.63419,-1.00095,1.43427
-44.932,0.903953,0.624952,2,3,0,45.0586,9.35873,-1.11728,1.49945
-44.4067,1,0.624952,3,7,0,45.4492,9.79074,-0.814134,1.44074
-46.3167,0.83142,0.624952,2,7,0,47.8801,9.336,-1.35475,1.4419
-45.4737,0.992205,0.624952,3,7,0,48.2126,9.67403,-0.714377,1.69255
-44.5606,0.988094,0.624952,3,7,0,46.5305,9.4902,-0.892564,1.39154
-45.2199,0.971581,0.624952,2,7,0,45.8596,9.47912,-0.744777,1.58251
-47.7063,0.877951,0.624952,3,7,0,48.6613,10.284,-1.03405,1.47598
-46.7404,0.987761,0.624952,2,7,0,48.9048,9.18371,-0.873122,1.53065
-43.7538,0.995732,0.624952,2,3,0,46.9329,9.69296,-1.11409,1.51647
-44.086,0.899452,0.624952,1,3,0,45.4214,9.81765,-0.899748,1.51526
-43.8654,0.96687,0.624952,3,7,0,44.801,9.57992,-1.10317,1.41495
-44.4864,0.952963,0.624952,2,3,0,44.6366,9.50028,-1.19811,1.39561
-44.7574,0.988327,0.624952,3,7,0,45.429,9.91702,-0.924293,1.62673
-45.1003,0.981679,0.624952,3,7,0,45.86,9.52725,-1.35706,1.51457
-45.5174,0.855253,0.624952,3,7,0,47.7259,9.9789,-0.947621,1.7134
-44.0592,1,0.624952,2,3,0,45.4404,9.81716,-1.03707,1.57619
-43.6905,0.955272,0.624952,2,3,0,44.9802,9.63918,-0.990187,1.48119
-44.2251,0.896947,0.624952,2,7,0,45.2256,9.77322,-1.0158,1.62752
-44.587,0.962488,0.624952,3,7,0,45.4465,9.62303,-1.08577,1.28496
-45.4909,0.896544,0.624952,2,3,0,46.4386,9.70589,-0.830142,1.26814
-46.6649,0.937515,0.624952,2,3,0,46.99,9.79239,-0.863048,1.19882
-46.9082,0.97101,0.624952,3,7,0,48.1259,9.59206,-1.33339,1.8612
-46.1603,0.991941,0.624952,3,7,0,48.3001,9.78289,-0.791846,1.25265
-47.0144,0.791428,0.624952,2,3,0,50.1951,10.0713,-0.722589,1.3919
-45.5601,1,0.624952,2,3,0,47.5184,10.0122,-0.910282,1.36106
-46.4026,0.955046,0.624952,3,7,0,47.7966,9.55474,-1.50957,1.5752
-45.5741,0.965906,0.624952,3,7,0,49.1207,10.039,-0.820265,1.4999
-45.268,0.964228,0.624952,3,7,0,47.2482,9.41164,-1.11203,1.68495
-45.4559,0.992993,0.624952,3,7,0,45.9971,9.37718,-1.02509,1.69667
-44.3854,0.985814,0.624952,3,7,0,45.9492,9.45787,-0.961617,1.54401
-44.2183,0.814983,0.624952,1,3,0,47.3444,9.8009,-1.01615,1.61694
-46.7024,0.888571,0.624952,2,7,0,47.4325,9.33544,-0.733366,1.38384
-44.657,1,0.624952,2,3,0,47.005,9.55504,-0.815557,1.39452
-46.2929,0.858385,0.624952,3,7,0,48.1327,9.67553,-0.891564,1.19911
-44.5574,1,0.624952,2,7,0,46.1631,9.7568,-1.11743,1.67261
-45.1511,0.977254,0.624952,2,7,0,45.6125,9.98302,-1.00141,1.65956
-44.8414,0.913459,0.624952,3,7,0,47.9267,9.44168,-0.999098,1.34648
-44.3741,1,0.624952,2,3,0,44.9992,9.46195,-1.08288,1.40325
-46.7629,0.884398,0.624952,2,3,0,47.5302,9.93048,-1.13317,1.20746
-44.2961,1,0.624952,2,7,0,47.2583,9.51119,-1.19871,1.50255
-44.0302,0.834829,0.624952,1,3,0,46.7954,9.7036,-0.955119,1.59205
-45.3853,0.919482,0.624952,2,3,0,45.5496,9.60465,-0.658033,1.51023
-46.8067,0.938631,0.624952,3,7,0,47.8357,9.93691,-1.23898,1.2321
-43.9609,1,0.624952,2,3,0,46.8084,9.84096,-1.00234,1.42685
-44.659,0.891764,0.624952,2,7,0,46.3864,9.60732,-0.929845,1.30052
-44.5313,0.98737,0.624952,3,7,0,45.546,9.75656,-1.11217,1.67007
-44.2863,0.96937,0.624952,3,7,0,45.7803,9.62375,-0.997612,1.31747
-44.4222,0.962677,0.624952,2,3,0,45.0087,9.49713,-0.961774,1.36983
-45.166,0.926011,0.624952,3,7,0,46.0192,9.95136,-1.16022,1.66338
-45.7754,0.976798,0.624952,2,7,0,46.518,10.0021,-0.870681,1.71018
-44.3082,1,0.624952,2,3,0,46.0958,9.73576,-1.09812,1.64236
-45.1851,0.971958,0.624952,3,7,0,45.7683,9.45945,-1.3242,1.46427
-44.6674,0.998303,0.624952,3,7,0,45.7472,9.41745,-1.16656,1.51471
-44.9024,0.99686,0.624952,2,3,0,45.0838,9.41464,-1.18033,1.58722
-48.0588,0.825104,0.624952,2,3,0,48.2636,9.23044,-1.46819,1.5054
-44.364,0.966654,0.624952,3,7,0,49.4751,9.90108,-1.05995,1.38478
-45.2702,0.912484,0.624952,3,7,0,46.2542,9.40406,-1.1016,1.68176
-44.2087,0.983593,0.624952,2,7,0,45.938,9.56459,-1.0482,1.34229
-44.1723,1,0.624952,3,7,0,44.3204,9.61041,-1.06466,1.33017
-48.4044,0.750438,0.624952,2,3,0,49.1909,10.0871,-1.31503,1.26033
-47.1911,1,0.624952,2,3,0,48.9592,9.92323,-1.3545,1.25616
-47.3702,1,0.624952,3,7,0,48.6809,9.4453,-0.52507,1.6886
-46.6892,0.998082,0.624952,3,7,0,49.0511,9.29349,-0.750221,1.70273
-45.2856,0.989906,0.624952,3,7,0,47.2459,9.83663,-1.31896,1.34797
-44.0862,0.943229,0.624952,2,3,0,46.6378,9.50316,-1.11465,1.46563
-43.7226,1,0.624952,3,7,0,44.0985,9.60316,-1.02194,1.44451
-46.3467,0.794777,0.624952,2,3,0,46.9799,9.6962,-0.547771,1.56729
-46.8661,0.923421,0.624952,3,7,0,49.8066,9.74032,-1.56561,1.59269
-46.8474,0.968489,0.624952,3,7,0,48.7759,9.73185,-0.506281,1.52826
-46.3368,1,0.624952,3,7,0,48.2081,9.45488,-1.46495,1.48925
-44.9735,0.964546,0.624952,2,3,0,47.2625,9.44313,-1.19239,1.36193
-44.5168,1,0.624952,3,7,0,45.5104,9.8849,-0.860537,1.4385
-46.04,0.927184,0.624952,3,7,0,46.6219,9.79144,-1.10652,1.84342
-45.4111,0.929251,0.624952,2,3,0,47.993,9.87739,-1.11294,1.75124
-44.1959,0.996448,0.624952,2,7,0,45.4124,9.63677,-1.09933,1.32512
-44.1499,0.981988,0.624952,2,3,0,44.6172,9.54947,-1.03076,1.36038
-44.9625,0.911125,0.624952,3,7,0,46.0294,9.80829,-1.28169,1.63907
-43.7002,0.999652,0.624952,2,3,0,44.992,9.6584,-1.11169,1.44287
-43.9968,0.981634,0.624952,2,7,0,44.0532,9.51468,-1.07016,1.44738
-44.2088,0.986755,0.624952,2,3,0,44.3432,9.50505,-1.05371,1.3846
-44.5551,0.971476,0.624952,3,7,0,45.1293,9.92763,-1.15376,1.55806
-44.877,0.976902,0.624952,3,7,0,45.6824,9.42979,-0.979295,1.35696
-45.4629,0.979558,0.624952,3,7,0,46.0782,9.88965,-1.26888,1.6919
-44.1687,0.992968,0.624952,3,7,0,45.863,9.51164,-0.946642,1.53858
-44.4338,0.900139,0.624952,3,7,0,46.1583,9.94077,-1.06087,1.42909
-45.3705,0.941957,0.624952,3,7,0,46.015,9.55201,-0.891494,1.2705
-45.4132,0.999348,0.624952,2,7,0,45.8397,9.53293,-0.824745,1.30505
-45.655,0.989293,0.624952,2,7,0,46.0925,9.4986,-0.902713,1.26562
-46.1551,0.970929,0.624952,3,7,0,47.5196,10.0083,-0.970416,1.78285
-45.3208,0.996586,0.624952,3,7,0,47.3196,9.75488,-1.30431,1.69296
-44.1374,0.981206,0.624952,2,7,0,46.0003,9.67023,-1.23154,1.52914
-44.2445,0.998164,0.624952,3,7,0,44.4875,9.61771,-0.837872,1.42741
-43.9635,1,0.624952,2,3,0,44.2472,9.66844,-0.878947,1.4455
-46.0705,0.833232,0.624952,3,7,0,47.476,9.22394,-1.0723,1.49633
-45.167,0.98292,0.624952,3,7,0,47.8364,9.69796,-1.39941,1.53483
-45.6596,0.975394,0.624952,3,7,0,46.8064,9.39035,-0.758885,1.61022
-46.8771,0.889997,0.624952,2,3,0,47.6609,9.28608,-0.703085,1.46465
-48.1124,0.948225,0.624952,2,3,0,48.1892,9.211,-0.659979,1.45041
-46.9539,1,0.624952,2,3,0,48.6347,9.31428,-0.732647,1.37896
-47.4186,0.984025,0.624952,3,7,0,48.9293,10.1045,-1.38185,1.72791
-47.8177,0.995705,0.624952,2,3,0,47.9517,10.1266,-1.37644,1.77395
-43.7169,0.994562,0.624952,3,7,0,48.3937,9.67471,-0.956458,1.45407
-43.7169,0.704008,0.624952,1,3,0,47.6731,9.67471,-0.956458,1.45407
-43.8939,0.985565,0.624952,3,7,0,44.0404,9.77417,-1.15402,1.50347
-44.0574,0.913106,0.624952,3,7,0,46.0303,9.61265,-0.883577,1.53462
-45.6051,0.871689,0.624952,2,3,0,46.1166,9.54493,-0.907579,1.78401
-45.4205,0.999457,0.624952,3,7,0,46.3066,9.92615,-1.04246,1.28059
-43.941,0.970895,0.624952,3,7,0,46.5782,9.80155,-1.14834,1.5041
-45.8406,0.782974,0.624952,2,3,0,48.8615,9.55051,-1.3369,1.30091
-44.1701,0.995119,0.624952,2,3,0,46.4942,9.56543,-0.864003,1.48645
-45.8053,0.866765,0.624952,2,3,0,46.5132,9.30669,-1.24628,1.56961
-45.5099,0.895398,0.624952,2,3,0,48.1212,9.30173,-1.0933,1.60322
-44.6338,0.984924,0.624952,3,7,0,46.5973,9.97718,-1.01041,1.53475
-47.7491,0.89721,0.624952,3,7,0,48.4782,9.79972,-0.489349,1.78316
-46.0007,1,0.624952,3,7,0,48.7462,9.43427,-0.77657,1.73771
-46.4686,0.974495,0.624952,3,7,0,48.264,10.0228,-0.78266,1.35009
-44.1775,0.997394,0.624952,2,7,0,46.7636,9.7382,-0.887265,1.37718
-47.0481,0.679056,0.624952,2,7,0,48.8313,9.55285,-1.32807,1.87158
-44.8295,0.995707,0.624952,3,7,0,48.274,9.55256,-1.00845,1.28354
-44.1269,0.95961,0.624952,3,7,0,46.1425,9.86187,-0.963746,1.53814
-46.4991,0.844863,0.624952,2,3,0,46.9855,9.81981,-0.578344,1.67838
-45.631,0.968715,0.624952,3,7,0,47.6022,9.79892,-1.40276,1.63149
-49.9409,0.813292,0.624952,2,3,0,50.0612,9.69806,-1.73899,1.84659
-45.0312,1,0.624952,3,7,0,50.5371,10.0275,-1.1258,1.52193
-44.3987,0.997213,0.624952,2,3,0,45.347,9.92765,-0.944154,1.49937
-44.0996,1,0.624952,2,3,0,44.5806,9.8225,-1.02786,1.58231
-45.2671,0.933638,0.624952,3,7,0,45.9017,9.41556,-0.967613,1.69267
-44.7897,0.993287,0.624952,2,3,0,45.58,9.49597,-1.0451,1.67481
-44.1013,0.998098,0.624952,3,7,0,45.1965,9.88384,-1.07312,1.50456
-44.147,0.998083,0.624952,3,7,0,44.4213,9.5013,-0.991053,1.41543
-43.8973,0.991553,0.624952,3,7,0,44.4539,9.8255,-1.02764,1.42222
-43.7038,0.998238,0.624952,2,3,0,43.9658,9.70136,-1.07414,1.51548
-44.5824,0.871823,0.624952,1,3,0,45.5537,9.81047,-1.27043,1.56678
-46.1168,0.885508,0.624952,2,3,0,47.283,9.63301,-0.999962,1.18966
-45.8211,0.999752,0.624952,2,7,0,46.703,9.51191,-0.999248,1.23
-44.309,1,0.624952,2,3,0,45.981,9.81017,-1.19721,1.57492
-43.9973,0.999675,0.624952,2,3,0,44.4487,9.75483,-1.19806,1.50328
-44.4291,0.973031,0.624952,2,3,0,44.5659,9.85674,-1.23999,1.49889
-44.5496,0.9839,0.624952,2,3,0,44.904,9.80999,-1.28752,1.52098
-45.5105,0.733597,0.624952,3,7,0,51.3442,9.92167,-0.776671,1.6712
-44.7486,0.991062,0.624952,3,7,0,46.2779,9.81679,-0.806092,1.38563
-45.7539,0.864856,0.624952,2,3,0,46.7565,9.95013,-0.796357,1.35232
-43.7029,0.965072,0.624952,3,7,0,46.6257,9.69951,-1.04232,1.52113
-44.1005,0.878099,0.624952,3,7,0,46.652,9.52646,-1.0293,1.38805
-44.2224,0.932471,0.624952,3,7,0,45.7639,9.83094,-0.941468,1.58492
-44.012,0.983107,0.624952,3,7,0,44.9614,9.55514,-0.990644,1.39188
-45.1623,0.923378,0.624952,2,3,0,45.4652,9.35258,-0.896074,1.48051
-44.8866,0.98592,0.624952,3,7,0,46.5885,9.91754,-1.22643,1.59846
-45.7143,0.972734,0.624952,3,7,0,46.2576,9.5706,-0.900485,1.23984
-44.0319,0.96153,0.624952,2,3,0,46.4515,9.66732,-0.976705,1.59821
-44.8983,0.834856,0.624952,1,3,0,47.2323,9.84233,-0.767802,1.42757
-44.9761,0.988338,0.624952,3,7,0,45.9831,9.68904,-1.18595,1.26874
-45.2412,0.974365,0.624952,3,7,0,46.3702,9.83532,-0.911208,1.73948
-44.4465,0.962928,0.624952,2,7,0,46.5559,9.71789,-1.1982,1.32601
-44.2301,1,0.624952,3,7,0,44.8011,9.73361,-1.06902,1.31642
-43.7167,0.993877,0.624952,2,3,0,44.3972,9.73033,-0.98119,1.50036
-44.0049,0.990553,0.624952,3,7,0,44.022,9.74486,-0.872819,1.49362
-43.9491,0.918832,0.624952,3,7,0,45.3813,9.64772,-1.18597,1.41532
-44.5166,0.882964,0.624952,2,3,0,45.6445,9.73345,-0.973713,1.29528
-45.9606,0.757111,0.624952,3,7,0,48.7598,9.63212,-1.14192,1.83497
-43.6662,0.887161,0.624952,1,3,0,48.6678,9.7026,-1.06607,1.49921
-44.8247,0.823892,0.624952,1,3,0,46.3715,9.81107,-1.33475,1.46334
-43.7047,0.89499,0.624952,1,3,0,46.3745,9.68366,-1.07301,1.51699
-44.1865,0.948533,0.624952,2,3,0,44.4065,9.58855,-1.19297,1.55977
-45.142,0.937118,0.624952,2,7,0,46.1578,9.67893,-0.678532,1.53036
-45.0481,0.997947,0.624952,3,7,0,46.3403,9.41161,-1.08895,1.65369
-44.3447,0.973343,0.624952,3,7,0,45.9267,9.8502,-0.989497,1.61328
-44.7084,0.97158,0.624952,3,7,0,45.4147,9.89821,-1.09371,1.33341
-44.3125,1,0.624952,3,7,0,45.1709,9.45389,-1.0945,1.44988
-48.8158,0.819638,0.624952,2,7,0,49.5616,9.24897,-1.37388,1.90606
-50.9337,0.933241,0.624952,2,7,0,51.8168,9.20847,-1.67811,1.83762
-50.5162,0.989388,0.624952,2,7,0,51.7585,9.3393,-1.64066,1.94158
-50.5979,0.965833,0.624952,2,7,0,51.5023,9.32917,-1.52452,2.04455
-50.0311,1,0.624952,3,7,0,51.8046,9.35266,-1.65573,1.86684
-44.7722,1,0.624952,2,3,0,50.2468,9.73423,-1.33427,1.55504
-46.2029,0.875044,0.624952,3,7,0,48.0223,9.43805,-0.958344,1.24369
-44.754,0.976029,0.624952,3,7,0,47.4872,9.94392,-0.859636,1.49937
-44.6308,0.972887,0.624952,3,7,0,45.7392,9.53218,-1.25236,1.57744
-44.6683,0.988475,0.624952,2,3,0,45.1449,9.42376,-1.16946,1.53363
-45.0867,0.816746,0.624952,3,7,0,48.1056,9.63937,-0.949098,1.25539
-44.7746,0.934899,0.624952,2,3,0,46.1435,9.72354,-0.924881,1.28476
-43.802,1,0.624952,2,3,0,44.804,9.62517,-0.9518,1.42973
-44.4103,0.919744,0.624952,3,7,0,45.1844,9.77799,-1.2172,1.59735
-44.6384,0.976045,0.624952,3,7,0,45.4474,9.52472,-1.19755,1.34784
-46.1336,0.871278,0.624952,2,3,0,47.0108,9.45254,-1.03845,1.2325
-44.1957,1,0.624952,2,3,0,46.4202,9.84439,-0.943304,1.56844
-44.6983,0.959667,0.624952,3,7,0,45.681,9.59416,-1.20034,1.31141
-44.7442,0.994248,0.624952,3,7,0,45.701,9.76558,-1.06393,1.70526
-44.4948,0.95987,0.624952,3,7,0,46.2654,9.91965,-0.933244,1.56253
-47.2028,0.693958,0.624952,2,3,0,49.3061,10.1607,-0.988907,1.33757
-46.3314,1,0.624952,1,1,0,47.2513,10.1154,-1.0331,1.36314
-46.0738,1,0.624952,2,7,0,46.6807,10.1202,-1.09351,1.40868
-43.7226,1,0.624952,2,3,0,46.198,9.61173,-1.00399,1.44133
-43.7749,0.984329,0.624952,3,7,0,44.0929,9.75954,-1.09758,1.51217
-43.7263,1,0.624952,2,3,0,43.7798,9.74041,-1.07668,1.51212
-43.7225,0.982683,0.624952,3,7,0,44.1236,9.69186,-1.05051,1.39811
-43.8145,0.99623,0.624952,3,7,0,43.8811,9.72142,-0.987023,1.54655
-43.7059,0.99271,0.624952,3,7,0,44.0795,9.68485,-1.08049,1.40922
-44.2026,0.957753,0.624952,3,7,0,44.464,9.49255,-1.14609,1.48993
-44.9129,0.840748,0.624952,3,7,0,48.1563,9.79728,-1.25436,1.65569
-43.9586,0.974087,0.624952,2,7,0,45.8666,9.68071,-1.20677,1.4857
-44.2951,0.932647,0.624952,2,3,0,44.9754,9.63008,-1.27044,1.49429
-45.2265,0.93852,0.624952,2,3,0,45.5188,9.70688,-1.40882,1.47042
-43.8821,0.999285,0.624952,2,7,0,45.1459,9.72475,-0.914213,1.51878
-43.7678,0.922235,0.624952,1,3,0,45.377,9.65863,-1.14749,1.45827
-43.8899,0.996617,0.624952,3,7,0,43.9263,9.73928,-0.901302,1.46629
-44.8837,0.907286,0.624952,2,3,0,45.4677,9.9332,-0.840695,1.43392
-44.2604,0.947286,0.624952,3,7,0,46.966,9.56648,-1.20342,1.55624
-44.2094,0.948907,0.624952,3,7,0,45.4522,9.61075,-1.21393,1.38733
-46.5338,0.808546,0.624952,3,7,0,48.171,9.55951,-0.564457,1.46472
