# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = weights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = weights_2.data.R
# init = 2 (Default)
# random
#   seed = 3340642632
# output
#   file = weights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-746.89,0.983742,0.834098,2,7,0,748.334,154.293,0.921492,5.23141
-746.335,1,0.834098,2,3,0,747.164,154.717,0.938413,5.09208
-746.612,0.946005,0.834098,3,11,0,747.207,154.31,0.883476,5.08741
-746.246,0.856869,0.834098,1,3,0,748.18,154.766,0.920561,5.15111
-746.228,0.982796,0.834098,2,3,0,746.541,154.76,0.911019,5.17551
-748.161,0.65111,0.834098,2,3,0,750.205,154.277,0.894788,5.44299
-747.916,0.944196,0.834098,2,3,0,749.803,154.308,0.834231,5.13946
-748.721,0.800623,0.834098,2,3,0,751.68,154.598,1.00353,5.04738
-747.574,0.78742,0.834098,2,3,0,752.956,154.391,0.87648,4.81058
-746.753,0.793227,0.834098,2,7,0,750.241,154.333,0.93453,5.18176
-747.312,0.962505,0.834098,2,3,0,747.817,154.219,0.937798,5.00706
-746.512,1,0.834098,2,3,0,747.796,154.716,0.921951,4.91191
-748.637,0.741202,0.834098,4,27,0,750.108,154.759,0.92481,4.68815
-746.784,1,0.834098,2,3,0,748.871,154.38,0.867864,5.19705
-747.389,0.872337,0.834098,3,15,0,748.882,154.26,0.872271,5.27003
-746.516,0.953894,0.834098,2,3,0,748.425,154.888,0.901224,5.05698
-746.308,0.837797,0.834098,2,3,0,748.408,154.464,0.917889,4.95705
-746.967,0.640878,0.834098,2,3,0,749.86,154.789,0.938622,5.28053
-747.854,0.880423,0.834098,1,1,0,747.863,154.881,0.94993,5.35121
-748.828,0.93948,0.834098,2,3,0,749.483,154.968,0.986982,5.20075
-746.616,1,0.834098,2,3,0,748.933,154.847,0.877894,5.15629
-748.129,0.877107,0.834098,2,7,0,748.648,154.714,0.956685,4.79017
-747.434,1,0.834098,2,3,0,748.555,154.366,0.854588,5.27857
-749.195,0.669526,0.834098,2,3,0,751.816,154.977,0.975331,5.38416
-747.993,1,0.834098,2,3,0,749.887,154.643,0.946175,5.44736
-748.085,0.962654,0.834098,5,43,0,749.649,154.375,0.860738,4.79998
-749.729,0.894927,0.834098,2,3,0,750.045,154.197,0.834642,4.81557
-749.407,0.995278,0.834098,4,23,0,751.716,154.077,0.831997,5.02114
-748.83,0.968606,0.834098,4,23,0,751.379,155.207,0.907462,4.94964
-746.689,0.912149,0.834098,2,3,0,749.891,154.826,0.918981,4.92763
-746.413,0.920241,0.834098,4,31,0,747.884,154.702,0.904235,4.91012
-748.958,0.723984,0.834098,2,3,0,749.926,154.601,0.983833,4.81065
-748.016,1,0.834098,1,1,0,749,154.656,0.970043,4.85231
-747.931,0.977584,0.834098,4,27,0,749.189,154.245,0.969035,5.14073
-749.133,0.930047,0.834098,2,3,0,749.345,155.08,0.829028,5.15721
-748.555,0.908498,0.834098,2,3,0,750.598,154.05,0.947606,5.20282
-750.96,0.893639,0.834098,2,3,0,751.511,153.78,0.918451,5.34384
-747.351,1,0.834098,2,3,0,751.45,154.577,0.835743,5.17195
-747.473,0.995827,0.834098,2,7,0,747.644,154.704,0.972032,4.9774
-748.406,0.888328,0.834098,2,3,0,749.465,154.324,0.878764,5.47448
-749.407,0.962089,0.834098,3,11,0,749.915,154.53,0.870813,5.60445
-749.668,0.947872,0.834098,3,11,0,752.24,155.041,0.93291,4.72363
-746.972,1,0.834098,2,7,0,750.008,154.544,0.844699,5.08269
-747.062,0.993339,0.834098,2,3,0,747.336,154.66,0.842648,5.06376
-747.06,0.99289,0.834098,2,7,0,747.944,154.784,0.860531,5.25342
-746.716,0.903436,0.834098,2,3,0,748.676,154.763,0.950238,5.04413
-746.717,0.999631,0.834098,2,7,0,747.009,154.484,0.864749,5.22557
-746.065,0.923561,0.834098,3,7,0,747.519,154.636,0.909201,4.98352
-747.71,0.592786,0.834098,1,3,0,750.466,154.737,0.887264,5.44166
-748.532,0.901921,0.834098,3,15,0,750.01,154.277,0.826328,5.00373
-748.532,0.759394,0.834098,1,1,0,749.869,154.277,0.826328,5.00373
-745.971,0.91637,0.834098,1,3,0,749.417,154.585,0.903867,5.13941
-746.369,0.916999,0.834098,1,3,0,746.673,154.349,0.895445,5.07593
-747.389,0.868052,0.834098,2,3,0,748.017,155.061,0.907094,5.08078
-748.05,0.97729,0.834098,2,3,0,748.609,155.109,0.90071,5.26996
-747.749,0.987419,0.834098,4,23,0,749.211,154.793,0.888238,5.43369
-751.099,0.551086,0.834098,2,3,0,753.67,154.877,0.776782,5.21799
-750.826,0.967382,0.834098,3,11,0,754.688,153.918,0.90197,5.51308
-750.368,0.95396,0.834098,2,7,0,752.924,153.787,0.908579,5.18028
-746.564,1,0.834098,2,7,0,750.086,154.728,0.872013,5.2146
-746.891,0.986064,0.834098,2,3,0,747.105,154.859,0.889511,5.27114
-746.013,0.957462,0.834098,1,3,0,747.519,154.626,0.888482,5.05525
-748.07,0.822628,0.834098,2,3,0,748.121,154.519,0.980684,4.91804
-747.961,1,0.834098,2,7,0,748.145,154.693,0.83153,5.29097
-748.537,0.925944,0.834098,4,19,0,750.484,154.069,0.955702,5.10314
-746.695,0.683502,0.834098,1,3,0,753.318,154.917,0.888728,5.09326
-747.27,0.963824,0.834098,2,3,0,747.544,154.88,0.851728,5.10143
-749.739,0.772596,0.834098,2,3,0,750.427,154.74,1.01737,5.23613
-747.872,0.985898,0.834098,2,7,0,750.661,154.946,0.873034,5.35412
-746.517,0.984128,0.834098,2,3,0,748.259,154.788,0.922518,5.22537
-747.591,0.706345,0.834098,4,19,0,751.128,154.327,0.872998,5.35695
-747.156,0.986763,0.834098,2,3,0,748.422,154.537,0.947726,5.32176
-751.801,0.656365,0.834098,2,7,0,752.364,155.411,0.834014,5.21583
-747.256,1,0.834098,2,3,0,751.636,154.513,0.970562,5.17201
-748.63,0.806118,0.834098,2,3,0,750.046,154.703,0.824546,5.36155
-747.109,0.956848,0.834098,2,7,0,749.865,154.663,0.867362,4.85813
-747.324,0.852455,0.834098,2,3,0,749.076,154.401,0.846776,4.98301
-748.796,0.732559,0.834098,1,1,0,748.923,154.418,0.811751,4.99542
-748.236,1,0.834098,2,3,0,749.096,154.541,0.817493,5.01267
-746.729,1,0.834098,2,3,0,748.198,154.625,0.953781,4.99257
-746.826,0.590853,0.834098,3,15,0,751.858,154.607,0.864636,4.91053
-746.871,0.978651,0.834098,2,7,0,747.683,154.254,0.916617,5.002
-748.075,0.622221,0.834098,2,3,0,751.726,154.415,0.924006,5.47365
-746.918,0.908972,0.834098,2,3,0,750.203,154.341,0.948681,5.06479
-747.525,0.969535,0.834098,2,3,0,748.179,154.323,0.953504,5.27993
-746.729,1,0.834098,2,3,0,747.419,154.384,0.931125,5.24042
-747.094,0.918124,0.834098,2,3,0,747.887,154.486,0.959461,5.23181
-747.147,0.946422,0.834098,2,3,0,748.335,154.907,0.949887,5.11193
-747.73,0.963574,0.834098,2,3,0,747.876,154.248,0.846012,5.10667
-748.636,0.803242,0.834098,4,19,0,752.25,154.888,0.990447,5.03807
-745.95,1,0.834098,2,3,0,748.277,154.651,0.900449,5.09395
-749.189,0.48813,0.834098,1,3,0,751.581,154.898,0.971778,5.44598
-746.699,0.968009,0.834098,2,3,0,749.794,154.61,0.864838,4.93602
-747.204,0.723993,0.834098,2,3,0,749.726,155.002,0.906837,5.20927
-748.403,0.807776,0.834098,2,3,0,749.936,155.143,0.93203,4.97554
-749.07,0.874225,0.834098,2,7,0,750.82,154.434,0.820613,5.39026
-749.41,0.866922,0.834098,4,23,0,752.147,154.682,1.01371,5.22529
-747.608,1,0.834098,2,3,0,749.218,154.676,0.971164,5.27647
-746.629,0.993755,0.834098,2,3,0,748.022,154.496,0.920762,5.29261
-746.433,1,0.834098,1,1,0,746.646,154.55,0.923036,5.25816
-746.196,0.903895,0.834098,2,3,0,747.568,154.791,0.911266,5.10618
-746.708,0.943661,0.834098,3,11,0,746.877,154.261,0.897825,5.10884
-746.999,0.717799,0.834098,1,3,0,750.152,154.903,0.941165,5.0227
-746.745,0.921877,0.834098,2,7,0,748.428,154.531,0.853284,5.14303
-746.754,0.97511,0.834098,4,19,0,747.421,154.454,0.8557,5.10923
-746.424,0.873199,0.834098,2,3,0,748.4,154.577,0.937629,4.96497
-746.424,0.795903,0.834098,2,3,0,748.299,154.577,0.937629,4.96497
-748.358,0.776323,0.834098,2,3,0,749.015,154.952,0.960054,5.34557
-756.068,0.524125,0.834098,2,7,0,757.262,153.413,0.850626,5.28776
-754.888,0.967477,0.834098,3,11,0,756.932,155.666,0.955692,4.98541
-751.518,1,0.834098,2,3,0,756.659,153.895,0.822914,5.33349
-748.355,1,0.834098,2,3,0,751.265,154.086,0.858878,5.18497
-749.703,0.811742,0.834098,3,11,0,752.403,153.981,0.84737,5.27869
-747.328,1,0.834098,2,3,0,750.509,154.405,0.841072,5.09434
-746.863,1,0.834098,2,3,0,747.567,154.58,0.850208,5.17404
-747.325,0.968344,0.834098,3,15,0,747.737,154.675,0.954366,4.87457
-747.507,0.986013,0.834098,3,11,0,747.825,154.727,0.965685,4.92217
-748.336,0.872477,0.834098,2,3,0,749.128,154.627,0.814941,5.01842
-749.422,0.939288,0.834098,2,3,0,749.9,154.455,0.79625,5.07474
-747.838,0.966367,0.834098,3,11,0,752.076,154.597,0.982031,5.2408
-747.945,0.974177,0.834098,1,1,0,748.258,154.581,0.986124,5.21956
-746.102,1,0.834098,2,3,0,747.867,154.465,0.912975,5.13805
-746.69,0.882102,0.834098,2,3,0,747.313,154.721,0.95278,5.12732
-746.478,0.952752,0.834098,2,3,0,747.528,154.565,0.872014,4.95322
-747.162,0.934017,0.834098,2,3,0,747.36,154.515,0.948524,5.31614
-746.476,0.897483,0.834098,2,3,0,748.578,154.808,0.885892,5.19101
-748.215,0.666947,0.834098,2,3,0,749.663,154.996,0.970618,5.09851
-746.325,0.958517,0.834098,2,3,0,748.889,154.603,0.929272,5.21642
-746.024,0.934724,0.834098,1,3,0,747.03,154.609,0.888493,5.03823
-746.245,0.924399,0.834098,2,3,0,746.762,154.426,0.926042,5.0859
-747.061,0.919506,0.834098,2,3,0,747.395,154.545,0.939708,5.33382
-746.439,0.82741,0.834098,2,3,0,749.251,154.407,0.878047,5.01745
-747.807,0.847324,0.834098,2,7,0,748.087,154.621,0.981941,5.23143
-747.062,0.961275,0.834098,2,3,0,748.2,154.431,0.849128,5.0236
-747.148,0.995143,0.834098,2,7,0,747.86,154.526,0.844231,5.20109
-746.688,1,0.834098,2,3,0,747.109,154.518,0.857963,5.17495
-746.516,0.940413,0.834098,3,11,0,747.944,154.634,0.859536,5.08632
-746.935,0.959454,0.834098,2,3,0,747.243,154.41,0.954512,5.17163
-748.319,0.880881,0.834098,2,3,0,748.943,155.178,0.893528,5.04015
-746.931,1,0.834098,2,3,0,748.454,154.237,0.912157,5.18413
-746.313,0.986792,0.834098,2,3,0,747.283,154.422,0.891962,4.98528
-747.345,0.87072,0.834098,2,3,0,747.676,154.688,0.957211,4.88796
-747.334,0.997037,0.834098,4,31,0,747.946,154.774,0.957812,4.92361
-751.022,0.76469,0.834098,4,15,0,751.136,154.364,0.842136,5.6655
-747.17,1,0.834098,2,3,0,751.266,154.634,0.895678,5.39367
-748.39,0.92745,0.834098,3,11,0,748.819,154.931,0.873474,4.78581
-746.985,1,0.834098,2,3,0,749.133,154.503,0.901328,4.82057
-749.128,0.656385,0.834098,4,23,0,751.672,154.873,0.903833,4.67193
-746.524,0.996821,0.834098,4,31,0,749.14,154.304,0.905524,5.05283
-746.524,0.684003,0.834098,2,3,0,749.799,154.304,0.905524,5.05283
-748.725,0.734597,0.834098,2,3,0,749.498,155.099,0.922222,5.39146
-750.149,0.935301,0.834098,4,19,0,750.606,155.215,0.869126,5.4476
-749.989,0.995209,0.834098,2,7,0,751.31,155.219,0.922907,5.45429
-747.242,0.972203,0.834098,2,3,0,750.62,154.889,0.944578,5.24643
-746.597,0.916291,0.834098,2,3,0,748.709,154.655,0.857008,5.09409
-749.363,0.704386,0.834098,2,7,0,750.747,154.562,0.859098,4.66262
-746.093,1,0.834098,2,3,0,749.039,154.498,0.901069,5.16728
-747.722,0.673987,0.834098,1,3,0,748.915,154.69,0.980261,5.20848
-748.01,0.818717,0.834098,2,7,0,751.545,154.117,0.876163,5.25601
-749.481,0.872958,0.834098,2,3,0,750.956,154.445,0.934775,5.60769
-748.287,0.952287,0.834098,5,39,0,751.19,155.127,0.931812,4.97353
-748.249,0.994288,0.834098,3,11,0,749.247,154.046,0.882284,5.20763
-747.061,1,0.834098,2,3,0,749.012,154.668,0.853727,5.25796
-746.944,0.995089,0.834098,2,7,0,747.371,154.768,0.876766,5.30263
-746.781,0.973894,0.834098,2,3,0,747.646,154.445,0.878748,5.28366
-746.933,0.970503,0.834098,2,7,0,747.518,154.948,0.929485,5.11656
-746.514,0.774693,0.834098,2,7,0,749.54,154.306,0.911416,5.07173
-748.11,0.837015,0.834098,2,3,0,748.525,154.886,0.911605,5.45221
-748.034,0.995343,0.834098,3,15,0,748.942,154.635,0.938215,4.74116
-747.23,1,0.834098,2,3,0,748.208,154.476,0.866867,5.33895
-748.22,0.848697,0.834098,2,3,0,749.432,154.652,0.82189,5.26825
-746.148,0.884042,0.834098,2,3,0,750.042,154.542,0.929971,5.12927
-749.744,0.668542,0.834098,2,3,0,749.825,154.091,0.830679,5.33433
-749.005,0.892011,0.834098,3,15,0,752.696,154.968,0.981596,4.92953
-747.694,0.965378,0.834098,2,3,0,750.347,154.379,0.863528,5.36943
-746.246,1,0.834098,2,3,0,747.719,154.611,0.902401,5.23674
-748.715,0.811522,0.834098,2,3,0,749.016,154.845,0.849853,4.78003
-747.728,1,0.834098,2,3,0,748.721,154.319,0.9606,5.27865
-747.956,0.990606,0.834098,2,7,0,748.076,154.86,0.843903,4.91308
-746.29,0.982703,0.834098,3,11,0,748.28,154.829,0.902736,5.0863
-746.926,0.850506,0.834098,2,3,0,748.187,154.328,0.897741,4.9007
-747.456,0.968004,0.834098,3,11,0,747.757,154.158,0.902283,4.973
-746.221,1,0.834098,2,3,0,747.371,154.776,0.921609,5.06713
-746.208,0.988731,0.834098,2,3,0,746.51,154.621,0.927818,5.18279
-746.852,0.8596,0.834098,2,3,0,747.518,154.533,0.881128,5.32446
-746.542,0.905765,0.834098,2,3,0,748.236,154.876,0.887539,5.1073
-746.39,0.987206,0.834098,2,3,0,746.787,154.439,0.932557,5.00723
-746.846,0.921141,0.834098,2,3,0,747.463,154.438,0.912208,4.85747
-746.661,0.965985,0.834098,2,3,0,747.561,154.622,0.873089,4.9072
-746.366,1,0.834098,2,3,0,746.706,154.71,0.888066,4.94212
-749.134,0.492912,0.834098,3,11,0,752.479,154.301,0.987478,5.35366
-748.073,0.961549,0.834098,2,7,0,751.234,154.806,0.942589,4.7783
-748.057,0.7923,0.834098,2,7,0,751.529,154.574,0.909887,5.50169
-746.371,1,0.834098,2,3,0,748.146,154.468,0.879594,5.19145
-748.846,0.762517,0.834098,2,3,0,749.311,154.939,0.82972,5.32002
-746.352,1,0.834098,2,3,0,748.716,154.76,0.919296,5.20368
-747.355,0.90659,0.834098,2,3,0,747.757,154.537,0.936428,4.80826
-746.653,0.997233,0.834098,3,15,0,747.735,154.435,0.941441,5.20398
-748.179,0.732183,0.834098,2,3,0,749.743,154.952,0.97042,5.23294
-747.854,0.973911,0.834098,4,27,0,750.017,154.742,0.953865,5.39209
-746.321,0.960976,0.834098,2,3,0,748.663,154.825,0.904446,5.14207
-747.596,0.88673,0.834098,2,3,0,747.908,154.677,0.902103,5.44639
-748.795,0.876089,0.834098,3,15,0,750.081,154.481,0.887862,4.66668
-747.648,1,0.834098,2,3,0,748.907,154.513,0.867446,4.79337
-750.407,0.733262,0.834098,2,3,0,751.352,154.883,0.815466,4.78575
-748.225,1,0.834098,2,3,0,751.753,154.193,0.937972,4.85324
-747.65,0.988467,0.834098,2,7,0,749.498,154.41,0.87071,4.80867
-748.681,0.610638,0.834098,2,3,0,752.32,154.566,0.807987,5.20623
-748.167,0.976331,0.834098,2,3,0,750.378,154.35,0.98187,4.99984
-746.871,1,0.834098,2,3,0,748.615,154.662,0.902263,5.35103
-747.11,0.751361,0.834098,2,3,0,750.179,154.608,0.963002,4.96312
-747.815,0.953627,0.834098,4,19,0,748.475,154.177,0.877557,4.91639
-746.242,1,0.834098,2,3,0,747.886,154.484,0.90908,4.95319
-748.889,0.407635,0.834098,1,3,0,753.557,154.565,0.848002,5.50695
-749.865,0.889978,0.834098,4,23,0,752.532,155.34,0.882084,5.20922
-746.142,0.911755,0.834098,2,3,0,752.008,154.656,0.894838,4.97072
-746.824,0.90963,0.834098,2,7,0,747.19,154.699,0.850866,5.10418
-749.114,0.590678,0.834098,2,3,0,751.879,153.994,0.864613,4.98148
-751.413,0.615312,0.834098,2,3,0,755.603,154.892,0.82426,4.67108
-746.723,0.881665,0.834098,2,3,0,752.995,154.837,0.866979,5.08106
-746.745,0.98458,0.834098,2,3,0,747.264,154.686,0.956556,5.05396
-747.986,0.931255,0.834098,3,15,0,748.16,155.028,0.957823,5.07138
-746.708,0.968102,0.834098,2,3,0,748.66,154.905,0.910594,5.18915
-747.311,0.914675,0.834098,2,3,0,747.945,154.957,0.862903,5.07872
-746.509,0.999356,0.834098,2,7,0,747.59,154.531,0.923825,4.90276
-746.469,0.924014,0.834098,2,7,0,747.549,154.744,0.871474,5.16495
-746.656,0.980517,0.834098,3,11,0,746.969,154.513,0.951648,5.01684
-746.221,1,0.834098,2,3,0,746.857,154.535,0.896271,4.94677
-746.129,0.996331,0.834098,3,11,0,746.407,154.483,0.893221,5.15842
-746.073,0.927905,0.834098,2,7,0,746.989,154.48,0.915758,5.03785
-746.073,0.611732,0.834098,1,3,0,749.815,154.48,0.915758,5.03785
-748.402,0.579243,0.834098,1,3,0,750.663,154.226,0.875172,5.42201
-748.131,0.994851,0.834098,3,11,0,748.466,154.91,0.922863,4.77937
-748.218,1,0.834098,2,3,0,748.897,154.714,0.9196,4.70864
-747.481,0.925395,0.834098,2,3,0,749.766,154.508,0.860012,4.83673
-746.746,0.950985,0.834098,2,3,0,748.67,154.805,0.944664,5.17
-746.255,0.882049,0.834098,2,3,0,748.223,154.383,0.907548,5.04502
-746.363,0.925727,0.834098,3,11,0,747.028,154.423,0.933457,5.06189
-750.335,0.518769,0.834098,2,3,0,752.583,154.82,0.886426,5.67892
-747.174,1,0.834098,2,3,0,750.784,154.189,0.891942,5.02533
-746.678,0.989343,0.834098,2,7,0,747.831,154.503,0.866234,5.23063
-747.441,0.896035,0.834098,2,3,0,748.2,154.403,0.909309,5.40297
-746.869,0.819433,0.834098,2,7,0,750.505,154.364,0.923984,4.90441
-747.108,0.98429,0.834098,2,3,0,747.432,154.235,0.903825,4.94832
-746.557,0.994327,0.834098,4,23,0,747.351,154.513,0.917946,4.88749
-748.851,0.763899,0.834098,2,3,0,749.398,154.275,0.881255,5.50848
-746.385,1,0.834098,2,3,0,748.847,154.563,0.878612,5.22309
-748.531,0.794753,0.834098,2,3,0,748.729,154.474,0.995463,5.23982
-746.892,1,0.834098,2,3,0,749.03,154.949,0.900622,4.99783
-746.915,0.582248,0.834098,2,7,0,752.094,154.372,0.862348,5.1926
-748.152,0.671568,0.834098,2,3,0,751.333,154.651,0.992272,5.0413
-749.767,0.805903,0.834098,2,3,0,750.736,154.825,0.793902,5.18242
-746.722,1,0.834098,2,3,0,749.819,154.435,0.90048,5.30237
-747.512,0.91691,0.834098,2,7,0,748.015,154.905,0.921888,4.84711
-748.355,0.953838,0.834098,3,11,0,748.6,154.855,0.925072,4.7375
-748.09,0.929488,0.834098,2,3,0,749.961,154.586,0.897258,5.50448
-749.426,0.839136,0.834098,1,1,0,749.502,154.562,0.878264,5.61722
-748.543,0.968726,0.834098,4,19,0,751.668,155.154,0.871856,5.24183
-748.977,0.931804,0.834098,1,1,0,749.262,155.202,0.867336,5.23972
-748.132,0.991663,0.834098,3,15,0,749.54,154.055,0.912417,4.98854
-747.3,1,0.834098,2,3,0,748.904,154.225,0.866135,5.12976
-746.858,0.999552,0.834098,3,11,0,747.498,154.951,0.920463,5.05689
-746.535,0.993651,0.834098,4,23,0,747.42,154.646,0.874002,5.24187
-753.988,0.589763,0.834098,2,3,0,754.845,153.959,0.863226,4.57911
-756.337,0.523995,0.834098,1,1,0,757.886,153.886,0.823864,4.58763
-747.999,1,0.834098,2,3,0,756.66,154.616,0.983938,4.95472
-750.076,0.727676,0.834098,2,3,0,752.789,153.883,0.926698,4.92935
-749.009,1,0.834098,1,1,0,750.317,154.015,0.916506,4.88518
-746.724,1,0.834098,3,11,0,749.172,154.309,0.876137,5.07643
-749.924,0.709441,0.834098,2,3,0,750.788,154.049,0.988201,5.0841
-750.542,1,0.834098,2,3,0,752.215,153.991,0.976401,5.37636
-747.621,1,0.834098,2,3,0,751.165,154.931,0.885819,5.3506
-745.993,0.941827,0.834098,2,3,0,748.542,154.572,0.902804,5.00993
-746.665,0.896959,0.834098,2,3,0,746.767,154.734,0.951354,5.06396
-748.152,0.867844,0.834098,2,3,0,748.445,154.135,0.853464,5.05898
-747.16,0.978691,0.834098,2,3,0,749.395,154.745,0.943612,5.31763
-748.004,0.903396,0.834098,2,7,0,749.202,155.087,0.925044,4.94975
-747.971,0.992491,0.834098,3,15,0,749.092,155.137,0.888718,5.11858
-746.064,1,0.834098,2,3,0,747.777,154.562,0.888234,5.14427
-746.846,0.839939,0.834098,2,7,0,748.016,154.716,0.887534,4.85694
-747.478,0.593929,0.834098,1,3,0,750.847,154.537,0.978097,5.14513
-747.4,0.972518,0.834098,2,3,0,748.352,154.687,0.852765,5.31842
-746.164,0.994093,0.834098,2,7,0,747.271,154.585,0.934002,5.06653
-747.196,0.910477,0.834098,2,3,0,747.369,154.917,0.88665,4.90751
-746.088,1,0.834098,2,3,0,747.31,154.691,0.886653,5.11065
-747.652,0.64597,0.834098,2,3,0,749.187,154.744,0.965107,5.30721
-747.078,0.899797,0.834098,3,7,0,749.109,154.678,0.964304,5.18963
-746.189,0.856927,0.834098,2,7,0,748.445,154.438,0.887686,5.11059
-746.746,0.938885,0.834098,2,7,0,746.919,154.529,0.957979,5.08584
-746.608,0.619234,0.834098,4,19,0,752.319,154.505,0.862896,4.99217
-747.671,0.920423,0.834098,2,3,0,747.991,154.492,0.827985,5.11152
-749.337,0.895395,0.834098,2,3,0,750.311,154.865,0.806634,5.00268
-747.004,1,0.834098,2,3,0,750.226,154.767,0.887615,4.84964
-746.307,0.737676,0.834098,2,3,0,750.241,154.442,0.933027,5.07919
-747.651,0.87719,0.834098,2,3,0,747.944,154.316,0.884213,5.38294
-746.208,1,0.834098,2,3,0,747.647,154.523,0.913715,5.21223
-747.632,0.672319,0.834098,2,3,0,751.317,154.814,0.879764,4.80185
-748.505,0.814606,0.834098,3,15,0,750.583,154.21,0.922395,5.44489
-747.135,0.877445,0.834098,3,11,0,750.507,154.759,0.913232,4.82021
-746.813,0.970494,0.834098,2,3,0,747.786,154.571,0.92399,5.33071
-747.445,0.921908,0.834098,2,3,0,748.122,154.359,0.883877,5.37237
-747.262,0.995629,0.834098,3,11,0,747.639,154.798,0.909625,4.81598
-746.635,1,0.834098,2,3,0,747.747,154.352,0.884951,4.97094
-746.696,0.986904,0.834098,3,11,0,747.329,154.379,0.918486,5.26062
-747.696,0.756916,0.834098,2,3,0,749.494,154.985,0.861757,5.23357
-746.696,0.959285,0.834098,2,7,0,748.541,154.743,0.874124,4.9265
-748.505,0.788958,0.834098,2,3,0,749.254,154.161,0.865015,5.36447
-746.856,1,0.834098,2,3,0,748.58,154.91,0.922667,4.97652
-746.028,0.992753,0.834098,3,11,0,746.913,154.67,0.919927,5.10439
-746.724,0.932179,0.834098,3,11,0,746.834,154.542,0.861784,4.95356
-746.884,0.990054,0.834098,3,11,0,747.346,154.614,0.956743,5.21517
-751.519,0.602582,0.834098,2,3,0,752.336,154.304,1.03848,5.22199
-747.557,1,0.834098,2,7,0,751.593,154.376,0.854908,5.31112
-747.267,0.780521,0.834098,2,7,0,750.122,154.706,0.942075,5.35101
-746.819,0.970271,0.834098,3,11,0,748.09,154.859,0.937902,4.99628
-747.107,0.915969,0.834098,2,3,0,748.146,154.956,0.886326,4.97158
-747.303,0.989597,0.834098,2,3,0,747.588,155.032,0.903621,5.01378
-747.333,0.977401,0.834098,4,27,0,748.528,154.434,0.853038,4.91236
-746.105,1,0.834098,2,3,0,747.449,154.699,0.886653,5.11642
-746.221,0.914378,0.834098,1,3,0,746.842,154.604,0.937212,5.10451
-746.177,0.941794,0.834098,1,3,0,746.915,154.606,0.900423,4.94675
-747.963,0.802675,0.834098,2,3,0,748.209,154.152,0.927498,5.31033
-749.614,0.84086,0.834098,2,3,0,750.843,155.12,0.860548,4.82005
-750.111,0.952104,0.834098,3,11,0,752.364,154.041,0.966281,5.41806
-747.004,1,0.834098,2,3,0,750.294,154.399,0.856437,5.19889
-746.749,0.827293,0.834098,2,3,0,748.935,154.509,0.946078,5.23872
-747.139,0.979097,0.834098,2,3,0,747.295,154.633,0.959341,5.26235
-747.083,0.914459,0.834098,3,11,0,748.614,154.873,0.947877,5.19197
-747.355,0.755261,0.834098,2,3,0,751.023,154.223,0.930646,4.95133
-746.159,0.847756,0.834098,2,3,0,749.414,154.756,0.889997,5.09276
-746.564,0.882048,0.834098,2,3,0,747.335,154.558,0.941538,5.225
-746.191,1,0.834098,2,3,0,746.576,154.498,0.927272,5.15088
-748.604,0.647557,0.834098,1,3,0,749.561,154.775,0.993637,5.25607
-747.363,0.998052,0.834098,2,3,0,749.588,154.439,0.843137,5.2176
-749.054,0.867656,0.834098,2,3,0,750.206,154.002,0.940614,4.95532
-747.638,0.965139,0.834098,2,3,0,750.585,154.933,0.851228,5.2025
-746.184,0.985966,0.834098,2,3,0,748.205,154.676,0.88245,5.00791
-746.679,0.769113,0.834098,1,3,0,748.111,154.623,0.954112,5.16269
-747.25,0.93947,0.834098,2,3,0,747.928,154.656,0.904205,4.78484
-747.058,0.923111,0.834098,2,3,0,748.481,154.553,0.923801,4.81816
-747.765,0.956313,0.834098,2,3,0,748.182,154.398,0.887641,4.77044
-746.166,0.999942,0.834098,5,31,0,747.648,154.695,0.922233,4.99839
-746.338,0.983693,0.834098,3,15,0,746.504,154.839,0.909922,5.05513
-746.888,0.957586,0.834098,2,3,0,747.096,154.93,0.926956,5.16849
-747.086,0.896023,0.834098,3,15,0,748.578,154.387,0.892151,4.84852
-748.698,0.826165,0.834098,2,3,0,749.798,154.939,0.92415,4.74122
-746.622,1,0.834098,2,3,0,748.729,154.503,0.874839,5.25639
-747.844,0.90041,0.834098,2,3,0,748.205,154.511,0.98544,5.04667
-746.92,1,0.834098,2,7,0,748.423,154.93,0.897994,5.22364
-747.872,0.886576,0.834098,2,7,0,748.544,154.14,0.862303,5.14573
