# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = MedianAgeDivorce_2.data.R
# init = 2 (Default)
# random
#   seed = 592096645
# output
#   file = MedianAgeDivorce_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-44.2025,0.769794,0.661934,2,7,0,47.497,9.86089,-0.954408,1.37863,10.5805,10.676,10.1033,11.5349,9.1489,10.1988,8.38538,9.33979,6.38112,9.53067,10.0079,9.05346,12.5848,8.95802,10.1988,10.4851,10.8668,11.0577,10.0079,9.53067,8.6717,7.52641,9.53067,9.62611,10.1033,10.2942,10.1988,10.4851,9.1489,8.28994,10.1033,7.62185,10.1988,10.5805,9.62611,11.4395,9.91243,8.86258,7.81273,9.53067,10.2942,10.676,10.676,12.4893,9.05346,9.53067,10.0079,10.8668,9.62611,11.6304
-45.1161,0.794416,0.661934,3,7,0,47.4018,9.46286,-0.673795,1.6738,9.9709,10.0383,9.634,10.6447,8.96021,9.70138,8.42117,9.09497,7.0062,9.22973,9.56663,8.89283,11.3859,8.82545,9.70138,9.90352,10.173,10.3078,9.56663,9.22973,8.62331,7.81476,9.22973,9.29711,9.634,9.76876,9.70138,9.90352,8.96021,8.35379,9.634,7.88214,9.70138,9.9709,9.29711,10.5773,9.49925,8.75807,8.0169,9.22973,9.76876,10.0383,10.0383,11.3185,8.89283,9.22973,9.56663,10.173,9.29711,10.7121
-43.6436,0.99706,0.661934,2,3,0,45.3076,9.62437,-0.937295,1.50039,10.3311,10.4248,9.86244,11.2684,8.92514,9.95617,8.17531,9.1126,6.20699,9.30006,9.76871,8.83141,12.2994,8.73768,9.95617,10.2374,10.6123,10.7997,9.76871,9.30006,8.4565,7.33174,9.30006,9.39379,9.86244,10.0499,9.95617,10.2374,8.92514,8.08158,9.86244,7.42547,9.95617,10.3311,9.39379,11.1747,9.67498,8.64396,7.61293,9.30006,10.0499,10.4248,10.4248,12.2057,8.83141,9.30006,9.76871,10.6123,9.39379,11.3621
-45.2384,0.856212,0.661934,2,3,0,45.6017,9.89306,-0.787164,1.75094,10.4866,10.5653,10.093,11.2737,9.30583,10.1717,8.6761,9.46327,7.02306,9.6207,10.0143,9.22712,12.1396,9.1484,10.1717,10.4079,10.7227,10.8802,10.0143,9.6207,8.91225,7.96765,9.6207,9.69941,10.093,10.2504,10.1717,10.4079,9.30583,8.59738,10.093,8.04637,10.1717,10.4866,9.69941,11.195,9.93556,9.06968,8.2038,9.6207,10.2504,10.5653,10.5653,12.0609,9.22712,9.6207,10.0143,10.7227,9.69941,11.3525
-45.4138,0.98453,0.661934,2,3,0,46.1873,9.75878,-0.639948,1.75054,10.2413,10.3053,9.92133,10.8813,9.28138,9.98532,8.76942,9.40937,7.42553,9.53736,9.85733,9.21739,11.5852,9.15339,9.98532,10.1773,10.4333,10.5613,9.85733,9.53736,8.96141,8.19347,9.53736,9.60135,9.92133,10.0493,9.98532,10.1773,9.28138,8.70543,9.92133,8.25746,9.98532,10.2413,9.60135,10.8173,9.79334,9.0894,8.38545,9.53736,10.0493,10.3053,10.3053,11.5212,9.21739,9.53736,9.85733,10.4333,9.60135,10.9452
-46.0501,0.947878,0.661934,3,7,0,47.5855,9.28275,-0.881436,1.347,9.94735,10.0355,9.50664,10.8288,8.6252,9.59478,7.92005,8.80149,6.06904,8.97778,9.41849,8.53706,11.7984,8.44891,9.59478,9.85921,10.2118,10.3881,9.41849,8.97778,8.18448,7.12676,8.97778,9.06592,9.50664,9.68292,9.59478,9.85921,8.6252,7.83191,9.50664,7.2149,9.59478,9.94735,9.06592,10.7406,9.33035,8.36077,7.39119,8.97778,9.68292,10.0355,10.0355,11.7102,8.53706,8.97778,9.41849,10.2118,9.06592,10.9169
-45.8312,1,0.661934,3,7,0,47.1666,10.1358,-0.859784,1.61972,10.784,10.87,10.3541,11.6438,9.49436,10.4401,8.80653,9.66632,7.00098,9.83827,10.2682,9.40838,12.5896,9.3224,10.4401,10.6981,11.042,11.2139,10.2682,9.83827,9.06447,8.03273,9.83827,9.92425,10.3541,10.5261,10.4401,10.6981,9.49436,8.72055,10.3541,8.1187,10.4401,10.784,9.92425,11.5578,10.1822,9.23642,8.29066,9.83827,10.5261,10.87,10.87,12.5036,9.40838,9.83827,10.2682,11.042,9.92425,11.7298
-45.0404,0.98787,0.661934,3,7,0,46.4615,10.0559,-0.879848,1.56069,10.7193,10.8072,10.2793,11.5991,9.39949,10.3673,8.69561,9.57546,6.84793,9.75143,10.1914,9.31151,12.5669,9.22352,10.3673,10.6313,10.9832,11.1592,10.1914,9.75143,8.95957,7.90375,9.75143,9.83941,10.2793,10.4553,10.3673,10.6313,9.39949,8.60763,10.2793,7.99173,10.3673,10.7193,9.83941,11.5111,10.1034,9.13554,8.1677,9.75143,10.4553,10.8072,10.8072,12.479,9.31151,9.75143,10.1914,10.9832,9.83941,11.6871
-43.4847,1,0.661934,2,3,0,45.0326,9.6997,-0.855597,1.41377,10.3448,10.4304,9.91702,11.2004,9.06143,10.0026,8.37695,9.23255,6.58019,9.40367,9.83147,8.97587,12.1416,8.89031,10.0026,10.2593,10.6015,10.7726,9.83147,9.40367,8.63363,7.60691,9.40367,9.48923,9.91702,10.0881,10.0026,10.2593,9.06143,8.29139,9.91702,7.69247,10.0026,10.3448,9.48923,11.1149,9.74591,8.80475,7.86359,9.40367,10.0881,10.4304,10.4304,12.056,8.97587,9.40367,9.83147,10.6015,9.48923,11.286
-45.8913,0.736008,0.661934,2,3,0,46.9816,9.64054,-1.22123,1.55046,10.5613,10.6835,9.95073,11.7826,8.7295,10.0729,7.75251,8.97374,5.18792,9.21799,9.82861,8.60737,13.1259,8.48525,10.0729,10.4392,10.9277,11.172,9.82861,9.21799,8.11888,6.6534,9.21799,9.34011,9.95073,10.195,10.0729,10.4392,8.7295,7.63039,9.95073,6.77552,10.0729,10.5613,9.34011,11.6605,9.70648,8.36313,7.01977,9.21799,10.195,10.6835,10.6835,13.0038,8.60737,9.21799,9.82861,10.9277,9.34011,11.9047
-43.6949,1,0.661934,2,3,0,46.0265,9.70037,-0.927749,1.38349,10.3999,10.4927,9.93602,11.3276,9.00827,10.0288,8.26607,9.19382,6.3178,9.37937,9.84324,8.91549,12.3482,8.82272,10.0288,10.3071,10.6782,10.8638,9.84324,9.37937,8.5444,7.4311,9.37937,9.47214,9.93602,10.1216,10.0288,10.3071,9.00827,8.1733,9.93602,7.52387,10.0288,10.3999,9.47214,11.2349,9.75047,8.72995,7.70942,9.37937,10.1216,10.4927,10.4927,12.2554,8.91549,9.37937,9.84324,10.6782,9.47214,11.4204
-43.688,0.924275,0.661934,2,3,0,44.6124,9.80259,-0.784144,1.43583,10.3938,10.4723,10.0018,11.178,9.21762,10.0802,8.59031,9.37445,6.9436,9.53128,9.92335,9.13921,12.0405,9.06079,10.0802,10.3154,10.6291,10.7859,9.92335,9.53128,8.82555,7.88458,9.53128,9.60969,10.0018,10.1586,10.0802,10.3154,9.21762,8.51189,10.0018,7.96299,10.0802,10.3938,9.60969,11.0996,9.84494,8.98238,8.11982,9.53128,10.1586,10.4723,10.4723,11.9621,9.13921,9.53128,9.92335,10.6291,9.60969,11.2564
-43.7125,0.986908,0.661934,3,7,0,44.1013,9.55167,-0.866718,1.52019,10.2052,10.2918,9.77182,11.0719,8.9051,9.85849,8.21172,9.07844,6.39162,9.25179,9.68514,8.81843,12.0253,8.73176,9.85849,10.1185,10.4652,10.6385,9.68514,9.25179,8.47174,7.43168,9.25179,9.33846,9.77182,9.94516,9.85849,10.1185,8.9051,8.12505,9.77182,7.51835,9.85849,10.2052,9.33846,10.9852,9.59847,8.64508,7.69169,9.25179,9.94516,10.2918,10.2918,11.9386,8.81843,9.25179,9.68514,10.4652,9.33846,11.1586
-46.4693,0.791174,0.661934,2,3,0,46.9698,9.58518,-0.786965,1.90765,10.1786,10.2572,9.78507,10.9655,8.99811,9.86377,8.36853,9.1555,6.71591,9.31289,9.70637,8.91941,11.8312,8.84071,9.86377,10.0999,10.4146,10.572,9.70637,9.31289,8.60462,7.66027,9.31289,9.39159,9.78507,9.94246,9.86377,10.0999,8.99811,8.28984,9.78507,7.73896,9.86377,10.1786,9.39159,10.8868,9.62768,8.76202,7.89636,9.31289,9.94246,10.2572,10.2572,11.7525,8.91941,9.31289,9.70637,10.4146,9.39159,11.0442
-45.3814,0.973887,0.661934,3,7,0,48.1858,9.44169,-0.856608,1.27319,10.0876,10.1732,9.65926,10.9442,8.80266,9.74493,8.11737,8.97398,6.31849,9.1453,9.5736,8.717,11.8864,8.63133,9.74493,10.0019,10.3446,10.5159,9.5736,9.1453,8.37435,7.34642,9.1453,9.23096,9.65926,9.83059,9.74493,10.0019,8.80266,8.03171,9.65926,7.43208,9.74493,10.0876,9.23096,10.8585,9.48794,8.54567,7.6034,9.1453,9.83059,10.1732,10.1732,11.8008,8.717,9.1453,9.5736,10.3446,9.23096,11.0298
-45.716,0.995059,0.661934,3,7,0,46.6933,9.96824,-0.943173,1.76129,10.6794,10.7737,10.2078,11.6226,9.26463,10.3021,8.51009,9.45327,6.52943,9.6419,10.1135,9.17031,12.6601,9.076,10.3021,10.5851,10.9623,11.151,10.1135,9.6419,8.79305,7.66124,9.6419,9.73622,10.2078,10.3964,10.3021,10.5851,9.26463,8.41578,10.2078,7.75555,10.3021,10.6794,9.73622,11.5282,10.0192,8.98168,7.94419,9.6419,10.3964,10.7737,10.7737,12.5657,9.17031,9.6419,10.1135,10.9623,9.73622,11.7169
-48.8506,0.849364,0.661934,2,3,0,49.4823,9.83042,-1.27007,1.93755,10.7881,10.9151,10.153,12.0581,8.88294,10.28,7.86688,9.13696,5.19973,9.39097,10.026,8.75594,13.4552,8.62893,10.28,10.661,11.1691,11.4231,10.026,9.39097,8.24791,6.72382,9.39097,9.51798,10.153,10.407,10.28,10.661,8.88294,7.73988,10.153,6.85082,10.28,10.7881,9.51798,11.9311,9.899,8.50192,7.10484,9.39097,10.407,10.9151,10.9151,13.3282,8.75594,9.39097,10.026,11.1691,9.51798,12.1851
-43.6009,1,0.661934,2,3,0,48.3848,9.73918,-0.763349,1.45543,10.3147,10.3911,9.93307,11.0781,9.16972,10.0094,8.55904,9.32239,6.95601,9.47506,9.85673,9.09338,11.9178,9.01705,10.0094,10.2384,10.5437,10.6964,9.85673,9.47506,8.78804,7.87202,9.47506,9.55139,9.93307,10.0857,10.0094,10.2384,9.16972,8.4827,9.93307,7.94836,10.0094,10.3147,9.55139,11.0018,9.7804,8.94071,8.10103,9.47506,10.0857,10.3911,10.3911,11.8414,9.09338,9.47506,9.85673,10.5437,9.55139,11.1544
-46.7028,0.762424,0.661934,2,3,0,47.1237,10.0076,-0.728033,1.85477,10.5565,10.6293,10.1925,11.2846,9.46449,10.2653,8.88206,9.61009,7.35319,9.7557,10.1197,9.39168,12.0854,9.31888,10.2653,10.4837,10.7749,10.9206,10.1197,9.7557,9.10047,8.22683,9.7557,9.8285,10.1925,10.3381,10.2653,10.4837,9.46449,8.80926,10.1925,8.29963,10.2653,10.5565,9.8285,11.2118,10.0469,9.24608,8.44524,9.7557,10.3381,10.6293,10.6293,12.0126,9.39168,9.7557,10.1197,10.7749,9.8285,11.3574
-46.709,0.980024,0.661934,2,7,0,47.0961,9.9665,-0.783752,1.88501,10.5574,10.6358,10.1656,11.3412,9.38182,10.2439,8.75482,9.53857,7.10894,9.69532,10.0872,9.30344,12.2033,9.22507,10.2439,10.4791,10.7926,10.9493,10.0872,9.69532,8.98994,8.04944,9.69532,9.77369,10.1656,10.3223,10.2439,10.4791,9.38182,8.67644,10.1656,8.12782,10.2439,10.5574,9.77369,11.2628,10.0088,9.14669,8.28457,9.69532,10.3223,10.6358,10.6358,12.1249,9.30344,9.69532,10.0872,10.7926,9.77369,11.4196
-45.9219,0.994919,0.661934,3,7,0,47.8144,9.51719,-0.887002,1.21026,10.186,10.2747,9.74248,11.073,8.85548,9.83118,8.14588,9.03288,6.28318,9.21028,9.65378,8.76678,12.0487,8.67808,9.83118,10.0973,10.4521,10.6295,9.65378,9.21028,8.41198,7.34758,9.21028,9.29898,9.74248,9.91988,9.83118,10.0973,8.85548,8.05718,9.74248,7.43628,9.83118,10.186,9.29898,10.9843,9.56508,8.58938,7.61368,9.21028,9.91988,10.2747,10.2747,11.96,8.76678,9.21028,9.65378,10.4521,9.29898,11.1617
-43.7673,1,0.661934,2,3,0,46.1874,9.5206,-0.834001,1.45445,10.1494,10.2328,9.73243,10.9834,8.89843,9.81583,8.23123,9.06523,6.47983,9.23203,9.64903,8.81503,11.9008,8.73163,9.81583,10.066,10.3996,10.5664,9.64903,9.23203,8.48143,7.48063,9.23203,9.31543,9.73243,9.89923,9.81583,10.066,8.89843,8.14783,9.73243,7.56403,9.81583,10.1494,9.31543,10.9,9.56563,8.64823,7.73083,9.23203,9.89923,10.2328,10.2328,11.8174,8.81503,9.23203,9.64903,10.3996,9.31543,11.0668
-44.3765,0.957252,0.661934,2,3,0,44.5715,9.93175,-0.734376,1.45721,10.4855,10.5589,10.1183,11.2198,9.38391,10.1917,8.79641,9.53078,7.25422,9.67766,10.0448,9.31047,12.0277,9.23703,10.1917,10.412,10.7058,10.8527,10.0448,9.67766,9.01672,8.13547,9.67766,9.7511,10.1183,10.2652,10.1917,10.412,9.38391,8.72297,10.1183,8.20891,10.1917,10.4855,9.7511,11.1464,9.97141,9.16359,8.35578,9.67766,10.2652,10.5589,10.5589,11.9542,9.31047,9.67766,10.0448,10.7058,9.7511,11.2933
-43.7945,0.970806,0.661934,2,3,0,45.1258,9.75064,-0.970435,1.51831,10.4823,10.5794,9.99713,11.4528,9.0267,10.0942,8.25035,9.22078,6.21244,9.41487,9.90009,8.92965,12.5203,8.83261,10.0942,10.3853,10.7735,10.9676,9.90009,9.41487,8.54148,7.37696,9.41487,9.51191,9.99713,10.1912,10.0942,10.3853,9.0267,8.15331,9.99713,7.474,10.0942,10.4823,9.51191,11.3557,9.80304,8.73557,7.66809,9.41487,10.1912,10.5794,10.5794,12.4232,8.92965,9.41487,9.90009,10.7735,9.51191,11.5498
-43.8509,0.961186,0.661934,3,7,0,44.669,9.72385,-0.851076,1.33752,10.3656,10.4507,9.94002,11.2166,9.08895,10.0251,8.40809,9.25916,6.62083,9.42938,9.85491,9.00384,12.1528,8.91873,10.0251,10.2805,10.6209,10.7911,9.85491,9.42938,8.66341,7.64212,9.42938,9.51448,9.94002,10.1102,10.0251,10.2805,9.08895,8.32298,9.94002,7.72723,10.0251,10.3656,9.51448,11.1315,9.76981,8.83362,7.89744,9.42938,10.1102,10.4507,10.4507,12.0677,9.00384,9.42938,9.85491,10.6209,9.51448,11.3017
-44.6385,0.928669,0.661934,2,3,0,44.9391,9.63848,-0.942455,1.27498,10.3491,10.4433,9.87787,11.2915,8.93541,9.97211,8.18145,9.1239,6.20229,9.31239,9.78362,8.84116,12.3282,8.74692,9.97211,10.2548,10.6318,10.8203,9.78362,9.31239,8.46418,7.33324,9.31239,9.40664,9.87787,10.0664,9.97211,10.2548,8.93541,8.0872,9.87787,7.42748,9.97211,10.3491,9.40664,11.1973,9.68937,8.65267,7.61597,9.31239,10.0664,10.4433,10.4433,12.234,8.84116,9.31239,9.78362,10.6318,9.40664,11.3858
-43.7615,0.987627,0.661934,2,3,0,44.9936,9.75923,-0.902759,1.5671,10.4399,10.5302,9.98853,11.3427,9.08578,10.0788,8.36357,9.26633,6.46777,9.44688,9.89826,8.9955,12.3357,8.90522,10.0788,10.3496,10.7107,10.8913,9.89826,9.44688,8.6344,7.55109,9.44688,9.53716,9.98853,10.1691,10.0788,10.3496,9.08578,8.27329,9.98853,7.64136,10.0788,10.4399,9.53716,11.2524,9.80798,8.81495,7.82191,9.44688,10.1691,10.5302,10.5302,12.2454,8.9955,9.44688,9.89826,10.7107,9.53716,11.4329
-43.563,1,0.661934,3,7,0,43.847,9.73988,-0.784101,1.49749,10.3311,10.4095,9.93904,11.1152,9.15494,10.0174,8.52766,9.31176,6.88104,9.46858,9.86063,9.07653,11.9777,8.99812,10.0174,10.2527,10.5663,10.7231,9.86063,9.46858,8.76289,7.82196,9.46858,9.54699,9.93904,10.0959,10.0174,10.2527,9.15494,8.44925,9.93904,7.90037,10.0174,10.3311,9.54699,11.0368,9.78222,8.91971,8.05719,9.46858,10.0959,10.4095,10.4095,11.8993,9.07653,9.46858,9.86063,10.5663,9.54699,11.1936
-44.0817,0.970275,0.661934,2,3,0,44.1445,9.65628,-0.949288,1.33228,10.372,10.467,9.8974,11.3213,8.94811,9.99233,8.18868,9.13797,6.19517,9.32782,9.80247,8.85318,12.3655,8.75825,9.99233,10.2771,10.6568,10.8467,9.80247,9.32782,8.47346,7.33432,9.32782,9.42275,9.8974,10.0873,9.99233,10.2771,8.94811,8.09375,9.8974,7.42925,9.99233,10.372,9.42275,11.2264,9.70754,8.66332,7.61911,9.32782,10.0873,10.467,10.467,12.2706,8.85318,9.32782,9.80247,10.6568,9.42275,11.4163
-43.8881,0.899832,0.661934,2,3,0,45.4557,9.82275,-0.966711,1.48095,10.5516,10.6483,10.0683,11.5184,9.10158,10.165,8.32821,9.29492,6.29812,9.48827,9.97162,9.00491,12.5817,8.90824,10.165,10.455,10.8417,11.035,9.97162,9.48827,8.61823,7.45817,9.48827,9.58494,10.0683,10.2616,10.165,10.455,9.10158,8.23154,10.0683,7.55484,10.165,10.5516,9.58494,11.4217,9.87495,8.81157,7.74819,9.48827,10.2616,10.6483,10.6483,12.4851,9.00491,9.48827,9.97162,10.8417,9.58494,11.615
-44.5545,0.942779,0.661934,2,3,0,44.9671,9.40592,-0.904777,1.40843,10.0881,10.1786,9.63573,10.9929,8.73096,9.72621,8.00714,8.91191,6.1071,9.09287,9.54526,8.64048,11.9882,8.55,9.72621,9.99764,10.3596,10.5405,9.54526,9.09287,8.27857,7.19284,9.09287,9.18335,9.63573,9.81669,9.72621,9.99764,8.73096,7.91666,9.63573,7.28331,9.72621,10.0881,9.18335,10.9024,9.45478,8.45952,7.46427,9.09287,9.81669,10.1786,10.1786,11.8977,8.64048,9.09287,9.54526,10.3596,9.18335,11.0834
-44.912,0.974224,0.661934,3,7,0,45.9632,10.0187,-0.852626,1.60812,10.6616,10.7469,10.2353,11.5142,9.38268,10.3206,8.70058,9.55321,6.91007,9.72373,10.15,9.29742,12.4521,9.21216,10.3206,10.5764,10.9174,11.0879,10.15,9.72373,8.95637,7.93322,9.72373,9.80899,10.2353,10.4058,10.3206,10.5764,9.38268,8.61532,10.2353,8.01848,10.3206,10.6616,9.80899,11.429,10.0648,9.12689,8.189,9.72373,10.4058,10.7469,10.7469,12.3669,9.29742,9.72373,10.15,10.9174,9.80899,11.5995
-43.7447,0.997307,0.661934,2,3,0,45.1522,9.63184,-0.972908,1.48196,10.3654,10.4627,9.87896,11.3383,8.90605,9.97625,8.12772,9.10063,6.08462,9.29521,9.78167,8.80876,12.4085,8.71147,9.97625,10.2681,10.6573,10.8519,9.78167,9.29521,8.4196,7.25211,9.29521,9.3925,9.87896,10.0735,9.97625,10.2681,8.90605,8.03043,9.87896,7.3494,9.97625,10.3654,9.3925,11.241,9.68438,8.61418,7.54398,9.29521,10.0735,10.4627,10.4627,12.3112,8.80876,9.29521,9.78167,10.6573,9.3925,11.4356
-43.8502,0.962325,0.661934,3,7,0,44.5183,9.85601,-0.779592,1.48728,10.4438,10.5218,10.054,11.2234,9.27443,10.132,8.65076,9.43035,7.01361,9.58627,9.97606,9.19647,12.081,9.11851,10.132,10.3659,10.6777,10.8336,9.97606,9.58627,8.88463,7.94912,9.58627,9.66423,10.054,10.2099,10.132,10.3659,9.27443,8.5728,10.054,8.02708,10.132,10.4438,9.66423,11.1455,9.8981,9.04055,8.183,9.58627,10.2099,10.5218,10.5218,12.003,9.19647,9.58627,9.97606,10.6777,9.66423,11.3014
-44.2431,0.963695,0.661934,3,7,0,44.759,9.52292,-1.00929,1.52344,10.2839,10.3849,9.77928,11.2932,8.76999,9.88021,7.96255,8.97184,5.84304,9.1737,9.67835,8.66906,12.4034,8.56813,9.88021,10.183,10.5867,10.7886,9.67835,9.1737,8.26534,7.05419,9.1737,9.27463,9.77928,9.98114,9.88021,10.183,8.76999,7.86162,9.77928,7.15512,9.88021,10.2839,9.27463,11.1923,9.57742,8.4672,7.35698,9.1737,9.98114,10.3849,10.3849,12.3025,8.66906,9.1737,9.67835,10.5867,9.27463,11.3941
-44.7384,0.966847,0.661934,3,7,0,45.266,9.99647,-0.740264,1.47871,10.5546,10.6287,10.1845,11.2949,9.44423,10.2585,8.85202,9.59229,7.29747,9.74034,10.1105,9.37021,12.1092,9.29618,10.2585,10.4806,10.7767,10.9248,10.1105,9.74034,9.0741,8.18579,9.74034,9.81437,10.1845,10.3325,10.2585,10.4806,9.44423,8.778,10.1845,8.25981,10.2585,10.5546,9.81437,11.2209,10.0364,9.22215,8.40786,9.74034,10.3325,10.6287,10.6287,12.0352,9.37021,9.74034,10.1105,10.7767,9.81437,11.3689
-44.3564,0.966803,0.661934,3,7,0,45.7671,9.82939,-0.913368,1.31708,10.5181,10.6094,10.0614,11.4314,9.14802,10.1527,8.41732,9.33069,6.49925,9.51336,9.97005,9.05668,12.4361,8.96534,10.1527,10.4267,10.7921,10.9748,9.97005,9.51336,8.69133,7.59529,9.51336,9.6047,10.0614,10.2441,10.1527,10.4267,9.14802,8.32598,10.0614,7.68663,10.1527,10.5181,9.6047,11.3401,9.87871,8.87401,7.8693,9.51336,10.2441,10.6094,10.6094,12.3448,9.05668,9.51336,9.97005,10.7921,9.6047,11.5228
-44.5698,0.934241,0.661934,2,3,0,45.4465,9.73181,-0.974156,1.29349,10.4663,10.5637,9.97925,11.4405,9.00509,10.0767,8.22576,9.19992,6.18004,9.39475,9.88183,8.90767,12.5121,8.81026,10.0767,10.3689,10.7586,10.9534,9.88183,9.39475,8.51801,7.34902,9.39475,9.49217,9.97925,10.1741,10.0767,10.3689,9.00509,8.12835,9.97925,7.44644,10.0767,10.4663,9.49217,11.3431,9.78442,8.71284,7.64127,9.39475,10.1741,10.5637,10.5637,12.4146,8.90767,9.39475,9.88183,10.7586,9.49217,11.5379
-43.7162,0.988781,0.661934,3,7,0,45.1426,9.60744,-0.746094,1.44673,10.17,10.2446,9.79694,10.9161,9.05085,9.87155,8.45397,9.20007,6.88718,9.34929,9.72233,8.97624,11.7368,8.90163,9.87155,10.0954,10.3938,10.543,9.72233,9.34929,8.6778,7.78249,9.34929,9.4239,9.79694,9.94616,9.87155,10.0954,9.05085,8.37937,9.79694,7.8571,9.87155,10.17,9.4239,10.8415,9.64772,8.82702,8.00632,9.34929,9.94616,10.2446,10.2446,11.6622,8.97624,9.34929,9.72233,10.3938,9.4239,10.9907
-43.4974,0.984203,0.661934,3,7,0,44.0157,9.63408,-0.884889,1.43879,10.3013,10.3898,9.85885,11.1862,8.97396,9.94734,8.26605,9.15094,6.40778,9.32791,9.77036,8.88547,12.1596,8.79698,9.94734,10.2128,10.5668,10.7437,9.77036,9.32791,8.53151,7.46965,9.32791,9.4164,9.85885,10.0358,9.94734,10.2128,8.97396,8.17756,9.85885,7.55813,9.94734,10.3013,9.4164,11.0977,9.68187,8.70849,7.73511,9.32791,10.0358,10.3898,10.3898,12.0711,8.88547,9.32791,9.77036,10.5668,9.4164,11.2747
-44.0129,0.967598,0.661934,2,7,0,44.0826,9.72487,-0.714896,1.37756,10.2639,10.3354,9.90645,10.9788,9.19155,9.97794,8.61964,9.33453,7.11835,9.47751,9.83496,9.12006,11.7652,9.04857,9.97794,10.1924,10.4784,10.6213,9.83496,9.47751,8.83411,7.97623,9.47751,9.549,9.90645,10.0494,9.97794,10.1924,9.19155,8.54815,9.90645,8.04772,9.97794,10.2639,9.549,10.9073,9.76347,8.97709,8.1907,9.47751,10.0494,10.3354,10.3354,11.6937,9.12006,9.47751,9.83496,10.4784,9.549,11.0503
-44.0108,0.990175,0.661934,3,7,0,44.5782,9.90117,-0.829367,1.52451,10.5265,10.6095,10.1118,11.3559,9.28246,10.1948,8.61897,9.44834,6.8773,9.61421,10.0289,9.19953,12.2682,9.11659,10.1948,10.4436,10.7753,10.9412,10.0289,9.61421,8.86778,7.87254,9.61421,9.69715,10.1118,10.2777,10.1948,10.4436,9.28246,8.53603,10.1118,7.95548,10.1948,10.5265,9.69715,11.2729,9.94596,9.03365,8.12135,9.61421,10.2777,10.6095,10.6095,12.1852,9.19953,9.61421,10.0289,10.7753,9.69715,11.4388
-43.6415,0.88742,0.661934,1,3,0,45.6953,9.60015,-0.930603,1.47891,10.3018,10.3949,9.83653,11.2324,8.90592,9.92959,8.16144,9.09204,6.20717,9.27816,9.74347,8.81286,12.2561,8.7198,9.92959,10.2088,10.581,10.7671,9.74347,9.27816,8.44062,7.3239,9.27816,9.37122,9.83653,10.0226,9.92959,10.2088,8.90592,8.06838,9.83653,7.41696,9.92959,10.3018,9.37122,11.1394,9.6504,8.62674,7.60308,9.27816,10.0226,10.3949,10.3949,12.163,8.81286,9.27816,9.74347,10.581,9.37122,11.3255
-44.2963,0.941673,0.661934,2,3,0,44.4702,9.5158,-1.00798,1.42423,10.2758,10.3766,9.77182,11.2838,8.76384,9.87262,7.95745,8.96544,5.84069,9.16703,9.67102,8.66304,12.3926,8.56224,9.87262,10.175,10.5782,10.7798,9.67102,9.16703,8.25985,7.05027,9.16703,9.26783,9.77182,9.97342,9.87262,10.175,8.76384,7.85666,9.77182,7.15107,9.87262,10.2758,9.26783,11.183,9.57023,8.46145,7.35266,9.16703,9.97342,10.3766,10.3766,12.2918,8.66304,9.16703,9.67102,10.5782,9.26783,11.3846
-44.8297,0.966558,0.661934,3,7,0,45.2943,9.86523,-0.782037,1.70816,10.4549,10.5331,10.0639,11.2369,9.28183,10.1421,8.6562,9.43823,7.01392,9.59464,9.98566,9.20362,12.0972,9.12542,10.1421,10.3767,10.6895,10.8459,9.98566,9.59464,8.89081,7.95236,9.59464,9.67284,10.0639,10.2203,10.1421,10.3767,9.28183,8.57799,10.0639,8.03057,10.1421,10.4549,9.67284,11.1587,9.90746,9.04721,8.18697,9.59464,10.2203,10.5331,10.5331,12.019,9.20362,9.59464,9.98566,10.6895,9.67284,11.3151
