# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = MedianAgeDivorce_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = MedianAgeDivorce_1.data.R
# init = 2 (Default)
# random
#   seed = 592096645
# output
#   file = MedianAgeDivorce_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bA,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50
-47.7345,0.545989,0.722002,2,3,0,49.866,10.2674,-1.03099,1.50893,11.0448,11.1479,10.5293,12.0758,9.49832,10.6324,8.67353,9.70452,6.50847,9.91072,10.4262,9.39522,13.2099,9.29212,10.6324,10.9417,11.3541,11.5603,10.4262,9.91072,8.98283,7.74565,9.91072,10.0138,10.5293,10.7355,10.6324,10.9417,9.49832,8.57044,10.5293,7.84875,10.6324,11.0448,10.0138,11.9727,10.3231,9.18903,8.05494,9.91072,10.7355,11.1479,11.1479,13.1068,9.39522,9.91072,10.4262,11.3541,10.0138,12.1789
-45.3281,1,0.722002,2,3,0,48.5308,9.43276,-0.593941,1.4919,9.8806,9.93999,9.58363,10.4745,8.98968,9.64302,8.51453,9.10847,7.26726,9.22726,9.52423,8.93029,11.1279,8.8709,9.64302,9.8212,10.0588,10.1776,9.52423,9.22726,8.69271,7.97999,9.22726,9.28665,9.58363,9.70241,9.64302,9.8212,8.98968,8.45514,9.58363,8.03938,9.64302,9.8806,9.28665,10.4151,9.46484,8.8115,8.15817,9.22726,9.70241,9.93999,9.93999,11.0685,8.93029,9.22726,9.52423,10.0588,9.28665,10.5339
-44.0136,0.954735,0.722002,2,3,0,45.9302,9.64459,-0.712235,1.57895,10.1816,10.2528,9.82549,10.8938,9.11326,9.89672,8.54347,9.2557,7.04778,9.39815,9.75427,9.04203,11.6773,8.97081,9.89672,10.1104,10.3953,10.5377,9.75427,9.39815,8.75714,7.90246,9.39815,9.46938,9.82549,9.96794,9.89672,10.1104,9.11326,8.47225,9.82549,7.97368,9.89672,10.1816,9.46938,10.8226,9.68305,8.89959,8.11613,9.39815,9.96794,10.2528,10.2528,11.6061,9.04203,9.39815,9.75427,10.3953,9.46938,10.9651
-46.9023,0.801597,0.722002,3,7,0,48.4821,9.94922,-0.453542,1.51113,10.2912,10.3365,10.0644,10.7447,9.61088,10.1098,9.24805,9.70159,8.29561,9.7923,10.0191,9.56553,11.2436,9.52017,10.1098,10.2458,10.4273,10.518,10.0191,9.7923,9.38411,8.83986,9.7923,9.83765,10.0644,10.1551,10.1098,10.2458,9.61088,9.20269,10.0644,8.88521,10.1098,10.2912,9.83765,10.6994,9.97371,9.47482,8.97592,9.7923,10.1551,10.3365,10.3365,11.1983,9.56553,9.7923,10.0191,10.4273,9.83765,10.7901
-44.6967,0.895344,0.722002,2,3,0,48.4506,9.64015,-0.647506,1.34898,10.1284,10.1931,9.80461,10.7759,9.15711,9.86936,8.6391,9.28661,7.27934,9.41611,9.73986,9.09236,11.4881,9.02761,9.86936,10.0636,10.3226,10.4521,9.73986,9.41611,8.83335,8.05635,9.41611,9.48086,9.80461,9.93412,9.86936,10.0636,9.15711,8.57435,9.80461,8.1211,9.86936,10.1284,9.48086,10.7111,9.67511,8.96286,8.2506,9.41611,9.93412,10.1931,10.1931,11.4234,9.09236,9.41611,9.73986,10.3226,9.48086,10.8406
-44.8623,0.927871,0.722002,2,3,0,46.352,9.9531,-0.816622,1.33555,10.5688,10.6505,10.1605,11.3855,9.3439,10.2422,8.6906,9.50722,6.97569,9.67055,10.0789,9.26224,12.2837,9.18057,10.2422,10.4872,10.8138,10.9771,10.0789,9.67055,8.93559,7.95564,9.67055,9.75221,10.1605,10.3238,10.2422,10.4872,9.3439,8.60894,10.1605,8.0373,10.2422,10.5688,9.75221,11.3038,9.9972,9.09891,8.20063,9.67055,10.3238,10.6505,10.6505,12.2021,9.26224,9.67055,10.0789,10.8138,9.75221,11.4671
-44.4525,0.910843,0.722002,2,3,0,46.25,9.76092,-0.953879,1.2998,10.4801,10.5755,10.0032,11.434,9.04933,10.0986,8.28622,9.2401,6.28308,9.43088,9.90782,8.95394,12.4833,8.85855,10.0986,10.3848,10.7663,10.9571,9.90782,9.43088,8.57239,7.42773,9.43088,9.52627,10.0032,10.194,10.0986,10.3848,9.04933,8.19084,10.0032,7.52312,10.0986,10.4801,9.52627,11.3386,9.81243,8.76316,7.7139,9.43088,10.194,10.5755,10.5755,12.3879,8.95394,9.43088,9.90782,10.7663,9.52627,11.5294
-43.7032,0.98412,0.722002,2,3,0,44.8695,9.59697,-0.761317,1.50915,10.171,10.2471,9.79034,10.9323,9.02903,9.86648,8.41997,9.18129,6.82121,9.33355,9.71421,8.9529,11.7698,8.87676,9.86648,10.0949,10.3994,10.5517,9.71421,9.33355,8.64837,7.73479,9.33355,9.40969,9.79034,9.94261,9.86648,10.0949,9.02903,8.34384,9.79034,7.81092,9.86648,10.171,9.40969,10.8562,9.63808,8.80063,7.96318,9.33355,9.94261,10.2471,10.2471,11.6936,8.9529,9.33355,9.71421,10.3994,9.40969,11.0085
-44.0242,0.97427,0.722002,3,7,0,44.2934,9.65933,-0.776103,1.62461,10.2445,10.3221,9.85646,11.0206,9.08036,9.93407,8.45948,9.23558,6.82966,9.3908,9.77885,9.00275,11.8743,8.92514,9.93407,10.1669,10.4773,10.6326,9.77885,9.3908,8.69231,7.76098,9.3908,9.46841,9.85646,10.0117,9.93407,10.1669,9.08036,8.38187,9.85646,7.83859,9.93407,10.2445,9.46841,10.943,9.70124,8.84753,7.99381,9.3908,10.0117,10.3221,10.3221,11.7967,9.00275,9.3908,9.77885,10.4773,9.46841,11.0982
-43.5311,1,0.722002,2,3,0,44.046,9.76879,-0.86496,1.49407,10.421,10.5075,9.98849,11.2859,9.12353,10.075,8.43156,9.29652,6.61515,9.46952,9.90199,9.03704,12.2374,8.95054,10.075,10.3345,10.6805,10.8535,9.90199,9.46952,8.69105,7.6531,9.46952,9.55601,9.98849,10.1615,10.075,10.3345,9.12353,8.34507,9.98849,7.7396,10.075,10.421,9.55601,11.1994,9.8155,8.86404,7.91259,9.46952,10.1615,10.5075,10.5075,12.1509,9.03704,9.46952,9.90199,10.6805,9.55601,11.3724
-43.7335,0.983564,0.722002,2,3,0,43.8224,9.66362,-0.918523,1.37042,10.3562,10.448,9.89693,11.2747,8.9784,9.98878,8.24358,9.16211,6.31469,9.34581,9.80507,8.88655,12.2851,8.7947,9.98878,10.2643,10.6317,10.8154,9.80507,9.34581,8.51914,7.41691,9.34581,9.43766,9.89693,10.0806,9.98878,10.2643,8.9784,8.15173,9.89693,7.50877,9.98878,10.3562,9.43766,11.1829,9.71322,8.70285,7.69247,9.34581,10.0806,10.448,10.448,12.1932,8.88655,9.34581,9.80507,10.6317,9.43766,11.3666
-44.1973,0.877626,0.722002,3,7,0,45.1916,9.92393,-0.909637,1.53422,10.6098,10.7008,10.155,11.5194,9.24534,10.2459,8.51763,9.42727,6.60739,9.60919,10.064,9.15438,12.52,9.06341,10.2459,10.5188,10.8827,11.0646,10.064,9.60919,8.79052,7.69896,9.60919,9.70016,10.155,10.3369,10.2459,10.5188,9.24534,8.42667,10.155,7.78992,10.2459,10.6098,9.70016,11.4285,9.97305,8.97245,7.97185,9.60919,10.3369,10.7008,10.7008,12.4291,9.15438,9.60919,10.064,10.8827,9.70016,11.6104
-46.9466,0.781063,0.722002,2,3,0,47.4766,9.66238,-1.28634,1.65549,10.6323,10.7609,9.98911,11.9186,8.70277,10.1177,7.6737,8.96004,4.97239,9.21731,9.86047,8.57414,13.3336,8.4455,10.1177,10.5036,11.0182,11.2754,9.86047,9.21731,8.0596,6.516,9.21731,9.34594,9.98911,10.2464,10.1177,10.5036,8.70277,7.54507,9.98911,6.64463,10.1177,10.6323,9.34594,11.79,9.73184,8.31687,6.9019,9.21731,10.2464,10.7609,10.7609,13.205,8.57414,9.21731,9.86047,11.0182,9.34594,12.0472
-45.18,0.987124,0.722002,3,7,0,47.2083,9.55718,-0.561483,1.45211,9.98054,10.0367,9.69979,10.542,9.13831,9.75594,8.68913,9.25061,7.51001,9.3629,9.64365,9.08216,11.1596,9.02601,9.75594,9.92439,10.149,10.2613,9.64365,9.3629,8.85757,8.18379,9.3629,9.41905,9.69979,9.81209,9.75594,9.92439,9.13831,8.63298,9.69979,8.23994,9.75594,9.98054,9.41905,10.4859,9.5875,8.96987,8.35224,9.3629,9.81209,10.0367,10.0367,11.1035,9.08216,9.3629,9.64365,10.149,9.41905,10.5982
-45.9849,0.971314,0.722002,3,7,0,46.1107,9.46908,-0.527985,1.43872,9.86718,9.91998,9.60319,10.3952,9.0752,9.65598,8.65281,9.1808,7.54404,9.28639,9.55039,9.0224,10.9759,8.9696,9.65598,9.81438,10.0256,10.1312,9.55039,9.28639,8.81121,8.17763,9.28639,9.33919,9.60319,9.70878,9.65598,9.81438,9.0752,8.60001,9.60319,8.23043,9.65598,9.86718,9.33919,10.3424,9.49759,8.91681,8.33602,9.28639,9.70878,9.91998,9.91998,10.9231,9.0224,9.28639,9.55039,10.0256,9.33919,10.448
-45.2081,0.989238,0.722002,3,7,0,47.5984,9.80725,-0.682603,1.73969,10.3219,10.3902,9.98063,11.0045,9.29802,10.0489,8.75194,9.43455,7.31847,9.57107,9.91237,9.22976,11.7554,9.1615,10.0489,10.2537,10.5267,10.6632,9.91237,9.57107,8.95672,8.1376,9.57107,9.63933,9.98063,10.1171,10.0489,10.2537,9.29802,8.68368,9.98063,8.20586,10.0489,10.3219,9.63933,10.9363,9.84411,9.09324,8.34238,9.57107,10.1171,10.3902,10.3902,11.6871,9.22976,9.57107,9.91237,10.5267,9.63933,11.0728
-45.5882,0.995235,0.722002,2,3,0,45.9764,9.92041,-0.610428,1.68954,10.3807,10.4417,10.0755,10.9911,9.46503,10.1365,8.97669,9.58712,7.69479,9.7092,10.0144,9.40399,11.6626,9.34294,10.1365,10.3196,10.5638,10.6859,10.0144,9.7092,9.15982,8.4273,9.7092,9.77024,10.0755,10.1975,10.1365,10.3196,9.46503,8.91564,10.0755,8.48834,10.1365,10.3807,9.77024,10.9301,9.95337,9.2819,8.61043,9.7092,10.1975,10.4417,10.4417,11.6015,9.40399,9.7092,10.0144,10.5638,9.77024,11.0521
-44.8326,0.997201,0.722002,3,7,0,46.8785,9.68373,-1.07683,1.34684,10.4957,10.6033,9.95725,11.5725,8.88042,10.0649,8.01896,9.09579,5.75762,9.31115,9.84956,8.77274,12.757,8.66505,10.0649,10.388,10.8187,11.0341,9.84956,9.31115,8.34201,7.04981,9.31115,9.41883,9.95725,10.1726,10.0649,10.388,8.88042,7.91128,9.95725,7.1575,10.0649,10.4957,9.41883,11.4648,9.74188,8.55737,7.37286,9.31115,10.1726,10.6033,10.6033,12.6493,8.77274,9.31115,9.84956,10.8187,9.41883,11.6802
-43.9147,0.961072,0.722002,2,3,0,45.6546,9.63346,-0.692629,1.46772,10.1557,10.225,9.80938,10.8483,9.11676,9.87865,8.56265,9.25528,7.10813,9.39381,9.74012,9.04749,11.6102,8.97823,9.87865,10.0864,10.3635,10.502,9.74012,9.39381,8.77044,7.93929,9.39381,9.46307,9.80938,9.94791,9.87865,10.0864,9.11676,8.49339,9.80938,8.00855,9.87865,10.1557,9.46307,10.7791,9.67086,8.90897,8.14708,9.39381,9.94791,10.225,10.225,11.541,9.04749,9.39381,9.74012,10.3635,9.46307,10.9176
-44.2913,0.902311,0.722002,3,7,0,45.4821,9.79975,-1.04174,1.53091,10.5852,10.6894,10.0643,11.627,9.02261,10.1685,8.18922,9.23096,6.00158,9.43931,9.96018,8.91844,12.7729,8.81426,10.1685,10.481,10.8977,11.1061,9.96018,9.43931,8.50174,7.25166,9.43931,9.54348,10.0643,10.2727,10.1685,10.481,9.02261,8.08505,10.0643,7.35583,10.1685,10.5852,9.54348,11.5228,9.856,8.71009,7.56418,9.43931,10.2727,10.6894,10.6894,12.6687,8.91844,9.43931,9.96018,10.8977,9.54348,11.7311
-44.3624,0.905086,0.722002,3,7,0,45.9489,9.58469,-0.641136,1.45607,10.0681,10.1322,9.74753,10.7092,9.1064,9.81165,8.59349,9.23463,7.2471,9.36285,9.68342,9.04229,11.4145,8.97817,9.81165,10.004,10.2604,10.3887,9.68342,9.36285,8.78583,8.01647,9.36285,9.42697,9.74753,9.87576,9.81165,10.004,9.1064,8.52938,9.74753,8.08058,9.81165,10.0681,9.42697,10.6451,9.61931,8.91406,8.20881,9.36285,9.87576,10.1322,10.1322,11.3504,9.04229,9.36285,9.68342,10.2604,9.42697,10.7734
-47.1291,0.843024,0.722002,3,7,0,48.7731,9.80856,-1.1979,1.29464,10.7118,10.8316,10.1128,11.9097,8.91493,10.2326,7.95661,9.15451,5.44102,9.39409,9.99304,8.79514,13.2274,8.67535,10.2326,10.592,11.0711,11.3107,9.99304,9.39409,8.31598,6.8785,9.39409,9.51388,10.1128,10.3524,10.2326,10.592,8.91493,7.83682,10.1128,6.99829,10.2326,10.7118,9.51388,11.7899,9.87325,8.55556,7.23787,9.39409,10.3524,10.8316,10.8316,13.1076,8.79514,9.39409,9.99304,11.0711,9.51388,12.0295
-45.1194,1,0.722002,2,3,0,47.9935,9.52747,-0.965034,1.73211,10.2551,10.3516,9.77259,11.2201,8.80755,9.86909,8.03553,9.00056,6.00896,9.19357,9.67608,8.71105,12.2817,8.61455,9.86909,10.1586,10.5446,10.7376,9.67608,9.19357,8.32504,7.167,9.19357,9.29007,9.77259,9.96559,9.86909,10.1586,8.80755,7.93902,9.77259,7.2635,9.86909,10.2551,9.29007,11.1236,9.57958,8.51804,7.45651,9.19357,9.96559,10.3516,10.3516,12.1852,8.71105,9.19357,9.67608,10.5446,9.29007,11.3166
-45.2863,0.861586,0.722002,2,3,0,48.3316,9.33212,-0.952723,1.40964,10.0505,10.1457,9.57411,11.0032,8.62139,9.66938,7.85921,8.81193,5.85849,9.00248,9.47884,8.52611,12.0512,8.43084,9.66938,9.9552,10.3363,10.5268,9.47884,9.00248,8.14503,7.00176,9.00248,9.09775,9.57411,9.76465,9.66938,9.9552,8.62139,7.76394,9.57411,7.09703,9.66938,10.0505,9.09775,10.9079,9.38356,8.33557,7.28757,9.00248,9.76465,10.1457,10.1457,11.9559,8.52611,9.00248,9.47884,10.3363,9.09775,11.0985
-45.9328,0.944286,0.722002,3,7,0,47.9495,10.065,-0.672513,1.40629,10.5721,10.6393,10.2358,11.2446,9.56331,10.3031,9.0253,9.69781,7.61302,9.83231,10.1686,9.49606,11.9844,9.42881,10.3031,10.5048,10.7738,10.9083,10.1686,9.83231,9.22705,8.42004,9.83231,9.89957,10.2358,10.3703,10.3031,10.5048,9.56331,8.95805,10.2358,8.48729,10.3031,10.5721,9.89957,11.1773,10.1013,9.36156,8.62179,9.83231,10.3703,10.6393,10.6393,11.9171,9.49606,9.83231,10.1686,10.7738,9.89957,11.3118
-43.8246,0.999873,0.722002,2,3,0,46.5679,9.73591,-0.72734,1.41012,10.2843,10.3571,9.92065,11.0117,9.19331,9.99339,8.61144,9.33878,7.08403,9.48425,9.84792,9.12058,11.8117,9.04785,9.99339,10.2116,10.5025,10.648,9.84792,9.48425,8.82964,7.95684,9.48425,9.55698,9.92065,10.0661,9.99339,10.2116,9.19331,8.53871,9.92065,8.02957,9.99339,10.2843,9.55698,10.9389,9.77519,8.97511,8.17504,9.48425,10.0661,10.3571,10.3571,11.739,9.12058,9.48425,9.84792,10.5025,9.55698,11.0844
-43.5375,0.947437,0.722002,2,7,0,44.4653,9.62648,-0.833354,1.51454,10.2548,10.3382,9.83815,11.0882,9.0048,9.92149,8.33812,9.17147,6.58807,9.33814,9.75482,8.92146,12.0049,8.83813,9.92149,10.1715,10.5048,10.6715,9.75482,9.33814,8.58812,7.5881,9.33814,9.42148,9.83815,10.0048,9.92149,10.1715,9.0048,8.25478,9.83815,7.67143,9.92149,10.2548,9.42148,11.0049,9.67148,8.75479,7.8381,9.33814,10.0048,10.3382,10.3382,11.9215,8.92146,9.33814,9.75482,10.5048,9.42148,11.1715
-43.4685,0.974283,0.722002,3,7,0,43.9197,9.73802,-0.850122,1.44101,10.379,10.464,9.95395,11.2291,9.10383,10.039,8.42373,9.27385,6.63847,9.44387,9.86893,9.01881,12.1643,8.9338,10.039,10.294,10.634,10.8041,9.86893,9.44387,8.67876,7.65862,9.44387,9.52889,9.95395,10.124,10.039,10.294,9.10383,8.33872,9.95395,7.74363,10.039,10.379,9.52889,11.1441,9.78392,8.84879,7.91365,9.44387,10.124,10.464,10.464,12.0793,9.01881,9.44387,9.86893,10.634,9.52889,11.3141
-45.7627,0.809385,0.722002,3,7,0,46.0829,9.48622,-0.783504,1.8128,10.077,10.1553,9.68523,10.8605,8.90172,9.76358,8.27492,9.05842,6.62956,9.21512,9.60688,8.82337,11.7223,8.74502,9.76358,9.99863,10.312,10.4687,9.60688,9.21512,8.50997,7.56977,9.21512,9.29347,9.68523,9.84193,9.76358,9.99863,8.90172,8.19657,9.68523,7.64812,9.76358,10.077,9.29347,10.7821,9.52853,8.66667,7.80482,9.21512,9.84193,10.1553,10.1553,11.644,8.82337,9.21512,9.60688,10.312,9.29347,10.9388
-45.4571,0.992278,0.722002,3,7,0,47.0273,9.28795,-0.946668,1.46812,10.0017,10.0964,9.5284,10.9484,8.58173,9.62307,7.8244,8.77107,5.8364,8.9604,9.43374,8.48707,11.9897,8.3924,9.62307,9.90707,10.2857,10.4751,9.43374,8.9604,8.1084,6.9724,8.9604,9.05507,9.5284,9.71774,9.62307,9.90707,8.58173,7.72973,9.5284,7.06707,9.62307,10.0017,9.05507,10.8537,9.33907,8.29773,7.2564,8.9604,9.71774,10.0964,10.0964,11.8951,8.48707,8.9604,9.43374,10.2857,9.05507,11.0431
-44.6283,0.909082,0.722002,2,3,0,47.3473,9.92489,-0.725752,1.38551,10.4721,10.5447,10.1092,11.1979,9.38348,10.1818,8.80288,9.52863,7.2788,9.67378,10.0367,9.31091,11.9962,9.23833,10.1818,10.3995,10.6898,10.835,10.0367,9.67378,9.02061,8.1497,9.67378,9.74636,10.1092,10.2544,10.1818,10.3995,9.38348,8.73031,10.1092,8.22228,10.1818,10.4721,9.74636,11.1253,9.96408,9.16576,8.36743,9.67378,10.2544,10.5447,10.5447,11.9236,9.31091,9.67378,10.0367,10.6898,9.74636,11.2704
-43.9619,0.997621,0.722002,3,7,0,44.8425,9.50842,-0.93234,1.5138,10.2114,10.3046,9.74524,11.1437,8.8129,9.83847,8.06702,8.99936,6.10911,9.18583,9.652,8.71966,12.1693,8.62643,9.83847,10.1182,10.4911,10.6776,9.652,9.18583,8.34672,7.22792,9.18583,9.27907,9.74524,9.9317,9.83847,10.1182,8.8129,7.97379,9.74524,7.32115,9.83847,10.2114,9.27907,11.0505,9.55877,8.53319,7.50762,9.18583,9.9317,10.3046,10.3046,12.0761,8.71966,9.18583,9.652,10.4911,9.27907,11.237
-45.8413,0.864546,0.722002,2,7,0,46.3595,9.45918,-0.601871,1.34796,9.91299,9.97318,9.61205,10.5149,9.01018,9.67224,8.52869,9.13056,7.26476,9.25093,9.55187,8.95,11.1769,8.88981,9.67224,9.8528,10.0936,10.2139,9.55187,9.25093,8.70925,7.987,9.25093,9.31112,9.61205,9.73243,9.67224,9.8528,9.01018,8.4685,9.61205,8.04719,9.67224,9.91299,9.31112,10.4547,9.49168,8.82962,8.16756,9.25093,9.73243,9.97318,9.97318,11.1167,8.95,9.25093,9.55187,10.0936,9.31112,10.575
-44.7469,1,0.722002,2,3,0,46.9214,9.50431,-1.0707,1.54535,10.3116,10.4187,9.77627,11.3823,8.70557,9.88334,7.84901,8.91971,5.60053,9.13385,9.6692,8.5985,12.5601,8.49143,9.88334,10.2046,10.6328,10.847,9.6692,9.13385,8.17022,6.88538,9.13385,9.24092,9.77627,9.99041,9.88334,10.2046,8.70557,7.74194,9.77627,6.99245,9.88334,10.3116,9.24092,11.2753,9.56213,8.38436,7.20659,9.13385,9.99041,10.4187,10.4187,12.453,8.5985,9.13385,9.6692,10.6328,9.24092,11.4894
-46.5005,0.898689,0.722002,3,7,0,47.1167,9.98421,-0.511628,1.47317,10.37,10.4211,10.1142,10.8816,9.60254,10.1653,9.19324,9.70486,8.11882,9.80719,10.063,9.55138,11.4444,9.50021,10.1653,10.3188,10.5235,10.6258,10.063,9.80719,9.34672,8.73277,9.80719,9.85835,10.1142,10.2165,10.1653,10.3188,9.60254,9.14207,10.1142,8.78393,10.1653,10.37,9.85835,10.8304,10.0118,9.44905,8.88626,9.80719,10.2165,10.4211,10.4211,11.3932,9.55138,9.80719,10.063,10.5235,9.85835,10.9328
-44.6783,0.986522,0.722002,2,3,0,47.3583,9.67475,-0.585917,1.52689,10.1165,10.1751,9.82357,10.7024,9.23765,9.88216,8.76892,9.35484,7.5385,9.47202,9.76498,9.17906,11.347,9.12047,9.88216,10.0579,10.2923,10.4095,9.76498,9.47202,8.9447,8.2416,9.47202,9.53061,9.82357,9.94075,9.88216,10.0579,9.23765,8.71033,9.82357,8.30019,9.88216,10.1165,9.53061,10.6439,9.70639,9.06188,8.41737,9.47202,9.94075,10.1751,10.1751,11.2884,9.17906,9.47202,9.76498,10.2923,9.53061,10.761
-44.4888,0.967814,0.722002,3,7,0,45.8971,9.46308,-0.704388,1.56305,9.99419,10.0646,9.642,10.6986,8.93761,9.71243,8.3741,9.07849,6.89488,9.21936,9.57156,8.86717,11.4734,8.79673,9.71243,9.92375,10.2055,10.3464,9.57156,9.21936,8.58541,7.74015,9.21936,9.2898,9.642,9.78287,9.71243,9.92375,8.93761,8.30366,9.642,7.81059,9.71243,9.99419,9.2898,10.6281,9.50112,8.72629,7.95146,9.21936,9.78287,10.0646,10.0646,11.403,8.86717,9.21936,9.57156,10.2055,9.2898,10.769
-43.6238,0.910794,0.722002,2,3,0,46.2433,9.63209,-0.87778,1.38573,10.2939,10.3817,9.85505,11.1717,8.97727,9.94283,8.27504,9.15282,6.4317,9.32838,9.76727,8.88949,12.1373,8.80171,9.94283,10.2062,10.5573,10.7328,9.76727,9.32838,8.53838,7.48504,9.32838,9.41616,9.85505,10.0306,9.94283,10.2062,8.97727,8.18727,9.85505,7.57282,9.94283,10.2939,9.41616,11.0839,9.67949,8.71393,7.74838,9.32838,10.0306,10.3817,10.3817,12.0495,8.88949,9.32838,9.76727,10.5573,9.41616,11.2595
-44.0734,0.941266,0.722002,2,3,0,44.3217,9.57551,-0.934888,1.34855,10.2804,10.3739,9.81297,11.2153,8.87808,9.90646,8.13017,9.06506,6.16691,9.25204,9.71948,8.78459,12.2437,8.69111,9.90646,10.1869,10.5609,10.7479,9.71948,9.25204,8.41064,7.28877,9.25204,9.34553,9.81297,9.99995,9.90646,10.1869,8.87808,8.03668,9.81297,7.38226,9.90646,10.2804,9.34553,11.1218,9.62599,8.59762,7.56924,9.25204,9.99995,10.3739,10.3739,12.1502,8.78459,9.25204,9.71948,10.5609,9.34553,11.3088
-43.8247,0.728748,0.722002,3,7,0,48.3109,9.72378,-0.73154,1.54914,10.2754,10.3485,9.90959,11.0069,9.17805,9.98275,8.59282,9.32436,7.05659,9.47067,9.83644,9.1049,11.8116,9.03174,9.98275,10.2022,10.4948,10.6411,9.83644,9.47067,8.81228,7.93443,9.47067,9.54382,9.90959,10.0559,9.98275,10.2022,9.17805,8.51967,9.90959,8.00759,9.98275,10.2754,9.54382,10.9337,9.76328,8.95859,8.1539,9.47067,10.0559,10.3485,10.3485,11.7384,9.1049,9.47067,9.83644,10.4948,9.54382,11.0801
-46.5787,0.875655,0.722002,3,7,0,46.6142,9.9448,-0.471403,1.56067,10.3002,10.3474,10.0645,10.7716,9.59313,10.1117,9.21601,9.68741,8.22607,9.78169,10.0174,9.54599,11.2902,9.49885,10.1117,10.2531,10.4417,10.5359,10.0174,9.78169,9.35743,8.79175,9.78169,9.82883,10.0645,10.1588,10.1117,10.2531,9.59313,9.16887,10.0645,8.83889,10.1117,10.3002,9.82883,10.7245,9.97026,9.45171,8.93317,9.78169,10.1588,10.3474,10.3474,11.243,9.54599,9.78169,10.0174,10.4417,9.82883,10.8188
-45.8118,0.872066,0.722002,3,7,0,50.6167,9.30066,-0.652329,1.58004,9.79252,9.85775,9.46635,10.4448,8.81402,9.53159,8.29216,8.94449,6.92227,9.07496,9.40112,8.74879,11.1624,8.68356,9.53159,9.72728,9.98822,10.1187,9.40112,9.07496,8.48786,7.70507,9.07496,9.14019,9.46635,9.59682,9.53159,9.72728,8.81402,8.22693,9.46635,7.7703,9.53159,9.79252,9.14019,10.3796,9.33589,8.61833,7.90076,9.07496,9.59682,9.85775,9.85775,11.0972,8.74879,9.07496,9.40112,9.98822,9.14019,10.5101
-43.6655,0.995746,0.722002,2,3,0,46.0477,9.68845,-0.926074,1.54104,10.3867,10.4793,9.92368,11.3128,8.9976,10.0163,8.25674,9.18282,6.31199,9.36803,9.83107,8.905,12.3315,8.81239,10.0163,10.2941,10.6645,10.8498,9.83107,9.36803,8.53457,7.42328,9.36803,9.46064,9.92368,10.1089,10.0163,10.2941,8.9976,8.16414,9.92368,7.51588,10.0163,10.3867,9.46064,11.2202,9.73846,8.71978,7.7011,9.36803,10.1089,10.4793,10.4793,12.2389,8.905,9.36803,9.83107,10.6645,9.46064,11.4054
-43.4613,0.958384,0.722002,3,7,0,44.3369,9.70562,-0.835203,1.42955,10.3354,10.4189,9.91776,11.1706,9.08256,10.0013,8.41439,9.2496,6.66047,9.41664,9.83424,8.99904,12.0893,8.91552,10.0013,10.2518,10.5859,10.753,9.83424,9.41664,8.66496,7.66271,9.41664,9.50016,9.91776,10.0848,10.0013,10.2518,9.08256,8.33087,9.91776,7.74623,10.0013,10.3354,9.50016,11.087,9.75072,8.832,7.91327,9.41664,10.0848,10.4189,10.4189,12.0058,8.99904,9.41664,9.83424,10.5859,9.50016,11.2541
-43.7797,0.95101,0.722002,2,3,0,44.0014,9.66006,-0.914079,1.35988,10.3493,10.4407,9.89224,11.2634,8.97816,9.98365,8.2469,9.16097,6.32733,9.34379,9.80083,8.88675,12.2688,8.79534,9.98365,10.2579,10.6235,10.8063,9.80083,9.34379,8.52112,7.42422,9.34379,9.4352,9.89224,10.0751,9.98365,10.2579,8.97816,8.15549,9.89224,7.51563,9.98365,10.3493,9.4352,11.1719,9.70942,8.70394,7.69845,9.34379,10.0751,10.4407,10.4407,12.1774,8.88675,9.34379,9.80083,10.6235,9.4352,11.3548
