# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = m13_2_model_3.data.R
# init = 2 (Default)
# random
#   seed = 2734583014
# output
#   file = m13_2_model_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2602.47,0.90224,0.463076,3,7,0,2605.87,0.713741,0.649379,-0.70736,-0.761047,-1.06103,-2.82528,-0.948603,-0.084938,1.46916
-2603.77,0.916981,0.463076,3,7,0,2608.53,0.480037,0.545283,-0.489487,-0.541323,-1.0986,-2.42156,-0.151838,-0.0348525,1.16122
-2598.37,0.774612,0.463076,3,7,0,2605.91,0.659396,0.505539,-0.620887,-0.620767,-1.042,-2.59471,-0.755041,-0.0478506,1.09129
-2599.93,0.805269,0.463076,2,7,0,2603.05,0.690581,0.480485,-0.562896,-0.61308,-1.09273,-2.52616,-0.924613,-0.0261586,1.35393
-2599.82,0.98847,0.463076,3,7,0,2602.08,0.612888,0.744542,-0.602419,-0.651487,-1.03759,-2.69265,-1.04225,-0.0627894,1.32219
-2599.69,0.918797,0.463076,4,15,0,2604.45,0.588443,0.725625,-0.63097,-0.672785,-1.04219,-2.71995,-0.627963,-0.0721405,1.28
-2601.5,0.770433,0.463076,2,7,0,2606.68,0.6896,0.543226,-0.579936,-0.578096,-1.2673,-2.68401,-0.622826,-0.0114659,1.16717
-2602.32,0.58717,0.463076,3,15,0,2608.72,0.656727,0.570769,-0.653988,-0.633333,-1.03824,-2.65829,-1.27694,0.0491084,1.45672
-2601.99,0.974973,0.463076,3,7,0,2607.09,0.689156,0.617059,-0.560959,-0.643037,-1.05455,-2.51056,-0.109947,0.0163277,1.13276
-2604.98,0.921815,0.463076,3,7,0,2607.14,0.586954,0.519869,-0.52205,-0.719915,-1.25233,-2.48263,-0.0703235,-0.121598,1.50494
-2603.72,1,0.463076,3,15,0,2608.22,0.715763,0.585884,-0.472402,-0.587001,-1.19177,-2.34658,-0.0560789,-0.06688,1.86725
-2602.56,0.798362,0.463076,3,7,0,2609.04,0.604558,0.560947,-0.597681,-0.680627,-0.965283,-2.58609,-1.11136,-0.155357,1.53683
-2604.53,0.967924,0.463076,3,7,0,2609.92,0.597677,0.479303,-0.662906,-0.599233,-0.9271,-2.79939,-1.72811,0.0309305,2.44975
-2608.52,0.90821,0.463076,3,15,0,2611.79,0.714237,0.655578,-0.513714,-0.678093,-1.22783,-2.51699,2.73894,-0.137864,2.39775
-2602.43,1,0.463076,3,7,0,2611.19,0.729333,0.690642,-0.608661,-0.491209,-0.896288,-2.58851,-1.49778,-0.184573,2.1846
-2602.9,0.945283,0.463076,3,7,0,2605.44,0.676105,0.589621,-0.536532,-0.708129,-1.17977,-2.60412,0.827851,-0.0899398,1.37494
-2604.83,0.809003,0.463076,3,7,0,2608.14,0.744759,0.586278,-0.612055,-0.541018,-0.942131,-2.69306,-2.69754,-0.174436,2.76104
-2604.7,0.900837,0.463076,3,15,0,2607.85,0.786513,0.639784,-0.567494,-0.540569,-0.896511,-2.66314,-2.7261,-0.127635,2.26496
-2607.55,0.814208,0.463076,3,7,0,2611.99,0.699312,0.749809,-0.557417,-0.646829,-1.21252,-2.79362,-3.65208,-0.165142,3.23876
-2604.47,0.947629,0.463076,3,15,0,2614.27,0.680309,0.55603,-0.585182,-0.600358,-1.07691,-2.16184,0.247967,-0.0605672,1.1661
-2604.18,0.975364,0.463076,3,7,0,2609.25,0.777255,0.649661,-0.592974,-0.64389,-1.04393,-3.04512,-1.52707,-0.0868017,1.33384
-2600.38,0.984919,0.463076,3,7,0,2606.68,0.596679,0.554441,-0.57873,-0.609965,-1.09611,-2.43357,-0.0944408,-0.011183,1.6135
-2602.41,0.871136,0.463076,2,3,0,2603.61,0.526521,0.567738,-0.586582,-0.590265,-1.09608,-2.40547,-0.399419,-0.00216943,2.07989
-2603.12,0.875358,0.463076,3,7,0,2606.13,0.828779,0.702593,-0.619732,-0.584746,-1.08035,-2.71017,-0.711823,-0.223804,0.741794
-2601.23,0.733065,0.463076,3,7,0,2608.06,0.705413,0.703315,-0.642725,-0.671112,-1.06459,-2.61075,-0.426661,-0.17068,0.784575
-2601.53,0.650092,0.463076,3,7,0,2606.72,0.628861,0.577265,-0.598953,-0.575783,-0.971913,-2.77387,-0.718335,-0.129485,2.17045
-2599.2,0.776734,0.463076,4,23,0,2604.11,0.668379,0.624261,-0.55779,-0.613063,-1.17587,-2.43813,-0.497934,-0.125504,1.10001
-2599.64,0.810741,0.463076,3,15,0,2601.92,0.626916,0.615236,-0.62594,-0.579554,-1.00727,-2.64153,-0.160329,-0.131841,1.52344
-2598.34,0.98651,0.463076,3,15,0,2600.53,0.708602,0.599034,-0.518875,-0.587957,-1.02548,-2.55236,-0.649214,-0.125124,0.987201
-2599.88,0.925222,0.463076,3,15,0,2600.89,0.612731,0.655705,-0.632812,-0.692153,-1.16433,-2.44937,-0.530603,-0.0263061,1.15311
-2601.57,0.728876,0.463076,3,7,0,2608.48,0.589464,0.647018,-0.456509,-0.607299,-1.11615,-2.70099,-0.443102,-0.141047,1.04775
-2602.35,0.811834,0.463076,3,7,0,2607.1,0.745475,0.565707,-0.538553,-0.689903,-0.930571,-2.71539,-1.3191,-0.148971,1.92961
-2600.05,0.917909,0.463076,3,7,0,2605.57,0.576282,0.665025,-0.551094,-0.572624,-1.17124,-2.61201,-0.367064,-0.0439399,1.00055
-2600.66,0.967251,0.463076,3,7,0,2602.24,0.822065,0.622055,-0.58759,-0.666864,-0.936486,-2.55991,-0.819056,-0.161894,1.40807
-2600.11,0.960151,0.463076,3,15,0,2605.2,0.538483,0.509416,-0.551671,-0.65021,-1.16117,-2.49532,-0.844154,-5.12106e-05,1.35926
-2601.53,0.736729,0.463076,3,7,0,2604.79,0.533782,0.513097,-0.655441,-0.576229,-1.25176,-2.54926,-0.422934,-0.00632119,0.922278
-2600.62,0.900552,0.463076,3,7,0,2607.23,0.808109,0.614738,-0.546554,-0.695512,-1.0043,-2.64863,-0.897363,-0.152478,1.52722
-2604.1,0.813142,0.463076,3,7,0,2608.41,0.728484,0.941152,-0.508805,-0.675558,-1.1481,-2.63817,-0.800833,-0.170864,1.46135
-2602.53,0.89364,0.463076,3,7,0,2606.47,0.727043,0.508697,-0.592465,-0.471845,-0.900022,-2.4822,-0.676141,-0.0862493,1.13325
-2601.14,0.976613,0.463076,3,7,0,2606.71,0.67709,0.692836,-0.440584,-0.651179,-1.10051,-2.48337,-0.120018,-0.171914,1.21989
-2598.55,1,0.463076,3,7,0,2601.37,0.763888,0.663342,-0.560618,-0.560719,-1.02673,-2.5211,-0.560168,-0.111083,1.11961
-2599.52,0.882848,0.463076,3,7,0,2602.86,0.675002,0.671801,-0.522502,-0.555704,-1.08466,-2.68534,-0.656972,-0.0564695,1.2692
-2603.53,0.893427,0.463076,3,7,0,2606.76,0.610269,0.549464,-0.755882,-0.63036,-1.27275,-2.66853,-0.684203,-0.0801683,1.09738
-2602.55,0.992436,0.463076,3,7,0,2608.23,0.659762,0.652079,-0.421996,-0.617299,-0.979732,-2.54181,-0.908596,-0.190093,1.6915
-2604.27,0.652818,0.463076,4,23,0,2610.91,0.524634,0.507865,-0.618872,-0.67168,-1.02521,-2.41199,-1.38298,-0.101219,1.82536
-2600.84,0.859397,0.463076,3,7,0,2609.17,0.596294,0.527335,-0.75471,-0.628084,-1.01149,-2.62996,-0.429574,-0.0192311,1.39451
-2603.14,0.921948,0.463076,3,7,0,2604.64,0.57903,0.596856,-0.431281,-0.719537,-1.19792,-2.78028,-0.56604,-0.0270191,1.35395
-2601.76,0.9505,0.463076,3,7,0,2609.15,0.440019,0.499891,-0.556209,-0.638363,-1.03914,-2.66758,-0.526348,0.0354515,0.863802
-2600.72,0.930378,0.463076,3,7,0,2605.5,0.652101,0.790779,-0.648014,-0.631762,-1.12562,-2.62238,-0.994121,-0.0909831,1.55403
-2603.07,0.954119,0.463076,3,7,0,2605.94,0.609908,0.327392,-0.602382,-0.771716,-1.17404,-2.65099,-0.533673,0.0679801,0.872091
-2601.93,0.921512,0.463076,3,7,0,2607.32,0.565275,0.583492,-0.691328,-0.618708,-1.08297,-2.92132,-0.918619,-0.0624501,1.73593
-2602.5,0.987967,0.463076,3,7,0,2605.96,0.598359,0.572713,-0.623091,-0.499641,-0.915637,-2.71241,-0.181574,-0.0124094,1.35502
-2599.57,0.965494,0.463076,3,7,0,2606.64,0.720055,0.744782,-0.593094,-0.635707,-0.933653,-2.56339,-0.0853352,-0.149883,1.48567
-2599.27,0.930109,0.463076,3,7,0,2601.42,0.58405,0.514719,-0.574151,-0.600148,-1.19391,-2.66095,-0.714657,-0.016123,1.14344
-2602.09,0.900236,0.463076,3,7,0,2604.42,0.545687,0.524595,-0.746604,-0.750213,-1.24044,-2.72547,-0.6225,0.0403851,0.998194
-2604.18,0.749038,0.463076,3,15,0,2609.85,0.787728,0.720243,-0.415429,-0.468782,-0.942843,-2.38846,-1.09317,-0.236751,2.29033
-2599.74,0.809818,0.463076,3,15,0,2611.5,0.574009,0.651852,-0.644942,-0.66087,-1.0222,-2.5874,-0.571623,-0.0533876,0.794074
-2599.84,0.665819,0.463076,2,7,0,2604.65,0.562925,0.582873,-0.620695,-0.669022,-1.07634,-2.57385,-1.09277,-0.0899732,1.05785
-2600.87,0.994099,0.463076,3,15,0,2602.21,0.658701,0.673097,-0.596204,-0.594196,-0.966891,-2.58521,0.0509517,-0.0397193,0.966049
-2598.55,0.966418,0.463076,3,7,0,2602.7,0.615674,0.593374,-0.615996,-0.59421,-1.06708,-2.48725,-0.901569,-0.0524985,1.25342
-2599.6,0.903425,0.463076,2,7,0,2603.52,0.599767,0.546606,-0.561071,-0.582114,-1.00843,-2.56194,-1.24737,-0.0597328,1.5312
-2599.53,0.843194,0.463076,3,7,0,2606.6,0.653211,0.643541,-0.615419,-0.693947,-1.15003,-2.75512,-0.698288,-0.0589477,1.68153
-2599.41,0.886391,0.463076,3,7,0,2601.75,0.713937,0.666465,-0.572175,-0.68551,-1.08109,-2.66064,-1.34115,-0.115514,1.34398
-2600.68,0.772487,0.463076,3,7,0,2606.18,0.708329,0.691873,-0.571686,-0.528123,-0.940419,-2.41436,0.342225,-0.163617,1.59751
-2604.51,0.703575,0.463076,3,7,0,2609.13,0.817659,0.560324,-0.521032,-0.525625,-0.952156,-2.8152,0.396881,-0.138919,1.08247
-2604.16,0.687193,0.463076,4,23,0,2613.55,0.7248,0.524089,-0.637616,-0.63278,-0.894035,-2.63503,0.0195116,0.0182589,1.20653
-2601.38,0.837636,0.463076,3,7,0,2607.67,0.638605,0.630308,-0.579209,-0.660887,-1.24154,-2.57033,-0.659619,0.0182726,1.20612
-2601.57,0.969766,0.463076,3,7,0,2605.5,0.608574,0.509559,-0.51189,-0.71891,-1.12819,-2.6647,-1.42901,-0.0285013,2.10561
-2603.91,0.95066,0.463076,3,7,0,2607.14,0.568479,0.576657,-0.764808,-0.660278,-1.25258,-2.62048,-0.333447,-0.0126346,0.784105
-2600.41,0.986921,0.463076,3,7,0,2607.6,0.691922,0.666689,-0.633759,-0.656321,-1.08549,-2.72647,-0.0990398,-0.0726895,2.2474
-2603.34,0.779285,0.463076,3,7,0,2606.56,0.64499,0.601482,-0.534309,-0.785616,-1.27494,-2.70201,-0.964996,-0.0613127,1.75994
-2600.45,0.999372,0.463076,3,7,0,2605.32,0.5994,0.551929,-0.618937,-0.582257,-0.895553,-2.49979,-0.52144,-0.0908084,0.948362
-2599.68,0.995951,0.463076,4,23,0,2602.83,0.618754,0.560506,-0.556965,-0.667965,-1.18347,-2.79704,-0.782747,-0.0155734,1.4467
-2600.75,0.612694,0.463076,3,15,0,2605.33,0.541046,0.538434,-0.53315,-0.620252,-0.935952,-2.69464,-1.01288,-0.0528952,1.16167
-2599.67,0.995446,0.463076,3,7,0,2602.77,0.614638,0.626673,-0.640945,-0.675893,-1.22662,-2.59377,-0.542379,-0.0684566,1.09784
-2598.87,0.998457,0.463076,3,7,0,2601.32,0.658801,0.58756,-0.537165,-0.527733,-1.05638,-2.48957,-0.635797,-0.103889,0.994633
-2599.15,0.929149,0.463076,3,7,0,2600.86,0.632269,0.600277,-0.618091,-0.690915,-1.07763,-2.45122,-0.157997,-0.0581749,1.38283
-2602.19,0.87967,0.463076,3,7,0,2604,0.661688,0.580627,-0.714419,-0.70791,-0.948638,-2.81567,0.0638087,-0.0390895,1.43123
-2602.56,0.835979,0.463076,3,7,0,2606.17,0.590595,0.628356,-0.476535,-0.556921,-1.16366,-2.46487,-1.54716,-0.0849263,1.32207
-2600.93,1,0.463076,3,7,0,2605.53,0.708366,0.524724,-0.505266,-0.686916,-0.98646,-2.38921,-0.280961,-0.0896267,1.20682
-2598.29,0.997492,0.463076,3,7,0,2601.56,0.640731,0.648228,-0.618668,-0.604241,-0.971707,-2.59434,-0.421509,-0.0937767,1.10151
-2601.18,0.842184,0.463076,3,7,0,2602.93,0.734747,0.628725,-0.577751,-0.599748,-1.24741,-2.48312,-1.24472,-0.116005,1.10855
-2605.1,0.70195,0.463076,4,23,0,2609.67,0.73544,0.583778,-0.372368,-0.537598,-0.902493,-2.64942,-0.798141,-0.14581,2.00459
-2607.34,0.743593,0.463076,3,15,0,2617.79,0.746945,0.518462,-0.46744,-0.497896,-0.891079,-2.77838,-1.34776,-0.0464161,2.118
-2601.22,0.983528,0.463076,2,7,0,2609.49,0.694446,0.560601,-0.538485,-0.519724,-0.944472,-2.68307,-1.25658,-0.0895243,1.84423
-2605.25,0.896478,0.463076,3,7,0,2609.06,0.635817,0.586757,-0.65558,-0.588116,-1.36654,-2.69246,0.00714503,-0.0485049,0.906415
-2603.13,0.987277,0.463076,3,7,0,2612.14,0.68123,0.640848,-0.636685,-0.625916,-0.842672,-2.74001,-1.49889,-0.0873516,2.21111
-2603.11,0.956854,0.463076,3,15,0,2607.86,0.677371,0.759782,-0.498765,-0.662664,-0.82106,-2.49839,-0.742352,-0.162715,1.7394
-2599.12,0.980203,0.463076,3,7,0,2604.24,0.751041,0.700367,-0.533085,-0.629717,-0.980386,-2.58392,-0.427221,-0.148504,0.856858
-2600.46,0.595648,0.463076,3,7,0,2606.7,0.695738,0.654443,-0.545726,-0.531079,-1.06023,-2.47096,-0.744584,-0.187346,1.93191
-2599.5,0.913693,0.463076,3,7,0,2602.6,0.683013,0.659212,-0.588515,-0.6571,-1.00592,-2.6451,0.0955204,-0.142734,1.18208
-2603.98,0.814015,0.463076,4,23,0,2608.31,0.906397,0.749271,-0.471412,-0.564671,-1.00351,-2.73396,-1.75647,-0.222085,1.4527
-2606.17,0.989558,0.463076,3,7,0,2609.69,0.867403,0.957087,-0.513867,-0.446529,-1.03263,-2.34339,0.72066,-0.267937,1.13293
-2605.58,0.646408,0.463076,3,7,0,2615.18,0.778724,0.731647,-0.377185,-0.558188,-1.16845,-2.73788,-1.71321,-0.145081,1.63461
-2605.93,0.892105,0.463076,3,7,0,2609.54,0.767751,0.747621,-0.752269,-0.504494,-0.891061,-2.40008,0.259564,-0.211041,1.20569
-2606.18,0.951735,0.463076,3,7,0,2610.32,0.75398,0.708335,-0.317329,-0.567479,-1.06733,-2.61779,-1.43108,-0.228708,1.65272
-2601.27,0.907643,0.463076,3,7,0,2609.55,0.785438,0.690271,-0.624091,-0.628216,-1.11141,-2.64002,-1.13691,-0.195588,1.90299
-2602.2,0.952906,0.463076,3,15,0,2605.3,0.716698,0.682531,-0.607912,-0.615026,-0.992543,-2.65543,-2.06706,-0.0566324,2.08581
-2603.07,0.920677,0.463076,3,15,0,2608.66,0.489755,0.651436,-0.70333,-0.696367,-1.18606,-2.65247,-1.14115,-0.0547231,1.13274
-2602.15,0.998186,0.463076,3,7,0,2604.38,0.761801,0.51106,-0.493889,-0.57517,-0.9458,-2.60058,-0.350796,-0.187418,1.38626
-2603.53,0.972501,0.463076,3,15,0,2609.26,0.423832,0.556483,-0.733627,-0.673036,-1.1419,-2.61478,-1.39835,0.0282828,1.11532
-2605.46,0.923782,0.463076,3,7,0,2611.08,0.645811,0.468257,-0.505038,-0.684456,-0.891716,-2.82563,0.100606,-0.0103105,0.891449
-2600.82,0.919396,0.463076,2,3,0,2607.45,0.531543,0.520928,-0.571107,-0.632199,-0.955649,-2.82022,-0.407282,-0.0345952,1.04447
-2602.61,0.85873,0.463076,3,7,0,2604.05,0.734713,0.724725,-0.619891,-0.608624,-1.17744,-2.41826,-1.5984,-0.193233,1.75833
-2601.16,0.975782,0.463076,3,7,0,2606.04,0.616202,0.530045,-0.532578,-0.536966,-0.961701,-2.8462,-0.448784,-0.0818415,1.34531
-2600.7,0.915026,0.463076,3,7,0,2605.23,0.689975,0.683418,-0.648892,-0.699835,-1.22726,-2.56978,-0.792894,-0.109526,1.12691
-2602.89,0.897739,0.463076,3,7,0,2604.93,0.605456,0.765647,-0.705913,-0.685938,-1.18482,-2.70037,-1.15813,-0.0888186,1.36869
-2603.93,0.99643,0.463076,3,7,0,2607.94,0.670111,0.668306,-0.739061,-0.690609,-1.07059,-2.80003,-1.95219,-0.0318629,2.08631
-2601.25,0.75984,0.463076,3,7,0,2614.66,0.713532,0.865466,-0.594369,-0.591764,-1.0773,-2.47993,-0.0852683,-0.209009,1.08871
-2599.07,0.984649,0.463076,3,7,0,2602.77,0.743095,0.62034,-0.593999,-0.559336,-1.04455,-2.72389,-1.02929,-0.0990587,1.37403
-2601.01,0.928166,0.463076,3,7,0,2602.52,0.699552,0.616562,-0.477142,-0.680953,-0.964283,-2.47417,-0.0555312,-0.14183,1.6511
-2602.87,0.969713,0.463076,3,7,0,2605.03,0.709556,0.712699,-0.53429,-0.49802,-1.2665,-2.62146,-1.03939,-0.15898,0.908883
-2598.86,0.913937,0.463076,3,7,0,2605.32,0.634137,0.620676,-0.579089,-0.512862,-1.05057,-2.53662,-0.345292,-0.0894888,1.20307
-2602.06,0.814353,0.463076,3,7,0,2603.16,0.726725,0.650011,-0.577023,-0.70368,-1.06722,-2.93371,-1.36021,-0.0611606,1.65123
-2602.44,0.875386,0.463076,3,15,0,2605.5,0.634308,0.654134,-0.586918,-0.540257,-1.0495,-2.46277,-1.70847,-0.0378053,2.08245
-2603.67,0.859976,0.463076,3,7,0,2606.99,0.658432,0.564427,-0.72764,-0.765455,-1.02535,-2.6495,-0.269134,-0.12285,1.35556
-2600.77,1,0.463076,3,7,0,2605.5,0.601638,0.568662,-0.515472,-0.689207,-1.14913,-2.62935,-0.956381,0.0131841,0.905305
-2601.84,0.837731,0.463076,3,7,0,2604.91,0.523162,0.605685,-0.475517,-0.670502,-1.08555,-2.50002,-0.214462,-0.00326941,1.2297
-2598.54,0.976036,0.463076,2,7,0,2603.81,0.62099,0.669835,-0.582502,-0.604002,-1.06248,-2.57953,-0.445359,-0.122712,1.4236
-2599.12,0.896784,0.463076,3,7,0,2603.92,0.735727,0.658717,-0.571667,-0.715527,-1.05548,-2.63416,-0.761578,-0.0997563,1.03562
-2600.83,0.675352,0.463076,3,7,0,2604.39,0.671329,0.638763,-0.596322,-0.593731,-1.22347,-2.76883,-0.91143,-0.101903,1.91827
-2601.15,0.957723,0.463076,3,7,0,2603.42,0.633483,0.569551,-0.618957,-0.66987,-1.04841,-2.32807,-0.374548,-0.0892418,0.730338
-2600.33,0.876683,0.463076,3,7,0,2605.07,0.785014,0.544313,-0.626414,-0.586397,-0.985998,-2.52292,-1.02328,-0.122469,1.12342
-2602.15,0.956683,0.463076,3,7,0,2604.54,0.799642,0.54469,-0.646829,-0.574585,-1.0075,-2.37619,-1.13444,-0.155727,1.24059
-2601.1,0.924577,0.463076,3,7,0,2605.63,0.701223,0.792069,-0.478031,-0.574206,-1.07561,-2.69959,0.213619,-0.183826,1.30834
-2600.41,0.897486,0.463076,3,7,0,2606.59,0.801877,0.671014,-0.637672,-0.636834,-1.11026,-2.53579,-1.25464,-0.141378,1.41394
-2604.4,0.732188,0.463076,3,7,0,2606.18,0.738012,0.799512,-0.445721,-0.475542,-0.918212,-2.7729,0.0568984,-0.131812,1.16758
-2601.71,0.941593,0.463076,3,15,0,2607.9,0.742253,0.610152,-0.635119,-0.709587,-1.22306,-2.49845,-1.22153,-0.107912,1.37866
-2600.59,0.702309,0.463076,3,15,0,2608.51,0.686215,0.78226,-0.571057,-0.584657,-0.987971,-2.55988,0.18136,-0.203351,1.2693
-2601.82,0.961418,0.463076,3,7,0,2605.23,0.70873,0.535007,-0.527759,-0.552864,-1.22342,-2.58128,-1.08563,-0.144445,1.50452
-2600.56,0.999309,0.463076,3,7,0,2604.67,0.737372,0.763493,-0.59312,-0.632311,-0.915332,-2.61189,-0.162209,-0.206101,1.10328
-2605.8,0.782936,0.463076,3,15,0,2608.22,0.855738,0.547044,-0.716419,-0.510208,-0.954208,-2.44757,-1.19662,-0.115875,1.22062
-2604.72,0.980617,0.463076,3,7,0,2611.63,0.814296,0.474772,-0.637374,-0.504814,-1.00034,-2.37392,-1.10516,-0.120992,1.60544
-2603.01,0.821912,0.463076,3,7,0,2609.48,0.682449,0.880481,-0.592082,-0.676335,-1.09266,-2.5033,-1.30216,-0.178697,1.51702
-2603.87,0.628022,0.463076,2,7,0,2608.48,0.841087,0.774831,-0.527344,-0.568808,-1.0867,-2.47505,-1.19754,-0.0939678,1.52953
-2600.94,0.870488,0.463076,3,7,0,2611.37,0.784246,0.694112,-0.532427,-0.553215,-1.12784,-2.56856,-0.667114,-0.170716,2.44641
-2600.38,0.937674,0.463076,3,15,0,2604.05,0.58816,0.775999,-0.651402,-0.624803,-1.06725,-2.55733,-0.570704,-0.0879427,1.25969
-2605.35,0.896395,0.463076,3,7,0,2608.04,0.683137,0.47715,-0.42116,-0.764629,-1.25098,-2.67772,-0.56824,-0.0458749,1.09707
-2606.23,0.829768,0.463076,3,7,0,2608.44,0.672915,0.672075,-0.76373,-0.519006,-0.893014,-2.54217,-1.26173,-0.0315265,1.58742
-2602.94,1,0.463076,3,7,0,2610.15,0.556114,0.422168,-0.538165,-0.817664,-1.13942,-2.73645,-0.5716,0.0910593,1.31042
-2600.75,1,0.463076,3,7,0,2604.99,0.756498,0.69853,-0.678003,-0.506178,-1.03181,-2.49297,-0.357939,-0.114314,1.47497
-2603.55,0.912356,0.463076,3,7,0,2606.54,0.774224,0.656769,-0.571173,-0.51238,-1.304,-2.46522,-0.407268,-0.198087,0.979093
-2606.5,0.654903,0.463076,3,7,0,2613.73,0.517255,0.526368,-0.595804,-0.707548,-0.978651,-2.98375,-0.225749,0.0673657,3.30346
-2603.25,1,0.463076,3,7,0,2608.71,0.797055,0.739023,-0.58036,-0.531716,-1.15791,-2.33281,-0.796627,-0.150875,0.705023
-2602.22,0.817701,0.463076,3,7,0,2606.92,0.774664,0.733039,-0.615684,-0.485886,-1.13906,-2.59749,0.318291,-0.220546,1.85288
-2603.24,0.793456,0.463076,3,7,0,2608.65,0.834032,0.476864,-0.558425,-0.560343,-1.03444,-2.73046,-0.146425,-0.0836813,1.15577
-2600.47,0.965364,0.463076,3,7,0,2606.52,0.703498,0.612869,-0.645892,-0.505313,-0.913128,-2.66576,-0.431718,-0.100815,1.05415
-2601.51,0.834882,0.463076,3,7,0,2607.61,0.655156,0.675429,-0.656012,-0.51628,-0.939447,-2.6312,0.130671,-0.094592,1.93166
-2601.34,0.958908,0.463076,3,7,0,2603.85,0.709937,0.610228,-0.511141,-0.697646,-1.19102,-2.52509,-1.33636,-0.0765998,1.10847
-2603.29,0.986819,0.463076,4,23,0,2605.98,0.545398,0.467609,-0.70933,-0.630314,-0.991115,-2.733,-1.478,0.0540453,2.25398
-2604.81,0.905436,0.463076,3,15,0,2608.4,0.517173,0.603047,-0.65573,-0.648309,-1.09085,-2.7214,-1.48942,-0.0666707,3.6493
-2602.18,0.938406,0.463076,3,7,0,2607.99,0.682625,0.569614,-0.576644,-0.71703,-1.11026,-2.34984,0.228479,-0.0598297,1.00864
-2599.29,0.9811,0.463076,3,7,0,2603.87,0.656292,0.679085,-0.627834,-0.570782,-1.15362,-2.59552,-1.11417,-0.116164,1.27662
-2600.61,0.862382,0.463076,3,7,0,2603.05,0.72631,0.596959,-0.484235,-0.603557,-0.955932,-2.52396,0.24529,-0.120007,1.18246
-2599.45,0.991665,0.463076,3,7,0,2602.01,0.679234,0.7021,-0.511222,-0.595387,-0.925056,-2.51972,-0.759002,-0.151679,0.956117
-2600.3,0.882859,0.463076,3,15,0,2603.25,0.595817,0.46645,-0.650118,-0.699556,-1.18601,-2.63831,-0.218274,0.0323536,1.56431
-2598.46,0.668593,0.463076,3,7,0,2603.59,0.65189,0.698037,-0.551013,-0.595688,-0.998215,-2.65448,-0.803922,-0.112723,1.05321
-2602.03,0.932102,0.463076,3,7,0,2603.09,0.91221,0.812753,-0.501601,-0.530389,-1.10835,-2.42917,-0.316059,-0.277685,1.59414
-2600.91,0.98262,0.463076,3,7,0,2604.1,0.816844,0.769117,-0.543746,-0.491583,-1.12119,-2.37413,-0.944038,-0.191129,1.24556
-2602.95,0.94522,0.463076,3,15,0,2606.77,0.637824,0.490793,-0.552415,-0.50179,-1.23415,-2.48743,-0.0284879,-0.0932501,1.11132
-2600.52,0.982323,0.463076,3,7,0,2605.05,0.549651,0.624406,-0.651125,-0.671058,-0.968619,-2.68853,-1.26154,-0.0570866,1.22823
-2600.9,0.60339,0.463076,3,15,0,2608.51,0.821159,0.707304,-0.562315,-0.522746,-0.942151,-2.43434,-0.0776128,-0.164262,1.78086
-2602.03,0.864698,0.463076,3,15,0,2604.46,0.614811,0.501322,-0.612933,-0.70349,-1.18199,-2.80099,-0.770503,0.0810002,0.956774
-2600.58,0.962457,0.463076,3,7,0,2604.62,0.514861,0.546496,-0.50212,-0.630929,-1.07892,-2.6309,-0.671279,-0.0439988,1.47207
-2600.22,0.936926,0.463076,3,7,0,2605.07,0.688979,0.627548,-0.720794,-0.646463,-1.04065,-2.69693,-0.413303,-0.110836,1.19362
-2600.66,0.972093,0.463076,3,7,0,2603.47,0.666787,0.598962,-0.56739,-0.567624,-1.18061,-2.34635,-1.04622,-0.10589,1.22292
-2600.74,0.941013,0.463076,3,7,0,2603.77,0.689442,0.698437,-0.584998,-0.645685,-0.914531,-2.78216,0.0723864,-0.114557,1.16861
-2600.77,0.743292,0.463076,3,15,0,2607.32,0.527378,0.48145,-0.623287,-0.657128,-1.17626,-2.42213,-0.478451,-0.0012697,1.3688
-2604.96,0.800421,0.463076,3,7,0,2611.05,0.532784,0.410892,-0.717823,-0.657936,-0.885518,-2.64622,0.13079,0.0602585,1.06735
-2603.95,0.921465,0.463076,3,7,0,2609.01,0.604578,0.64061,-0.530526,-0.717419,-1.29065,-2.7112,-1.6668,-0.0186062,2.03234
-2599.66,0.821762,0.463076,3,7,0,2606.67,0.670081,0.556703,-0.661573,-0.602715,-0.989418,-2.68544,-0.668494,-0.124327,1.25087
