# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = m13_2_model_4.data.R
# init = 2 (Default)
# random
#   seed = 2734583022
# output
#   file = m13_2_model_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2603.05,0.952296,0.398373,2,3,0,2605.47,0.575302,0.667717,-0.653488,-0.68075,-0.838155,-2.65555,-0.75394,-0.076587,0.827911
-2599.33,0.959009,0.398373,3,15,0,2605.64,0.637839,0.663831,-0.59896,-0.574545,-1.13507,-2.73992,-0.523594,-0.0403356,1.34693
-2606.16,0.731062,0.398373,4,15,0,2610.23,0.666423,0.4876,-0.571356,-0.637706,-1.11265,-2.87489,-3.07531,0.0264953,2.63988
-2605.56,0.996796,0.398373,4,15,0,2610.13,0.602559,0.584864,-0.560692,-0.555277,-1.07033,-2.51944,-2.79242,-0.133763,3.87618
-2604.85,0.980485,0.398373,3,15,0,2608.29,0.708302,0.662526,-0.563833,-0.488118,-0.904971,-2.59449,-2.29156,-0.0828196,2.58096
-2603.91,0.939127,0.398373,3,7,0,2606.94,0.66074,0.725944,-0.554415,-0.476796,-0.953629,-2.59426,-2.22484,-0.100864,2.07554
-2604.89,0.983771,0.398373,3,7,0,2607.73,0.770726,0.550315,-0.484203,-0.50671,-0.990092,-2.7744,-1.61423,-0.187595,2.58737
-2601.16,1,0.398373,3,7,0,2606.09,0.65489,0.667773,-0.55368,-0.615473,-1.02172,-2.65443,-1.99723,-0.0687842,1.50486
-2600.33,0.972686,0.398373,3,15,0,2603.55,0.75847,0.625692,-0.507912,-0.639397,-1.02637,-2.66625,-1.28311,-0.159331,1.80729
-2599,0.986921,0.398373,3,7,0,2601.59,0.706744,0.70089,-0.540463,-0.531452,-0.972814,-2.65669,-0.421995,-0.11396,1.3588
-2600.78,0.854278,0.398373,3,7,0,2607.7,0.756028,0.753392,-0.503424,-0.476108,-1.03277,-2.69887,-0.904976,-0.135375,1.16601
-2603.36,0.839378,0.398373,3,7,0,2607.9,0.861195,0.794722,-0.547899,-0.661939,-0.921804,-2.7046,-0.375608,-0.130316,1.57141
-2605.14,0.885358,0.398373,6,71,0,2608.97,0.720768,0.779592,-0.665013,-0.670931,-1.02557,-2.39632,-0.388198,-0.264787,1.15549
-2599.82,0.951928,0.398373,3,7,0,2606.84,0.663768,0.536108,-0.554076,-0.517092,-1.02176,-2.53528,-0.69106,-0.130708,1.38374
-2604.17,0.911943,0.398373,3,7,0,2604.86,0.752877,0.875455,-0.59104,-0.770458,-1.08746,-2.67429,-0.571787,-0.114116,1.27414
-2604.58,0.995707,0.398373,3,15,0,2611.05,0.677769,0.654945,-0.571846,-0.635689,-1.38519,-2.75066,-0.346096,-0.118824,1.51496
-2599.14,0.975831,0.398373,3,7,0,2609.56,0.608234,0.562245,-0.605273,-0.679928,-1.0785,-2.74308,-0.764458,0.0162713,1.00278
-2600.17,0.965,0.398373,3,15,0,2602.31,0.78701,0.725431,-0.553482,-0.539008,-1.06341,-2.35927,-0.276601,-0.148071,1.52421
-2603.04,0.909316,0.398373,3,7,0,2605.53,0.579224,0.687965,-0.575671,-0.511294,-1.17994,-2.38932,-0.599902,-0.148764,0.795111
-2601.82,0.997659,0.398373,3,7,0,2607.18,0.614532,0.787663,-0.495242,-0.542177,-1.04566,-2.60105,-0.889876,-0.0721941,1.21677
-2601.77,0.98003,0.398373,3,7,0,2606.04,0.654667,0.619453,-0.568047,-0.508934,-1.1281,-2.53981,-1.84466,-0.140837,1.58376
-2598.89,1,0.398373,3,7,0,2603.34,0.669868,0.560435,-0.585588,-0.626186,-1.10296,-2.71413,-0.667376,-0.0380532,1.66434
-2609.25,0.758882,0.398373,3,7,0,2611.81,0.41668,0.411428,-0.579824,-0.565786,-0.926367,-2.40349,0.613988,0.00674214,2.01648
-2600.29,0.989996,0.398373,3,7,0,2610.79,0.721827,0.600416,-0.563566,-0.759924,-1.04524,-2.65443,-0.814618,-0.0672461,1.58315
-2601.41,0.953667,0.398373,4,23,0,2604.84,0.558505,0.571026,-0.679268,-0.529858,-1.04336,-2.67942,-0.984833,0.0162259,1.05195
-2601.97,0.931702,0.398373,3,7,0,2606.65,0.612993,0.362711,-0.663645,-0.64126,-0.979546,-2.71767,-0.765352,-0.0252306,1.42422
-2601.59,0.998603,0.398373,3,15,0,2604.47,0.595982,0.530472,-0.627698,-0.581699,-0.947849,-2.60366,-1.0936,0.00647877,1.89686
-2601.17,0.9831,0.398373,3,15,0,2606.21,0.727161,0.681818,-0.634836,-0.556784,-0.945194,-2.44366,-1.23104,-0.184475,1.0162
-2602.74,0.87889,0.398373,3,15,0,2607.91,0.673679,0.486333,-0.529275,-0.683869,-1.21933,-2.75357,0.310964,-0.0775039,1.64005
-2606.85,0.926867,0.398373,3,7,0,2609.47,0.635987,0.615406,-0.529995,-0.773643,-1.26301,-2.81057,-0.306996,-0.00382926,3.51809
-2605.62,0.989588,0.398373,4,31,0,2610.74,0.627783,0.594408,-0.5108,-0.551308,-1.27738,-2.8018,-0.969987,-0.0815085,3.22901
-2603.73,0.86835,0.398373,3,7,0,2612.58,0.620634,0.661685,-0.565429,-0.703848,-0.917556,-2.6271,0.565285,-0.000109154,2.00161
-2602.3,0.972518,0.398373,3,7,0,2607.96,0.694756,0.427754,-0.631143,-0.709559,-1.21455,-2.52521,-0.883796,-0.0754899,1.15947
-2602.39,0.999755,0.398373,3,15,0,2605.82,0.735305,0.543924,-0.577338,-0.762785,-1.18482,-2.38103,-0.818646,-0.0684327,0.990923
-2603.69,0.895129,0.398373,3,7,0,2609.05,0.429539,0.48801,-0.584465,-0.62572,-1.00075,-2.86628,0.0108806,0.0476327,1.59135
-2603.55,0.961697,0.398373,4,15,0,2608.48,0.708556,0.851829,-0.578331,-0.496877,-1.01002,-2.61792,0.565683,-0.22653,2.49005
-2602.81,0.996872,0.398373,4,15,0,2606.92,0.698236,0.476004,-0.549576,-0.716688,-1.09232,-2.57317,0.719879,-0.0886716,1.80946
-2609.81,0.824247,0.398373,3,7,0,2613.78,0.453437,0.663637,-0.765738,-0.580289,-0.936326,-2.62754,0.968516,0.0423905,1.72561
-2602.93,0.991918,0.398373,3,7,0,2613.56,0.752616,0.465734,-0.613125,-0.644597,-0.935014,-2.45845,-0.879477,-0.151806,1.35512
-2603.39,0.993693,0.398373,3,15,0,2607.25,0.731061,0.86615,-0.465841,-0.503106,-1.02016,-2.56291,0.425225,-0.151445,1.90114
-2601.09,0.999341,0.398373,3,15,0,2605.72,0.751192,0.521985,-0.652063,-0.621308,-1.03004,-2.72803,-1.27319,-0.0571106,1.09825
-2599.64,0.999221,0.398373,3,7,0,2602.01,0.628981,0.703442,-0.544648,-0.585482,-1.12156,-2.51169,0.0497065,-0.0873439,1.19176
-2601.5,0.936903,0.398373,3,15,0,2604.31,0.639187,0.782272,-0.522637,-0.612248,-0.917694,-2.62834,-0.375634,-0.151421,1.9307
-2613.09,0.715664,0.398373,3,7,0,2618.41,0.741871,1.0307,-0.703287,-0.661106,-1.13199,-2.36487,-1.43337,-0.155826,2.91581
-2605.78,1,0.398373,3,7,0,2616.62,0.907935,0.715538,-0.552145,-0.598823,-1.01857,-2.31493,-1.29675,-0.285401,2.52266
-2600.79,0.982856,0.398373,4,15,0,2610.7,0.599108,0.537754,-0.647936,-0.556146,-1.02889,-2.89028,-0.914692,-0.0674699,1.20471
-2602.62,0.79175,0.398373,3,7,0,2605.9,0.708854,0.48045,-0.58917,-0.587444,-1.05233,-2.74345,-0.403232,0.0350313,1.21943
-2606.4,0.942417,0.398373,3,15,0,2609.68,0.612666,0.49651,-0.567543,-0.72264,-0.884169,-2.60039,-1.88861,-0.137651,2.02232
-2600.71,1,0.398373,3,7,0,2607.27,0.653206,0.69132,-0.55914,-0.590384,-1.11406,-2.80436,-1.4184,-0.0591858,1.71999
-2600.51,0.880698,0.398373,3,15,0,2604.14,0.760999,0.582304,-0.522149,-0.57271,-1.07635,-2.54871,-0.272705,-0.204969,1.28257
-2600.72,0.99838,0.398373,4,15,0,2603.04,0.495423,0.575865,-0.697373,-0.731725,-1.08211,-2.70992,-0.743297,-0.0152272,1.09277
-2599.55,0.985791,0.398373,2,3,0,2601.42,0.556197,0.553691,-0.670835,-0.703192,-1.11642,-2.6881,-0.78234,0.039524,1.38452
-2604.09,0.930804,0.398373,3,7,0,2605.02,0.550388,0.562737,-0.760904,-0.704605,-1.02895,-2.95143,-1.56981,-0.00124654,1.41142
-2602.69,0.965341,0.398373,3,7,0,2610.23,0.530474,0.582829,-0.733187,-0.750671,-1.04143,-2.77297,-1.52117,-0.0150376,1.40763
-2604.34,0.915003,0.398373,4,15,0,2608.9,0.709701,0.51366,-0.51124,-0.543897,-1.1361,-2.31444,-0.120667,-0.0350752,0.844079
-2606.47,0.894051,0.398373,3,15,0,2615.58,0.907019,0.747535,-0.492091,-0.641988,-1.10903,-2.85358,-1.32151,-0.284265,1.35872
-2602.61,1,0.398373,4,15,0,2609.29,0.452421,0.545688,-0.616265,-0.556827,-1.00397,-2.68494,0.0134478,-0.00864203,1.28197
-2601.12,0.987869,0.398373,3,7,0,2606.29,0.735662,0.607403,-0.662962,-0.529561,-1.1667,-2.74527,-0.262591,-0.0737746,1.5319
-2601.56,0.893819,0.398373,3,15,0,2607.15,0.699691,0.582582,-0.494447,-0.638573,-0.999154,-2.45352,-1.17257,-0.0856627,2.23023
-2601.28,0.98781,0.398373,4,23,0,2604.79,0.571465,0.591287,-0.679635,-0.630803,-1.08453,-2.83011,-0.171405,0.000281758,0.8981
-2602.74,0.726538,0.398373,3,7,0,2610.76,0.570876,0.515006,-0.66021,-0.80543,-1.18132,-2.83619,-0.577928,0.0124438,2.09314
-2600,0.981503,0.398373,4,15,0,2606.71,0.77986,0.82716,-0.571946,-0.616563,-1.02706,-2.60587,-0.39806,-0.170941,0.935402
-2603.18,0.667832,0.398373,2,7,0,2608.8,0.869846,0.794622,-0.502208,-0.451727,-0.964424,-2.68667,-0.985849,-0.1699,1.42914
-2605.73,0.959642,0.398373,3,7,0,2609.62,0.759448,0.710193,-0.586698,-0.460126,-0.874076,-2.38854,-1.89486,-0.259702,1.49509
-2606.39,0.991984,0.398373,3,15,0,2611.78,0.976609,0.978052,-0.559191,-0.556217,-0.884898,-2.716,-0.183076,-0.28844,1.6111
-2606.21,0.984811,0.398373,3,7,0,2608.81,0.995852,0.978657,-0.553812,-0.564308,-0.950356,-2.6634,-0.183341,-0.272893,1.5726
-2609.17,0.820218,0.398373,3,7,0,2614.69,0.720278,0.907315,-0.498805,-0.351472,-1.05961,-2.41746,-1.18713,-0.348017,1.25516
-2601.58,1,0.398373,3,7,0,2614.01,0.804912,0.603426,-0.585774,-0.497915,-1.11708,-2.5705,-1.0353,-0.0913696,1.49361
-2606.31,0.878595,0.398373,3,7,0,2609.52,0.590521,0.812056,-0.637174,-0.765521,-1.11131,-2.61015,0.0175385,-0.156677,0.981622
-2602.84,0.972736,0.398373,3,7,0,2615.08,0.72386,0.461812,-0.608862,-0.530006,-1.01877,-2.40741,-1.28507,-0.115899,1.64887
-2603.56,0.760205,0.398373,3,7,0,2608.25,0.509139,0.612574,-0.662436,-0.668259,-1.12806,-2.80592,-0.200829,-0.0935576,0.975403
-2602.54,0.945782,0.398373,4,23,0,2608.9,0.734773,0.478802,-0.604849,-0.655064,-1.08661,-2.5383,-1.39539,0.00937946,1.45868
-2601.42,0.915077,0.398373,3,7,0,2606.96,0.57565,0.67413,-0.616183,-0.642468,-1.08389,-2.66086,-0.438188,0.03747,1.45314
-2603.45,0.990347,0.398373,3,7,0,2604.86,0.507025,0.393312,-0.570069,-0.678732,-1.21317,-2.5927,-0.288623,-0.0361415,1.56627
-2606.74,0.970768,0.398373,3,7,0,2608.81,0.711097,0.6579,-0.729384,-0.664439,-1.19374,-2.84533,-1.31678,0.0160363,0.881855
-2604.99,0.995623,0.398373,3,15,0,2609.39,0.701668,0.616379,-0.734621,-0.689919,-1.19384,-2.75066,-1.43374,-0.0286522,0.860582
-2605,0.895715,0.398373,3,7,0,2613.06,0.40465,0.459696,-0.703136,-0.762961,-1.11089,-2.51519,0.335032,0.0445256,1.65921
-2602.52,0.933404,0.398373,2,3,0,2607.16,0.493753,0.441557,-0.662029,-0.671312,-1.05997,-2.46494,0.105267,0.0753708,1.37972
-2599.8,0.989722,0.398373,4,15,0,2605.7,0.62177,0.655233,-0.550661,-0.662853,-1.05073,-2.41551,-1.06259,-0.0955163,0.967658
-2600.23,0.845559,0.398373,3,7,0,2604.83,0.71433,0.63557,-0.520126,-0.581698,-0.970562,-2.5849,-0.139396,-0.0555218,1.1254
-2604.01,0.983301,0.398373,3,7,0,2605.39,0.638258,0.710106,-0.594551,-0.596338,-1.20018,-2.96361,-0.578486,-0.153148,1.85662
-2600.48,0.999781,0.398373,3,7,0,2606.44,0.802994,0.650797,-0.515458,-0.599215,-0.930417,-2.69443,-0.0322275,-0.176936,1.5532
-2601.97,0.930778,0.398373,2,3,0,2602.39,0.827858,0.615381,-0.506981,-0.593731,-0.965089,-2.72734,0.0724501,-0.20679,1.70139
-2604.89,0.791771,0.398373,3,7,0,2608.21,0.692915,0.871337,-0.526863,-0.484895,-0.995741,-2.54281,0.774677,-0.127256,1.37347
-2603.45,0.927416,0.398373,3,15,0,2609.71,0.689542,0.438355,-0.627895,-0.726405,-1.06433,-2.77351,-1.76248,0.0391403,1.52015
-2602.48,0.942255,0.398373,3,7,0,2606.99,0.564745,0.458355,-0.545539,-0.748104,-1.21863,-2.7886,-1.31883,0.00778509,1.86738
-2601.48,0.998687,0.398373,3,7,0,2603.92,0.600398,0.58769,-0.592386,-0.729808,-1.22701,-2.72989,-1.43606,0.00165182,1.82593
-2605.43,0.914699,0.398373,3,7,0,2607.36,0.521381,0.47844,-0.498602,-0.699333,-1.2094,-2.66742,-2.52533,-0.0113003,1.95695
-2604.07,0.936981,0.398373,4,15,0,2610.72,0.575867,0.552341,-0.789141,-0.651986,-1.04848,-2.70924,-0.964027,-0.0362045,2.44315
-2605.44,0.915129,0.398373,3,15,0,2612.68,0.705741,0.641014,-0.486432,-0.633804,-1.08655,-2.37751,2.03961,-0.101699,2.8231
-2605.16,0.87994,0.398373,3,7,0,2608.54,0.664171,0.635766,-0.550787,-0.55252,-1.10284,-2.47534,1.55473,-0.175642,3.64949
-2608.2,0.928374,0.398373,3,15,0,2610.77,0.755661,0.707354,-0.627004,-0.655346,-1.10533,-2.57686,0.447149,-0.0903364,7.41014
-2606.1,0.997869,0.398373,3,7,0,2612.56,0.584447,0.543821,-0.559847,-0.629139,-1.08941,-2.58708,0.906161,-0.0142694,5.70305
-2602.55,1,0.398373,3,7,0,2607.56,0.576535,0.547383,-0.626618,-0.748203,-1.05879,-2.63436,0.357357,-0.0177054,2.94816
-2600.34,0.980626,0.398373,3,7,0,2605.76,0.607186,0.477211,-0.547043,-0.632071,-0.97088,-2.67175,-0.0583219,-0.012279,1.15438
-2600.14,0.994466,0.398373,3,7,0,2601.8,0.572684,0.501739,-0.587809,-0.624104,-0.910374,-2.6701,-0.414197,-0.0398626,1.20808
-2601.13,0.855363,0.398373,3,7,0,2604.38,0.620998,0.452589,-0.681565,-0.617206,-1.02774,-2.65272,-0.0304971,-0.0739526,1.24005
-2602.42,0.969955,0.398373,3,15,0,2606.57,0.581925,0.411171,-0.694494,-0.597867,-0.958622,-2.68616,-0.253572,-0.0445255,1.47259
-2604.73,0.993138,0.398373,3,15,0,2608.58,0.740011,0.814125,-0.459231,-0.635753,-1.17213,-2.24951,-0.686049,-0.216026,0.798086
-2603.35,0.826034,0.398373,3,7,0,2612.76,0.730001,0.720477,-0.448869,-0.563433,-0.969256,-2.79521,-0.797666,-0.221008,2.34363
-2602.41,0.953556,0.398373,3,15,0,2612.8,0.566077,0.469766,-0.733832,-0.718039,-1.20676,-2.84663,-0.369509,-0.00885359,1.25085
-2603.63,0.868015,0.398373,4,15,0,2607.06,0.900202,0.77732,-0.439709,-0.58256,-0.978863,-2.56687,0.175356,-0.176377,1.80197
-2599.66,1,0.398373,4,15,0,2605.1,0.621344,0.615661,-0.664414,-0.595154,-1.09177,-2.57473,-0.807341,-0.00519252,0.964406
-2607.96,0.630952,0.398373,3,11,0,2611.51,0.710463,0.52119,-0.510857,-0.698675,-0.99898,-2.40331,1.20143,-0.155507,4.16693
-2601.82,0.998101,0.398373,3,7,0,2610.48,0.542929,0.585008,-0.665243,-0.544784,-1.08817,-2.60945,0.109877,-0.0490451,2.09614
-2600.94,0.997417,0.398373,3,15,0,2602.8,0.756822,0.624007,-0.532726,-0.707347,-1.01875,-2.50482,-1.02409,-0.154076,0.884369
-2605.86,0.891597,0.398373,3,7,0,2608.86,0.813449,0.733348,-0.727273,-0.506504,-1.00028,-2.23117,0.187072,-0.17877,1.60876
-2605.66,0.985156,0.398373,4,31,0,2607.61,0.789423,0.712583,-0.725753,-0.485903,-1.01601,-2.27592,0.110663,-0.220294,1.72842
-2601.46,0.960252,0.398373,4,15,0,2610.73,0.726178,0.612986,-0.636908,-0.545112,-1.22355,-2.59068,-0.546548,-0.0351046,1.31714
-2601.13,0.985148,0.398373,3,7,0,2605.35,0.645956,0.632477,-0.459677,-0.705285,-0.978099,-2.58682,-0.646649,-0.0386007,1.24492
-2601.77,0.963647,0.398373,4,15,0,2604.4,0.645499,0.617687,-0.468914,-0.699122,-1.0396,-2.37155,-0.693758,-0.0362049,1.06953
-2601.42,0.957845,0.398373,3,15,0,2607.1,0.808613,0.753128,-0.667645,-0.485282,-0.962578,-2.56869,-0.0709563,-0.168188,1.19716
-2601.21,0.883339,0.398373,3,7,0,2605.52,0.751632,0.860532,-0.610759,-0.622973,-1.00331,-2.38564,-0.403194,-0.195312,1.42779
-2599.41,0.984011,0.398373,3,7,0,2602.91,0.771362,0.677448,-0.562822,-0.602975,-1.03229,-2.58751,0.103332,-0.170542,1.06995
-2600.56,0.942909,0.398373,3,7,0,2602.93,0.764074,0.692435,-0.56601,-0.662849,-0.897971,-2.61135,-1.06559,-0.137555,1.02511
-2601.78,0.845649,0.398373,3,7,0,2607.3,0.759757,0.755137,-0.579451,-0.460589,-1.12277,-2.39722,0.0995533,-0.171588,1.7835
-2600.02,0.99497,0.398373,3,15,0,2604.46,0.686505,0.553445,-0.569356,-0.659046,-1.08574,-2.3963,-0.689645,-0.111827,0.793001
-2604.12,0.833778,0.398373,3,7,0,2607.49,0.569378,0.524629,-0.619098,-0.540383,-1.22953,-2.79709,-0.971734,-0.0366275,2.85014
-2602.38,0.988774,0.398373,5,39,0,2607.12,0.791051,0.696667,-0.504745,-0.482188,-1.14728,-2.64215,-1.09473,-0.152136,2.34463
-2604.9,0.979436,0.398373,4,15,0,2608.05,0.780253,0.840525,-0.484188,-0.458948,-1.03335,-2.51162,-2.43865,-0.256402,1.89375
-2603,0.97822,0.398373,3,15,0,2609.28,0.615973,0.552201,-0.562168,-0.702825,-0.958929,-2.63462,-1.85987,-0.0530189,3.05122
-2607.58,0.863474,0.398373,3,7,0,2610.58,0.554657,0.485862,-0.799618,-0.566367,-1.18074,-2.67077,0.492509,-0.0294656,1.0618
-2606.2,0.873384,0.398373,3,7,0,2614.85,0.522262,0.400611,-0.612123,-0.853837,-1.04075,-2.82824,-2.27203,0.0736698,1.55925
-2605.73,0.967031,0.398373,3,7,0,2610.64,0.455023,0.432904,-0.649429,-0.764629,-0.920963,-2.74667,-1.75014,0.117278,1.32174
-2605.61,0.946172,0.398373,3,15,0,2614.06,0.434617,0.414605,-0.497983,-0.746989,-1.11195,-2.75882,-1.63204,0.0666677,2.2088
-2604.28,0.859558,0.398373,3,7,0,2609.41,0.49494,0.437672,-0.583876,-0.814955,-1.09959,-2.63687,-1.60073,0.0446133,2.56037
-2602.43,0.971894,0.398373,3,7,0,2606.19,0.522963,0.463288,-0.603999,-0.75801,-1.07609,-2.6555,-1.68122,0.0598647,2.20958
-2600.32,0.972418,0.398373,4,31,0,2605.05,0.709186,0.666496,-0.550597,-0.581634,-1.12469,-2.61152,0.438042,-0.151397,1.2486
-2599.75,0.958577,0.398373,3,7,0,2603.95,0.734033,0.625595,-0.578904,-0.547848,-1.10105,-2.69608,0.134809,-0.154841,1.3971
-2600.62,0.790052,0.398373,4,15,0,2606.71,0.734142,0.661851,-0.419731,-0.607127,-1.09485,-2.51998,-0.456744,-0.17045,1.41021
-2601.02,0.962943,0.398373,4,31,0,2605.56,0.800994,0.714102,-0.631536,-0.586933,-0.964213,-2.68477,-0.465222,-0.133061,2.05121
-2598.6,0.974534,0.398373,3,7,0,2605.19,0.765207,0.668376,-0.546274,-0.578563,-1.04998,-2.48273,-0.112294,-0.163103,1.22499
-2598.05,0.937415,0.398373,3,15,0,2601.9,0.707759,0.692233,-0.541595,-0.589649,-1.03,-2.58004,-0.319609,-0.151624,1.09197
-2599.03,0.912571,0.398373,3,7,0,2599.99,0.703603,0.715914,-0.583556,-0.551247,-0.996162,-2.6654,-0.867861,-0.145521,1.68631
-2600.67,0.85448,0.398373,3,7,0,2603.21,0.669146,0.801954,-0.578577,-0.525771,-1.03169,-2.71673,0.025665,-0.167414,1.41504
-2601.76,0.900247,0.398373,3,15,0,2605.93,0.696973,0.424299,-0.615646,-0.720611,-1.09219,-2.39477,-0.678543,-0.0584855,1.06626
-2603.58,0.717988,0.398373,3,7,0,2612.66,0.691536,0.479832,-0.606606,-0.683493,-1.16085,-2.28172,-0.767584,-0.00863568,1.5602
-2602.61,1,0.398373,4,31,0,2605.53,0.654603,0.568497,-0.619005,-0.596898,-0.954995,-3.01353,-0.0462022,-0.0815678,1.22999
-2601.22,0.985642,0.398373,3,7,0,2604.31,0.690022,0.592695,-0.573895,-0.607096,-0.910855,-2.84767,-0.320397,-0.0606585,1.74693
-2601.95,0.894149,0.398373,3,15,0,2607.08,0.837568,0.646984,-0.690302,-0.598964,-1.09554,-2.54616,-0.21877,-0.173928,0.987451
-2604.49,0.934977,0.398373,4,15,0,2608.87,0.396592,0.414042,-0.55239,-0.758702,-1.14695,-2.70855,-1.4885,0.0970593,1.80113
-2603.22,0.960755,0.398373,3,7,0,2608.58,0.466717,0.33613,-0.67697,-0.641963,-1.11297,-2.7914,-1.41223,0.09905,1.58493
-2601.16,0.947515,0.398373,3,15,0,2608.24,0.615861,0.530615,-0.708492,-0.607641,-1.16545,-2.47258,-1.1616,-0.0528148,1.54469
-2599.84,0.869898,0.398373,3,7,0,2605.46,0.651858,0.500952,-0.589285,-0.576424,-1.10043,-2.8198,-0.356232,-0.0581922,1.05249
-2601.32,0.969216,0.398373,3,7,0,2602.94,0.548866,0.639467,-0.546205,-0.694893,-0.971089,-2.85753,-0.884312,-0.0219757,1.06837
-2601.97,0.911952,0.398373,3,15,0,2606.98,0.715346,0.597479,-0.598311,-0.62203,-0.927364,-2.69195,-1.07321,-0.120618,2.80726
-2603.98,0.860133,0.398373,3,15,0,2613.05,0.769904,0.540633,-0.571548,-0.675023,-1.17654,-2.3854,-0.649816,-0.0739141,2.53319
-2601.84,0.992963,0.398373,3,7,0,2607.18,0.607367,0.688431,-0.557783,-0.608298,-0.925146,-2.42527,-1.01581,-0.135459,2.00393
-2601.78,0.89418,0.398373,3,7,0,2605.8,0.843893,0.674823,-0.559557,-0.559135,-1.17841,-2.66465,-0.847569,-0.228897,1.14239
-2603.48,0.949678,0.398373,3,7,0,2608.16,0.599703,0.711025,-0.612086,-0.550075,-0.818576,-2.44797,-0.168794,-0.156087,1.37938
-2602.28,0.939083,0.398373,3,7,0,2607.1,0.876793,0.78428,-0.515523,-0.588285,-1.11471,-2.65464,-0.0588248,-0.147246,1.42913
-2603.59,0.968441,0.398373,4,15,0,2608.43,0.61978,0.5775,-0.791072,-0.68085,-1.0059,-2.76098,-0.100008,-0.0735993,1.16882
-2601.65,0.969501,0.398373,3,7,0,2606.84,0.61551,0.575382,-0.750036,-0.703819,-0.992874,-2.77689,-0.24188,-0.0136111,1.45745
-2603.22,0.843346,0.398373,3,15,0,2605.7,0.534963,0.489881,-0.709218,-0.62443,-0.936839,-2.79926,-0.574593,-0.0668479,1.45103
-2600.76,0.862775,0.398373,4,23,0,2605.72,0.651403,0.665418,-0.498894,-0.657801,-1.22665,-2.5005,-0.715963,-0.0755636,0.935084
-2600.78,0.887174,0.398373,3,7,0,2604.2,0.657306,0.521758,-0.670477,-0.633421,-1.11453,-2.63546,0.0391913,-0.0966568,1.79553
-2602.52,0.988914,0.398373,3,7,0,2604.59,0.532638,0.470029,-0.535823,-0.675734,-1.0035,-2.57742,-1.24359,0.0409201,0.867739
-2601.9,0.944603,0.398373,3,7,0,2605.06,0.695556,0.576629,-0.671576,-0.646515,-1.18102,-2.52875,0.146413,0.00262615,1.4173
-2602.05,0.946336,0.398373,3,15,0,2605.8,0.511535,0.564025,-0.567552,-0.608349,-0.958068,-2.74596,0.257604,-0.0510624,1.60854
-2603.35,0.9476,0.398373,3,7,0,2607.43,0.633613,0.430723,-0.741229,-0.645842,-1.08292,-2.51125,-1.13822,0.0561765,0.932479
-2604.36,0.992551,0.398373,3,15,0,2607.38,0.865888,0.880569,-0.400288,-0.544275,-1.00013,-2.61891,0.387954,-0.21077,1.68248
-2601.65,0.853161,0.398373,3,7,0,2607.47,0.817534,0.812218,-0.481032,-0.608615,-1.05231,-2.69688,-0.325499,-0.22977,2.00591
-2599.12,0.942656,0.398373,3,7,0,2606.14,0.672242,0.541159,-0.605677,-0.560374,-1.08936,-2.50659,-0.535869,-0.099835,0.858151
-2598.87,0.934208,0.398373,3,7,0,2601.79,0.744931,0.697094,-0.60754,-0.61093,-1.03806,-2.44971,-0.640992,-0.102179,1.2446
-2599.95,0.882551,0.398373,3,7,0,2603.09,0.70259,0.599662,-0.546696,-0.687289,-1.03125,-2.57437,-0.11922,-0.0540452,1.84693
-2600.71,0.97894,0.398373,3,7,0,2603.11,0.699935,0.561899,-0.522731,-0.737184,-1.01253,-2.64497,-0.134319,-0.0591481,1.72807
-2609.26,0.691402,0.398373,3,7,0,2611.57,0.385686,0.425608,-0.695155,-0.587924,-1.21717,-2.36935,-0.89674,-0.0190294,0.722538
-2600.61,0.85766,0.398373,3,7,0,2613.88,0.600189,0.518264,-0.553971,-0.73193,-1.16893,-2.54821,-0.252973,0.0292232,1.07639
-2601.06,0.813347,0.398373,3,15,0,2605.71,0.601496,0.500681,-0.536322,-0.658673,-0.940122,-2.51832,-0.999407,-0.0388602,0.839751
-2603.36,0.730865,0.398373,4,23,0,2607.74,0.667198,0.810856,-0.612818,-0.559272,-1.1783,-2.66521,-0.122479,-0.0499647,1.74826
-2603.12,0.969572,0.398373,3,7,0,2609.99,0.670656,0.821359,-0.669618,-0.661866,-1.17157,-2.66519,-0.369285,-0.0657402,1.80111
-2599.87,1,0.398373,3,7,0,2606.16,0.576071,0.525461,-0.566471,-0.608927,-1.02741,-2.625,-1.33176,-0.06904,1.1785
