# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = m13_2_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = m13_2_model_2.data.R
# init = 2 (Default)
# random
#   seed = 2734583008
# output
#   file = m13_2_model_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_dept.1,a_dept.2,a_dept.3,a_dept.4,a_dept.5,a_dept.6,a,bm,sigma_dept
-2603.82,0.80735,0.467349,3,7,0,2607.51,0.595175,0.666151,-0.421338,-0.629599,-1.07703,-2.76309,0.355948,-0.0945313,2.17594
-2601.44,0.993515,0.467349,3,15,0,2604.81,0.611337,0.645546,-0.522391,-0.603969,-1.06361,-2.74731,0.226654,-0.0315965,2.15672
-2599.22,0.927713,0.467349,3,7,0,2604.24,0.724816,0.595189,-0.606761,-0.628445,-1.03879,-2.69847,-1.26478,-0.11376,1.19143
-2600.97,0.806888,0.467349,3,7,0,2604.5,0.811719,0.631198,-0.635813,-0.689894,-1.07591,-2.74885,-0.928025,-0.107912,1.24427
-2601.8,0.980091,0.467349,3,7,0,2604.81,0.560436,0.533635,-0.475546,-0.552955,-1.05791,-2.44989,-0.853634,-0.0418211,1.36286
-2603.72,0.605365,0.467349,3,7,0,2608.54,0.61072,0.490856,-0.504504,-0.588266,-1.10137,-2.58749,-0.219516,0.0601181,0.957878
-2604.01,0.975412,0.467349,3,7,0,2608.98,0.465795,0.517813,-0.641382,-0.777511,-1.25927,-2.72383,-1.24994,-0.0174553,1.22513
-2603.14,0.784186,0.467349,3,7,0,2608.38,0.46683,0.453507,-0.682528,-0.658193,-1.3159,-2.81707,-0.849626,0.0499313,1.20068
-2603.58,1,0.467349,3,7,0,2605.49,0.484391,0.502724,-0.633112,-0.669234,-1.36179,-2.80026,-0.935682,0.042084,1.17732
-2601.65,0.855737,0.467349,3,7,0,2609.77,0.567457,0.444559,-0.660161,-0.713335,-0.995631,-2.49043,-1.2637,-0.036569,1.40217
-2599.52,0.961289,0.467349,3,11,0,2604.65,0.645596,0.692168,-0.570922,-0.512445,-1.03068,-2.6207,-0.960579,-0.140125,1.59102
-2603.9,0.870591,0.467349,3,7,0,2605.56,0.754741,0.536834,-0.656364,-0.569464,-1.09257,-2.4369,0.042494,-0.0899535,0.720512
-2599.79,1,0.467349,3,7,0,2607.46,0.719547,0.612097,-0.597885,-0.556664,-1.13096,-2.59028,-0.125388,-0.113335,0.873283
-2602.56,0.824148,0.467349,3,7,0,2604.14,0.562056,0.584354,-0.634394,-0.723301,-0.918742,-2.64551,-1.42779,-0.0726713,1.96604
-2601.51,0.96088,0.467349,3,7,0,2606.79,0.636103,0.529811,-0.608361,-0.658207,-1.11755,-2.59153,-0.00254589,-0.0959101,0.803955
-2604.43,0.921931,0.467349,3,7,0,2608.72,0.688174,0.715048,-0.753346,-0.521469,-1.13628,-2.53326,-1.26429,-0.148608,2.11775
-2602.96,0.997267,0.467349,3,7,0,2608.42,0.636914,0.611216,-0.523945,-0.470733,-1.19768,-2.59731,-1.48846,-0.0691556,1.22072
-2603.8,0.918104,0.467349,3,7,0,2608.74,0.631559,0.522217,-0.570599,-0.736088,-1.07951,-2.48786,0.57669,-0.0552292,0.982319
-2600.59,0.915516,0.467349,3,11,0,2608.04,0.69816,0.729617,-0.468097,-0.651035,-1.07081,-2.52603,-0.688115,-0.110361,1.83155
-2600.49,0.996086,0.467349,3,7,0,2603.58,0.744015,0.674777,-0.589224,-0.541135,-1.08272,-2.3618,-0.622615,-0.181796,0.766836
-2602.3,0.659097,0.467349,3,7,0,2608.16,0.78276,0.785727,-0.512956,-0.586016,-1.03481,-2.69903,0.294967,-0.168217,2.8395
-2599.95,0.847801,0.467349,3,7,0,2606.5,0.753871,0.686234,-0.54758,-0.61008,-0.932719,-2.43378,-0.230997,-0.104371,1.07325
-2600.32,0.946427,0.467349,3,7,0,2605.05,0.733797,0.77299,-0.559419,-0.532039,-1.06675,-2.62208,0.0500461,-0.109742,1.55087
-2598.88,0.988844,0.467349,3,7,0,2602.05,0.755266,0.644235,-0.579842,-0.655049,-1.03661,-2.61396,-0.515926,-0.0840962,1.46581
-2599.47,0.788859,0.467349,3,15,0,2603.98,0.637078,0.679649,-0.603565,-0.614741,-1.07682,-2.63485,-1.28839,-0.129703,1.6104
-2604.9,0.83251,0.467349,3,7,0,2606.3,0.806586,0.566611,-0.690043,-0.506464,-1.05255,-2.29964,-0.366412,-0.105212,1.79103
-2605.22,0.98784,0.467349,3,7,0,2610.72,0.646219,0.746697,-0.608359,-0.694316,-1.06454,-2.94557,-0.772213,-0.147104,0.748896
-2605.59,0.837452,0.467349,3,7,0,2611.5,0.644683,0.656645,-0.652434,-0.626223,-1.0645,-3.01154,-0.539536,-0.180546,0.963871
-2600.29,1,0.467349,3,7,0,2607.39,0.717725,0.689959,-0.587031,-0.591205,-0.910056,-2.56615,-0.820547,-0.112797,1.98769
-2602.35,0.979912,0.467349,3,7,0,2604.41,0.691696,0.717934,-0.517189,-0.477252,-0.941288,-2.62485,0.720621,-0.190717,1.72416
-2603.25,0.757901,0.467349,3,7,0,2613.73,0.64165,0.60067,-0.495523,-0.463245,-0.947858,-2.61207,-0.325965,-0.204888,1.38871
-2600.65,0.657244,0.467349,3,7,0,2608.93,0.610801,0.750096,-0.538497,-0.584646,-1.06693,-2.47126,-0.144434,-0.16679,1.41983
-2601.39,0.970081,0.467349,3,7,0,2604.58,0.56316,0.72399,-0.577639,-0.527574,-1.03766,-2.54988,-0.132596,-0.138501,1.53921
-2602.53,0.937095,0.467349,3,7,0,2607.1,0.650677,0.833154,-0.543704,-0.669386,-1.17152,-2.68161,-1.01644,-0.0723835,1.35573
-2602.46,0.968536,0.467349,3,7,0,2606.14,0.813097,0.54791,-0.560427,-0.503504,-0.968349,-2.43946,-0.0303869,-0.103591,1.32264
-2602.89,0.898713,0.467349,3,7,0,2608.97,0.703624,0.772937,-0.669203,-0.522023,-0.862431,-2.74053,-0.0820429,-0.162698,1.15314
-2602.86,0.780589,0.467349,3,7,0,2608.94,0.651462,0.683209,-0.496375,-0.650246,-1.21388,-2.59342,-1.44011,-0.169636,1.68369
-2600.49,1,0.467349,3,7,0,2604.58,0.657481,0.652985,-0.547324,-0.618099,-1.15115,-2.54284,-1.53913,-0.142369,1.62403
-2602.76,0.935474,0.467349,3,7,0,2604.04,0.719402,0.662561,-0.495677,-0.630249,-1.24505,-2.46877,-1.58571,-0.128306,1.24941
-2600.28,0.697032,0.467349,3,7,0,2607.41,0.618208,0.667929,-0.544789,-0.61413,-1.20266,-2.8084,-0.365057,-0.0791103,1.22729
-2599,0.886489,0.467349,3,7,0,2605.84,0.666183,0.656316,-0.539874,-0.645718,-1.13831,-2.58718,-1.18633,-0.111158,1.33198
-2598.68,0.964068,0.467349,3,7,0,2600.54,0.608772,0.516969,-0.612663,-0.658164,-1.14539,-2.55776,-0.37146,-0.0481276,1.05634
-2600.69,0.914855,0.467349,2,3,0,2601.2,0.568931,0.665808,-0.558866,-0.652709,-1.20587,-2.61529,-0.848147,-0.024079,0.882108
-2598.98,0.928279,0.467349,3,7,0,2602.84,0.690596,0.550358,-0.610559,-0.603178,-1.15175,-2.66672,-0.964375,-0.0483346,1.35889
-2604.86,0.521675,0.467349,3,7,0,2608.35,0.573243,0.575464,-0.582964,-0.767505,-1.13914,-2.52787,0.297904,-0.125756,1.1431
-2601.14,1,0.467349,3,7,0,2605.42,0.695896,0.664597,-0.564471,-0.612977,-1.07044,-2.55855,-0.688253,-0.00181612,1.17642
-2602.08,0.939054,0.467349,3,7,0,2606.33,0.633104,0.476219,-0.448277,-0.69519,-1.07628,-2.6844,-0.725554,-0.0981423,1.12614
-2600.57,0.984216,0.467349,3,7,0,2604.36,0.689789,0.691119,-0.558181,-0.607035,-1.22364,-2.57393,-0.297453,-0.0493942,1.19908
-2599.87,0.977165,0.467349,3,7,0,2604.34,0.686854,0.589055,-0.606928,-0.60562,-1.03059,-2.85705,-0.648832,-0.0473959,1.64615
-2602.57,0.912613,0.467349,3,7,0,2603.93,0.653298,0.64237,-0.625077,-0.674785,-1.02675,-2.22826,-0.930912,-0.143719,1.30551
-2601.33,0.948372,0.467349,3,7,0,2605.61,0.66151,0.556079,-0.58329,-0.545307,-1.09609,-2.78571,-0.0207293,-0.0145557,1.02455
-2599.07,1,0.467349,3,7,0,2602.66,0.607789,0.61203,-0.56552,-0.642488,-1.12641,-2.59911,-0.631563,-0.0694351,1.82672
-2599.67,0.919871,0.467349,3,7,0,2602.81,0.663348,0.647532,-0.593663,-0.644062,-1.12071,-2.3715,-0.139523,-0.0731991,1.30271
-2601.26,0.933124,0.467349,3,7,0,2602.78,0.612663,0.701913,-0.617253,-0.605275,-1.14473,-2.46018,-0.0338796,-0.104252,0.836467
-2604.25,0.996107,0.467349,3,15,0,2606.99,0.914065,0.748433,-0.41681,-0.484335,-0.929267,-2.58803,-1.07517,-0.276299,2.10581
-2600.9,0.963871,0.467349,3,15,0,2607.32,0.560262,0.531851,-0.705375,-0.679265,-1.15931,-2.57637,-1.10477,0.0591687,1.15797
-2599.27,0.972909,0.467349,3,7,0,2605.26,0.642939,0.609484,-0.523455,-0.637113,-1.0735,-2.77364,-0.310214,-0.0451266,1.07202
-2600.53,0.947446,0.467349,3,7,0,2603.3,0.657422,0.59161,-0.715354,-0.580195,-1.07443,-2.64845,-0.602965,-0.0594561,1.89778
-2601.88,0.936138,0.467349,3,7,0,2603.93,0.56178,0.46925,-0.569077,-0.809105,-1.06267,-2.65294,-0.824851,0.0655625,0.8641
-2606.15,0.739086,0.467349,3,7,0,2608.75,0.553138,0.54973,-0.485806,-0.872321,-0.974935,-2.55019,-1.09603,0.0178452,0.88946
-2599.68,0.957627,0.467349,3,15,0,2611.61,0.671212,0.703724,-0.528801,-0.568796,-1.01106,-2.35717,-0.708489,-0.157249,1.3719
-2603.14,0.68572,0.467349,3,7,0,2605.24,0.659468,0.772902,-0.432655,-0.555358,-1.07216,-2.55697,-1.12553,-0.0764801,1.2471
-2604.95,0.99331,0.467349,3,7,0,2608.52,0.707672,0.517924,-0.632749,-0.61523,-1.04412,-3.0236,-1.04062,-0.108211,2.64647
-2602.11,0.978078,0.467349,3,15,0,2609.66,0.742357,0.881063,-0.49413,-0.614379,-1.04034,-2.31148,-0.144344,-0.19867,1.17793
-2603.51,0.96494,0.467349,3,7,0,2606.83,0.735426,0.775521,-0.591884,-0.556447,-1.17414,-2.20542,-0.0674471,-0.188439,0.946706
-2602.78,0.978645,0.467349,3,7,0,2609.29,0.683985,0.559831,-0.630769,-0.568027,-0.918817,-2.91747,-0.897297,-0.0775068,2.11105
-2601.78,0.978914,0.467349,3,7,0,2603.98,0.65469,0.599054,-0.601957,-0.552279,-0.942062,-2.84894,-0.902219,-0.0483808,2.04218
-2603.18,0.915138,0.467349,3,7,0,2608.12,0.554683,0.585807,-0.61532,-0.756844,-1.24679,-2.44589,-0.0473013,0.0379064,1.03503
-2601.54,0.93527,0.467349,3,7,0,2608.15,0.774515,0.691027,-0.542027,-0.466017,-0.958498,-2.73399,-1.39069,-0.153415,1.50028
-2600.31,0.930043,0.467349,3,7,0,2605.56,0.731207,0.734333,-0.585936,-0.64343,-1.06189,-2.32813,-0.0813034,-0.16975,1.28339
-2606.61,0.73789,0.467349,3,7,0,2609.74,0.567089,0.505104,-0.493702,-0.587978,-1.3513,-2.8506,-1.26857,-0.0700166,1.10042
-2606.05,0.971358,0.467349,3,7,0,2609.08,0.580476,0.530549,-0.735187,-0.729387,-0.857908,-2.49895,0.508172,-0.0512791,1.78451
-2606.22,0.900855,0.467349,3,7,0,2611.86,0.676132,0.652456,-0.420733,-0.728162,-1.11854,-2.73711,-1.41061,-0.00704962,1.0293
-2603.85,1,0.467349,3,7,0,2609.43,0.657759,0.614615,-0.44781,-0.748537,-1.05949,-2.59137,-1.17166,-0.00380207,0.989377
-2609.22,0.923272,0.467349,3,7,0,2612.68,0.691518,0.639949,-0.777425,-0.335206,-0.991242,-2.6268,-0.24631,-0.160386,1.48629
-2601.11,0.992981,0.467349,3,7,0,2611.71,0.804182,0.801662,-0.491191,-0.482379,-0.955407,-2.66115,-0.997118,-0.204555,1.70771
-2601.88,0.755198,0.467349,2,7,0,2609.25,0.717836,0.751766,-0.430742,-0.519031,-1.03723,-2.49806,-0.862455,-0.214379,1.97271
-2603.97,0.749165,0.467349,3,7,0,2608.92,0.736478,0.730126,-0.524019,-0.654138,-0.865218,-2.9767,-0.693144,-0.124822,1.65071
-2602.22,1,0.467349,3,7,0,2606.37,0.657563,0.556945,-0.57391,-0.563736,-1.19771,-2.43122,-1.69968,-0.108197,1.81684
-2602.48,0.962353,0.467349,3,7,0,2606.55,0.719652,0.697549,-0.726736,-0.475611,-1.07379,-2.69392,-1.03644,-0.104799,1.29589
-2601.46,0.938557,0.467349,3,7,0,2605.46,0.623377,0.660233,-0.517163,-0.750881,-1.05438,-2.50395,-0.0325624,-0.126383,1.12479
-2600.98,1,0.467349,3,7,0,2602.75,0.63093,0.681264,-0.488155,-0.756725,-1.0453,-2.56036,-0.274764,-0.0919197,1.03588
-2598.33,0.992727,0.467349,3,7,0,2601.61,0.717213,0.592764,-0.570156,-0.65515,-1.10383,-2.51268,-0.742745,-0.0874743,1.15405
-2600.2,0.916156,0.467349,3,7,0,2601.63,0.791253,0.646025,-0.498092,-0.639972,-1.089,-2.39564,-0.297152,-0.176164,1.04059
-2600.78,0.970015,0.467349,3,7,0,2602.97,0.759448,0.865852,-0.523966,-0.473837,-1.01108,-2.44018,-0.284959,-0.221946,1.42111
-2605.03,0.755276,0.467349,3,11,0,2608.02,0.915094,0.513738,-0.59292,-0.634962,-1.07427,-2.695,-0.818855,-0.171226,0.98153
-2600.6,0.889512,0.467349,3,7,0,2610.17,0.764556,0.629365,-0.543683,-0.530018,-0.961311,-2.82537,-0.997588,-0.132078,1.41666
-2600.47,1,0.467349,3,7,0,2601.27,0.651123,0.697934,-0.607019,-0.649686,-1.09662,-2.31274,-0.21719,-0.0944923,0.987959
-2600.71,0.843778,0.467349,3,7,0,2608.74,0.681111,0.485549,-0.6038,-0.611401,-1.08541,-2.90114,-0.673661,-0.0392887,1.58706
-2600.93,0.964351,0.467349,3,7,0,2603.45,0.667027,0.638824,-0.66896,-0.605409,-1.17329,-2.82318,-0.210661,-0.0794287,1.81464
-2602.17,0.846041,0.467349,3,15,0,2607.42,0.848394,0.766477,-0.486569,-0.519798,-0.916238,-2.60444,-0.395069,-0.305139,1.50699
-2602.48,0.815846,0.467349,3,15,0,2610.74,0.568371,0.46019,-0.665234,-0.694611,-1.2808,-2.58143,-0.336775,-0.0460926,1.21707
-2601.33,0.875716,0.467349,3,7,0,2606.86,0.524663,0.530799,-0.622947,-0.700114,-0.956898,-2.7391,-1.52255,0.00745448,1.34811
-2600.36,0.993372,0.467349,3,15,0,2604.71,0.701211,0.676343,-0.61908,-0.649833,-1.09962,-2.47474,0.00706351,-0.106987,0.85733
-2599.88,0.896168,0.467349,3,7,0,2605.89,0.77647,0.694581,-0.512009,-0.531201,-0.991445,-2.67697,-0.464236,-0.156528,1.86846
-2602.16,0.810811,0.467349,3,15,0,2608.25,0.444596,0.44544,-0.693304,-0.767168,-1.19946,-2.70798,-0.836117,0.1165,0.88896
-2606.44,0.531178,0.467349,3,7,0,2610.91,0.47417,0.34132,-0.629914,-0.807382,-0.985789,-2.70827,-0.0393091,0.177609,1.2044
-2603.47,1,0.467349,3,7,0,2608.48,0.378583,0.392095,-0.594766,-0.755462,-1.11861,-2.56822,-0.39236,0.0661154,1.07518
-2603.62,0.983003,0.467349,3,7,0,2608.67,0.623727,0.440977,-0.741775,-0.727913,-1.21856,-2.87857,-1.08477,-0.0155276,1.18028
-2601.03,1,0.467349,3,7,0,2605.08,0.46602,0.521802,-0.585718,-0.572907,-1.0999,-2.64914,-0.424855,0.0240065,1.06258
-2602.55,0.943886,0.467349,3,7,0,2605.3,0.449941,0.585337,-0.511633,-0.710878,-1.12682,-2.53743,-0.731613,-0.00127418,0.866583
-2602.15,0.946981,0.467349,3,7,0,2606.37,0.885163,0.643815,-0.616864,-0.524798,-0.995901,-2.6471,0.00329404,-0.188963,1.72466
-2600.96,0.980235,0.467349,3,7,0,2605.46,0.778428,0.684758,-0.459582,-0.635124,-0.98342,-2.76171,-0.55415,-0.175495,0.953164
-2604.84,0.836433,0.467349,3,7,0,2608.8,0.773694,0.917095,-0.558531,-0.488211,-0.951612,-2.15214,-0.175281,-0.254224,1.04349
-2600.8,0.996255,0.467349,3,7,0,2607.58,0.796355,0.639164,-0.48906,-0.696822,-1.01215,-2.63142,-0.998344,-0.167209,1.28751
-2601.74,0.898391,0.467349,3,7,0,2605.7,0.537379,0.599318,-0.628357,-0.528168,-1.15572,-2.46662,-0.116853,-0.0171301,1.04033
-2601.77,0.832445,0.467349,3,7,0,2606.46,0.74127,0.707504,-0.543652,-0.712292,-0.94012,-2.79072,-0.618018,-0.101583,1.88399
-2600.67,0.97981,0.467349,3,11,0,2604.16,0.674643,0.509887,-0.586589,-0.663506,-1.02835,-2.77661,-0.346909,-0.0942021,1.98228
-2601.24,0.932631,0.467349,3,7,0,2605.14,0.586609,0.576519,-0.729583,-0.703921,-1.03153,-2.7803,-1.14074,-0.0225298,0.988431
-2602.29,0.832234,0.467349,3,15,0,2605.48,0.675726,0.588569,-0.465247,-0.645423,-1.01812,-2.50196,0.672577,-0.0837677,2.1609
-2607.72,0.928861,0.467349,3,7,0,2610.12,0.799688,0.72945,-0.683958,-0.64025,-0.866758,-2.60001,1.98771,-0.190669,3.15386
-2607.48,0.912935,0.467349,3,7,0,2614.11,0.682888,0.579236,-0.574356,-0.597038,-1.12638,-2.28234,2.44081,-0.117409,3.84931
-2608.38,0.990652,0.467349,3,7,0,2609.09,0.666881,0.573085,-0.580932,-0.631048,-1.10662,-2.24226,2.42907,-0.107617,4.20181
-2606.38,0.930845,0.467349,3,15,0,2614.48,0.748511,0.848017,-0.590762,-0.631417,-1.11232,-2.3349,1.45374,-0.129926,2.67911
-2607.41,0.973545,0.467349,3,7,0,2610.97,0.647605,0.492602,-0.481439,-0.462573,-1.00433,-2.65626,1.39147,-0.125316,3.17759
-2603.03,0.994456,0.467349,3,7,0,2611.27,0.543345,0.588878,-0.719845,-0.813364,-1.08927,-2.65024,0.00645729,-0.0239299,1.45042
-2601.88,0.972198,0.467349,3,15,0,2605.47,0.716756,0.565281,-0.483279,-0.487437,-1.05749,-2.55019,-1.48195,-0.129929,1.26703
-2602.02,0.97362,0.467349,3,7,0,2605.74,0.740923,0.69283,-0.537285,-0.547492,-1.02366,-2.95484,-1.12987,-0.147674,1.90911
-2602.48,0.97287,0.467349,3,7,0,2607.16,0.740824,0.708211,-0.540211,-0.543454,-0.940852,-2.17949,-0.206295,-0.177525,0.879958
-2603.62,0.942504,0.467349,3,15,0,2606.98,0.68472,0.526778,-0.618444,-0.688993,-1.17212,-3.07188,-1.08595,-0.0221691,1.75585
-2602.42,0.963826,0.467349,3,7,0,2607.68,0.594384,0.477494,-0.554676,-0.669303,-0.965842,-2.57231,-1.99574,-0.0353922,1.97928
-2601.72,0.987455,0.467349,3,7,0,2604.82,0.570092,0.53318,-0.570001,-0.66095,-0.96565,-2.53391,-1.85286,-0.0403965,1.49472
-2604.3,0.773468,0.467349,3,7,0,2607.11,0.576697,0.702991,-0.650345,-0.56897,-1.1938,-2.70659,0.637753,0.000821533,1.46744
-2604.28,0.994843,0.467349,3,7,0,2608.66,0.670677,0.446545,-0.630859,-0.75466,-1.01562,-2.46519,-1.76889,-0.0118689,1.10655
-2603.15,0.997526,0.467349,3,7,0,2606.58,0.534642,0.652259,-0.649419,-0.675559,-1.20075,-2.8301,0.0271495,0.0246181,2.1592
-2601.94,0.85134,0.467349,3,7,0,2609.61,0.654424,0.598681,-0.570245,-0.584883,-0.834296,-2.70976,-0.359929,-0.152771,0.998714
-2602.82,0.765558,0.467349,3,15,0,2608.05,0.827744,0.813652,-0.569871,-0.55559,-1.17111,-2.62222,-0.617113,-0.160556,2.36268
-2601.2,0.97603,0.467349,3,15,0,2607.9,0.564541,0.503092,-0.579333,-0.709277,-0.987072,-2.83317,-0.0440069,0.0334311,1.41501
-2601.65,0.882829,0.467349,3,7,0,2608.14,0.563798,0.480569,-0.672559,-0.633963,-1.17928,-2.91757,-1.26129,0.0412908,1.25696
-2600.2,0.91699,0.467349,3,11,0,2607.78,0.743953,0.793929,-0.615067,-0.526744,-1.00264,-2.68407,-0.10098,-0.187293,1.10187
-2600.95,0.90293,0.467349,3,15,0,2605.91,0.666142,0.772953,-0.67549,-0.553646,-1.05118,-2.65842,-0.0997336,-0.158832,1.42891
-2599.91,0.987649,0.467349,3,7,0,2603.02,0.694798,0.512551,-0.504622,-0.631713,-1.0367,-2.56173,-1.04608,-0.0742302,1.00236
-2601.27,0.945114,0.467349,3,7,0,2603.12,0.674125,0.768943,-0.707463,-0.581736,-1.02773,-2.50503,-0.0781859,-0.0978611,1.25475
-2600.38,0.64856,0.467349,2,7,0,2606.3,0.689116,0.498107,-0.527614,-0.676243,-1.12161,-2.57787,-1.19395,-0.0981517,1.37463
-2603.06,0.770418,0.467349,3,15,0,2607.89,0.69504,0.489491,-0.688234,-0.590717,-1.12934,-2.83868,-0.591199,0.0429567,1.23519
-2602.08,0.996658,0.467349,3,7,0,2605.68,0.584291,0.470867,-0.577843,-0.626693,-1.05358,-2.58809,-0.491365,-0.102099,2.10045
-2601.08,1,0.467349,3,7,0,2604.46,0.679789,0.676924,-0.5913,-0.541743,-1.02749,-2.77349,-1.70904,-0.0782675,1.50146
-2600.15,0.989351,0.467349,3,7,0,2602.58,0.707246,0.6917,-0.582322,-0.633519,-1.11034,-2.5429,0.345815,-0.164922,1.39581
-2602.42,0.797177,0.467349,3,15,0,2605.69,0.720844,0.710217,-0.58149,-0.662964,-0.921667,-2.8097,-1.27257,-0.187297,1.12893
-2603.84,0.911689,0.467349,3,7,0,2609.19,0.750725,0.573288,-0.595199,-0.44983,-0.916865,-2.30606,-0.441445,-0.183211,1.61429
-2608.28,0.853939,0.467349,3,7,0,2613.33,0.937193,0.854045,-0.478976,-0.739108,-1.04928,-2.44901,-0.10288,-0.242838,0.74332
-2606.26,0.963007,0.467349,2,3,0,2614.03,0.864371,0.741497,-0.544495,-0.725532,-0.98127,-2.54602,-1.02258,-0.231911,0.703847
-2603.49,0.993034,0.467349,3,7,0,2613.71,0.684647,0.658139,-0.658989,-0.605046,-1.08505,-2.55258,-0.356368,-0.11173,4.05762
-2603.33,0.705581,0.467349,3,7,0,2608.1,0.656093,0.602204,-0.512661,-0.688452,-1.01169,-2.82661,-0.247723,0.0303106,1.0039
-2600.07,0.91318,0.467349,3,7,0,2606.11,0.626119,0.555689,-0.605693,-0.609499,-1.10036,-2.4874,-1.55731,-0.0376528,1.57141
-2602.24,0.819227,0.467349,3,7,0,2604.82,0.590309,0.456145,-0.478803,-0.693986,-1.04445,-2.68313,-1.20736,-0.0642374,1.66364
-2600.98,0.999619,0.467349,3,7,0,2603.97,0.650142,0.678886,-0.670413,-0.61729,-1.26215,-2.67548,-0.396454,-0.0641766,1.26335
-2600.32,0.933128,0.467349,3,7,0,2604.87,0.59116,0.572931,-0.542287,-0.540212,-1.00436,-2.80996,-0.815581,-0.082307,1.0523
-2602.14,0.758576,0.467349,3,7,0,2606.01,0.757268,0.795756,-0.540393,-0.741545,-1.07742,-2.72463,-1.11494,-0.125963,1.37999
-2600.39,0.946511,0.467349,3,7,0,2605.64,0.695298,0.619337,-0.468455,-0.568312,-1.08077,-2.81254,-0.830308,-0.10507,1.48481
-2601.52,0.894288,0.467349,3,7,0,2603.96,0.6358,0.775799,-0.604952,-0.585828,-1.14353,-2.81527,-0.411622,-0.113042,1.85318
-2599.52,0.999295,0.467349,3,7,0,2603.79,0.642382,0.695328,-0.641582,-0.659828,-1.0505,-2.65633,0.0576348,-0.100258,1.22932
-2602.85,0.867213,0.467349,3,7,0,2604.92,0.829817,0.598536,-0.531475,-0.592943,-1.09856,-2.41914,-0.43365,-0.166288,2.55567
-2602.99,0.934655,0.467349,3,7,0,2607.4,0.492157,0.69898,-0.561318,-0.656331,-0.988699,-2.69147,-1.28759,-0.0335185,0.986096
-2601.38,0.836641,0.467349,3,7,0,2606.86,0.557956,0.681531,-0.603402,-0.584987,-0.944895,-2.69913,-0.815534,-0.0650198,0.804308
-2600.53,0.883194,0.467349,3,7,0,2605.95,0.582785,0.606772,-0.478382,-0.53898,-1.10806,-2.52876,-0.300286,-0.0826926,1.06581
-2598.9,0.993113,0.467349,3,7,0,2602.02,0.76089,0.631397,-0.557505,-0.644688,-0.957443,-2.48922,-0.385951,-0.137606,1.16407
-2599.86,0.934761,0.467349,3,7,0,2601.99,0.777526,0.745495,-0.544012,-0.477843,-1.07386,-2.38194,-0.37633,-0.185042,1.10204
-2600.01,0.903608,0.467349,3,7,0,2602.64,0.772499,0.728037,-0.445604,-0.602485,-1.10473,-2.51921,-0.399598,-0.151283,1.20772
-2599.93,0.886863,0.467349,3,7,0,2603.44,0.695109,0.643435,-0.679163,-0.495495,-1.02054,-2.5854,-0.638555,-0.137268,1.16637
-2600.82,0.872477,0.467349,3,7,0,2603.85,0.545173,0.507059,-0.560213,-0.782698,-1.10018,-2.57859,-0.414121,-0.0395662,1.13329
-2601.12,0.984172,0.467349,3,15,0,2604,0.64271,0.735024,-0.677766,-0.62833,-1.02993,-2.54782,-0.461383,-0.039257,1.69562
-2602.09,0.643258,0.467349,3,7,0,2607.86,0.708344,0.609282,-0.710396,-0.554558,-0.987717,-2.44981,-0.406224,-0.031815,0.991559
-2605.82,0.798313,0.467349,3,7,0,2609.96,0.941564,0.671055,-0.485644,-0.690463,-1.09347,-2.74958,-0.818385,-0.138641,1.5202
-2605.31,1,0.467349,3,7,0,2609.13,0.517737,0.562572,-0.684022,-0.544801,-0.988345,-2.41575,0.0193309,0.0574281,1.11038
-2604.71,0.962077,0.467349,3,7,0,2610.34,0.800595,0.625744,-0.45573,-0.659481,-1.13052,-2.8171,-1.80948,-0.124575,2.46683
-2610.92,0.805315,0.467349,3,7,0,2614.36,0.672645,0.941553,-0.776064,-0.65176,-1.12375,-2.63895,-1.89423,-0.161344,2.33125
-2603.02,0.980899,0.467349,3,7,0,2612.01,0.603563,0.512494,-0.409976,-0.554744,-0.973079,-2.59217,-0.708891,-0.0864852,0.954234
-2602.38,0.903315,0.467349,3,7,0,2609.03,0.736941,0.712672,-0.718436,-0.718015,-1.08368,-2.70189,-0.651105,-0.0944898,1.82699
-2601.82,0.882734,0.467349,3,7,0,2606.76,0.687547,0.645112,-0.388303,-0.6208,-1.08661,-2.63709,-0.51312,-0.139314,1.52061
-2600.76,1,0.467349,3,7,0,2603.82,0.67974,0.59244,-0.735065,-0.642576,-1.09165,-2.74098,-0.913815,-0.0627036,1.62072
-2602.88,0.97062,0.467349,3,7,0,2603.8,0.53599,0.5179,-0.503319,-0.658118,-1.09252,-2.55493,-2.00772,-0.0406687,1.90811
